road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
1851687405_1851687408_0,60.0,60.0,50.0,2,1430.9405253742557,0.0,546.2659197665474,87.05263329523136,0.0,1423.3611704025905,0.0,0.0179021639645899,0.0537064918937697,20.587383198082435,0.0025449557664418,0.000155519577788,6.970478768927457e-06,0.8220900611740277,0.0,0.0,0.0
1851687408_90224730_0,60.0,60.0,50.0,5,1273.1944193898444,0.0,578.9624902671136,97.63331418239576,0.0,1235.4870447899118,0.0,0.0048423109070586,0.0096846218141172,15.099525634101862,0.0002860110113048,0.0001528104175915,5.5784777619747386e-06,0.812306183530672,0.0,0.0,0.0
1851687408_1851687410_0,65.0,65.0,55.0,2,1383.466413591324,0.0,578.9624902671136,143.04748882838993,0.0,1394.217055507023,0.0124823453657753,0.0249646907315507,0.0499293814631014,19.764887564439004,0.0021724955345544,0.0001542715257927,7.158076064992052e-06,0.8219867898589239,0.0,0.0,0.0
1851687408_1851687405_0,60.0,60.0,50.0,2,1430.9405253742557,0.0,546.2659197665474,87.05263329523136,0.0,1423.3611704025905,0.0,0.0179021639645899,0.0537064918937697,20.58735490182241,0.0025449557664418,0.000155519577788,6.970478768927457e-06,0.8220900611740277,0.0,0.0,0.0
1851687410_175969702_0,60.0,60.0,50.0,5,1383.466413591324,0.0,446.5949867683731,223.35526415741504,0.0,1394.217055507023,0.0107762943299666,0.0107762943299666,0.0269407358249166,22.598038640663823,0.0004161051787454,0.0001541016806213,8.35566765551088e-06,0.8218519091502166,2.1522505533071503,0.0,0.0
1851687410_1851687414_0,65.0,65.0,55.0,2,1319.7404446334797,0.0,617.2452065997261,153.15911965837216,0.0,1359.0088261672274,0.0085324548044063,0.0170649096088126,0.0341298192176252,20.442218250317644,0.0029263411447653,0.0001523579745501,7.242632301902959e-06,0.820825727505572,0.0,0.0,0.0
1851687410_1851687408_0,65.0,65.0,55.0,2,1383.466413591324,0.0,578.9624902671136,143.04748882838993,0.0,1394.217055507023,0.0124823453657753,0.0249646907315507,0.0499293814631014,19.764884779233693,0.0021724955345544,0.0001542715257927,7.158076064992052e-06,0.8219867898589239,0.0,0.0,0.0
1851687414_249107247_0,65.0,65.0,55.0,5,1147.9796512179555,0.0,665.383198447693,97.9806721673392,0.0,1161.8700679802084,0.0,0.0,0.0145865972850831,15.878019089183478,0.0002299521245057,0.0001491981699878,6.025718992715226e-06,0.8115563597464508,0.0,0.0,0.0
1851687414_1851687417_0,65.0,65.0,55.0,2,1284.4293897092764,0.0,665.383198447693,81.38523069322146,0.0,1341.9871208217753,0.0,0.0139647032199781,0.0279294064399563,20.176937881142567,0.0027712089291592,0.0001504886306271,7.541246872814108e-06,0.819248286997583,0.0,0.0,0.0
1851687414_1851687410_0,65.0,65.0,55.0,2,1319.7404446334797,0.0,617.2452065997261,153.15911965837216,0.0,1359.0088261672274,0.0085324548044063,0.0170649096088126,0.0341298192176252,20.44221703765271,0.0029263411447653,0.0001523579745501,7.242632301902959e-06,0.820825727505572,0.0,0.0,0.0
1851687417_1851687414_0,65.0,65.0,55.0,2,1284.4293897092764,0.0,665.383198447693,81.38523069322146,0.0,1341.9871208217753,0.0,0.0139647032199781,0.0279294064399563,20.176937881142567,0.0027712089291592,0.0001504886306271,7.541246872814108e-06,0.819248286997583,0.0,0.0,0.0
1851687417_1851687426_0,65.0,65.0,55.0,2,1248.4293686835508,0.0,702.1372714041067,0.0,0.0,1327.3979080490062,0.0492590511020749,0.0246295255510374,0.0492590511020749,20.633183857675853,0.0021387985531118,0.000149057883076,9.176003040052964e-06,0.8189872131670228,0.0,0.0,0.0
1851687426_175971288_0,65.0,65.0,55.0,4,1248.4293686835508,0.0,643.4731629645737,0.0,0.0,1327.3979080490062,0.0354134387077187,0.0070826877415437,0.0708268774154374,29.57318086061464,0.0007929929558036,0.0001488249325961,1.1755617061893398e-05,0.8200382934711629,0.0,0.0,0.0
1851687426_1930637735_0,65.0,65.0,55.0,4,1064.273176335493,0.0,749.7566559293093,0.0,0.0,1123.565667560732,0.0193343256298367,0.0048335814074591,0.0241679070372959,32.08490441381558,0.00040121125306,0.0001464153197871,9.037864896873284e-06,0.8112596077794451,0.0,0.0,0.0
1851687426_1851687417_0,65.0,65.0,55.0,2,1248.4293686835508,0.0,702.1372714041067,0.0,0.0,1327.3979080490062,0.0492590511020749,0.0246295255510374,0.0492590511020749,20.63318344523145,0.0021387985531118,0.000149057883076,9.176003040052964e-06,0.8189872131670228,0.0,0.0,0.0
