road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness400,straightness,green,industrial,commercial
279830405_576702785_0,3,3,2,2,1356.8050413450585,0.0,1801.4978163241803,764.2017942659953,0.0,882.4441017744998,0.0123551923648991,0.0041183974549663,0.0411839745496637,33.26786151795456,186.5,1.560504247920737e-05,6.593896001283582e-06,0.8299976042362468,0.6374314168620874,0.0,7.79796797509587
279830405_279830402_0,3,3,2,5,1458.4140318610637,0.0,1846.0120278406905,675.5727708978505,0.0,989.2456354922746,0.0151685986880857,0.0050561995626952,0.0252809978134761,11.43193754289165,89.0,1.3283193581328137e-05,6.068166163215608e-06,0.7570394281028219,29.1403467567126,0.0,0.0
280043583_280044055_0,3,3,2,5,2049.7854254791027,369.1600136518678,2076.9467411518917,685.9292512477185,0.0,1350.1495802949507,0.0,0.0,0.0100931607668075,16.085254838528645,40.5,5.6434789559329e-06,2.6309270329928745e-06,0.8113059331241754,9.929361964872212,0.0,0.0
280044055_250989675_0,3,3,2,5,2175.523394443456,444.8064019401014,2076.9467411518917,727.6623454019683,0.0,1351.5394704462535,0.0,0.0,0.0160953467629965,13.230276680270672,44.5,5.459513361465835e-06,2.670396365217867e-06,0.8362728015493939,22.691789594417067,0.0,0.0
280044057_280044058_0,3,3,2,5,1819.2552207807328,170.80073078828892,2294.2368983972938,831.2212675584135,0.0,1386.2073683848344,0.0,0.0,0.0,15.33876979445062,38.0,9.56248074729031e-06,4.159479067383528e-06,0.7724169151718009,1.0880140840792567,10.278067432668191,0.0
280044057_280043583_0,3,3,2,5,1924.3456659661556,201.04134207156932,2198.4511593995708,743.6913235105262,0.0,1416.5832166244431,0.0,0.0,0.0058077802288427,11.372445983412096,46.5,7.760146236248547e-06,3.168371181274077e-06,0.7820423515306658,4.149389384032098,11.202680999361974,0.0
280044058_268762673_0,3,3,2,5,1819.2552207807328,170.80073078828892,2257.4632379697678,768.7629499390741,0.0,1386.2073683848344,0.0,0.0,0.0,35.62488955247548,11.5,8.811069356112607e-06,3.810348457044492e-06,0.7646384804766165,3.534326745769784,0.0,0.0
280044058_280044059_0,3,3,2,5,1774.68245945622,113.11078175952804,2294.2368983972938,831.2212675584135,0.0,1352.2823411007778,0.0,0.0,0.0170825925371817,10.400357935430534,57.0,1.0320548099340597e-05,5.3668518389615385e-06,0.747745879514093,8.608895525262744,0.0,0.0
280044059_280044060_0,3,3,2,5,1774.68245945622,113.11078175952804,2327.440343193865,869.1225024288239,0.0,1352.2823411007778,0.0,0.0,0.0122721790422189,12.81313427184976,77.5,1.127695074613226e-05,5.574597672362991e-06,0.7701478311735548,7.312629225695934,1.34538262583803,0.0
280044059_268762674_0,3,3,2,5,1687.0829730556184,0.0,2327.440343193865,883.9115128633623,0.0,1290.7948249940157,0.0260758769054073,0.0173839179369382,0.0260758769054073,31.085741649231025,172.5,1.31328172856036e-05,8.04746218350513e-06,0.7859323051827203,20.25717398258302,0.0,0.0
280044060_280044057_0,3,3,2,5,1884.788035109362,148.08357301107546,2369.3296634722706,869.1225024288239,0.0,1492.442997655161,0.0,0.0,0.0184373491768516,22.35562668238149,58.5,1.0518883394081976e-05,4.36722490078498e-06,0.7948188668312626,2.248709721340919,18.512746841892707,0.0
280044194_250989676_0,3,3,2,5,2118.0378337876737,336.64518774255265,2232.759278245296,717.7958709582292,0.0,1542.4067965918111,0.0,0.0,0.0,20.334541447619777,49.0,6.188817700676893e-06,2.808503008592569e-06,0.8246069018881576,13.580400923600774,3.869862500247519,0.0
280044194_575920332_0,3,3,2,5,2203.7742095974404,314.5612878039794,2232.759278245296,666.4585223121741,0.0,1598.545546656564,0.0081474270013468,0.0162948540026937,0.0,36.68215192307219,5.5,3.385012107006859e-06,1.613788619977164e-06,0.7842200165020486,26.116964102896414,0.0,0.0
280044194_280073392_0,3,3,2,5,2242.5574690874205,387.0938154137126,2117.043339969573,717.7958709582292,0.0,1475.900627256435,0.0,0.0,0.0,32.05588295888424,5.5,3.3828811644222088e-06,1.612046483026063e-06,0.7289826732985143,30.728472518138677,9.558554765386589,0.0
280073392_280044194_0,3,3,2,5,2242.5574690874205,387.0938154137126,2117.043339969573,717.7958709582292,0.0,1475.900627256435,0.0,0.0,0.0,32.055906792531026,5.5,3.3828811644222088e-06,1.612046483026063e-06,0.7289826732985143,30.728472518138688,9.55855476538659,0.0
280074754_280074755_0,3,3,2,5,1660.6422398678749,159.50128998277654,2730.5752673509564,425.4432847506448,0.0,1483.1671962296186,0.0,0.0,0.0106600369157497,20.5269141731997,320.5,1.964986276708726e-05,1.2010204692890576e-05,0.798426577387627,0.0,0.0,0.0
280074754_268762396_0,3,3,2,5,1660.6422398678749,226.62665374803916,2730.5752673509564,386.6555747091153,0.0,1483.4089031021776,0.0,0.0,0.0160100665289512,22.31508246235177,578.5,1.9932818125116147e-05,1.369946949932918e-05,0.8316125598131356,0.0,0.0,0.0
280074755_280074754_0,3,3,2,5,1660.6422398678749,159.50128998277654,2730.5752673509564,425.4432847506448,0.0,1483.1671962296186,0.0,0.0,0.0106600369157497,21.422441744807344,320.5,1.964986276708726e-05,1.2010204692890576e-05,0.798426577387627,0.0,0.0,0.0
280074755_252392149_0,3,3,2,5,1664.2482256372273,159.50128998277654,2723.116521842929,504.7641771580677,0.0,1414.1081054661504,0.0,0.0136448377716411,0.0136448377716411,15.465968205926,321.5,1.9551118309570443e-05,1.0981439140636756e-05,0.8103754713408243,0.0,0.0,0.0011055254644283
280074770_252392164_0,2,2,1,5,1582.121067453331,334.90473856123293,2530.317095104725,232.41744529222916,0.0,1552.6010698070004,0.0,0.0112576625602479,0.0,39.28157781120348,22.5,1.5040887261703295e-05,8.86279490857434e-06,0.7777870191809999,6.9590383426476405,0.0,0.0
280076309_268762392_0,3,3,2,5,1900.0535633076947,67.14145935921226,2702.0772805325573,345.7871023954889,0.0,1772.2806911622213,0.0,0.0,0.0,21.954112747413223,377.5,1.866051225142795e-05,1.23282472354592e-05,0.8207795066452552,5.441037020337816,0.0,0.0
280076309_280076310_0,3,3,2,5,1934.930375215664,64.85915410697572,2701.5123862795817,392.30953871100087,0.0,1772.2806911622213,0.0,0.0,0.0,13.209869250155151,129.5,1.7905280676589364e-05,1.126660638616999e-05,0.7858768264166326,1.809100084186612,0.0,0.0
280076309_268796775_0,3,3,2,5,1934.930375215664,0.0,2633.84924601058,415.69655400352417,0.0,1769.4689237243845,0.0134745717199004,0.0,0.0134745717199004,27.86762420944324,279.0,1.848667820354047e-05,1.1709518863897564e-05,0.8300944323775563,7.985676783817997,0.0,0.0
280076310_280076311_0,3,3,2,5,1983.826750395869,0.0,2639.977459074147,392.30953871100087,0.0,1856.747880172084,0.0,0.0,0.015452968459337,15.95840960482206,76.5,1.7792005070417903e-05,1.123327619564814e-05,0.7905947925952609,1.7340028479211862,0.0,12.14257571203408
280076310_280076312_0,3,3,2,5,1946.8781162999555,64.85915410697572,2704.672019165383,349.89099545892344,0.0,1839.849073394067,0.0,0.0,0.0,11.82522233578143,207.0,1.8063038882437542e-05,1.129968940869326e-05,0.7694052939460838,0.0,0.0,0.0
280076311_268796782_0,3,3,2,2,2039.744545494637,0.0,2639.977459074147,448.582399752527,0.0,1884.598715280508,0.0234610317739331,0.0234610317739331,0.0140766190643598,28.55945552192403,309.0,1.7387401214126634e-05,1.179440283003101e-05,0.8416719067545443,2.3997803031257607,0.0,23.65522376817176
280076312_268762392_0,3,3,2,5,1900.0535633076947,108.12368365065052,2747.8835843799934,345.7871023954889,0.0,1779.7297126044136,0.0,0.0,0.0,23.881498368767453,455.0,1.881827045727613e-05,1.236133025798247e-05,0.8043079741747063,2.72479762817118,0.0,0.0
280077278_280077281_0,3,3,2,5,1869.6377417589665,159.14909331550075,2747.225449642826,299.8302309392688,0.0,1775.2474145903298,0.047625002752192,0.0,0.0,43.358711173268816,50.5,1.8664659883003745e-05,1.2733409589834033e-05,0.8159144172620552,7.585307399773996,0.0,0.0
280077281_12339748718_0,3,3,2,5,1886.803209877736,159.11112126605576,2747.9014876327574,290.40279458819566,0.0,1790.9722141107789,0.0,0.0,0.0,25.48643370195944,23.5,1.6637047863432324e-05,1.0223637536513504e-05,0.7680042082673809,1.7112953578216092,0.0,0.0
280077281_13289122474_0,3,3,2,5,1885.659957153505,151.79130905686245,2759.0200590506106,310.0806945230979,0.0,1780.992133574168,0.0,0.0,0.0,41.45315834345533,277.0,1.8797640939800857e-05,1.2936970874109934e-05,0.8156837472447849,6.067425369129957,0.0,0.0
