road_id,noise_actual,pred_lr,resid_lr,pred_xgb,resid_xgb,pred_rf,resid_rf,outlier_lr,outlier_xgb,outlier_rf,consensus
420892483_2293731701_0,60,59.15,0.85,59.42,0.58,59.3,0.7,0,0,0,0
420892535_421265629_0,55,52.97,2.03,52.69,2.31,54.35,0.65,0,0,0,0
420892537_30295411_0,60,57.03,2.97,60.13,-0.13,58.85,1.15,0,0,0,0
420892537_1312053343_0,60,59.7,0.3,59.95,0.05,59.2,0.8,0,0,0,0
420892537_1312053315_0,60,58.26,1.74,59.36,0.64,59.05,0.95,0,0,0,0
420892540_448700605_0,60,58.97,1.03,59.26,0.74,59.55,0.45,0,0,0,0
11053280241_442540253_0,60,53.89,6.11,59.26,0.74,59.65,0.35,0,0,0,0
421263917_1873048551_0,60,55.0,5.0,58.31,1.69,58.05,1.95,0,0,0,0
421263917_3943567473_0,60,57.47,2.53,57.72,2.28,58.95,1.05,0,0,0,0
421263917_434437194_0,55,59.29,-4.29,56.57,-1.57,55.5,-0.5,0,0,0,0
421265629_1303430020_0,60,52.59,7.41,53.81,6.19,54.7,5.3,0,0,0,0
421265629_1043834164_0,60,53.85,6.15,52.99,7.01,56.55,3.45,0,0,0,0
11053280241_301572279_0,60,55.32,4.68,62.91,-2.91,62.45,-2.45,0,0,0,0
421265639_1312053372_0,50,61.87,-11.87,53.57,-3.57,52.3,-2.3,0,0,0,0
423434621_30332577_0,55,52.64,2.36,54.52,0.48,52.45,2.55,0,0,0,0
423434621_423434738_0,45,50.71,-5.71,48.81,-3.81,47.24,-2.24,0,0,0,0
11061736176_555187278_0,60,53.71,6.29,57.92,2.08,57.75,2.25,0,0,0,0
423434626_423434774_0,55,52.09,2.91,53.13,1.87,53.65,1.35,0,0,0,0
423434629_423434626_0,55,52.24,2.76,51.06,3.94,52.79,2.21,0,0,0,0
423434629_423434712_0,45,51.79,-6.79,48.12,-3.12,46.9,-1.9,0,0,0,0
423434652_423434655_0,45,50.9,-5.9,49.05,-4.05,47.4,-2.4,0,0,0,0
423434655_423434658_0,55,50.81,4.19,50.31,4.69,52.45,2.55,0,0,0,0
423434658_423434712_0,45,52.09,-7.09,49.0,-4.0,48.2,-3.2,0,0,0,0
423434658_423434626_0,55,52.23,2.77,52.67,2.33,51.75,3.25,0,0,0,0
11061736176_10181609591_0,65,53.42,11.58,62.88,2.12,62.9,2.1,0,0,0,0
423434715_423434796_0,50,50.93,-0.93,49.44,0.56,50.15,-0.15,0,0,0,0
423434715_421265634_0,60,52.26,7.74,55.47,4.53,56.55,3.45,0,0,0,0
423434735_423434774_0,55,52.51,2.49,53.5,1.5,53.1,1.9,0,0,0,0
11158624378_30556159_0,55,55.77,-0.77,59.03,-4.03,57.15,-2.15,0,0,0,0
423434796_423434652_0,50,51.52,-1.52,49.96,0.04,49.75,0.25,0,0,0,0
11178752184_430984237_0,50,53.18,-3.18,44.6,5.4,48.5,1.5,0,0,0,0
423831232_430759324_0,55,51.64,3.36,52.0,3.0,53.2,1.8,0,0,0,0
423831232_8384718808_0,60,52.45,7.55,56.1,3.9,59.55,0.45,0,0,0,0
11178765233_240882893_0,55,55.2,-0.2,55.82,-0.82,55.65,-0.65,0,0,0,0
423831232_423831234_0,50,51.48,-1.48,51.54,-1.54,50.35,-0.35,0,0,0,0
423831234_423831232_0,50,51.48,-1.48,51.54,-1.54,50.35,-0.35,0,0,0,0
423831234_430757826_0,45,50.87,-5.87,46.7,-1.7,45.6,-0.6,0,0,0,0
423831236_430757948_0,40,49.99,-9.99,40.16,-0.16,40.55,-0.55,0,0,0,0
425611748_425612029_0,55,51.14,3.86,55.69,-0.69,55.35,-0.35,0,0,0,0
425611900_425611912_0,50,47.69,2.31,46.09,3.91,48.6,1.4,0,0,0,0
425611912_1425252273_0,50,47.71,2.29,47.99,2.01,49.13,0.87,0,0,0,0
425612029_6148206388_0,50,50.51,-0.51,51.32,-1.32,51.15,-1.15,0,0,0,0
425612029_425611748_0,55,51.14,3.86,55.69,-0.69,55.35,-0.35,0,0,0,0
11178765233_3417299048_0,60,50.94,9.06,59.17,0.83,59.2,0.8,0,0,0,0
425612130_1610134946_0,55,51.92,3.08,52.83,2.17,51.9,3.1,0,0,0,0
425612130_1711781434_0,55,49.34,5.66,53.88,1.12,54.05,0.95,0,0,0,0
425612294_2077949582_0,50,52.65,-2.65,50.72,-0.72,50.76,-0.76,0,0,0,0
425612294_35120262_0,45,50.92,-5.92,48.78,-3.78,48.65,-3.65,0,0,0,0
425635738_30296294_0,50,49.71,0.29,49.11,0.89,50.0,0.0,0,0,0,0
425635740_366065823_0,55,53.58,1.42,53.68,1.32,54.0,1.0,0,0,0,0
425635740_425635738_0,55,51.65,3.35,52.44,2.56,52.2,2.8,0,0,0,0
425635742_425648708_0,40,49.25,-9.25,42.68,-2.68,42.8,-2.8,0,0,0,0
425635742_425635743_0,40,50.09,-10.09,45.11,-5.11,42.9,-2.9,0,0,0,0
425635742_425635752_0,50,49.62,0.38,48.25,1.75,48.8,1.2,0,0,0,0
425635743_1437748521_0,50,50.52,-0.52,48.2,1.8,46.6,3.4,0,0,0,0
425635743_425635744_0,50,50.61,-0.61,50.19,-0.19,49.95,0.05,0,0,0,0
425635744_320857511_0,55,52.7,2.3,52.22,2.78,52.35,2.65,0,0,0,0
425635745_425635751_0,50,49.75,0.25,48.4,1.6,49.55,0.45,0,0,0,0
425635745_2606686453_0,50,50.9,-0.9,51.33,-1.33,49.25,0.75,0,0,0,0
425635751_425635745_0,50,49.75,0.25,48.4,1.6,49.55,0.45,0,0,0,0
425635752_425648708_0,50,49.98,0.02,48.53,1.47,49.75,0.25,0,0,0,0
425648708_50101968_0,50,49.94,0.06,50.19,-0.19,50.15,-0.15,0,0,0,0
425648709_2686563658_0,55,49.5,5.5,49.88,5.12,52.35,2.65,0,0,0,0
425657914_425648709_0,50,49.64,0.36,47.51,2.49,49.85,0.15,0,0,0,0
425768614_815063036_0,60,56.39,3.61,60.03,-0.03,58.95,1.05,0,0,0,0
425768614_425768618_0,60,55.29,4.71,60.59,-0.59,59.8,0.2,0,0,0,0
425768618_815047541_0,60,54.41,5.59,62.76,-2.76,60.3,-0.3,0,0,0,0
426622591_426624021_0,55,49.96,5.04,51.46,3.54,54.52,0.48,0,0,0,0
426622591_426673039_0,60,54.2,5.8,57.94,2.06,56.8,3.2,0,0,0,0
426622591_430764290_0,55,53.14,1.86,55.77,-0.77,54.6,0.4,0,0,0,0
426624021_426622591_0,55,49.96,5.04,51.46,3.54,54.52,0.48,0,0,0,0
426624021_9481011177_0,45,48.66,-3.66,44.4,0.6,44.0,1.0,0,0,0,0
426624021_426624022_0,45,49.1,-4.1,43.65,1.35,43.6,1.4,0,0,0,0
426624022_632548268_0,45,47.49,-2.49,44.58,0.42,44.75,0.25,0,0,0,0
426624022_567453739_0,40,49.17,-9.17,43.78,-3.78,41.2,-1.2,0,0,0,0
426624022_426624021_0,45,49.1,-4.1,43.65,1.35,43.6,1.4,0,0,0,0
426624031_567453718_0,45,49.77,-4.77,42.72,2.28,43.5,1.5,0,0,0,0
426624031_567453739_0,40,49.21,-9.21,40.58,-0.58,40.15,-0.15,0,0,0,0
426644270_426647821_0,55,50.35,4.65,54.86,0.14,54.3,0.7,0,0,0,0
426647821_8405489149_0,55,51.64,3.36,53.21,1.79,54.3,0.7,0,0,0,0
426647821_426644270_0,55,50.35,4.65,54.86,0.14,54.3,0.7,0,0,0,0
426651490_426624031_0,45,47.83,-2.83,43.04,1.96,43.5,1.5,0,0,0,0
426651490_430757395_0,35,46.67,-11.67,36.92,-1.92,35.95,-0.95,0,0,0,0
426652636_537823705_0,60,58.88,1.12,59.91,0.09,59.9,0.1,0,0,0,0
426652636_583257390_0,60,55.74,4.26,58.56,1.44,59.3,0.7,0,0,0,0
426653622_412453202_0,50,53.07,-3.07,52.7,-2.7,51.92,-1.92,0,0,0,0
426673039_426622591_0,60,54.24,5.76,57.78,2.22,56.6,3.4,0,0,0,0
426881065_430764421_0,55,49.83,5.17,56.01,-1.01,56.45,-1.45,0,0,0,0
426881065_537823729_0,55,57.63,-2.63,57.75,-2.75,56.2,-1.2,0,0,0,0
426883557_583257391_0,60,59.95,0.05,59.82,0.18,59.6,0.4,0,0,0,0
426884331_30556734_0,55,55.89,-0.89,56.41,-1.41,57.9,-2.9,0,0,0,0
427955428_364996615_0,55,49.36,5.64,55.16,-0.16,54.05,0.95,0,0,0,0
427955470_427955471_0,50,50.57,-0.57,51.04,-1.04,50.55,-0.55,0,0,0,0
11239790234_412452735_0,60,52.36,7.64,58.18,1.82,59.15,0.85,0,0,0,0
11239790234_1454439246_0,60,56.24,3.76,57.63,2.37,58.8,1.2,0,0,0,0
427955477_427955469_0,50,51.94,-1.94,51.55,-1.55,52.07,-2.07,0,0,0,0
427959729_1912571839_0,55,50.72,4.28,55.37,-0.37,54.6,0.4,0,0,0,0
427959730_2445068401_0,45,49.32,-4.32,45.14,-0.14,45.55,-0.55,0,0,0,0
427959730_168491368_0,50,48.42,1.58,50.08,-0.08,49.1,0.9,0,0,0,0
427959732_427959741_0,35,45.85,-10.85,38.98,-3.98,37.95,-2.95,0,0,0,0
427959741_2191189346_0,35,44.92,-9.92,34.47,0.53,35.6,-0.6,0,0,0,0
427959741_2191189341_0,35,44.88,-9.88,35.16,-0.16,35.1,-0.1,0,0,0,0
427959760_253934676_0,35,44.54,-9.54,35.09,-0.09,35.3,-0.3,0,0,0,0
427959783_4317363553_0,35,44.48,-9.48,35.72,-0.72,35.0,0.0,0,0,0,0
429350330_4811094187_0,65,55.06,9.94,61.17,3.83,62.35,2.65,0,0,0,0
429350330_30960821_0,60,58.45,1.55,59.02,0.98,58.4,1.6,0,0,0,0
429350512_583257391_0,65,60.38,4.62,63.71,1.29,63.05,1.95,0,0,0,0
429352242_412446735_0,40,47.4,-7.4,39.51,0.49,40.35,-0.35,0,0,0,0
429352243_30960624_0,40,48.84,-8.84,41.69,-1.69,41.05,-1.05,0,0,0,0
429459477_8253104586_0,60,59.86,0.14,60.52,-0.52,60.65,-0.65,0,0,0,0
429459477_667379829_0,65,57.1,7.9,59.35,5.65,61.9,3.1,0,0,0,0
429459477_8253104601_0,60,57.69,2.31,61.08,-1.08,59.6,0.4,0,0,0,0
429459480_877366733_0,60,55.59,4.41,57.35,2.65,58.45,1.55,0,0,0,0
429742245_995424000_0,55,47.55,7.45,51.98,3.02,52.3,2.7,0,0,0,0
429742245_1363606986_0,60,47.85,12.15,59.58,0.42,55.85,4.15,0,0,0,0
429742245_30689253_0,45,46.39,-1.39,46.85,-1.85,47.3,-2.3,0,0,0,0
429742254_1363598881_0,45,47.15,-2.15,46.46,-1.46,46.1,-1.1,0,0,0,0
429742254_429742259_0,50,48.36,1.64,47.8,2.2,47.75,2.25,0,0,0,0
429742255_2544110806_0,55,47.75,7.25,50.22,4.78,52.95,2.05,0,0,0,0
429742259_1381889435_0,50,48.84,1.16,48.64,1.36,49.12,0.88,0,0,0,0
429742259_1381889356_0,45,49.15,-4.15,47.26,-2.26,45.8,-0.8,0,0,0,0
429742264_30689253_0,45,46.31,-1.31,44.84,0.16,45.55,-0.55,0,0,0,0
429742266_2544110805_0,50,48.46,1.54,46.18,3.82,48.75,1.25,0,0,0,0
429742266_429742255_0,45,48.25,-3.25,46.14,-1.14,46.0,-1.0,0,0,0,0
429743604_30297203_0,45,46.63,-1.63,45.97,-0.97,44.95,0.05,0,0,0,0
430535694_269381314_0,65,61.94,3.06,61.67,3.33,61.7,3.3,0,0,0,0
11239790234_30617602_0,60,57.38,2.62,59.11,0.89,59.85,0.15,0,0,0,0
430535703_8210712079_0,60,58.72,1.28,61.56,-1.56,61.05,-1.05,0,0,0,0
430535725_30243330_0,60,59.89,0.11,61.41,-1.41,60.95,-0.95,0,0,0,0
430537449_1311619305_0,60,62.74,-2.74,59.96,0.04,60.05,-0.05,0,0,0,0
430540359_690679102_0,60,52.78,7.22,59.62,0.38,58.95,1.05,0,0,0,0
430757395_426651490_0,35,46.68,-11.68,36.92,-1.92,35.55,-0.55,0,0,0,0
430757395_364670907_0,50,46.79,3.21,46.96,3.04,48.2,1.8,0,0,0,0
430757395_430761706_0,35,43.89,-8.89,35.31,-0.31,35.3,-0.3,0,0,0,0
430757822_430757823_0,50,50.55,-0.55,48.92,1.08,49.6,0.4,0,0,0,0
11242746353_412464588_0,50,51.11,-1.11,52.34,-2.34,51.3,-1.3,0,0,0,0
430757823_423831234_0,40,50.15,-10.15,42.12,-2.12,41.9,-1.9,0,0,0,0
430757823_439204528_0,40,49.62,-9.62,41.72,-1.72,40.3,-0.3,0,0,0,0
430757824_430757823_0,40,50.43,-10.43,41.58,-1.58,41.5,-1.5,0,0,0,0
430757824_430757838_0,40,48.79,-8.79,43.79,-3.79,43.1,-3.1,0,0,0,0
430757826_430757824_0,45,50.2,-5.2,44.01,0.99,44.4,0.6,0,0,0,0
430757826_423831234_0,45,50.87,-5.87,46.7,-1.7,45.6,-0.6,0,0,0,0
430757948_423831236_0,40,49.99,-9.99,40.16,-0.16,40.55,-0.55,0,0,0,0
430757948_430758304_0,35,48.95,-13.95,34.19,0.81,37.1,-2.1,0,0,0,0
430757948_430757951_0,35,48.48,-13.48,36.31,-1.31,35.9,-0.9,0,0,0,0
11243529761_2264150798_0,55,55.1,-0.1,56.25,-1.25,55.3,-0.3,0,0,0,0
430757951_430757948_0,35,48.48,-13.48,36.31,-1.31,35.9,-0.9,0,0,0,0
430758304_426651490_0,40,47.72,-7.72,39.01,0.99,39.2,0.8,0,0,0,0
430758304_2486143412_0,40,48.5,-8.5,40.73,-0.73,39.95,0.05,0,0,0,0
430759324_423831232_0,55,51.64,3.36,52.0,3.0,53.2,1.8,0,0,0,0
11246122385_3943567473_0,60,58.02,1.98,58.06,1.94,58.55,1.45,0,0,0,0
430759494_430759503_0,50,51.22,-1.22,48.53,1.47,50.17,-0.17,0,0,0,0
430759494_423831236_0,45,50.48,-5.48,48.25,-3.25,47.25,-2.25,0,0,0,0
11246122385_11246122387_0,60,57.26,2.74,57.27,2.73,58.9,1.1,0,0,0,0
430759503_430759494_0,50,51.22,-1.22,48.53,1.47,50.17,-0.17,0,0,0,0
430760982_430761706_0,35,40.2,-5.2,36.04,-1.04,36.35,-1.35,0,0,0,0
430761699_430761706_0,35,41.05,-6.05,33.41,1.59,36.25,-1.25,0,0,0,0
430761706_430760982_0,35,40.59,-5.59,35.31,-0.31,35.85,-0.85,0,0,0,0
430761706_430757395_0,35,43.89,-8.89,35.31,-0.31,35.3,-0.3,0,0,0,0
430761706_430761699_0,35,40.95,-5.95,33.55,1.45,36.25,-1.25,0,0,0,0
430763600_537823321_0,65,55.72,9.28,61.21,3.79,63.45,1.55,0,0,0,0
430763600_5767709820_0,65,52.05,12.95,58.82,6.18,56.0,9.0,0,0,1,1
11246122387_1303430329_0,55,57.23,-2.23,56.98,-1.98,56.0,-1.0,0,0,0,0
11246122387_11246122385_0,60,57.26,2.74,57.27,2.73,58.9,1.1,0,0,0,0
430764140_430764148_0,55,50.33,4.67,50.26,4.74,53.2,1.8,0,0,0,0
430764148_430766937_0,50,49.42,0.58,49.43,0.57,49.3,0.7,0,0,0,0
11256490149_126658000_0,55,58.09,-3.09,55.02,-0.02,55.3,-0.3,0,0,0,0
430764290_430764421_0,55,52.15,2.85,54.56,0.44,54.8,0.2,0,0,0,0
430764290_1349242026_0,55,54.79,0.21,55.32,-0.32,54.85,0.15,0,0,0,0
430764290_426622591_0,55,53.17,1.83,55.77,-0.77,54.8,0.2,0,0,0,0
430764421_430764290_0,55,52.15,2.85,54.56,0.44,54.8,0.2,0,0,0,0
430764421_430764140_0,50,51.05,-1.05,51.71,-1.71,50.2,-0.2,0,0,0,0
430764639_568117156_0,65,55.84,9.16,57.95,7.05,59.15,5.85,0,0,0,0
11264541277_3827694228_0,60,57.23,2.77,57.87,2.13,58.95,1.05,0,0,0,0
430764775_6695182355_0,55,52.61,2.39,54.42,0.58,54.6,0.4,0,0,0,0
11264541277_2713983941_0,60,58.26,1.74,58.89,1.11,60.0,0.0,0,0,0,0
430764785_1533311123_0,55,54.31,0.69,55.47,-0.47,55.0,0.0,0,0,0,0
430764785_430764908_0,55,57.11,-2.11,54.91,0.09,54.95,0.05,0,0,0,0
11268972991_30313355_0,50,53.4,-3.4,53.11,-3.11,51.55,-1.55,0,0,0,0
430764908_430764785_0,55,57.11,-2.11,54.91,0.09,54.95,0.05,0,0,0,0
430764953_1533311123_0,55,51.32,3.68,50.3,4.7,51.45,3.55,0,0,0,0
430764953_1935831401_0,55,50.47,4.53,53.24,1.76,53.75,1.25,0,0,0,0
11268972991_11268972992_0,60,54.58,5.42,55.35,4.65,52.4,7.6,0,0,1,1
11268972992_11268972991_0,60,54.58,5.42,55.35,4.65,52.4,7.6,0,0,1,1
430765134_430765138_0,55,54.47,0.53,55.19,-0.19,54.1,0.9,0,0,0,0
11269496449_1940905185_0,45,49.71,-4.71,45.93,-0.93,46.25,-1.25,0,0,0,0
430765138_430764908_0,55,54.62,0.38,54.24,0.76,54.65,0.35,0,0,0,0
11282472009_8043162354_0,60,60.91,-0.91,61.02,-1.02,59.9,0.1,0,0,0,0
430765521_6695182350_0,50,49.74,0.26,48.44,1.56,49.5,0.5,0,0,0,0
11282472015_11276298354_0,60,63.8,-3.8,60.06,-0.06,60.1,-0.1,0,0,0,0
430765606_430765668_0,50,50.1,-0.1,49.42,0.58,49.4,0.6,0,0,0,0
430765606_430766071_0,50,50.6,-0.6,51.4,-1.4,50.95,-0.95,0,0,0,0
430765668_430765606_0,50,50.1,-0.1,49.42,0.58,49.4,0.6,0,0,0,0
430765668_430766079_0,50,49.61,0.39,49.45,0.55,49.1,0.9,0,0,0,0
430766071_430768374_0,50,51.74,-1.74,52.6,-2.6,51.4,-1.4,0,0,0,0
430766071_430765606_0,50,50.61,-0.61,51.4,-1.4,50.95,-0.95,0,0,0,0
430766079_430765668_0,50,49.63,0.37,48.85,1.15,49.65,0.35,0,0,0,0
11283057021_11283057024_0,50,50.56,-0.56,49.03,0.97,49.25,0.75,0,0,0,0
430766937_430767083_0,45,49.66,-4.66,46.0,-1.0,46.85,-1.85,0,0,0,0
11283057024_568847329_0,45,50.86,-5.86,49.1,-4.1,49.05,-4.05,0,0,0,0
430767077_430767083_0,45,49.47,-4.47,45.64,-0.64,45.45,-0.45,0,0,0,0
430767083_430767077_0,45,49.47,-4.47,45.64,-0.64,45.45,-0.45,0,0,0,0
430767083_430766937_0,45,49.66,-4.66,46.0,-1.0,46.85,-1.85,0,0,0,0
430767083_5827147445_0,55,50.08,4.92,53.13,1.87,54.45,0.55,0,0,0,0
430767511_9507066653_0,45,48.79,-3.79,46.55,-1.55,45.4,-0.4,0,0,0,0
11283057024_11283057021_0,50,50.6,-0.6,49.03,0.97,49.25,0.75,0,0,0,0
430767511_430768374_0,50,49.48,0.52,48.58,1.42,49.9,0.1,0,0,0,0
430767908_430767950_0,50,48.09,1.91,49.5,0.5,49.75,0.25,0,0,0,0
430767908_430769491_0,45,47.45,-2.45,47.03,-2.03,45.95,-0.95,0,0,0,0
430767908_1292134747_0,50,48.14,1.86,48.87,1.13,48.9,1.1,0,0,0,0
430767913_430767950_0,45,48.44,-3.44,48.91,-3.91,46.55,-1.55,0,0,0,0
430767913_1001441823_0,50,48.44,1.56,46.11,3.89,48.4,1.6,0,0,0,0
430767913_430769829_0,50,48.88,1.12,44.78,5.22,48.2,1.8,0,0,0,0
430767950_430767913_0,45,48.43,-3.43,48.91,-3.91,46.6,-1.6,0,0,0,0
430767950_430767908_0,50,48.11,1.89,49.36,0.64,49.75,0.25,0,0,0,0
430767950_430768374_0,50,49.04,0.96,49.9,0.1,50.1,-0.1,0,0,0,0
430768374_430767511_0,50,49.47,0.53,48.58,1.42,49.95,0.05,0,0,0,0
430768374_430767950_0,50,49.03,0.97,49.9,0.1,50.1,-0.1,0,0,0,0
430768374_430766071_0,50,51.74,-1.74,52.6,-2.6,51.4,-1.4,0,0,0,0
430769319_6718358695_0,45,45.7,-0.7,45.92,-0.92,44.25,0.75,0,0,0,0
430769368_430769319_0,45,43.92,1.08,43.49,1.51,44.01,0.99,0,0,0,0
430769368_430770877_0,45,44.2,0.8,44.69,0.31,44.95,0.05,0,0,0,0
430769368_430769829_0,45,46.35,-1.35,44.41,0.59,44.5,0.5,0,0,0,0
430769491_430767908_0,45,47.45,-2.45,47.03,-2.03,45.95,-0.95,0,0,0,0
430769491_1292134749_0,45,47.3,-2.3,45.53,-0.53,44.35,0.65,0,0,0,0
430769829_6718358695_0,40,46.97,-6.97,41.68,-1.68,40.85,-0.85,0,0,0,0
430769829_430769368_0,45,46.37,-1.37,43.94,1.06,44.5,0.5,0,0,0,0
430769829_430767913_0,50,48.88,1.12,44.78,5.22,48.2,1.8,0,0,0,0
430770877_430769368_0,45,44.24,0.76,45.04,-0.04,44.75,0.25,0,0,0,0
430984237_3805966095_0,50,51.4,-1.4,49.82,0.18,48.25,1.75,0,0,0,0
431100308_30247401_0,65,57.05,7.95,63.45,1.55,64.3,0.7,0,0,0,0
431100308_30247395_0,55,58.17,-3.17,56.41,-1.41,55.6,-0.6,0,0,0,0
431100338_30558244_0,50,54.08,-4.08,56.42,-6.42,55.75,-5.75,0,0,0,0
431100338_409505319_0,45,53.02,-8.02,50.95,-5.95,47.6,-2.6,0,0,0,0
431100342_412370064_0,55,53.43,1.57,54.02,0.98,54.15,0.85,0,0,0,0
431100342_30247406_0,55,59.77,-4.77,60.9,-5.9,60.55,-5.55,0,0,0,0
431100344_30237682_0,55,53.81,1.19,53.81,1.19,54.55,0.45,0,0,0,0
11283263092_1350170314_0,40,45.1,-5.1,37.86,2.14,39.75,0.25,0,0,0,0
431107481_1400723037_0,65,54.01,10.99,60.88,4.12,61.6,3.4,0,0,0,0
431481321_431481322_0,65,64.34,0.66,62.81,2.19,64.1,0.9,0,0,0,0
431481321_536418253_0,55,62.0,-7.0,55.69,-0.69,55.45,-0.45,0,0,0,0
431481321_431481328_0,60,57.33,2.67,61.19,-1.19,60.5,-0.5,0,0,0,0
431481322_431481321_0,65,64.34,0.66,62.81,2.19,64.1,0.9,0,0,0,0
11283414720_3976600078_0,50,51.31,-1.31,49.93,0.07,50.45,-0.45,0,0,0,0
431481322_243756418_0,60,61.84,-1.84,60.76,-0.76,60.5,-0.5,0,0,0,0
431481328_253707075_0,60,55.7,4.3,60.61,-0.61,59.85,0.15,0,0,0,0
431481328_250794421_0,60,61.42,-1.42,62.15,-2.15,61.75,-1.75,0,0,0,0
431481362_431481389_0,60,55.86,4.14,59.64,0.36,60.15,-0.15,0,0,0,0
11289437704_11289475293_0,65,62.55,2.45,60.96,4.04,63.6,1.4,0,0,0,0
11289475293_126797988_0,60,62.07,-2.07,61.14,-1.14,60.5,-0.5,0,0,0,0
431484966_30243211_0,60,62.9,-2.9,60.64,-0.64,60.2,-0.2,0,0,0,0
431484966_126812839_0,60,63.7,-3.7,61.83,-1.83,60.45,-0.45,0,0,0,0
431484966_126812841_0,60,62.62,-2.62,60.85,-0.85,60.2,-0.2,0,0,0,0
432467099_1225083268_0,45,51.41,-6.41,47.31,-2.31,45.8,-0.8,0,0,0,0
432467099_408908925_0,55,51.91,3.09,54.55,0.45,54.1,0.9,0,0,0,0
432467107_977641429_0,55,64.65,-9.65,59.49,-4.49,61.6,-6.6,0,0,1,1
432467107_364670496_0,65,58.32,6.68,63.28,1.72,63.35,1.65,0,0,0,0
11298541576_4212111678_0,60,53.05,6.95,59.67,0.33,56.9,3.1,0,0,0,0
432467115_31285555_0,65,56.81,8.19,61.2,3.8,63.75,1.25,0,0,0,0
432467115_556334963_0,50,57.88,-7.88,52.28,-2.28,50.95,-0.95,0,0,0,0
432467115_5250643030_0,60,60.86,-0.86,58.71,1.29,59.15,0.85,0,0,0,0
432467121_30617554_0,60,54.43,5.57,56.81,3.19,57.35,2.65,0,0,0,0
432509869_30237677_0,55,55.23,-0.23,54.52,0.48,54.55,0.45,0,0,0,0
432509963_432510028_0,55,55.24,-0.24,54.75,0.25,55.05,-0.05,0,0,0,0
432509963_432509964_0,55,56.38,-1.38,55.01,-0.01,54.9,0.1,0,0,0,0
432509964_1794642773_0,50,57.48,-7.48,54.11,-4.11,52.55,-2.55,0,0,0,0
432509964_1233754579_0,50,55.08,-5.08,54.31,-4.31,51.3,-1.3,0,0,0,0
432509964_432509963_0,55,56.38,-1.38,55.01,-0.01,54.9,0.1,0,0,0,0
11305973948_12923224011_0,60,60.12,-0.12,61.66,-1.66,60.25,-0.25,0,0,0,0
11305973952_412454890_0,55,53.28,1.72,53.4,1.6,54.5,0.5,0,0,0,0
432509967_432510087_0,55,58.81,-3.81,54.65,0.35,55.0,0.0,0,0,0,0
432509967_30294784_0,55,57.29,-2.29,54.51,0.49,54.25,0.75,0,0,0,0
432509969_977657487_0,50,59.67,-9.67,50.88,-0.88,50.55,-0.55,0,0,0,0
432510028_432509963_0,55,55.24,-0.24,54.75,0.25,55.05,-0.05,0,0,0,0
432510028_1233754603_0,55,56.64,-1.64,56.2,-1.2,56.35,-1.35,0,0,0,0
432510028_1233754567_0,55,56.59,-1.59,55.36,-0.36,55.0,0.0,0,0,0,0
11305973952_604943444_0,55,60.06,-5.06,57.56,-2.56,57.2,-2.2,0,0,0,0
432510056_30617542_0,50,53.46,-3.46,51.73,-1.73,51.3,-1.3,0,0,0,0
432510056_977657487_0,55,58.4,-3.4,51.41,3.59,53.9,1.1,0,0,0,0
432510087_432509967_0,55,58.81,-3.81,54.65,0.35,55.0,0.0,0,0,0,0
432510087_977657489_0,55,56.92,-1.92,55.4,-0.4,55.05,-0.05,0,0,0,0
432510237_1233754587_0,50,53.02,-3.02,50.12,-0.12,50.8,-0.8,0,0,0,0
11306272016_30307945_0,60,55.57,4.43,60.34,-0.34,58.0,2.0,0,0,0,0
434423009_1303363172_0,55,50.7,4.3,51.57,3.43,53.1,1.9,0,0,0,0
434423009_30295549_0,55,49.88,5.12,52.8,2.2,53.65,1.35,0,0,0,0
434423017_2986603865_0,60,52.93,7.07,55.59,4.41,59.0,1.0,0,0,0,0
434423018_8990571939_0,45,50.13,-5.13,46.61,-1.61,45.15,-0.15,0,0,0,0
434423018_1156424412_0,50,49.46,0.54,50.87,-0.87,50.1,-0.1,0,0,0,0
11351487218_30238379_0,60,50.44,9.56,58.0,2.0,58.1,1.9,0,0,0,0
434423048_7198084789_0,50,53.05,-3.05,52.12,-2.12,51.08,-1.08,0,0,0,0
434423055_434423056_0,50,49.43,0.57,48.61,1.39,48.35,1.65,0,0,0,0
434423055_598225219_0,45,49.11,-4.11,45.3,-0.3,45.7,-0.7,0,0,0,0
434423056_598224750_0,50,49.35,0.65,49.52,0.48,48.15,1.85,0,0,0,0
434423056_598225132_0,50,48.86,1.14,49.52,0.48,48.65,1.35,0,0,0,0
434423064_6039142037_0,45,49.45,-4.45,48.5,-3.5,46.1,-1.1,0,0,0,0
434431814_598224644_0,40,49.14,-9.14,45.33,-5.33,44.55,-4.55,0,0,0,0
434431827_598225120_0,50,48.07,1.93,48.45,1.55,49.25,0.75,0,0,0,0
11351487218_30246671_0,55,58.93,-3.93,56.35,-1.35,56.25,-1.25,0,0,0,0
434437191_9388663514_1,55,54.11,0.89,55.42,-0.42,54.05,0.95,0,0,0,0
434437194_434437191_0,55,55.6,-0.6,56.03,-1.03,55.25,-0.25,0,0,0,0
434437194_421263917_0,55,59.29,-4.29,56.57,-1.57,55.5,-0.5,0,0,0,0
434437194_402899818_0,55,56.49,-1.49,55.64,-0.64,55.0,0.0,0,0,0,0
434437196_402899818_0,55,54.6,0.4,53.53,1.47,55.3,-0.3,0,0,0,0
