street_id,noise_day,noise_evening,noise_night,road_length,road_category,distance_to_road
12810,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.852019815284,secondary,0.7775610671376344
12811,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),107.34144613656605,trunk,0.0
12812,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),66.79079924309897,living_street,0.6485820304297768
12813,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),104.39228696738176,residential,0.0
12814,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.36152571587004,tertiary,1.2966482773590502
12815,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),8.202546952776322,secondary,2.577624945789085
12816,< 40 dB(A),< 40 dB(A),< 40 dB(A),256.7375642490751,residential,341.0193831721081
12817,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),72.91424543149624,living_street,0.0
12818,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),33.02935974947688,primary,6.213550746268053
12819,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),58.35255271023544,living_street,0.0
12820,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),127.95623463928692,living_street,0.0
12821,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),11.758680786089254,living_street,138.03591429746993
12822,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),129.50542532564825,residential,0.0
12823,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),79.23284370327657,residential,0.0
12824,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),78.19741443469125,residential,0.0
12825,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),102.34731239965923,residential,0.3129216376794795
12826,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),164.43225812245578,residential,0.0
12827,45 - 50 dB(A),50 - 55 dB(A),50 - 55 dB(A),42.31490256476519,living_street,46.68162856981219
12828,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),117.43253278907099,living_street,0.0
12829,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),69.1428115872829,residential,0.0
12830,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),158.9612630932995,living_street,0.0
12831,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),39.33342371441329,residential,0.0
12832,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),30.52061696363762,living_street,0.0
12833,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),46.7250939180123,residential,0.0
12834,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),27.298929334501334,living_street,0.07899107627778523
12835,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),73.83455068097615,residential,0.3933927052755628
12836,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),28.588038897520377,residential,0.0
12837,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),39.121484743412374,residential,0.0
12838,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),248.4261825980605,residential,0.0
12839,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),97.03013593919505,tertiary,0.0
12840,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),221.2978056665041,primary,0.0
12841,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),71.03368540546403,residential,0.0
12842,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),123.05632787522418,residential,0.1346821275784352
12843,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),14.703313048605457,living_street,0.5136385019125549
12844,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),42.05359720568521,residential,0.0
12845,55 - 60 dB(A),55 - 60 dB(A),< 40 dB(A),88.28234062836015,residential,12.270150612001835
12846,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),263.13023793229434,unclassified,0.0
12847,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),122.32531748067484,living_street,0.0
12848,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.70006724870854,tertiary,4.290728762794373
12849,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),108.182053293566,residential,0.0
12850,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),135.28912692059941,residential,0.0
12851,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),49.5071681125531,tertiary,0.0
12852,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),110.33869083058931,residential,0.0
12853,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),126.79758941665534,residential,0.0
12854,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),72.17150608386301,residential,0.6057604545828148
12855,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),84.98323139365179,residential,0.003443738709279199
12856,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),132.0756876754522,residential,0.0
12857,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),85.22694675638627,tertiary,0.0
12858,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.09313431214061,secondary,0.0
12859,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),41.85115048349623,trunk,0.05630294226851495
12860,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),64.39026761039764,residential,0.0
12861,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),64.7598721078773,living_street,0.0
12862,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),224.83269707377835,tertiary,0.0
12863,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),75.08630853536104,residential,0.0
12864,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),79.65704879035496,residential,0.0
12865,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.92027469891917,residential,0.0
12866,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),156.19206086833196,secondary,0.0
12867,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),69.85939554673953,living_street,0.14258928547318117
12868,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),19.491194174738954,tertiary,0.0
12869,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.78818054241204,residential,0.0
12870,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),115.61513566584959,primary,0.0
12871,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),139.55710067905207,residential,1.6386397791400034
12872,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),29.885960502755616,trunk,0.0
12873,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),222.0103715025959,tertiary,0.0
12874,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),108.18083008684005,residential,0.0
12875,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),19.293015348604207,secondary,17.0565386663059
12876,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),55.06328418037423,secondary,0.0
12877,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),131.91002444151928,residential,0.0
12878,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),13.304911952270867,residential,0.0
12879,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),167.99072528609125,residential,0.0
12880,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),34.445057042292454,living_street,0.0
12881,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),34.713949587055914,primary,0.0
12882,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),150.8651294812546,residential,0.0
12883,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),166.95196824774527,residential,0.0
12884,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),108.70545609642004,residential,0.0
12885,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),122.20309756811784,residential,0.0
12886,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),46.25023916505445,living_street,56.34035109349564
12887,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),94.67517929127416,residential,0.0
12888,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.488636633290604,primary,0.0
12889,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),65.51463055365451,residential,0.0
12890,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),156.68442020500257,residential,0.0
12891,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),93.73797120816414,living_street,0.0
12892,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),30.453108491702423,residential,0.0
12893,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),48.712390335536035,residential,0.0
12894,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),117.71908166899908,residential,0.0
12895,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),57.30968202998343,residential,0.10971722751219054
12896,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),134.89162871188492,residential,0.0
12897,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),32.747218222655114,living_street,0.0
12898,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),51.67191603143429,residential,0.0
12899,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),176.99197010279397,residential,0.0
12900,60 - 65 dB(A),60 - 65 dB(A),40 - 45 dB(A),38.53157878435861,residential,0.0
12901,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),71.64648666353759,tertiary,0.6357698907933529
12902,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),14.626950485637902,living_street,0.0010315267485048812
12903,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),132.79082296943574,residential,0.0
12904,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),56.41485697010185,residential,0.0
12905,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),52.06764132741713,residential,0.0
12906,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),37.83400671654751,residential,53.86388583300679
12907,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),188.81617333171093,secondary,0.0
12908,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),341.3845817673471,residential,0.0
12909,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),65.85452849787511,secondary,0.010364955728896744
12910,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),136.0630886754816,residential,0.0
12911,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),449.16346961398494,living_street,0.0
12912,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),45.71193862117202,residential,0.0
12913,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),136.2337736889787,residential,0.0
12914,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),46.433664997771714,residential,0.0
12915,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),137.6057767732826,residential,0.0
12916,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),81.304977062695,secondary,3.7347853210431845
12917,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),30.532431784252708,living_street,0.0
12918,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),139.25331410073048,residential,0.0
12919,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),77.92932149830258,unclassified,0.0
12920,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),40.065914393148844,residential,0.8614263182418069
12921,45 - 50 dB(A),55 - 60 dB(A),60 - 65 dB(A),46.403930614386994,living_street,28.373490946220677
12922,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),159.7587947117617,secondary,0.2609633317213064
12923,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),196.38473457539178,secondary,0.0
12924,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),88.25092571319449,residential,0.0
12925,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),33.07813349471832,residential,0.027192261171001583
12926,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),133.02011904263586,living_street,0.0
12927,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),396.10779623619317,secondary,11.144924935336192
12928,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),39.70958922332713,residential,0.6911609070526602
12929,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),51.70600407400992,residential,0.09925042303864211
12930,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),66.05412503325698,living_street,0.0
12931,40 - 45 dB(A),< 40 dB(A),< 40 dB(A),28.268946133298876,residential,0.0
12932,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),106.32009745070656,living_street,0.0
12933,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),134.4043691658826,residential,0.0
12934,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),50.921473345751366,secondary,0.0
12935,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),57.153827706127146,residential,0.0
12936,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),27.668615379844212,living_street,0.0
12937,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),86.24232947158978,residential,0.0
12938,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),120.01250608574298,secondary,0.0
12939,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),49.10438476061895,residential,0.0
12940,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),24.09572077870804,living_street,0.27280778868930244
12941,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),14.310422746714158,residential,0.0
12942,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),131.44517374849008,tertiary,0.4426744087927492
12943,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),143.48656146884167,residential,0.0
12944,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),110.77471415457933,residential,0.0
12945,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.90374646733561,secondary,0.0
12946,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),77.38186088958211,secondary,0.0
12947,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),93.0204084772242,residential,0.0
12948,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.98650870895364,residential,0.0
12949,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),136.0086711379688,residential,0.23792815080995222
12950,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),56.50176506486024,tertiary,0.0
12951,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),72.86293253222118,tertiary,0.0
12952,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),156.64293099260652,primary,0.31759452230256874
12953,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),46.65436250769167,tertiary,0.0
12954,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),51.03934458527911,residential,0.0
12955,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),84.18095067458947,tertiary,0.0
12956,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),14.949886580398598,residential,0.2938509454061472
12957,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),53.69387825280551,residential,0.0
12958,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),23.78786785004618,residential,0.0
12959,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.13511507575026,residential,0.0
12960,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.11929435848488,residential,0.09715447128572971
12961,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.268064396443,residential,0.0
12962,65 - 70 dB(A),60 - 65 dB(A),60 - 65 dB(A),48.65497207934331,living_street,0.0
12963,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),30.088817258976995,residential,0.7346992650900378
12964,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),122.84054838663977,residential,0.0
12965,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),121.49131761938179,residential,0.0
12966,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),158.23952370066758,residential,0.9004908510646175
12967,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),47.886899534314416,tertiary,0.0
12968,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),63.36120540112567,living_street,0.0
12969,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),11.07436816590531,living_street,0.0
12970,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),67.61612007332882,residential,1.027700558797714
12971,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),34.112073297101325,tertiary,1.848817517795531
12972,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),140.71689668165186,secondary,0.0
12973,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),158.7047184214423,residential,0.0
12974,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),46.404480716952726,living_street,0.08637743680474921
12975,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),44.554869737228735,living_street,0.14548278535918166
12976,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),82.70498220413944,secondary,0.0
12977,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),74.5691659328061,residential,0.0
12978,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),95.36007055840543,living_street,0.0
12979,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),104.57037832924455,residential,0.5895380934204586
12980,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),117.68667020107482,residential,0.0
12981,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),27.551450778514635,living_street,0.5887131766731015
12982,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),171.70093640134903,primary,0.0
12983,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),99.08015545304492,residential,0.0
12984,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),55.26756643604449,residential,0.0
12985,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),24.80955670161849,residential,0.0
12986,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),16.589724802138075,secondary,0.0
12987,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),123.08374125059296,residential,0.0
12988,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),51.04391467276814,residential,0.5347389838064582
12989,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),53.707230782486995,living_street,0.23679432846495888
12990,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),43.317076002606235,residential,0.0
12991,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),115.14029816085284,trunk,0.0
12992,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.032003965178035,tertiary,0.0
12993,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),79.50227211759204,secondary,0.0
12994,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),22.612208248966173,living_street,0.0
12995,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),24.78376300769896,living_street,1.2497055250990046
12996,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),131.27971227188175,primary,0.0
12997,50 - 55 dB(A),50 - 55 dB(A),50 - 55 dB(A),32.49115779586495,living_street,0.8632182923994123
12998,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),149.45905101904106,residential,9.115022173730033
12999,< 40 dB(A),< 40 dB(A),< 40 dB(A),41.62821571883478,residential,0.4746726987221404
13000,55 - 60 dB(A),50 - 55 dB(A),55 - 60 dB(A),126.31310000750999,residential,0.0
13001,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),45.865273874815124,residential,0.0
13002,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),50.71914539169258,secondary,212.93376265974203
13003,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),25.203456713874562,tertiary,0.07520984704032191
13004,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),48.38249589072705,tertiary,0.0
13005,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),97.60064971271326,residential,0.0
13006,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),100.39468570513796,residential,0.0
13007,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),69.3765355807717,tertiary,0.0
13008,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),62.10023462985997,living_street,0.13985798296209317
13009,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),148.5524888762598,tertiary,0.4757073753362777
13010,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.85783954541296,residential,0.0
13011,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),68.67791971112253,residential,0.0
13012,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),387.8988537664763,trunk,0.0
13013,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),63.09361961864467,secondary,0.0
13014,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),101.09299269456274,tertiary,0.0
13015,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),88.49194744381585,residential,0.0
13016,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),63.619440609443004,tertiary,0.0
13017,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),30.092366701641712,residential,0.0
13018,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),379.4528311998974,residential,12.617352216261876
13019,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),81.10709021099233,tertiary,0.0
13020,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.97736995499653,residential,0.0
13021,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),131.25615226982293,residential,0.0
13022,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),48.3861821508715,living_street,1.33306229760753
13023,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),99.18997302029148,tertiary,0.0
13024,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),133.73347644007148,residential,0.0
13025,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),35.98342283436416,residential,0.7990482410794744
13026,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),145.63980168833282,primary,0.0
13027,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),212.7168434294051,residential,0.0
13028,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),108.93482504742991,residential,0.0
13029,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),73.8340999187332,living_street,0.0
13030,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),55.7876168156334,tertiary,0.5209430450814281
13031,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),116.78926124553274,living_street,0.34123975688656616
13032,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),15.214841157596753,residential,0.06132458304983841
13033,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),38.331458641114715,trunk,0.18330839663445414
13034,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),69.34161886506892,residential,0.0
13035,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),61.97015785018312,residential,0.0
13036,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),83.11916516902465,residential,0.0
13037,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),23.843353077872663,residential,0.0
13038,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),80.74124249470263,tertiary,0.0
13039,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),29.758355451774353,primary,3.6251634952060443
13040,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),60.262032588421604,residential,0.0
13041,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),31.534979638554724,residential,0.0
13042,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),133.66888296653846,tertiary,0.0
13043,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),43.424401600429704,residential,0.0
13044,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),23.92925218930611,residential,2.8383305882912095
13045,50 - 55 dB(A),50 - 55 dB(A),55 - 60 dB(A),61.4892534045493,living_street,1.3952031910422829
13046,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),63.69238210502117,residential,0.0
13047,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),37.35661775199397,tertiary,0.0
13048,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),129.5519550271285,residential,0.0
13049,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),62.307312549232144,residential,1.7734446353689
13050,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),463.6688944414598,residential,11.813924442906169
13051,< 40 dB(A),< 40 dB(A),< 40 dB(A),57.1167114868523,residential,30.86730738003366
13052,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),54.629584581108524,residential,0.4592468798957062
13053,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),94.28187070891991,residential,0.0
13054,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),65.56923858688296,primary,0.0
13055,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),158.28672439077775,residential,0.0
13056,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.73364794426413,residential,0.0
13057,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),132.75315085909796,residential,0.0
13058,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),39.51255536154995,residential,0.0
13059,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),83.29758600997681,living_street,0.0
13060,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),97.43930102170458,residential,0.0
13061,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),33.971175434836844,secondary,0.09540220496508975
13062,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),29.832593526653934,residential,0.0
13063,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),81.610676831825,residential,0.0
13064,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),25.25881432462766,living_street,3.887060625009865
13065,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),48.95970565005784,tertiary,0.0
13066,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),42.782876883818304,residential,0.0
13067,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),74.24434519216422,residential,0.6326926362718605
13068,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),93.43470405968904,residential,0.0
13069,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),67.29235948191184,residential,0.0
13070,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),146.61131157673364,tertiary,0.0
13071,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),135.14907217133822,secondary,0.43732917520796855
13072,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),33.63189092399067,residential,1.2221575706419352
13073,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),59.3625104724667,residential,0.0
