road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street
263226734_264548463_0,70.0,70.0,60.0,3,966.5633993621474,16.7523623599135,0.0,76.43808456036368,0.0,233.6485645590797
263226734_960117096_0,75.0,70.0,60.0,3,991.2073433852077,0.0,0.0,59.210306446450566,122.10053171670394,256.30239500347415
263238664_58850732_0,70.0,65.0,55.0,3,1121.8268957437683,742.0605973725557,0.0,104.24829331275149,0.0,874.6148830421452
263238664_2051933144_0,70.0,65.0,55.0,3,1217.0152598192362,877.0153867188333,0.0,104.24829331275149,98.90356098311014,874.6148830421452
263242706_303680533_0,70.0,65.0,55.0,2,1602.489252016629,0.0,9.806579162989856,908.1649886010894,410.6171923608841,1187.979739043048
263268495_297333621_0,75.0,70.0,60.0,3,1113.9756024792898,440.0164544768804,0.0,148.60955221800535,0.0,82.68468099314602
263268495_297333630_0,70.0,65.0,60.0,5,1113.9756024792898,440.0164544768804,0.0,148.60955221800535,0.0,73.68943344371691
263268496_4581306546_0,60.0,60.0,50.0,3,1331.727292199272,0.0,0.0,44.72408442612586,15.188199260515576,202.0340144653399
263268496_366879564_0,70.0,65.0,55.0,3,1331.727292199272,260.43109491637,0.0,277.8188658866687,0.0,188.8309838150174
263268789_297339978_0,75.0,75.0,65.0,3,1299.727150291457,272.1318632868988,0.0,306.96917494517186,0.0,186.94178128647428
263268789_263268496_0,75.0,70.0,60.0,3,1316.486063391451,267.0494771948718,0.0,305.7913651262081,13.607591669194068,202.0340144653399
263301822_264103260_0,80.0,75.0,65.0,3,1179.555277116515,169.33293064255358,0.0,388.6286328233492,0.0,259.77475246146554
263301822_933975851_0,80.0,75.0,70.0,3,1128.142959737222,94.37117736821077,0.0,374.09176360891934,0.0,169.60765647447425
263301826_263301841_0,70.0,70.0,60.0,5,1252.1951441164704,11.008196309109694,0.0,476.6401633248793,0.0,298.91344289653387
263301826_263313586_0,70.0,70.0,60.0,3,1311.7616551033927,11.008196309109694,0.0,512.3651408003373,0.0,348.2970145887457
263301830_59749783_0,70.0,70.0,60.0,3,918.2048919825984,244.5541171313867,0.0,450.46780914329656,0.0,196.59673294991725
263301830_41145966_0,65.0,60.0,55.0,5,918.2048919825984,282.2019318978169,0.0,468.4734114924515,0.0,134.98175506890496
263301837_263313645_0,70.0,70.0,60.0,5,1523.8864915997078,0.0,71.66853576655066,437.258705095336,0.0,589.8307919274654
263301837_287946846_0,80.0,75.0,70.0,2,1448.1158897074674,0.0,71.68443162396422,354.5708250382824,0.0,498.5858821198273
263301841_263313632_0,70.0,70.0,60.0,5,1226.1792616736054,81.70752885098207,61.050128601347865,444.7232496690992,0.0,281.5429920515966
263313558_675703799_0,75.0,75.0,65.0,3,1608.7969614073602,11.869495404336083,0.0,472.9954233503957,72.1233944107434,587.0678220632948
263313582_1619563016_0,75.0,75.0,65.0,2,1657.044152931842,0.0,20.22196858342877,363.9744436467955,0.0,554.2020442733988
263313586_934038226_0,70.0,70.0,60.0,3,1451.3279513994746,19.522811054681345,0.0,498.6910213154417,0.0,463.8607432925272
263313588_263313586_0,70.0,65.0,55.0,5,1426.4394635531478,19.522811054681345,0.0,512.3651408003373,0.0,463.8607432925272
263313588_263313629_0,70.0,70.0,60.0,5,1372.231743001118,83.49303439415584,71.89099762436759,580.7973056104395,0.0,427.776294547658
263313592_263313588_0,65.0,65.0,55.0,5,1408.769033688052,84.80474282914076,71.89099762436759,547.6157890269491,0.0,485.34766592635776
263313596_263313592_0,65.0,65.0,55.0,5,1408.769033688052,87.47253591823404,153.0509210082609,471.3013307689805,0.0,511.841916248768
263313596_263313645_0,70.0,70.0,60.0,5,1461.573054262609,85.60240004513508,72.97551667099057,471.3013307689805,0.0,555.2708294302123
263313600_263313636_0,70.0,70.0,60.0,5,1239.3885909530084,235.8243587544193,0.0,477.1868178270575,0.0,399.3928314803206
263313600_263313604_0,80.0,75.0,65.0,3,1227.8435241902152,235.3417629756217,0.0,425.77697648644977,0.0,353.03591853996323
263313600_223471772_0,75.0,70.0,65.0,3,1239.2044321218534,103.80297239038995,0.0,458.5679639272266,0.0,286.80742905707
263313604_263313600_0,80.0,75.0,65.0,3,1227.8435241902152,235.3417629756217,0.0,425.77697648644977,0.0,353.03591853996323
263313604_264103260_0,80.0,75.0,70.0,3,1187.9428689736276,180.6747510899131,0.0,393.7851975374994,0.0,275.47174092897967
263313614_263313604_0,70.0,65.0,55.0,5,1227.8435241902152,185.5907951621871,0.0,425.77697648644977,0.0,353.03591853996323
