road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
30438549_30438569_0,50.0,1.0,0.00884535587312606,0.0001939196937229559,2.9449205015378205e-05,0.8155118134533806
30438550_30438487_0,50.0,1.0,4.870122222148038e-05,0.0001704223272125344,2.0300849151070252e-05,0.837261083822156
30438550_30438687_0,50.0,1.0,0.0005880275169709308,0.00017058047417064617,2.0651589403785194e-05,0.838184324842803
30438551_354585458_0,50.0,1.0,0.00971955003770226,0.0001783888365589646,1.3680436734963397e-05,0.8256952446381167
30438551_310415027_0,50.0,1.0,0.0008031221732155936,0.00017964884073376323,1.4491866152774567e-05,0.8257403569849289
30438555_30438348_0,41.27102262242862,0.65,0.007116592546874781,0.00017869844146519746,1.964469621613213e-05,0.8201883971739256
30438555_1354684754_0,26.741491010114977,0.5714285714285714,0.0016822587170202041,0.0001774925244878095,1.935562630825552e-05,0.8174039118618617
30438561_291716832_0,42.313810469670614,0.875,0.01925796621210362,0.00019714813679333492,2.057197753753672e-05,0.8274967853240591
30438561_30438369_0,33.320232731023665,0.6363636363636364,0.00400396303666832,0.00019679904012970012,2.1790609860080862e-05,0.8268387837105338
30438567_30438763_0,50.0,1.0,0.012814317615960427,0.00017273370725300638,1.346559728414872e-05,0.8350178702857183
30438569_30438415_0,14.237865786403564,0.5,0.006256185019093624,0.00019399552790225135,2.7413338515827843e-05,0.8147943104044926
30438569_30438605_0,41.04581497771085,0.6818181818181818,0.009671311260320866,0.00019405970190782833,2.7432296482562192e-05,0.8145623594918611
30438572_263689620_0,33.36939751211062,0.6,7.910697045708712e-05,0.00019338935401272644,1.7856732327277785e-05,0.8249258570001798
30438572_356902985_0,50.0,1.0,0.011683004120296816,0.0001943933926823214,2.0051853564591026e-05,0.8278857080937654
30438575_263691793_0,50.0,1.0,0.010614756539699835,0.00017659322914592536,1.7998195764661974e-05,0.831619490600594
30438575_30438732_0,49.29015192442587,0.9375,5.312335100479581e-05,0.00017404393544099894,1.4349625036807087e-05,0.8349025936408634
30438576_297521595_0,50.0,1.0,0.05765204442094839,0.0001701615162691199,1.3837123891764482e-05,0.8294416168910297
30438576_30438567_0,50.0,1.0,3.6879975996800574e-05,0.00017265782017332102,1.3751424803264347e-05,0.8348437951303918
30438581_30438542_0,50.0,1.0,0.0021565826089351686,0.00017360256235529172,1.457819416998316e-05,0.836705498757129
30438581_30438575_0,50.0,1.0,0.010561315257867479,0.00017359734815811068,1.3893442996454416e-05,0.8350958039727882
30438588_1130113541_0,40.86551806704115,0.75,0.01071447120834322,0.00020110009906994036,2.3456551393180698e-05,0.8348394159703446
30438588_12445684247_0,34.74703034213483,0.6,0.00844886722835795,0.00020049838604574842,2.183614558400329e-05,0.8314057877391319
30438600_472310350_0,32.645472450469384,0.34615384615384615,0.0015169635894922242,0.00019207036704315376,2.7062862761332435e-05,0.8039285460810559
30438600_3377950886_0,44.188488001118046,0.8636363636363636,0.00023995106639924636,0.00019353473197535428,2.709080094005537e-05,0.8111702364160243
30438605_30438391_0,27.92196479826506,0.6,0.009687959274563935,0.00019437037127231565,2.5388911988036557e-05,0.8139537349059461
30438605_30438383_0,43.56068819290229,0.9166666666666666,6.4539957994401e-05,0.0001940175318066379,2.5788385734726507e-05,0.8125993146830686
30438607_30438466_0,42.921563233520025,0.8571428571428571,0.02529070366502854,0.00019513522907744628,2.2030872381780476e-05,0.8347211062592332
30438631_248808640_0,10.562941452318354,0.32142857142857145,2.5868008242269996e-05,0.00019167916958536324,2.0384414222104608e-05,0.819209267917527
30438631_248808656_0,19.660163194745124,0.4166666666666667,0.00040622888921240755,0.00019223585679549633,2.010670598571592e-05,0.8174260503629929
30438634_249785397_0,39.257611644020294,0.7,0.056653770525216814,0.0001932465689827942,3.0848470315956035e-05,0.8314438356072562
30438634_296483964_0,22.310175929298833,0.5588235294117647,0.00016145105479477116,0.00019090711637742612,2.3124444650484978e-05,0.8211337818659459
30438650_30438719_0,50.0,1.0,0.00032460737493735675,0.0001718439056001581,3.432355567242673e-05,0.8343497742813817
30438650_287561219_0,50.0,1.0,3.1793082755862563e-06,0.00017137861536255347,3.36139687934005e-05,0.8327779897192503
