road_id,lden_db
21483449_246780323_0,64.5999985
21483449_1609189176_0,61.5
21487101_26784929_0,71.5999985
21487101_26784972_0,71.0999985
21487105_1224092187_0,55.9000015
21487105_3336866734_0,66.6999969
21487113_21487115_0,62.9000015
21487113_26790354_0,64.8000031
21487115_21487113_0,62.9000015
21487115_21487124_0,52.4000015
21487115_768405657_0,62.34444383333333
21487124_21487115_0,52.4000015
21487124_21487125_0,55.03571427857143
21487124_28961413_0,51.280000300000005
21487125_133290700_0,56.53125
21487125_21487124_0,55.08421044210527
21487125_21487131_0,51.07500011666667
21487129_21487130_0,56.68333308333333
21487129_21487138_0,56.437500475
21487129_484121_0,59.32222155555556
21487130_21487131_0,52.60454525
21487130_277317852_0,60.140000140000005
21487130_21487129_0,57.5
21487131_21487130_0,51.98095212857143
21487131_1887807857_0,48.300000088888886
21487131_21487125_0,51.7812502375
21487132_28961413_0,49.6833337
21487132_28381826_0,44.77586193448276
21487132_1962251125_0,42.14999965
21487132_28381819_0,42.3500004
21487138_81064234_0,55.7875001375
21487138_21487129_0,56.871428900000005
21487138_81063992_0,52.240000146666674
21487140_26785754_0,49.9624998625
21487140_26785762_0,68.0999985
21487141_26745961_0,71.6999969
21487141_26785769_0,64.2666664
21487142_628156655_0,61.94999961999999
21487142_26785753_0,70.0999985
