road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,dist_to_main
142361911_142371103_0,2,2,1,5,30195.175719643445,1226.9123937844754,186.97783383051348,1054.7197611056527,0.0,1092.0286403152647,186.97783383051348
142361911_33317895_0,2,2,1,5,30195.175719643445,1299.8078133713288,187.70508857824515,851.0552377024449,0.0,971.5429957377524,187.70508857824515
142371103_142361911_0,2,2,2,5,30195.175719643445,1226.9123937844754,186.97783383051348,1054.7197611056527,0.0,1092.0286403152647,186.97783383051348
142371103_33553107_0,2,2,1,5,30527.053931954662,1226.9123937844754,285.8089134154,945.7765369350587,0.0,956.3647630498367,285.8089134154
142371103_33553113_0,2,2,1,5,30527.053931954662,1173.3057169759902,285.8089134154,977.5057629825171,0.0,1041.2500720505564,285.8089134154
142372266_33553107_0,1,1,1,5,30562.193055594238,1432.0257987999912,481.25297269711183,832.7980728257502,0.0,841.1200060619232,481.25297269711183
142380807_142361911_0,2,2,1,5,30087.879071849948,1299.8078133713288,187.70508857824515,1023.7620399080851,0.0,1049.3865441489722,187.70508857824515
142380807_142380810_0,2,2,1,5,29998.311641809254,1323.6088803824348,210.5849067185823,997.9603925676735,0.0,1021.0037709555121,210.5849067185823
142380807_142439015_0,2,2,1,5,30020.238613273606,1323.6088803824348,210.5849067185823,861.000699635246,0.0,1049.3865441489722,210.5849067185823
142380810_142380811_0,2,2,1,5,29885.161114094688,1343.5016397081322,255.16728429943814,967.5330755948288,0.0,994.2016127169169,255.16728429943814
142380810_142439015_0,2,2,1,5,29998.311641809254,1343.5016397081322,255.16728429943814,861.000699635246,0.0,1021.0037709555121,255.16728429943814
142380810_142380807_0,2,2,2,5,29998.311641809254,1323.6088803824348,210.5849067185823,997.9603925676735,0.0,1021.0037709555121,210.5849067185823
142380811_142380810_0,2,2,2,5,29885.161114094688,1343.5016397081322,255.16728429943814,967.5330755948288,0.0,994.2016127169169,255.16728429943814
142380811_142441741_0,2,2,1,5,29885.161114094688,1366.7982597385621,324.6681940280794,835.2490837428533,0.0,994.2016127169169,324.6681940280794
142380811_142436624_0,2,2,1,5,29780.723220598164,1366.7982597385621,324.6681940280794,806.8505987652605,0.0,983.2905819875594,324.6681940280794
142402981_13284752381_0,1,1,0,5,30440.969209796767,1699.0156945190033,754.8541794772614,538.0515201994139,0.0,576.5349408407764,754.8541794772614
142402981_33553104_0,1,1,1,5,30425.927930232723,1555.8324778503786,511.54588764288667,685.5045119407996,0.0,686.2096947970043,511.54588764288667
142402981_33553128_0,1,1,1,5,30648.623276866714,1699.0156945190033,754.8541794772614,551.8679496935143,0.0,585.1792476944473,754.8541794772614
142407842_142409553_0,1,1,1,5,30755.493871810864,1541.7184089994812,675.6083423335934,810.6835582304732,0.0,831.3330284423419,675.6083423335934
142409553_33553115_0,1,1,1,5,30729.21985113124,1407.060670188388,548.9766448009249,838.4047106742657,0.0,858.1432750000474,548.9766448009249
142409553_142410117_0,2,2,1,5,30755.493871810864,1536.8244289107486,675.6083423335934,838.1732953209233,0.0,858.1432750000474,675.6083423335934
142409553_142407842_0,1,1,1,5,30755.493871810864,1541.7184089994812,675.6083423335934,810.6835582304732,0.0,831.3330284423419,675.6083423335934
142410117_33553113_0,1,1,1,5,30910.963707411967,1411.185882087648,630.3554815238274,852.1894404927464,0.0,918.774317320587,630.3554815238274
142410117_443056937_0,2,2,1,5,30926.472842669067,1537.523713151646,744.8069198996282,678.3260067642884,0.0,747.1513786498507,744.8069198996282
142410117_142409553_0,2,2,1,5,30755.493871810864,1536.8244289107483,675.6083423335934,838.1732953209233,0.0,858.1432750000474,675.6083423335934
142412762_33317896_0,1,1,0,5,30237.03138893945,1569.6313721676765,461.80350703549107,536.1406948110119,0.0,662.3566723239968,461.80350703549107
142412762_33317887_0,1,1,1,5,30137.62348443579,1569.6313721676765,461.80350703549107,763.1837945177833,0.0,909.7332270724133,461.80350703549107
142412762_33317895_0,1,1,1,5,30227.13232596285,1506.475891323945,397.7093988958391,788.865416959966,0.0,909.7332270724133,397.7093988958391
142414760_142423262_0,1,1,1,5,29842.576625016936,1644.88036910338,591.162352478279,472.63817530182786,0.0,904.7433577993737,591.162352478279
142414760_33317876_0,1,1,1,5,29829.886566012727,1583.38817842954,541.841877996708,687.8107204463486,0.0,1085.1797029379516,541.841877996708
142414760_33317884_0,1,1,1,5,29842.576625016936,1622.3395750312086,532.1180728369205,687.8107204463486,0.0,1026.736894687096,532.1180728369205
142419941_142439015_0,2,2,1,5,30020.238613273606,1482.4491056800534,379.01528986932357,801.5088488365449,0.0,1038.8882667896714,379.01528986932357
142419941_33317886_0,2,2,1,5,30030.85143061456,1542.9037046059418,435.65197667905136,740.5899116537205,0.0,981.3094458365866,435.65197667905136
142419941_33317876_0,1,1,1,5,29829.917273257415,1542.9037046059418,435.65197667905136,748.2963635566289,0.0,1038.8882667896714,435.65197667905136
142419941_33317895_0,1,1,1,5,30030.85143061456,1506.475891323945,397.6840233647733,801.5088488365449,0.0,971.5429957377524,397.6840233647733
142420238_33317889_0,1,1,1,5,30178.97563285668,1839.1254397560147,723.3186832276721,390.58360579188053,0.0,607.0501337557957,723.3186832276721
142420880_33317891_0,1,1,1,5,30090.41472259897,1855.3954439474546,738.9562733598812,396.27414733929163,0.0,683.5758652618075,738.9562733598812
142421416_142428709_0,1,1,1,5,30021.93256647872,2019.6692772846818,905.26228462335,321.2470050895341,0.0,686.8480439816587,905.26228462335
142421416_142425332_0,2,2,1,5,29939.45156276782,2024.0046934225043,912.0792694190519,301.4854832364652,0.0,708.0805977238266,912.0792694190519
142421416_33317893_0,1,1,1,5,30000.41432745019,1872.0072723793094,764.2534945572875,321.2470050895341,0.0,708.0805977238266,764.2534945572875
142421418_33317884_0,1,1,1,5,29949.50640164224,1622.3395750312086,532.1180728369205,502.95127857248536,0.0,839.7016796357722,532.1180728369205
142421418_33317893_0,1,1,1,5,29994.36875067992,1839.9846574360201,733.6873511067159,471.4215490234368,0.0,814.2384387985411,733.6873511067159
142421418_142423262_0,1,1,1,5,29893.0068146503,1839.9846574360201,733.6873511067159,472.63817530182786,0.0,839.7016796357722,733.6873511067159
142423262_142414760_0,1,1,1,5,29842.576625016936,1644.88036910338,591.162352478279,472.63817530182786,0.0,904.7433577993737,591.162352478279
142423262_2446726558_0,2,2,1,5,29764.597525710917,1863.682397999938,778.6780427893527,432.6027993796905,0.0,904.7433577993737,778.6780427893527
142423262_142421418_0,1,1,1,5,29893.0068146503,1839.9846574360201,733.6873511067159,472.63817530182786,0.0,839.7016796357722,733.6873511067159
142425332_142426552_0,2,2,1,5,29939.45156276782,2038.285255603255,938.372955052136,197.88847740961702,0.0,706.1877316382179,938.372955052136
142425332_5456755337_0,2,2,1,5,29787.04642113741,1958.9058447491343,864.0929465798778,301.4854832364652,0.0,773.3587831734798,864.0929465798778
142425332_142421416_0,2,2,1,5,29939.45156276782,2024.0046934225043,912.0792694190519,301.4854832364652,0.0,708.0805977238266,912.0792694190519
142426552_142425332_0,2,2,1,5,29939.45156276782,2038.285255603255,938.372955052136,197.88847740961702,0.0,706.1877316382179,938.372955052136
142428709_142421416_0,1,1,0,5,30021.93256647872,2019.6692772846818,905.26228462335,321.2470050895341,0.0,686.8480439816587,905.26228462335
142428709_142430561_0,2,2,1,5,30049.580954517005,2019.6692772846818,905.26228462335,197.66201875797452,0.0,600.4131484010228,905.26228462335
142428709_33317905_0,2,2,1,5,30049.580954517005,2016.4329457809567,900.5507132594619,302.96227003354625,0.0,457.98793610373514,900.5507132594619
142430561_142428709_0,2,2,1,5,30049.580954517005,2019.6692772846818,905.26228462335,197.66201875797452,0.0,600.4131484010228,905.26228462335
142436624_142441741_0,1,1,1,5,29817.547337075914,1501.9664691658506,428.4687375933999,806.8505987652605,0.0,1122.0875990377265,428.4687375933999
142436624_33317876_0,2,2,1,5,29817.547337075914,1523.8060427306793,493.39627305023237,748.2963635566289,0.0,1122.0875990377265,493.39627305023237
142436624_142380811_0,2,2,1,5,29780.723220598164,1366.7982597385621,324.6681940280794,806.8505987652605,0.0,983.2905819875594,324.6681940280794
142439015_142419941_0,2,2,1,5,30020.238613273606,1482.4491056800534,379.01528986932357,801.5088488365449,0.0,1038.8882667896714,379.01528986932357
142439015_142441741_0,1,1,1,5,29924.420941397162,1482.4491056800534,379.01528986932357,835.2490837428533,0.0,1095.2736091904032,379.01528986932357
142439015_142380807_0,2,2,1,5,30020.238613273606,1323.6088803824348,210.5849067185823,861.000699635246,0.0,1049.3865441489722,210.5849067185823
142439015_142380810_0,2,2,1,5,29998.311641809254,1343.5016397081322,255.16728429943814,861.000699635246,0.0,1021.0037709555121,255.16728429943814
142441741_142436624_0,1,1,1,5,29817.547337075914,1501.9664691658506,428.4687375933999,806.8505987652605,0.0,1122.0875990377265,428.4687375933999
142441741_142439015_0,1,1,1,5,29924.420941397162,1482.4491056800534,379.01528986932357,835.2490837428533,0.0,1095.2736091904032,379.01528986932357
142441741_142380811_0,2,2,1,5,29885.161114094688,1366.7982597385621,324.6681940280794,835.2490837428533,0.0,994.2016127169169,324.6681940280794
144533662_144533757_0,1,1,0,5,20971.838468081212,1552.4123590597314,189.29483382387048,298.63077894007114,0.0,1056.8089682643206,189.29483382387048
144533662_142052741_0,1,1,0,5,20909.475499857163,1558.489909146234,201.91683105011285,307.17595741189757,0.0,1069.1376290192206,201.91683105011285
144533662_144533676_0,1,1,0,5,20964.71989738963,1219.9761968862663,27.888191918871815,307.17595741189757,0.0,894.760032236892,27.888191918871815
144533668_144533763_0,2,2,1,3,21157.410356803393,1456.8417583641326,0.0,116.44569839841475,0.0,871.7945985446744,0.0
144533668_144533693_0,2,2,1,3,21089.20988325337,1316.9925739784683,0.0,205.19324839153413,0.0,852.8200134551043,0.0
144533668_144533757_0,1,1,0,5,20983.562606229025,1456.8417583641326,0.0,205.19324839153413,0.0,871.7945985446744,0.0
144533668_144533695_0,3,3,2,5,21157.410356803393,1443.30941127769,0.0,193.95904587934675,0.0,846.344718615707,0.0
144533671_243857281_0,1,1,1,5,21028.06282101932,938.2368627363362,0.0,155.00596127223213,0.0,773.6730555286346,0.0
144533671_144533693_0,2,2,1,3,21028.06282101932,1205.029351061339,0.0,355.1500460976823,0.0,852.8843704977054,0.0
144533671_30134850_0,2,2,1,3,20924.373349367168,1023.3554266132229,0.0,273.4991805048248,0.0,867.158393048544,0.0
144533671_144533676_0,1,1,1,5,21002.692296275694,1205.029351061339,0.0,419.61655945185964,0.0,867.158393048544,0.0
144533676_144533671_0,1,1,1,5,21002.692296275694,1205.029351061339,0.0,419.61655945185964,0.0,867.158393048544,0.0
144533676_144581571_0,1,1,1,5,20899.13838552937,1217.757694902968,27.888191918871815,439.804369490718,0.0,894.760032236892,27.888191918871815
144533676_144533662_0,1,1,0,5,20964.71989738963,1219.9761968862663,27.888191918871815,307.17595741189757,0.0,894.760032236892,27.888191918871815
144533681_245924421_0,1,1,0,5,20694.853554523666,1197.870729959981,247.8107215729391,484.06463631748437,0.0,1146.8729330688368,247.8107215729391
144533681_144581534_0,1,1,0,5,20642.540579169345,1171.1257071456585,278.354647459391,472.8477573208813,0.0,1183.5637759255485,278.354647459391
144533681_324241368_0,1,1,0,5,20694.853554523666,1075.6333141308096,175.7162898691572,354.5393540308012,0.0,1145.7358808373122,175.7162898691572
144533685_245924422_0,1,1,0,5,20599.06123871293,1509.5360374513457,375.24447595882924,607.5921140193948,0.0,1097.4105777579778,375.24447595882924
144533685_481142600_0,0,0,0,5,20660.551112203848,1534.089456787062,377.7328936781204,489.708395748412,0.0,1153.2146040292055,377.7328936781204
144533685_245924421_0,1,1,0,5,20660.551112203848,1212.5972732899884,247.8107215729391,495.5440907718288,0.0,1146.8729330688368,247.8107215729391
144533685_142052727_0,0,0,0,5,20631.643650669863,1534.089456787062,433.6275195130594,602.372192897882,0.0,879.3621682263978,433.6275195130594
144533693_29808812_0,1,1,1,5,21089.20988325337,1001.5166459341916,0.0,194.94453479026942,0.0,694.7813206721224,0.0
144533693_144533668_0,2,2,1,3,21089.20988325337,1316.9925739784683,0.0,205.19324839153413,0.0,852.8200134551043,0.0
144533693_144533671_0,2,2,1,3,21028.06282101932,1205.029351061339,0.0,355.1500460976823,0.0,852.8843704977054,0.0
144533695_144533706_0,1,1,0,5,21181.22656436457,1092.4830135970194,26.093977264704165,193.95904587934675,0.0,649.6799621658967,26.093977264704165
144533695_1779215117_0,1,1,0,5,21181.22656436457,1443.30941127769,26.093977264704165,0.0,0.0,716.4381160174115,26.093977264704165
144533695_144533668_0,3,3,2,5,21157.410356803393,1443.30941127769,0.0,193.95904587934675,0.0,846.344718615707,0.0
144533703_144533709_0,1,1,0,5,21364.322736864273,1100.9443154634964,261.0902469988302,145.1083070400306,0.0,514.2719227378001,261.0902469988302
144533703_144581613_0,1,1,0,5,21333.263477365836,1100.9443154634964,300.98454740850326,228.08731808638217,0.0,514.2719227378001,300.98454740850326
144533703_144581622_0,1,1,0,5,21380.944961980767,1095.3604206057491,340.87183919604587,184.45548383790484,0.0,467.3343496058267,340.87183919604587
144533705_144533706_0,1,1,1,5,21230.228735171182,1092.4830135970194,219.1745914171372,255.4465093990896,0.0,579.9483168254868,219.1745914171372
