road_id,width,openness,betweenness,closeness_global,closeness_400,straightness
16541468_79808381_0,50.0,1.0,0.03857714222566209,6.825889996836643e-05,5.846822505523609e-06,0.8583215913270499
16541469_29272977_0,50.0,1.0,0.04781848433557368,6.864303022197077e-05,5.050747682265349e-06,0.8592264833466872
16541469_26904542_0,50.0,1.0,0.003067344813398338,6.87447454730564e-05,5.3548660139829026e-06,0.860540156708085
16541471_26745972_0,50.0,1.0,0.034225763143592644,7.047492458687736e-05,3.3725639214469518e-06,0.8632572641683092
16541471_26745971_0,50.0,1.0,0.0274580493996004,7.039054203803872e-05,3.164536559744863e-06,0.8625667922194977
16541474_16541469_0,50.0,1.0,0.05037069977311976,6.849446641552596e-05,5.526167154163273e-06,0.8598262370382022
16541478_282763131_0,50.0,1.0,0.028671385884434377,6.552368663440545e-05,5.258762990311591e-06,0.8479603165710476
16541478_26904555_0,47.9583360793373,0.7894736842105263,0.028929761344444423,6.65334563519994e-05,5.1283494835353025e-06,0.8520812516060232
16541483_29030467_0,50.0,1.0,0.00027879252564146377,6.541264980940154e-05,9.686732752770883e-07,0.8204234989403435
16541483_267046789_0,50.0,1.0,0.00015863122018400117,6.468767238352443e-05,7.347935004459547e-07,0.8147343983762646
16541486_156869073_0,50.0,1.0,1.1564102623207977e-07,6.627471730876344e-05,1.690516483228296e-06,0.8247869639750514
16541486_29030467_0,50.0,1.0,0.00032601261135289635,6.607515586223304e-05,1.3970457711207302e-06,0.8241032681131952
16541488_26745957_0,34.86831461128982,0.5454545454545454,0.002989138072257874,6.686148914195602e-05,1.4194276442889206e-06,0.8284250596110695
16541488_487727796_0,27.094354791854546,0.9117647058823529,0.0030501991039089947,6.810633836604388e-05,1.2241496532193704e-06,0.8397285275016945
16541593_27197225_0,50.0,1.0,8.458241638672608e-05,7.538893775044886e-05,3.1369126632701542e-06,0.8498502848055942
16541593_3805490087_0,44.25365363248832,0.7857142857142857,0.0013299052090764956,7.529526946962857e-05,3.132201534644527e-06,0.8492828169504889
16541594_16541593_0,50.0,1.0,0.0014037715570323823,7.545367277007259e-05,3.09633942593368e-06,0.8500059839024872
16541594_16541596_0,34.74759474942828,0.6451612903225806,0.00020790971616236475,7.549648450400637e-05,2.814786768374795e-06,0.8494591806022952
16541595_16541596_0,50.0,1.0,4.395129936993912e-05,7.541095090368832e-05,2.6221458955747e-06,0.848619058606197
16541595_16541593_0,27.624240257375984,0.5555555555555556,0.00037988077117238206,7.536813916975454e-05,2.9036985531335847e-06,0.849165861906389
16541595_27197219_0,22.46844059911759,0.2608695652173913,0.00017433013194515174,7.495725790819246e-05,2.2606858607542284e-06,0.8467025467548597
16541596_16541595_0,50.0,1.0,4.395129936993912e-05,7.541095090368832e-05,2.6221458955747e-06,0.848619058606197
16541596_27197239_0,22.906730945652654,0.23076923076923078,3.755506571901364e-05,7.568332988869262e-05,2.579326797202736e-06,0.8472128867782608
16541596_27197255_0,41.08407212971439,0.6,0.00022369857094391805,7.55900833564849e-05,2.524115301588202e-06,0.8501972940973832
16541696_5024937412_0,50.0,1.0,0.015710069835281667,7.734154727394272e-05,4.449936778719604e-06,0.8650824582674719
16541696_29122654_0,31.400969858987693,0.5151515151515151,0.005572491783467379,7.702527835335943e-05,3.902182197370068e-06,0.8603460863310047
16541698_335839627_0,50.0,1.0,0.006836748866852215,7.690741789055075e-05,4.865494593856207e-06,0.8598154882643352
16541698_29420153_0,37.6232684416601,0.6111111111111112,0.004459213054130565,7.66379919685481e-05,4.109432499748349e-06,0.8564538826463397
16541698_29420140_0,28.19686825688325,0.5384615384615384,0.007065826030416216,7.666586777584367e-05,4.781920699214745e-06,0.8586330673311464
16541699_16541700_0,50.0,1.0,0.0007551050636884857,7.692462175724812e-05,5.230548655662717e-06,0.8608759735097733
16541699_29419169_0,22.673712123594278,0.17857142857142858,6.460478665498857e-06,7.724615109719988e-05,4.6182777141222876e-06,0.85989523099094
16541699_1839747262_0,33.35456672458187,0.5952380952380952,0.0007205026988392645,7.70788759642582e-05,5.1881054849573034e-06,0.86136616210933
16541700_16541699_0,50.0,1.0,0.0007551050636884857,7.692462175724812e-05,5.230548655662717e-06,0.8608759735097733
