road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,dist_to_main,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness,green,industrial,commercial
26823014_26704078_0,3,3,2,3,14994.851429073997,0.0,0.0,303.8888293491456,0.0,432.4665323881353,0.0,0.0502950997159642,0.0153302425296073,0.0204403233728098,41.56576904161736,0.0006442515759424,8.329516756812774e-05,4.706979227589267e-06,0.8624598095223166,9.887647444783036,0.0,0.0
26823014_101470637_0,2,2,1,5,14994.851429073997,52.44501341594097,0.0,228.99978750076093,0.0,559.3740204097015,0.0,0.0474851194096186,0.0,0.0356138395572139,24.787146600054825,7.097018269891883e-05,8.244906877038267e-05,2.7155894231986955e-06,0.8484472388328701,1.9179233179357067,0.0,0.0
26823015_26823014_0,3,3,2,3,14993.908111718629,183.33323726497943,0.0,303.8888293491456,0.0,549.3483242528949,0.0,0.0502950997159642,0.0,0.2277438022800325,50.0,0.0006338515929832,8.30182200787921e-05,4.588026042157247e-06,0.8565494973264234,5.068182804316487,0.0,0.0
26823015_315091724_0,2,2,1,5,14984.959863540056,190.0786526205734,0.0,317.6183826624824,0.0,500.8920721472603,0.0,0.0502950997159642,0.0,0.0820872420854975,21.626650310290717,0.0005472441737371,8.2813222728521e-05,3.91228286401659e-06,0.8543226206094872,2.657627237666082,0.0,0.0
26823015_28114272_0,2,2,1,3,14777.531137001446,190.0786526205734,0.0,279.2916772519696,0.0,549.3483242528949,0.0,0.0414720366874185,0.0092160081527596,0.0230400203818991,36.0404242363242,0.0012148346785738,8.319010813503005e-05,4.3890012019436695e-06,0.8562641838758798,7.737429304800185,0.0,0.0
26823017_162055790_0,3,3,3,3,14839.801891719186,226.88606740288475,0.0,0.0,51.12523289495555,570.1714962511239,0.0,0.0502950997159642,0.0,0.2277438022800325,50.0,4.008374949262178e-05,8.389263177976014e-05,6.628529634966304e-06,0.8611677783081484,2.579904693299672,0.0,14.226547213936184
26823017_162055797_0,3,3,2,4,14783.365839904878,235.74232682036697,0.0,0.0,46.90998794527831,581.9745304572485,0.0,0.0502950997159642,0.0,0.0887737031826114,34.52143738202965,0.0003612188793391,8.385577163109156e-05,5.966450568592004e-06,0.8597776042570421,0.6783990213609439,0.0,9.558482015044602
26823025_11251874206_0,3,3,3,3,14668.832964307325,404.6587045890144,0.0,198.03575928789525,0.0,793.3507920615436,0.0,0.0502950997159642,0.0267043841486351,0.0595180947035622,42.03437794330166,0.021339482701661,8.362530924956866e-05,5.510527448590544e-06,0.8559932642868058,1.2946406748092183,0.0,0.0
26823025_29317561_0,2,2,1,5,14476.74005083111,346.2325583164146,0.0,35.70604795894237,0.0,710.0498460155441,0.0,0.0167492572169737,0.0055830857389912,0.0027915428694956,28.312697628046337,0.0,8.358487919088155e-05,3.959578174155512e-06,0.8519315428489209,2.391567301826231,0.0,0.0
26823026_101472541_0,3,3,3,3,14715.628188977009,390.19748257797954,0.0,193.358976114863,55.61023828368017,787.9777709654918,0.0,0.0502950997159642,0.0267043841486351,0.1830235802625279,50.0,3.731864406538361e-05,8.361302684579582e-05,5.940685159811644e-06,0.8570079003161821,1.7191589266030598,0.0,0.0
26823026_101471629_0,2,2,1,3,14715.628188977009,347.646366501351,0.0,152.73532371739023,36.73635444674821,740.4517959713473,0.0,0.0502547363014239,0.0,0.0670063150685652,45.819890163319066,0.021327584524962,8.36201575834391e-05,5.898955742870105e-06,0.8568963103903575,0.9040743286510898,0.0,0.0
26823030_26765667_0,2,2,1,5,14297.84149632145,179.18117316861373,0.0,106.67216090670078,0.0,894.3708545457314,0.0,0.0502950997159642,0.0267043841486351,0.0174094682130618,28.24201830547344,0.0001629536247644,8.421843678655496e-05,2.9986068220719503e-06,0.855774389431644,0.0,0.0,0.0
26823030_26823007_0,3,3,2,3,14297.84149632145,179.18117316861373,0.0,219.5861905787198,0.0,913.1559311966084,0.0,0.0449238916864644,0.0,0.0393084052256563,38.703910659330845,0.0218700848468231,8.40580972740422e-05,3.5925985174561625e-06,0.8557690323879363,0.0,0.0,0.0
26823030_26823032_0,4,4,3,5,14295.12734737178,178.38735750885627,0.0,219.5873343668497,0.0,997.2848797061654,0.0,0.0502950997159642,0.0,0.0884638017319697,50.0,0.0213437819780363,8.424102095793383e-05,3.0990154934827318e-06,0.8568493077482002,0.0,0.0,0.0
26823032_26823030_0,4,4,3,5,14295.12734737178,178.38735750885627,0.0,219.5873343668497,0.0,997.2848797061654,0.0,0.0502950997159642,0.0,0.0884638017319697,50.0,0.0213437819780363,8.424102095793383e-05,3.0990154934827318e-06,0.8568493077482002,0.0,0.0,0.0
26823032_29317560_0,2,2,1,5,14268.579389188744,162.55486063732732,0.0,242.0780721269978,0.0,946.545000026805,0.0,0.0369622381261883,0.0,0.0184811190630941,34.00950439326749,0.0001162115219614,8.411489548687195e-05,2.6808277770697024e-06,0.856317704292416,1.4010148311184922,0.0,0.0
26823032_26823034_0,2,2,1,3,14116.173139935305,0.0,0.0,225.7101645561502,0.0,1007.8287658752444,0.0,0.0502950997159642,0.0168057649591055,0.0560192165303517,39.01120035852004,0.022351241458969,8.447032626677587e-05,3.242105142261408e-06,0.8591499324602122,0.0,0.0,0.0502221332439955
26823034_26823035_0,4,4,3,2,14116.173139935305,0.0,0.0,201.0132013178036,128.49613263754486,1005.4066367844046,0.0,0.0502950997159642,0.0267043841486351,0.2211095894411695,50.0,0.0361566753244019,8.472751631621239e-05,3.431495190418212e-06,0.8615359558808987,0.0,0.0,5.6976584949034885
26823034_772829346_0,2,2,1,2,14104.424374328544,0.0,0.0,228.16139916478093,34.36388214407859,927.1941161707676,0.0,0.0502950997159642,0.0175595418900495,0.0877977094502475,35.334326360394485,0.0361984088858687,8.456019886202337e-05,3.3886864448554755e-06,0.8604351868512008,0.0,0.0,0.0519876679601003
26823034_29318889_0,2,2,2,3,13984.040592329644,0.0,0.0,228.16139916478093,0.0,877.0982324569551,0.0,0.0502950997159642,0.0227534989823029,0.0606759972861411,22.69176334919172,0.0223205349118035,8.449008745254529e-05,2.9544889762009523e-06,0.8574858668470362,0.0,0.0,2.970228405036096
26823035_26823034_0,4,4,3,2,14116.173139935305,0.0,0.0,201.0132013178036,128.49613263754486,1005.4066367844046,0.0,0.0502950997159642,0.0267043841486351,0.2211095894411695,50.0,0.0361566753244019,8.472751631621239e-05,3.431495190418212e-06,0.8615359558808987,0.0,0.0,5.697658494903489
26823035_26823030_0,3,3,2,3,14118.1342918618,0.0,0.0,200.76723691973788,0.0,997.2848797061654,0.0,0.0502950997159642,0.0167313936183483,0.050194180855045,37.83573090918335,0.0007613008528939,8.449821100737034e-05,3.2884055416395355e-06,0.8592353311688867,0.0,0.0,2.329382648523469
26823035_777364615_0,2,2,2,2,14118.1342918618,0.0,0.0,0.0,0.0,946.7591775435276,0.0,0.0497791127471566,0.0267043841486351,0.0448012014724409,35.86451437509663,0.037195938657349,8.481638603558626e-05,3.1624206160230323e-06,0.8614018819738187,0.0,0.0,7.393348552760474
26823074_1662609777_0,1,1,0,5,11402.572483255126,184.39689718723096,3594.1075942785037,616.3526845915029,0.0,686.9720655384892,184.39689718723096,0.0,0.0045183633327849,0.0,32.58358980190525,4.335253583411524e-06,5.131710062695348e-05,2.109406679110821e-06,0.8272225041376958,0.0,0.0,0.0
26823074_26705012_0,2,2,1,5,11619.108021118289,0.0,3578.082185219961,544.132188022066,0.0,889.1467318863863,0.0,0.0215246545241091,0.0161434908930818,0.0053811636310272,29.185727161087463,4.142518539691391e-06,5.178368445313392e-05,1.6883842457294215e-06,0.8383018119363269,0.8287392837248143,0.0,0.0
26823074_1662571122_0,1,1,0,5,11586.9338224438,184.39689718723096,3420.4503865828788,459.3323355296192,0.0,845.8933087677273,184.39689718723096,0.0,0.0,0.0,27.21450982815163,7.098046190125057e-05,5.179614010272531e-05,1.940887379742757e-06,0.8331964987197035,0.0,0.0,0.0
26823074_26857834_0,1,1,1,5,11619.108021118289,158.68494264872848,3594.1075942785037,616.3526845915029,0.0,889.1467318863863,158.68494264872848,0.0,0.0,0.0,26.40869413600624,5.062507148382159e-07,5.140587352799612e-05,1.5689876459122362e-06,0.8336027850557465,0.0,0.0,0.0
26823111_1662609807_0,1,1,0,5,10777.365416461793,900.7320844740568,3224.6105247232194,1005.2926972416468,0.0,247.6595303315482,900.7320844740568,0.0,0.0,0.0,26.49787463701552,7.097018269891883e-05,5.084392333338705e-05,1.6036677161248065e-06,0.8092421241958638,0.0,0.0,0.0
26823322_3913732599_0,4,4,3,5,11759.801479402668,0.0,3238.951434827128,211.4819404433652,0.0,934.1099726810244,0.0,0.0,0.0,0.0,50.0,0.0001940636306215,5.294074536683507e-05,2.2732443473581303e-06,0.8449577360078602,1.2002139018437847,0.0,0.0
26823322_26704952_0,3,3,2,2,11748.315912182476,0.0,3125.188345711936,104.2803722312063,0.0,823.9186388221611,0.0,0.0,0.0,0.008787411560882,43.89353154516769,0.000977801412405,5.3106120103427e-05,2.4709396800678248e-06,0.8453042031477864,0.7034272290541637,0.0,0.0
26823322_26857826_0,1,1,1,5,11566.35314279652,0.0,3238.951434827128,213.90696576729752,0.0,836.6506014616562,0.0,0.0,0.0,0.0,28.40211980068836,0.0005947238093075,5.265580752424524e-05,2.1236901035190943e-06,0.8393234035654229,0.3763575502541225,0.0,0.0
26823333_1662609866_0,1,1,0,5,11177.57670060016,552.0524129728533,3190.858754488406,594.1129997079853,0.0,456.0415944103622,552.0524129728533,0.0,0.0,0.0,27.731997948352145,0.0011590109005107,5.232902285547271e-05,2.1865823349137995e-06,0.8242739925632493,8.675496549557876,0.0,0.0
26823333_26857827_0,1,1,0,5,11187.150632454302,552.0524129728533,3171.1310703079785,594.1129997079853,0.0,490.0399994436896,552.0524129728533,0.0,0.0,0.0,45.03102927941188,0.001229621311128,5.245346768655026e-05,2.0051669395602995e-06,0.8250133436932932,16.75273879832244,0.0,0.0
26823333_1662571211_0,1,1,0,5,11208.474235952091,293.14410745091914,3088.609221716504,312.7451284797983,0.0,503.1678242531464,293.14410745091914,0.0,0.0,0.0,32.15661049362582,8.850393207628506e-06,5.263564407475891e-05,1.7956315588759832e-06,0.8282088298269628,5.679046331913207,0.0,0.0
26835994_28381796_0,3,3,2,4,21629.9605130834,2551.968090904604,0.0,0.0,0.0,1522.0876302936235,0.0,0.0057193840204146,0.0,0.0,40.02996172250596,0.0001398896645326,6.19163292573981e-05,7.928818031224125e-07,0.8295508795420696,1.025213024459397,68.22538200731283,8.738349678366657
26835994_6171127027_0,3,3,2,3,21256.31889090241,1970.5664680944365,0.0,0.0,0.0,1760.1043101429336,0.0,0.0185671690952517,0.0033758489264094,0.0,50.0,0.0130421003002778,6.371413427128736e-05,4.2546270835206673e-07,0.8231869139345551,22.541172427298715,45.26355988686366,3.3638076910438337
26835994_1006022665_0,3,3,2,5,20938.686710255828,2220.062322721148,0.0,0.0,0.0,1769.7839892651195,0.0,0.0098866077590818,0.005931964655449,0.0,34.68547710235097,0.0001107404165204,6.446400797541297e-05,8.523521396183967e-07,0.8275976877148044,7.895154461246544,77.595376896434,3.7824787496171095
26835994_26835995_0,3,3,2,3,21629.9605130834,2551.968090904604,0.0,0.0,0.0,2273.1235088888125,0.0,0.0368982879519498,0.0,0.0,42.47490800438474,0.0129015270687901,6.357732289882038e-05,2.219783376996344e-06,0.8316212820107134,4.649881218229228,63.8287925994761,10.998044263490264
26835995_26835994_0,3,3,2,3,21629.9605130834,2551.968090904604,0.0,0.0,0.0,2273.1235088888125,0.0,0.0368982879519498,0.0,0.0,41.46895183721152,0.0129015270687901,6.357732289882038e-05,2.219783376996344e-06,0.8316212820107134,4.649881218229228,63.8287925994761,10.998044263490264
26835995_26759191_0,3,3,2,3,21754.102360071254,2740.5161098903345,0.0,166.5685870781352,0.0,2329.8458881879124,0.0,0.0502950997159642,0.0,0.0072995900858513,21.1744250868864,0.0125261614372419,6.36200332978509e-05,3.886635266679201e-06,0.836987998707263,0.819646527263553,34.93432793905866,0.0
26835995_26835996_0,2,2,1,5,21724.7540040969,2731.5823197124105,0.0,166.5685870781352,0.0,2329.8458881879124,0.0,0.0,0.0,0.0,37.74069347228826,0.0006045121797279,6.361356478685724e-05,3.59523677060921e-06,0.8339630394362467,1.5547398416671698,40.97574428054714,0.0
26835996_26835997_0,1,1,1,5,21669.344599277247,2703.537700322165,33.72928785018715,177.6740568100605,0.0,2359.959709480114,33.72928785018715,0.0,0.0,0.0,21.901291444238478,0.0001826845536402,6.363400471826474e-05,3.732915166405439e-06,0.8320096309153008,1.2962172379493149,31.72770156187375,0.0
26835996_26835995_0,2,2,1,5,21724.7540040969,2731.5823197124105,0.0,166.5685870781352,0.0,2329.8458881879124,0.0,0.0,0.0,0.0,38.19997004892429,0.0006045121797279,6.361356478685724e-05,3.59523677060921e-06,0.8339630394362467,1.5547398416671705,40.97574428054715,0.0
26835996_264670421_0,2,2,1,5,21724.7540040969,2731.5823197124105,0.0,177.6740568100605,0.0,2359.959709480114,0.0,0.0,0.0,0.0080250230582995,22.514063296906635,0.0004339339566338,6.374033206724269e-05,4.106970267339336e-06,0.8352359266502245,0.8696884573555516,9.33771292959584,0.0
26835997_26835996_0,1,1,0,5,21669.344599277247,2703.537700322165,33.72928785018715,177.6740568100605,0.0,2359.959709480114,33.72928785018715,0.0,0.0,0.0,21.901291444421744,0.0001826845536402,6.363400471826474e-05,3.732915166405439e-06,0.8320096309153008,1.2962172379493149,31.72770156187375,0.0
26835997_264670420_0,2,2,1,5,21669.344599277247,2703.537700322165,0.0,181.88550144733645,0.0,2402.1641708485504,0.0,0.007717969922207,0.015435939844414,0.007717969922207,17.17550752585389,4.232718540152413e-05,6.380559863220562e-05,4.512332627402524e-06,0.8334968331967232,0.0,15.05254812378269,0.0
26835997_26835998_0,2,2,1,5,21613.171920250115,2675.285038832851,85.53244003305598,181.88550144733645,0.0,2369.930388047645,85.53244003305598,0.0,0.0,0.0,24.27463541758867,0.0001540826731522,6.368352103858854e-05,4.1991578863999565e-06,0.8299625315546268,0.0,39.754288184200966,0.0
26835998_26759102_0,2,2,1,5,21612.16292892564,2675.285038832851,0.0,193.9375903148901,0.0,2369.930388047645,0.0,0.0291497963418765,0.0072874490854691,0.0437246945128147,26.731559820378607,4.961770965531103e-05,6.389743767640273e-05,5.30167292364997e-06,0.8321494743039197,0.0,13.936471605982224,0.0
26835998_26835999_0,2,2,1,5,21552.40303657788,2643.769764264242,131.67468940002527,193.9375903148901,0.0,2322.07739265043,131.67468940002527,0.0,0.0,0.0,25.3888476628907,0.0001327661773167,6.375408277299005e-05,4.250296927814874e-06,0.8280910029036073,0.0,38.94017828543552,0.0
26835998_26835997_0,2,2,1,5,21613.171920250115,2675.285038832851,85.53244003305598,181.88550144733645,0.0,2369.930388047645,85.53244003305598,0.0,0.0,0.0,24.27418746026281,0.0001540826731522,6.368352103858854e-05,4.1991578863999565e-06,0.8299625315546268,0.0,39.75428818420097,0.0
26835999_26836000_0,2,2,1,5,21498.88674101016,2617.091460484065,141.1372027979042,221.35683486361123,0.0,2280.614992324349,141.1372027979042,0.0,0.0,0.0,27.528252800728502,0.0001128219549925,6.383233117431205e-05,3.7841324472357314e-06,0.8263788764929687,0.0,37.88017176078862,0.0
26835999_26835998_0,2,2,1,5,21552.40303657788,2643.769764264242,131.67468940002527,193.9375903148901,0.0,2322.07739265043,131.67468940002527,0.0,0.0,0.0,25.38898316724196,0.0001327661773167,6.375408277299005e-05,4.250296927814874e-06,0.8280910029036073,0.0,38.94017828543552,0.0
26836000_26835999_0,2,2,1,5,21498.88674101016,2617.091460484065,141.1372027979042,221.35683486361123,0.0,2280.614992324349,141.1372027979042,0.0,0.0,0.0,27.528252800726094,0.0001128219549925,6.383233117431205e-05,3.7841324472357314e-06,0.8263788764929687,0.0,37.88017176078862,0.0
26836000_26836001_0,1,1,0,5,21441.99752434872,2592.1844477665263,149.47401573359463,256.0925440645948,0.0,2238.763485497954,149.47401573359463,0.0,0.0,0.016723395894702,28.133922498925145,9.311415432207064e-05,6.391959938363938e-05,3.532127194311457e-06,0.8249794003100825,0.0,36.44694586356387,0.0
26836000_264670417_0,1,1,0,5,21498.88674101016,2617.091460484065,0.0,256.0925440645948,0.0,2280.614992324349,0.0,0.0,0.0,0.01291013912349,23.17299159016121,5.123668402256015e-05,6.408889026407225e-05,4.330644837690146e-06,0.8294309432131803,1.2989242620521662,12.189213092190505,0.0
26836001_26836002_0,1,1,0,5,21386.092396957327,2561.7026797478147,155.14158933119666,302.34296617044106,0.0,2193.79267797239,155.14158933119666,0.0,0.0,0.0355530815693558,31.60362580528972,7.359394909409556e-05,6.401039559462584e-05,3.380574845115764e-06,0.8236408393201002,0.0,34.90593987155346,0.0
26836001_26836000_0,1,1,1,5,21441.99752434872,2592.1844477665263,149.47401573359463,256.0925440645948,0.0,2238.763485497954,149.47401573359463,0.0,0.0,0.016723395894702,27.69292162376853,9.311415432207064e-05,6.391959938363938e-05,3.532127194311457e-06,0.8249794003100825,0.0,36.44694586356387,0.0
26836002_26759015_0,1,1,1,5,21386.092396957327,2561.7026797478147,0.0,345.03135005721987,0.0,2193.79267797239,0.0,0.0230796204396111,0.0173097153297083,0.0346194306594166,22.39203047170052,6.398803451508414e-07,6.429369123963038e-05,3.881236203943807e-06,0.8274174766797004,0.7399163127170632,11.198795974569755,0.0
26836002_264670419_0,1,1,0,5,21329.320799258057,2531.0161138946164,169.3558863953788,345.03135005721987,0.0,2148.253618822097,169.3558863953788,0.0,0.0,0.0350717800478354,22.87971525196011,0.0001072274991235,6.411099894975683e-05,3.032704066339904e-06,0.8224259998910524,0.0,37.24292543876444,0.0
26836002_26836001_0,1,1,0,5,21386.092396957327,2561.7026797478147,155.14158933119666,302.34296617044106,0.0,2193.79267797239,155.14158933119666,0.0,0.0,0.0355530815693558,31.60367769675982,7.359394909409556e-05,6.401039559462584e-05,3.380574845115764e-06,0.8236408393201002,0.0,34.90593987155346,0.0
26838117_602244726_0,3,3,2,3,19045.363497874197,3017.687025422673,0.0,301.60741821830896,0.0,1728.8991639863532,0.0,0.0502950997159642,0.0267043841486351,0.0,50.0,6.182169262366985e-05,6.886267645499601e-05,4.344358749252072e-06,0.85827987737688,13.1097058858257,0.0,0.0
26838117_602244723_0,1,1,1,5,19046.91416713158,3015.485919818171,0.0,302.39900129147736,0.0,1736.295849519528,0.0,0.0502950997159642,0.0267043841486351,0.0,28.2317796296588,0.0007281067387641,6.879787659290642e-05,4.267275481384358e-06,0.8579661912182635,10.18468251741326,0.0,0.0
26838118_27502286_0,2,2,1,5,18831.586628706893,2941.8084129173144,144.08407182038647,93.70469564894628,0.0,1491.4101412712964,144.08407182038647,0.0,0.0,0.0,31.15165112503252,1.6012427432268645e-05,6.947772667737406e-05,3.214342550163884e-06,0.8578870181875956,2.440466311792361,0.0,0.0
26838118_26646247_0,2,2,1,5,18763.879585721385,3190.4309702628125,47.85862772319904,0.0,0.0,1394.4846474389817,47.85862772319904,0.0309121752675977,0.0,0.0,30.82458499071616,0.0008943522780754,6.94347648225984e-05,3.926657008484709e-06,0.8591801467761497,5.03419830405736,0.0,0.0
26838118_27502290_0,1,1,0,5,18832.58362947852,3103.88816743129,96.13303873311084,97.06262219357218,0.0,1491.4101412712964,96.13303873311084,0.0,0.0,0.0,46.29814585489644,0.0005919741226837,6.913783680038917e-05,3.9564203897194944e-06,0.8569139573168054,0.0,0.0,0.0
26838118_27502292_0,1,1,1,5,18824.022607686064,3190.4309702628125,69.40365256733648,63.324514429619605,0.0,1403.109094538799,69.40365256733648,0.0,0.0,0.0,19.609833500189424,0.0003386020644086,6.900012762213641e-05,3.3230072873085026e-06,0.8533762854726438,0.0,0.0,0.0
26838120_602244712_0,2,2,1,3,19014.485672138988,3053.418062514607,0.0,254.3051308454901,0.0,1538.7129028994025,0.0,0.0179541289187125,0.0044885322296781,0.0,33.988918979804204,0.0055763850313505,6.860430485796032e-05,4.026413638672547e-06,0.8562503020647194,0.2551906363517767,0.0,0.0
26838120_30245215_0,2,2,1,5,18917.95804479872,3271.0487822621617,0.0,161.3070181733842,0.0,1468.7640579512436,0.0,0.0,0.0,0.0,28.467740380773243,0.0001739189638518,6.853763763331006e-05,3.9554137380637815e-06,0.8545965603192333,0.0,0.0,0.0
26838120_26739127_0,2,2,1,3,18998.51625208064,3271.0487822621617,0.0,255.88274713531703,0.0,1412.1782284423684,0.0,0.0,0.0053571764527797,0.0107143529055595,30.663623484872943,0.005571970113949,6.83251246735473e-05,4.009308285226189e-06,0.8557269975195338,0.3039746755024846,0.0,0.0
26838120_27502234_0,2,2,1,5,19014.485672138988,3233.774060128476,0.0,255.88274713531703,0.0,1538.7129028994025,0.0,0.0,0.0,0.0,31.68411533834525,0.0001432381146922,6.820622408506664e-05,3.7947553294603418e-06,0.8553473257182631,0.0,0.0,0.0
26838121_26738788_0,2,2,1,5,18484.46727255591,3133.386708784065,0.0,177.2313175479696,0.0,1196.7120135069154,0.0,0.0,0.0,0.0,32.58873352771107,3.749082070444026e-05,7.019424335667437e-05,1.956428817964371e-06,0.8547989555609616,2.377258445755735,0.0,0.0
26838121_26624544_0,2,2,1,3,18442.83162565916,3072.6077026791777,0.0,227.89488998936648,0.0,1417.786508343877,0.0,0.0439124867599555,0.0175649947039822,0.0,47.24432071731506,0.0035968907705208,7.078871235691349e-05,2.5196999360765654e-06,0.8598334831299042,12.786520785026305,0.0,0.0
26838124_29365139_0,2,2,1,5,19532.878333919423,2016.236611252035,10.237923486067949,699.2730621193049,0.0,2625.91781988626,10.237923486067949,0.0,0.015877759678117,0.0,36.74714014765486,0.0014146726511051,6.795751960490053e-05,1.531096315999779e-06,0.8450142933257291,0.0,0.0,0.0
26838124_29365140_0,2,2,1,5,19594.306410629917,1984.1255313678444,61.93874774980144,603.1999907054669,0.0,2631.84378315742,61.93874774980144,0.0,0.0,0.0,32.848298146732695,0.0006386417012698,6.752648000369545e-05,1.6419086842887625e-06,0.8420922393876243,0.0,0.0,0.0
26838124_29365132_0,2,2,1,5,19594.306410629917,2016.236611252035,60.7273316330193,575.5282186939779,0.0,2631.84378315742,60.7273316330193,0.0,0.0,0.0,29.13058874604113,0.0002105668899651,6.708131097919375e-05,1.3877871361862757e-06,0.8389134026365431,3.26148318984998,0.0,0.0
26838124_29365136_0,2,2,1,5,19594.306410629917,1905.4790535176444,61.93874774980144,626.9365852011127,0.0,2539.1705638201856,61.93874774980144,0.0,0.0,0.0,29.420426187580752,0.0004946789028132,6.755046420799124e-05,1.6459078489808551e-06,0.8399844810375348,0.0,0.0,0.0
26838130_26838133_0,2,2,1,3,19526.45302978509,2050.3516078839407,0.0,680.3868252350254,0.0,2511.4263602195656,0.0,0.0,0.0053245840112193,0.0,35.31474453466056,0.0054672276119891,6.782902911136484e-05,1.51585251826665e-06,0.8486350117193691,14.538407906924627,0.0,0.0
26838130_26800038_0,2,2,2,3,19290.1353784718,1928.371241395997,0.0,573.4160190785985,0.0,2370.587569200945,0.0,0.0,0.0054527198872786,0.0,35.07482492939454,0.0066246632247425,6.88745904434396e-05,1.9432331825429644e-06,0.8509150182505829,0.0,0.0,0.911582467226117
26838130_29365139_0,3,3,2,5,19526.45302978509,2040.8093933671555,0.0,689.9757735949626,0.0,2630.873197151469,0.0,0.0,0.0267043841486351,0.0,50.0,0.0014855246229772,6.81285390935535e-05,1.4342742005257063e-06,0.8464164220315757,0.0,0.0,0.0
26838133_30245208_0,2,2,1,5,19462.62979052638,2369.0966382329484,0.0,561.3874420422159,0.0,2347.7152802083388,0.0,0.0111151384507237,0.0,0.0,29.67377187671226,0.0002030142460518,6.777112108983644e-05,2.152206970227665e-06,0.85170521039249,13.117351188971949,0.0,0.0
26838133_26838130_0,2,2,1,3,19526.45302978509,2050.3516078839407,0.0,680.3868252350254,0.0,2511.4263602195656,0.0,0.0,0.0053245840112193,0.0,35.33503705170085,0.0054672276119891,6.782902911136484e-05,1.51585251826665e-06,0.8486350117193691,14.538407906924643,0.0,0.0
26838133_602223455_0,2,2,2,3,19633.46923643858,2369.0966382329484,0.0,584.32718389516,0.0,2504.966974331797,0.0,0.0096629027008054,0.0096629027008054,0.0,37.251337992103785,0.0052836539073472,6.735018404176583e-05,1.822186210080151e-06,0.8506017343305905,15.47699550160488,0.0,0.0
26838138_602223456_0,1,1,1,5,19347.388928705623,2352.8604293807684,204.052415007318,440.7495786263962,0.0,2353.639778615711,204.052415007318,0.0077346145848602,0.0,0.0,38.48021760956989,0.0007007846189664,6.82372381544532e-05,2.491035976884939e-06,0.8498405851370894,15.754945100487843,0.0,0.0
26838138_26838139_0,1,1,1,5,19325.01315956593,2336.383538910301,250.13310309453985,422.47929481564,0.0,2379.7800904674423,250.13310309453985,0.0,0.0,0.0,43.24183666042968,0.0007391080550597,6.843162164601214e-05,2.495269448027706e-06,0.8491398117685829,0.818362921723958,0.0,0.0
26838139_26838140_0,2,2,1,5,19325.01315956593,2329.209048599639,252.01085189607176,422.47929481564,0.0,2384.318518023058,252.01085189607176,0.0,0.0,0.0,50.0,2.796713974408276e-05,6.84834929032526e-05,2.453328312378908e-06,0.8492502869430567,1.1486158918337277,0.0,0.0
26838139_602232355_0,1,1,1,5,19204.55010160636,2336.383538910301,259.031406679936,299.1166499298636,0.0,2286.556030153009,259.031406679936,0.0,0.0,0.0,35.325192874117604,9.122535089361331e-05,6.865588210382294e-05,2.398385677989986e-06,0.8493805748938592,0.4543410370602335,0.0,0.0
26838139_26738397_0,1,1,1,5,19186.94331965953,2196.5267603572647,190.4812759295256,382.7614484662512,0.0,2384.318518023058,190.4812759295256,0.0,0.0,0.0,33.970054610598496,0.0007399124026421,6.890688186452033e-05,2.9355649608498894e-06,0.8508894141314677,8.005116689864339,0.0,0.0
26838140_26838139_0,2,2,1,5,19325.01315956593,2329.209048599639,252.01085189607176,422.47929481564,0.0,2384.318518023058,252.01085189607176,0.0,0.0,0.0,50.0,2.796713974408276e-05,6.84834929032526e-05,2.453328312378908e-06,0.8492502869430567,1.1486158918337277,0.0,0.0
26838140_26838142_0,2,2,1,5,19217.359411250432,2091.5841552465445,16.18820819866871,428.18558830445136,0.0,2391.864018657369,16.18820819866871,0.0,0.0,0.0,31.76368068619356,0.0,6.88296289160131e-05,2.774689490380668e-06,0.8497835524212384,4.531296730797781,0.0,0.0
26838140_26838138_0,2,2,1,5,19329.681088249952,2329.209048599639,250.13310309453985,428.18558830445136,0.0,2379.7800904674423,250.13310309453985,0.0,0.0,0.0,41.36886782279423,1.3918039957176534e-05,6.841588826493681e-05,2.4873575415034287e-06,0.848935569915588,0.8618949208625857,0.0,0.0
26838142_26838140_0,2,2,1,5,19217.359411250432,2091.5841552465445,16.18820819866871,428.18558830445136,0.0,2391.864018657369,16.18820819866871,0.0,0.0,0.0,31.82511382875075,0.0,6.88296289160131e-05,2.774689490380668e-06,0.8497835524212384,4.53129673079778,0.0,0.0
26838142_26738396_0,2,2,1,5,19193.345735526203,2144.4255929232254,147.3156462744517,395.5127719254371,0.0,2394.329428803314,147.3156462744517,0.0,0.0,0.0,43.95238922740612,1.7014649659613337e-05,6.92338581739972e-05,3.25213783066113e-06,0.8512020798355929,23.210155588613222,0.0,0.0
26838142_26738395_0,2,2,1,5,19188.752712693447,2098.496016323091,147.3156462744517,442.6320808142673,0.0,2374.364833052461,147.3156462744517,0.0,0.0,0.0,44.74537667425128,5.850921967226649e-05,6.927940416565369e-05,3.2234257176538463e-06,0.8506052300629423,22.444835329456925,0.0,0.0
