idTram,day_pct_fluid,day_pct_congested,day_traffic_volatility,day_sensor_uptime_pct,evening_pct_fluid,evening_pct_congested,evening_traffic_volatility,evening_sensor_uptime_pct,night_pct_fluid,night_pct_congested,night_traffic_volatility,night_sensor_uptime_pct
195,0.8705526854469247,0.009455112584072521,0.6211215812471405,0.9414517757180876,0.9829954218443427,0.0006540222367560497,0.5188584039310041,0.9592220828105396,0.9993894993894994,0.0,0.3158787440212132,0.5256739409499358
196,0.9931429741070514,0.0012281240405280934,0.5347020100769692,0.8966688079287878,0.9978768577494692,0.0,0.2982179386186736,0.5909661229611042,1.0,0.0,0.091284680563553,0.07654043645699615
197,0.9843941248470012,0.0,0.547673167782436,0.8996971643571625,0.9984744469870328,0.0,0.3109741499649438,0.8224592220828105,0.9745417515274949,0.0,0.33591895655080267,0.15757381258023107
198,0.9902551737994776,0.00020092425155716296,0.28221044552746416,0.9134624208497751,0.9971489665003563,0.0,0.12486883091768174,0.8801756587202008,0.9970008568980291,0.0004284490145672665,0.16756329988435856,0.3745186136071887
199,0.9848067706740083,0.0,0.5399290245309731,0.8999724694870148,0.9984744469870328,0.0,0.3109741499649438,0.8224592220828105,0.9745417515274949,0.0,0.33591895655080267,0.15757381258023107
200,0.9868102026961497,0.0014547570555717194,0.36048900630275604,0.9462237313021933,0.9980106100795756,0.0,0.44986425863238577,0.946047678795483,0.9996664442961974,0.0,0.36736608411915483,0.48106546854942234
201,0.9902540176257129,0.00010368066355624676,0.5564027416378947,0.8851059924749931,0.9975806451612903,0.0,0.24698973940277702,0.7779171894604768,0.9974402730375427,0.0,0.18954487066500234,0.18806161745827984
202,,,,0.0,,,,0.0,,,,0.0
203,0.650348634514817,0.07640906449738524,1.1695397632764681,0.631733504634303,0.8955532574974147,0.03412616339193381,0.9551386440616296,0.6066499372647428,0.8866608544027899,0.017436791630340016,0.865403890873227,0.18405006418485237
204,0.8518173345759553,0.049394221808014914,0.7244738032011022,0.09846746811048912,0.9534883720930233,0.03875968992248062,0.7368846795854505,0.0809284818067754,0.8571428571428571,0.13756613756613756,1.3286603353057855,0.030327342747111682
205,0.5774422993177529,0.0767890840470315,1.0197993845275388,0.6321923465173901,0.9,0.031067961165048542,0.8792200089665355,0.6461731493099122,0.9319826338639653,0.015557163531114327,0.8237055217820932,0.4435173299101412
206,0.5259796806966618,0.06937590711175617,0.9436328569696516,0.9484261723410113,0.7637434554973822,0.02356020942408377,0.7240622141514075,0.958594730238394,0.9734609527953013,0.0010876658690450293,0.567659072200175,0.7376444159178434
207,0.9947378312347304,0.0,0.41197311151031807,0.9765990639625585,0.9961807765754297,0.0,0.5188629511117872,0.9855708908406524,1.0,0.0,0.3543116578481858,0.9605263157894737
208,0.9955797987397724,0.0,0.3965800971880525,0.9757731485730018,0.9987236758136566,0.0,0.47209040400703756,0.9830614805520702,1.0,0.0,0.3543116578481858,0.9605263157894737
209,0.9908688965782392,0.0,0.540147946267403,0.9547581903276131,0.9993593850096092,0.0,0.23347678230315858,0.979297365119197,1.0,0.0,0.10126863621184563,0.6195442875481386
210,0.9332581312276744,0.00018800526414739614,0.4155509553732161,0.9762319904560889,0.9872611464968153,0.0,0.456262109484117,0.9849435382685069,0.9919044727787897,0.0,0.3944521122587701,0.7928433889602053
211,0.9492787781653625,0.0,0.45941988039778087,0.9733871707809489,0.9993498049414824,0.0,0.45533474837461374,0.9648682559598495,1.0,0.0,0.09086220242253103,0.6554878048780488
212,0.8425603910141931,0.0019738697245981767,0.5761552810301701,0.9763237588327063,0.9847036328871893,0.0006373486297004461,0.5849669229166689,0.9843161856963614,0.9929900894367899,0.0,0.3687638738315305,0.663831835686778
213,0.9796033461791521,9.399379640943698e-05,0.3740015775710743,0.9763237588327063,0.9974506054811982,0.0,0.49498088935454054,0.9843161856963614,1.0,0.0,0.1624298613239809,0.6628690629011553
214,0.9488181089743589,0.001001602564102564,0.3180552625602216,0.9162154721482977,0.9946091644204852,0.0,0.1614238963320366,0.93099121706399,0.9937219730941704,0.0008968609865470852,0.5228870408307095,0.7156611039794608
215,0.9488181089743589,0.001001602564102564,0.3180552625602216,0.9162154721482977,0.9946091644204852,0.0,0.1614238963320366,0.93099121706399,0.9937219730941704,0.0008968609865470852,0.5228870408307095,0.7156611039794608
216,0.9049769408147579,0.0032667179093005382,0.553604616953356,0.9551252638340828,0.9907773386034255,0.0013175230566534915,0.5223373145632586,0.9523212045169385,0.997558268590455,0.0,0.2623598414342247,0.7228818998716303
217,0.8670588235294118,0.0033333333333333335,0.5775241310573237,0.9360374414976599,0.9873248832555037,0.00133422281521014,0.5497155782166991,0.9404015056461732,0.9983865763149403,0.0,0.21493544804504855,0.4972721437740693
218,0.9779425929493354,0.0,0.5141943154021876,0.95273928604203,1.0,0.0,0.28367508608643016,0.9247176913425345,0.978702807357212,0.0,0.7237920408451441,0.1657573812580231
219,1.0,0.0,0.383637849208196,0.9682481416903735,1.0,0.0,0.4905162693480829,0.9855708908406524,1.0,0.0,0.07716473263640497,0.4287548138639281
220,0.9605085725293778,0.0,0.4605243756246059,0.95273928604203,1.0,0.0,0.44089944746834253,0.9247176913425345,0.978702807357212,0.0,0.7274117992839302,0.1657573812580231
221,0.9993365557767037,0.0,0.38481034136778075,0.9682481416903735,1.0,0.0,0.4905162693480829,0.9855708908406524,1.0,0.0,0.07716473263640497,0.4287548138639281
222,1.0,0.0,0.46231008465866913,0.9639350279893548,0.9993556701030928,0.0,0.31842961392533825,0.973651191969887,0.9761904761904762,0.0,0.7693075350236599,0.27631578947368424
223,0.9323381155486623,9.693679720822024e-05,0.39710573686482853,0.9466825731852804,0.99933818663137,0.0,0.5010260727570711,0.9479297365119197,0.9978617248752673,0.0,0.3288278942753049,0.22512836970474967
224,0.9980693117096244,0.0005792064871126556,0.38353760476946164,0.9506286133798293,1.0,0.0,0.4984431428775814,0.9535759096612296,0.9793524167057719,0.0,0.69713564657697,0.3419448010269576
225,,,,0.0,,,,0.0,,,,0.0
226,,,,0.0,,,,0.0,,,,0.0
227,0.9604298974108452,0.0005862237420615535,0.5524743663372342,0.9392493346792695,0.9951523545706371,0.0,0.3641945154763028,0.9058971141781681,0.9866858582223822,0.0007196833393306944,0.3278990536200189,0.4459242618741977
228,0.8136585365853658,0.008682926829268293,0.7494803030680668,0.9406258603285308,0.9815950920245399,0.0007668711656441718,0.5005752638527737,0.8180677540777918,0.9716045159083134,0.010263427984946972,0.5559298272229857,0.46903080872913994
229,0.9550014609915263,0.0016557903964157007,0.4348224982989735,0.9421859227310269,0.961484593837535,0.0014005602240896359,0.5925049778320753,0.8958594730238394,0.9331713244228432,0.004860267314702308,0.7279344812738764,0.39618100128369704
230,0.9985870004037142,0.00010092854259184497,0.47784098403655967,0.9092410755253739,1.0,0.0,0.3409733976971954,0.7528230865746549,1.0,0.0,0.1269443792703973,0.25481386392811295
231,0.8171230077646098,0.012157744176542706,0.6634499898051905,0.8982288703312838,0.9020293911826452,0.005598320503848845,0.6552013891932033,0.8964868255959849,0.9721886336154776,0.0036275695284159614,0.5425449896851412,0.26540436456996147
232,0.8987679671457905,0.04055441478439425,0.8685883824550235,0.8938239882536478,0.9192156862745098,0.02823529411764706,0.8764977024304565,0.7998745294855709,0.9280442804428044,0.033210332103321034,0.8867801654590389,0.17394094993581516
233,1.0,0.0,0.13156025328567972,0.906396255850234,1.0,0.0,0.03731965040729939,0.9002509410288582,0.9933184855233853,0.0,0.22569139362038407,0.07204749679075738
234,0.7889461358313817,0.023793911007025763,0.7707299972156146,0.9796274203909333,0.9897959183673469,0.0006377551020408163,0.51206736847267,0.9836888331242158,0.9940405244338498,0.0,0.32877972419909784,0.4038831835686778
235,0.9729002896152255,0.0009309060819197352,0.49203949132027686,0.8872166651371938,0.9954988747186797,0.0,0.48949688364388155,0.8362609786700126,0.9926470588235294,0.0,0.2934438712951649,0.08729139922978177
236,0.9944508228090317,0.0024875621890547263,0.3871322023311374,0.9591630724052491,1.0,0.0,0.4685799766814638,0.9165621079046424,1.0,0.0,0.3322051386395303,0.23138639281129653
237,0.922797043774872,0.00045480386583285955,0.3717038177080801,0.8071028723501881,0.9777227722772277,0.0,0.45587400385364074,0.506900878293601,1.0,0.0,0.49570665596414965,0.18196405648267008
238,0.9283540154530555,0.014165300866307656,0.492207576119817,0.7838854730659814,0.9808383233532935,0.003592814371257485,0.24774866190240585,0.5238393977415308,0.9288888888888889,0.0,0.3600595188893872,0.03610397946084724
239,0.9868490268279853,0.0,0.30834956608244435,0.8722584197485547,0.9768392370572208,0.0,0.404667005657131,0.4604767879548306,0.963226571767497,0.0,0.19166845986105008,0.13526957637997433
240,0.5833144668326918,0.126330088295223,1.4511849949051836,0.8106818390382674,0.8389585342333655,0.03857280617164899,1.1934649463506009,0.650564617314931,0.8640226628895185,0.029745042492917848,1.247510636511768,0.22657252888318358
241,0.026881720430107527,0.0,0.6478222376289126,0.034137836101679364,0.0,0.0,0.0,0.033249686323713924,0.0,0.0,0.0,0.026797175866495507
242,0.7819154304167928,0.003431224139671006,0.6662707261688461,0.9093328439019914,0.9703389830508474,0.0007062146892655367,0.53585530094936,0.8883312421580929,0.9196141479099679,0.0,0.7144111755471577,0.24951861360718872
243,0.755683603981142,0.006914614981665793,0.8576777592717396,0.8759291548132514,0.9454042847270214,0.0,0.589381928130748,0.9077791718946048,0.9938118811881188,0.0,0.2127593457142077,0.5186136071887034
244,0.8314596126594237,0.009825224374114313,0.6710020111834031,0.9713682664953657,0.9720634920634921,0.012698412698412698,0.6695086757049187,0.9880803011292346,0.9835207951870258,0.008893539105414596,0.4797041243325595,0.6134467265725289
245,0.7955896452540748,0.05004793863854266,0.9563920594582034,0.957144168119666,0.969270166453265,0.0076824583866837385,0.678425953571144,0.9799247176913425,0.9797279274473193,0.006134969325153374,0.4614960470900946,0.6015725288831836
246,0.782604535451153,0.001913692469620132,0.6414573786584771,0.9590713040286317,0.9915364583333334,0.0,0.4154651514553689,0.9636135508155583,0.9859872611464968,0.0,0.5149976750201244,0.5038510911424904
247,0.6894923258559622,0.003935458480913027,0.7721109987203298,0.9327337799394328,0.9741379310344828,0.0,0.5302498548679776,0.946047678795483,0.9127239320165366,0.00045934772622875517,0.7469870782511375,0.3493260590500642
248,0.9623386630706993,0.00019264110961279138,0.5380420106827863,0.95273928604203,1.0,0.0,0.26044997557395805,0.9435382685069009,1.0,0.0,0.04983402481982831,0.5802310654685494
249,,,,0.0,,,,0.0,,,,0.0
250,0.6334461092315128,0.007249879168680522,0.705357458573125,0.9493438561071854,0.9673495518565941,0.0012804097311139564,0.4220184592528453,0.9799247176913425,0.9882506527415144,0.00293733681462141,0.48438587318888404,0.49165596919127086
251,0.9997915581031788,0.0,0.27306410461718333,0.8805175736441222,1.0,0.0,0.49870194789051625,0.6480552070263488,0.9989023051591658,0.0,0.42798935491997264,0.2923620025673941
252,0.8577470203767782,0.015955401768550558,0.6671986959288284,0.9547581903276131,0.9960159362549801,0.0,0.5073613314411001,0.944792973651192,0.9975315414152496,0.0,0.2682591297711422,0.5850449293966624
253,0.8577470203767782,0.015955401768550558,0.6671986959288284,0.9547581903276131,0.9960159362549801,0.0,0.5073613314411001,0.944792973651192,0.9975315414152496,0.0,0.2682591297711422,0.5850449293966624
254,0.9557771733655687,0.0030220610456331218,0.5335348407216463,0.9109846746811049,0.9986486486486487,0.0,0.47734524957365604,0.9284818067754078,0.997872340425532,0.0,0.16876625263848574,0.22625160462130936
255,0.9557771733655687,0.0030220610456331218,0.5335348407216463,0.9109846746811049,0.9986486486486487,0.0,0.47734524957365604,0.9284818067754078,0.997872340425532,0.0,0.16876625263848574,0.22625160462130936
256,0.9813646510725031,0.0,0.44651122054349157,0.9454895842892539,0.9961612284069098,0.0,0.5171192343966907,0.9805520702634881,0.9920856610800745,0.0,0.5278020610771859,0.3446726572528883
257,0.8481147105682422,0.0403611258629846,0.9469258226558773,0.863999265852987,0.7865979381443299,0.05360824742268041,1.2105592965196441,0.6085319949811794,0.6065192083818394,0.1280558789289872,1.5332994362653471,0.1378369704749679
258,0.9090436049536893,0.0035383494640441253,0.5470582049384437,0.8818023309167661,0.9385185185185185,0.0,0.408853103077645,0.8469259723964868,0.9264173703256936,0.0024125452352231603,0.4565553017388573,0.2660462130937099
259,0.9404375135369287,0.0,0.29766823041757845,0.8473891896852345,0.9207232267037552,0.0,0.2981483165672134,0.4510664993726474,0.9751243781094527,0.0,0.2898798827100717,0.12901155327342748
260,0.9065420560747663,0.0,0.6243836114480888,0.0785537303845095,0.7704918032786885,0.0,0.4240063923634025,0.038268506900878296,0.9411764705882353,0.0,0.2370435403783835,0.010911424903722721
261,0.9587716116551808,0.00012090436464756378,0.25673022352822245,0.7590162430026612,0.9289256198347108,0.0,0.25716166499281146,0.3795483061480552,0.9937106918238994,0.0,0.08860999265207865,0.10205391527599486
262,0.9960587249975367,0.0,0.43885429753528943,0.9313572542901716,0.996875,0.0,0.1736935344262577,0.8030112923462986,0.9887359198998749,0.0,0.26442647674117586,0.12820924261874198
263,0.9109620195587901,0.00011371389583807141,0.6438681786443536,0.8070111039735707,0.9412724306688418,0.0,0.6095400739692823,0.7691342534504392,0.9325762952448545,0.0,0.7213536659378833,0.22609114249037227
264,0.8380714123265863,0.0011371389583807142,0.577364111875433,0.8070111039735707,0.9298531810766721,0.0,0.6952935345432752,0.7691342534504392,0.921930447125621,0.0,0.7980095932526658,0.22609114249037227
265,0.4364530988274707,0.13128140703517588,1.055120716829452,0.8765715334495733,0.6703296703296703,0.09733124018838304,0.9905404221032759,0.7992471769134254,0.5808881839809675,0.14670896114195084,1.1378155754310195,0.4046854942233633
266,0.8941733775461866,0.00018948365703458077,0.6347077616771123,0.9686152151968431,0.9789674952198852,0.0,0.5195222080128686,0.9843161856963614,0.9978348283328178,0.0,0.1615945219336862,0.5187740693196405
267,0.899064879976863,0.016388701436421477,0.5675225990692844,0.9519133706524732,0.9882888744307091,0.002602472348731295,0.20937308313600933,0.9642409033877039,0.994492525570417,0.0011801730920535012,0.15581548618390895,0.40789473684210525
268,0.8996433047334426,0.016388701436421477,0.5588042787057401,0.9519133706524732,0.9882888744307091,0.002602472348731295,0.20937308313600933,0.9642409033877039,0.994492525570417,0.0011801730920535012,0.15581548618390895,0.40789473684210525
