street_id,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m
T13634T,5.4,12.0,7.6,12.0
T03824S,9.777777777777779,33.0,13.0,36.0
T16429C,23.4,39.0,23.0,42.0
T18364K,12.0,12.0,11.678571428571429,12.0
T04753Y,16.6875,30.0,14.650485436893204,30.0
T19115Z,27.0,60.0,20.666666666666668,60.0
T04670W,7.178571428571429,21.0,7.06993006993007,21.0
T20648S,3.0,3.0,3.6,6.0
T18526K,14.571428571428571,21.0,14.057142857142857,21.0
T18251C,11.4,18.0,20.25,57.0
T08444E,12.0,12.0,13.0,33.0
T20924T,18.375,36.0,16.58823529411765,39.0
T18653Q,9.84,15.0,10.408163265306122,24.0
T09599A,34.5,48.0,32.34782608695652,48.0
T02113Q,19.0,30.0,19.252747252747252,33.0
T00908J,19.0,39.0,18.485294117647058,39.0
T07094Y,36.0,48.0,28.833333333333332,48.0
T13700M,12.0,12.0,9.5,12.0
T05713U,16.0,27.0,13.71111111111111,30.0
T06172R,11.384615384615385,30.0,11.131578947368421,39.0
T10343Z,25.46808510638298,33.0,23.930232558139537,33.0
T03186L,13.306451612903226,27.0,11.594594594594595,27.0
T12568W,6.103448275862069,12.0,7.428571428571429,21.0
T10335Z,23.423076923076923,33.0,22.8,72.0
T18201S,18.5,21.0,11.0,21.0
T21223B,13.764705882352942,21.0,16.075,22.0
T09793A,8.73913043478261,21.0,10.097560975609756,30.0
T04588D,6.0,12.0,5.454545454545454,12.0
T03394R,11.777777777777779,24.0,11.797297297297296,30.0
T16056T,12.461538461538462,24.0,13.303030303030303,27.0
T10387L,13.21875,27.0,14.810126582278482,30.0
T19202X,9.333333333333334,12.0,9.23076923076923,12.0
T02577S,14.142857142857142,24.0,13.285714285714286,27.0
T06018I,11.689655172413794,27.0,11.581005586592179,27.0
T11519J,11.75,15.0,10.8,15.0
T02799E,14.433962264150944,33.0,13.795774647887324,33.0
T16342W,13.44,27.0,13.131578947368421,30.0
T21071D,13.0,21.0,11.88,21.0
T12715P,12.23076923076923,21.0,12.446428571428571,24.0
T17991B,7.8,12.0,13.875,39.0
RL0018R,7.2,12.0,8.8,18.0
T00184X,15.0,15.0,16.22222222222222,35.0
T19401C,20.571428571428573,27.0,20.05263157894737,51.0
T20484Q,12.0,12.0,12.45,18.0
T02441D,15.818181818181818,44.0,16.6,44.0
T05388B,12.0,12.0,12.085714285714285,24.0
T07430U,15.538461538461538,27.0,13.904347826086957,27.0
T11251A,13.173913043478262,30.0,12.352941176470589,30.0
T06932H,9.846153846153847,18.0,12.452830188679245,24.0
T12287Q,12.0,12.0,12.235294117647058,36.0
T05303G,12.0,12.0,11.836363636363636,12.0
T02968D,11.466666666666667,12.0,11.70796460176991,12.0
T15868R,11.307692307692308,21.0,10.0,21.0
T04468W,17.678571428571427,27.0,14.88888888888889,27.0
T11416D,12.0,12.0,12.0,12.0
T17279K,18.0,33.0,17.895652173913042,33.0
T12819W,11.0,27.0,9.636363636363637,27.0
T01739O,18.25,30.0,17.83695652173913,33.0
T08524D,8.85,12.0,9.069767441860465,18.0
T04918B,11.071428571428571,12.0,11.669724770642201,18.0
T17561J,15.23076923076923,30.0,15.099337748344372,30.0
T17634J,16.821428571428573,30.0,17.07079646017699,33.0
T03012Q,12.0,12.0,12.0,12.0
T19326I,12.0,12.0,12.272727272727273,24.0
T20774X,11.88888888888889,12.0,11.953846153846154,12.0
T04499D,12.0,12.0,12.146341463414634,18.0
T10526E,12.0,12.0,12.166666666666666,18.0
T08362D,11.892857142857142,12.0,11.948275862068966,12.0
T01858U,13.764705882352942,33.0,14.0,33.0
T06096W,10.457142857142857,30.0,9.421686746987952,30.0
T15690J,17.433962264150942,27.0,17.35135135135135,27.0
T03721M,21.9,30.0,18.375,30.0
T11499W,14.625,24.0,14.666666666666666,30.0
T07386H,29.333333333333332,54.0,30.31578947368421,54.0
T09571O,25.363636363636363,36.0,27.91304347826087,54.0
T16457G,26.307692307692307,36.0,27.642857142857142,36.0
T09244C,8.53125,24.0,9.789473684210526,24.0
T04519Q,17.142857142857142,24.0,17.666666666666668,24.0
T08193E,10.178571428571429,21.0,11.784530386740332,36.0
T04241F,17.833333333333332,36.0,18.11764705882353,36.0
T11268J,12.2,15.0,12.063829787234043,15.0
T08856U,11.863636363636363,24.0,12.986301369863014,36.0
T08778X,21.954545454545453,27.0,22.155172413793103,30.0
T19859G,17.25,24.0,15.5625,24.0
T09442G,11.34375,15.0,11.231707317073171,15.0
T09078G,13.425,33.0,13.744897959183673,36.0
T16620Z,13.8,21.0,14.931034482758621,30.0
T09384N,12.0,12.0,12.777777777777779,42.0
T01106N,17.563636363636363,27.0,17.227272727272727,27.0
T00708D,17.142857142857142,27.0,17.57547169811321,27.0
T06145O,10.708333333333334,33.0,11.42,39.0
T20694Y,13.5,39.0,13.542857142857143,39.0
T16486L,35.4,36.0,16.846153846153847,39.0
T19967J,13.5,21.0,13.08433734939759,21.0
T15190U,12.428571428571429,18.0,15.954545454545455,36.0
T01532B,17.517857142857142,30.0,18.302158273381295,30.0
T12401A,12.947368421052632,21.0,12.428571428571429,21.0
T02783W,12.72972972972973,24.0,13.608,33.0
T19151D,23.25,36.0,21.84,39.0
T03286O,16.77777777777778,66.0,16.96825396825397,100.0
T20169I,15.0,33.0,19.636363636363637,36.0
T07964T,16.0,27.0,12.39873417721519,27.0
T01119S,17.176470588235293,27.0,16.396551724137932,27.0
T08037T,12.058823529411764,24.0,11.502958579881657,24.0
T08520Z,11.428571428571429,12.0,10.442307692307692,18.0
T20984F,12.0,12.0,12.0,12.0
T20776Z,36.0,60.0,18.857142857142858,60.0
T14318O,12.375,15.0,12.272727272727273,15.0
T21553Q,4.5,6.0,5.3,12.0
T03836W,17.11111111111111,33.0,16.71794871794872,60.0
T12536O,11.142857142857142,12.0,9.272727272727273,12.0
T20489V,15.857142857142858,27.0,15.034883720930232,27.0
T20674U,12.0,12.0,12.75,21.0
T01198H,21.157894736842106,33.0,19.536585365853657,33.0
T17642J,9.0,12.0,11.625,21.0
T15495I,16.642857142857142,27.0,17.470588235294116,36.0
T06262S,9.391304347826088,24.0,9.138248847926267,27.0
T04796J,12.0,12.0,12.0,12.0
T07193A,9.9375,18.0,10.783783783783784,18.0
T04083J,6.0,12.0,5.605263157894737,18.0
T12817U,9.537735849056604,18.0,10.022727272727273,27.0
T19521J,13.695652173913043,27.0,14.64406779661017,33.0
T17706I,17.544303797468356,27.0,17.761904761904763,27.0
T03606K,13.924528301886792,30.0,14.73469387755102,30.0
T20826S,7.0,12.0,11.2,15.0
T07565I,13.263157894736842,24.0,13.37704918032787,27.0
T06079V,8.815384615384616,30.0,11.31055900621118,33.0
T17703F,5.076923076923077,9.0,5.448979591836735,12.0
T07788V,11.859375,18.0,11.969135802469136,30.0
T13805U,12.0,12.0,11.727272727272727,12.0
T11754S,5.5,12.0,6.107142857142857,15.0
T08973Y,14.333333333333334,24.0,14.15625,30.0
T06168V,10.380952380952381,27.0,8.986175115207374,33.0
T01687T,16.135135135135137,30.0,15.76,30.0
T11156C,12.733333333333333,21.0,12.712230215827338,30.0
T13291Q,14.11111111111111,24.0,14.31578947368421,24.0
T03169K,11.962962962962964,27.0,12.047120418848168,36.0
T09415D,11.1,42.0,11.38888888888889,51.0
T11698B,9.15,24.0,9.823529411764707,30.0
T06181S,8.666666666666666,33.0,8.883116883116884,33.0
T07028O,14.571428571428571,21.0,15.23076923076923,27.0
T09937Y,6.8076923076923075,18.0,8.327586206896552,27.0
T16475I,32.714285714285715,116.0,28.517241379310345,116.0
T11199N,12.0,12.0,12.0,12.0
T06278A,8.387755102040817,30.0,9.504424778761061,36.0
T09693X,22.6,36.0,22.607142857142858,39.0
T00197C,16.0,18.0,14.625,18.0
T03350F,16.5,36.0,14.89655172413793,36.0
T20316B,14.6,24.0,13.68,24.0
P13144,16.1875,21.0,17.366666666666667,33.0
T09150X,14.608695652173912,27.0,12.35820895522388,30.0
T16849S,11.285714285714286,21.0,11.709677419354838,21.0
T11733N,3.0,3.0,6.0,12.0
T01241T,17.464285714285715,27.0,16.83221476510067,27.0
T05446U,11.873239436619718,15.0,11.244444444444444,15.0
T19874F,12.0,12.0,12.0,12.0
T05668G,4.95,12.0,4.875,12.0
T01794V,13.133333333333333,33.0,13.3,33.0
T15976U,12.0,12.0,12.0,12.0
T20928X,6.666666666666667,15.0,7.6,15.0
T08310R,12.0,21.0,12.489795918367347,24.0
T18571P,12.910714285714286,33.0,13.568807339449542,33.0
T09002M,12.0,12.0,12.257142857142858,21.0
T01208S,16.846153846153847,24.0,16.666666666666668,30.0
T01133Q,14.851485148514852,24.0,15.466981132075471,33.0
T17889E,13.714285714285714,27.0,14.785714285714286,36.0
T05358V,12.0,12.0,11.91588785046729,15.0
T18585V,23.25,39.0,19.894736842105264,39.0
T10059Y,15.0,39.0,15.6,39.0
T17871U,13.476190476190476,30.0,12.583333333333334,30.0
T05240I,11.581395348837209,15.0,11.804347826086957,18.0
T00360V,14.0,27.0,15.844660194174757,45.0
T12603I,9.5,12.0,7.14,12.0
T03377Q,12.0,12.0,11.972477064220184,12.0
T06377C,16.066666666666666,33.0,13.907142857142857,36.0
T17660L,18.5625,27.0,17.933701657458563,30.0
T20909U,27.5,36.0,24.428571428571427,36.0
T10689W,12.0,12.0,12.0,12.0
T07368F,18.658536585365855,33.0,15.504950495049505,33.0
T00942L,16.125,27.0,16.957894736842107,27.0
T15237S,14.823529411764707,24.0,14.944444444444445,30.0
T12126A,12.568965517241379,21.0,13.5,36.0
T11271E,12.157894736842104,15.0,12.065217391304348,15.0
T05204E,10.62,21.0,10.354166666666666,21.0
T10708I,18.576923076923077,36.0,19.52542372881356,36.0
T01673N,12.25,18.0,12.91764705882353,21.0
T00974T,18.19148936170213,27.0,18.59375,30.0
T07555G,16.125,24.0,14.23076923076923,24.0
T21501E,6.923076923076923,27.0,5.357142857142857,27.0
T20606I,10.135135135135135,21.0,9.433333333333334,24.0
T02078E,20.314285714285713,30.0,19.163265306122447,36.0
T13959L,23.0,33.0,19.90909090909091,33.0
T10561H,12.0,12.0,12.4,24.0
T16713D,0.0,0.0,12.0,12.0
T06108J,10.411764705882353,30.0,9.631578947368421,30.0
T04315G,13.883720930232558,27.0,14.8348623853211,33.0
T19773B,7.875,12.0,7.764705882352941,12.0
T10925P,12.26086956521739,18.0,12.077922077922079,18.0
T13014X,18.0,48.0,15.157894736842104,48.0
T19511H,7.676470588235294,15.0,7.323529411764706,15.0
T08183C,12.695652173913043,24.0,12.8860103626943,24.0
T14532S,14.08695652173913,33.0,12.102272727272727,33.0
T12076H,12.0,12.0,12.44,24.0
T04777G,16.285714285714285,24.0,15.0,30.0
T02146Z,12.0,12.0,14.727272727272727,33.0
T02615H,12.0,12.0,13.159090909090908,30.0
T20840Q,18.391304347826086,27.0,18.123076923076923,30.0
T02019T,14.423076923076923,33.0,14.487804878048781,33.0
T02928V,12.0,12.0,12.155844155844155,30.0
T01875V,13.181818181818182,24.0,13.206521739130435,24.0
T07461B,19.928571428571427,27.0,20.25,33.0
T03237F,12.15,18.0,12.575757575757576,21.0
T12331D,12.0,12.0,12.0,12.0
T18271G,17.210526315789473,27.0,15.644444444444444,39.0
T05545W,11.75,18.0,12.05,18.0
T10992A,9.48,12.0,10.53061224489796,12.0
T10095C,12.666666666666666,18.0,13.058823529411764,18.0
T10286H,17.625,27.0,19.833333333333332,27.0
T03895H,8.25,12.0,7.125,12.0
T10033O,12.857142857142858,36.0,12.333333333333334,36.0
T14731X,16.35,33.0,16.767123287671232,36.0
T08093B,14.023255813953488,24.0,14.009174311926605,27.0
T03413D,12.0,12.0,12.0,12.0
T00110F,17.333333333333332,22.0,17.458333333333332,22.0
T20888G,12.0,12.0,12.0,12.0
T20313Y,45.0,78.0,24.4,78.0
T11044V,12.0,12.0,12.0,12.0
T05797O,11.869565217391305,24.0,12.542168674698795,27.0
T02797C,12.952380952380953,33.0,13.104,33.0
T10628J,12.0,12.0,12.115384615384615,18.0
T04235H,17.333333333333332,33.0,18.952380952380953,36.0
T17786Y,9.6,12.0,10.363636363636363,21.0
T03587Y,16.5,30.0,15.92,30.0
T19333H,12.0,12.0,8.7,18.0
RD0081C,12.0,15.0,13.5,24.0
T08427D,7.0588235294117645,24.0,7.8,24.0
T17441C,17.28,24.0,15.857142857142858,33.0
T20886E,12.0,12.0,12.0,12.0
T00009J,19.5,22.0,19.71794871794872,22.0
T21236G,13.125,24.0,13.2,30.0
T19063E,14.5,24.0,10.95,27.0
T19733T,14.4375,36.0,14.352941176470589,36.0
T05698M,16.779661016949152,27.0,14.947058823529412,30.0
RL0007G,7.5,15.0,6.0,15.0
T00838M,17.1,33.0,18.686746987951807,36.0
T05539Y,6.75,12.0,9.0,12.0
T05265R,17.25,24.0,10.5,24.0
T13089Q,12.0,12.0,14.0,21.0
T05071J,15.075,24.0,13.363636363636363,24.0
T17694V,12.0,12.0,12.0,12.0
T06343S,8.015625,27.0,8.985507246376812,30.0
T19329L,4.928571428571429,12.0,5.238095238095238,12.0
T07771M,12.272727272727273,24.0,12.396825396825397,24.0
T00847N,18.0,27.0,18.054878048780488,33.0
T04780B,16.25,30.0,14.32258064516129,30.0
T17681Q,9.063829787234043,24.0,9.73076923076923,24.0
T19598E,9.714285714285714,18.0,11.045454545454545,33.0
T02214U,20.85,72.0,18.322580645161292,72.0
T08000G,12.04225352112676,24.0,11.365384615384615,24.0
T02112P,25.59090909090909,36.0,22.193548387096776,36.0
T09157E,11.64406779661017,30.0,11.292134831460674,30.0
T19486X,17.91176470588235,24.0,17.597014925373134,24.0
T02341A,12.857142857142858,24.0,13.323529411764707,24.0
T02859Z,12.0,12.0,12.0,12.0
T07194B,12.3,21.0,12.333333333333334,21.0
T15531V,23.53846153846154,33.0,20.25,33.0
T19346M,11.571428571428571,27.0,12.777777777777779,27.0
T10234V,22.88888888888889,39.0,21.944444444444443,39.0
T11535J,12.0,12.0,11.142857142857142,12.0
T21018Y,13.875,51.0,14.52,51.0
T01434A,18.166666666666668,30.0,18.275,33.0
T00453Z,18.46875,24.0,17.571428571428573,24.0
T16803E,3.0,3.0,3.0,3.0
T05992P,8.475,21.0,9.28695652173913,27.0
T11020N,12.0,12.0,12.0,12.0
T05294W,4.5,6.0,6.76595744680851,15.0
T14921B,12.0,12.0,12.0,12.0
T09164D,15.214285714285714,33.0,13.512605042016807,33.0
T21296S,12.0,12.0,11.957142857142857,12.0
T15367B,9.0,12.0,9.3,12.0
T08024O,10.471698113207546,21.0,11.689655172413794,27.0
T16701Z,10.916666666666666,12.0,11.654867256637168,18.0
T09519K,27.142857142857142,39.0,28.390243902439025,39.0
T12520G,3.45,12.0,6.947368421052632,21.0
T10812H,12.264705882352942,24.0,12.0,24.0
T08029T,10.727272727272727,27.0,12.313953488372093,27.0
T07240Q,11.565217391304348,33.0,12.71830985915493,33.0
T17066Z,17.647058823529413,30.0,16.352941176470587,39.0
T15297E,17.357142857142858,36.0,17.686046511627907,36.0
T11338G,21.9375,30.0,20.439560439560438,39.0
T00659L,16.6,21.0,16.698795180722893,24.0
T06442U,21.807692307692307,33.0,18.984375,33.0
T12754W,13.59375,18.0,13.541666666666666,18.0
T08889D,11.181818181818182,33.0,11.650684931506849,36.0
T19335J,8.4,12.0,10.0,12.0
T20237D,12.292682926829269,24.0,12.264,24.0
T03296Q,14.516129032258064,36.0,13.666666666666666,45.0
T17068B,18.6,24.0,17.96875,24.0
T12396U,14.4,57.0,13.0,57.0
T15982S,12.0,12.0,12.0,12.0
T01974X,20.823529411764707,36.0,19.35483870967742,36.0
T04333I,13.25,24.0,12.236842105263158,24.0
T10829Q,13.054054054054054,24.0,12.8625,36.0
T09841R,15.5,18.0,16.09090909090909,36.0
T15410N,0.0,0.0,12.0,12.0
T19437O,10.141304347826088,30.0,9.254416961130742,30.0
T03501C,15.52,24.0,17.0,33.0
T11353F,15.193548387096774,30.0,13.810055865921788,30.0
T15683K,17.0,24.0,17.302325581395348,24.0
T05544V,11.923076923076923,12.0,11.806451612903226,18.0
T12423G,12.0,15.0,12.864406779661017,21.0
T03654S,16.52173913043478,24.0,16.23444976076555,27.0
T06902B,22.82608695652174,36.0,18.848484848484848,36.0
T17549N,11.181818181818182,24.0,14.75,33.0
T01203N,20.25,33.0,19.135135135135137,33.0
T19822T,16.390243902439025,39.0,16.007462686567163,39.0
T02508F,18.906976744186046,30.0,18.03488372093023,36.0
T17264D,14.863636363636363,24.0,17.274193548387096,24.0
T19118C,6.0,6.0,8.25,12.0
T17315X,12.818181818181818,24.0,12.98076923076923,30.0
T16636H,17.671875,24.0,17.5,24.0
T04741U,14.823529411764707,21.0,11.166666666666666,21.0
T01898C,15.0,33.0,14.612068965517242,33.0
RD0077Y,16.0,27.0,12.882352941176471,27.0
T01883V,14.58974358974359,27.0,14.16304347826087,27.0
T08756R,12.0,12.0,11.785714285714286,12.0
T07333U,12.0,12.0,12.352941176470589,30.0
T03465P,12.25,15.0,12.142857142857142,15.0
T02430A,26.73076923076923,70.0,22.594202898550726,70.0
T18010N,0.0,0.0,0.0,0.0
T12073E,20.727272727272727,39.0,18.9375,39.0
T21103U,6.705882352941177,21.0,8.636363636363637,21.0
T07492I,24.25,33.0,21.8,51.0
T05120B,8.447368421052632,21.0,7.4423076923076925,21.0
T02177G,12.72,27.0,12.92817679558011,27.0
T17058Z,12.5625,21.0,11.203125,27.0
T10328A,26.571428571428573,51.0,27.857142857142858,51.0
T12137D,15.210526315789474,27.0,17.31192660550459,27.0
RD0079A,15.666666666666666,24.0,12.428571428571429,24.0
T04328L,20.869565217391305,33.0,18.911392405063292,33.0
T01044Q,18.72,33.0,16.970588235294116,33.0
T10363D,24.88888888888889,36.0,22.08695652173913,36.0
T20736R,17.823529411764707,30.0,18.907894736842106,33.0
T00673J,18.0,27.0,17.867403314917127,33.0
T10331V,24.0,51.0,23.863636363636363,51.0
T13907Z,0.0,0.0,15.0,15.0
T16317V,4.631067961165049,12.0,4.872727272727273,12.0
T03358N,12.0,12.0,12.756756756756756,36.0
T08047V,14.090909090909092,27.0,12.303030303030303,27.0
T04699J,13.0,36.0,12.492307692307692,36.0
T19633Q,17.5,20.0,18.72,21.0
T10997F,12.0,12.0,12.0,12.0
T10837Q,12.210526315789474,21.0,12.582733812949641,24.0
T03506H,16.35483870967742,27.0,16.37037037037037,30.0
T05630S,6.5,9.0,7.5,12.0
T04352L,18.535714285714285,30.0,15.933333333333334,30.0
T12163F,15.923076923076923,27.0,18.428571428571427,36.0
T17397P,14.25,24.0,14.4375,24.0
T08234W,17.583333333333332,30.0,16.451612903225808,36.0
T20528L,12.0,12.0,12.0,12.0
T12793D,12.803571428571429,21.0,11.818181818181818,21.0
T04304D,11.328358208955224,27.0,12.37012987012987,27.0
T07083V,32.4,42.0,26.333333333333332,48.0
T07292C,12.555555555555555,27.0,12.23076923076923,27.0
T02137Y,12.0,12.0,13.692307692307692,30.0
T08529I,8.2,12.0,8.742857142857142,24.0
T09686Y,23.375,30.0,25.5,51.0
T04826Y,12.0,12.0,12.0,12.0
T20341C,12.0,12.0,12.0,12.0
T12210V,16.147058823529413,27.0,16.5,27.0
T20807P,21.0,33.0,21.473684210526315,33.0
T04225F,16.2,30.0,14.514705882352942,30.0
T02696Y,19.65,24.0,17.884615384615383,36.0
T05531Q,11.82857142857143,18.0,11.91891891891892,18.0
T01214Q,16.358490566037737,24.0,15.4,30.0
T20113S,8.25,12.0,5.142857142857143,12.0
T16418Z,51.25,154.0,32.42857142857143,154.0
T11362G,15.214285714285714,30.0,15.906040268456376,33.0
T02992D,12.0,12.0,12.0,12.0
T07950N,12.675,24.0,11.228971962616823,27.0
T16414V,16.5,21.0,14.4,27.0
T16684P,15.0,42.0,10.8,42.0
T03409H,11.833333333333334,15.0,11.84375,15.0
T14497G,17.5,27.0,18.0,27.0
T08996F,12.0,12.0,12.0,12.0
VA0005E,12.0,12.0,12.214285714285714,15.0
T02592R,16.903846153846153,30.0,15.69047619047619,30.0
T10738O,19.03448275862069,27.0,17.558823529411764,27.0
T11938Y,12.0,12.0,12.022556390977444,21.0
T06204I,9.205479452054794,21.0,9.42081447963801,30.0
T09796D,13.2,18.0,9.321428571428571,30.0
T08796Z,12.923076923076923,21.0,13.363636363636363,30.0
T17581N,12.88888888888889,21.0,14.926229508196721,27.0
T09298Q,12.348837209302326,36.0,13.909090909090908,42.0
T05998V,14.058823529411764,33.0,14.105263157894736,39.0
T17312U,14.4,27.0,13.333333333333334,27.0
T00070O,19.310344827586206,22.0,19.235294117647058,22.0
T03361I,11.948275862068966,12.0,12.0,15.0
T04625R,6.7894736842105265,18.0,7.7560975609756095,18.0
T18805O,6.8076923076923075,15.0,6.639344262295082,15.0
T03638S,14.142857142857142,27.0,14.94,30.0
T13772C,11.181818181818182,12.0,11.357142857142858,12.0
T01361A,13.615384615384615,21.0,13.812080536912752,21.0
T04325I,23.5,33.0,20.0,33.0
T12222Z,12.0,12.0,12.0,12.0
T09391M,14.85,24.0,13.340425531914894,24.0
T09082C,16.54054054054054,45.0,14.378378378378379,45.0
T07473F,12.0,12.0,12.08955223880597,21.0
T18942W,10.363636363636363,18.0,9.64864864864865,21.0
T12339L,12.0,12.0,12.0,12.0
T01703C,12.714285714285714,21.0,12.84375,21.0
T03434I,12.0,12.0,12.14516129032258,21.0
T20582R,25.043478260869566,36.0,21.887323943661972,36.0
T07436A,21.666666666666668,66.0,17.307692307692307,66.0
T10966Y,12.45,27.0,13.173913043478262,27.0
T13612N,12.954545454545455,24.0,13.18918918918919,33.0
T04455R,14.666666666666666,24.0,15.0,33.0
T03939C,14.0,18.0,12.631578947368421,21.0
T09615J,12.0,12.0,12.0,12.0
T09720J,19.41176470588235,48.0,19.982142857142858,51.0
T00766N,15.79245283018868,30.0,15.877551020408163,30.0
T11066B,12.0,12.0,12.0,12.0
T00757M,15.0,24.0,16.52112676056338,27.0
T10251W,23.666666666666668,33.0,18.195652173913043,33.0
T14488F,17.8,27.0,14.476190476190476,30.0
T18646R,12.64864864864865,24.0,11.891891891891891,24.0
T00705A,16.125,21.0,17.130434782608695,27.0
T11167F,12.0,12.0,12.264705882352942,21.0
T04473T,17.027027027027028,33.0,16.37837837837838,33.0
T08007N,12.24,27.0,12.125,27.0
T10721F,16.625,27.0,18.571428571428573,27.0
T00001B,20.2,22.0,20.428571428571427,22.0
T08911K,14.678571428571429,30.0,11.9,33.0
T06930F,9.75,27.0,11.034782608695652,27.0
T07679R,39.5,74.0,25.785714285714285,74.0
T18768A,17.176470588235293,24.0,17.201438848920862,27.0
T01416Y,18.857142857142858,33.0,17.612903225806452,33.0
T17034R,10.8125,12.0,10.821111111111112,15.0
T01321S,17.433962264150942,21.0,17.115384615384617,24.0
T00564F,17.8125,45.0,16.94776119402985,45.0
T03922T,12.0,12.0,11.432432432432432,15.0
T12039C,12.0,12.0,12.0,12.0
T18717P,12.0,12.0,10.973684210526315,18.0
T08931O,11.25,12.0,11.727272727272727,12.0
T19823U,18.833333333333332,39.0,14.816326530612244,39.0
T12511F,12.0,12.0,13.5,27.0
T07597Q,13.636363636363637,30.0,12.81081081081081,30.0
T05395A,12.0,12.0,12.0,12.0
T08595S,12.0,12.0,9.2,15.0
T10974Y,13.615384615384615,27.0,13.207792207792208,27.0
T02349I,18.972972972972972,33.0,17.22680412371134,33.0
T09057B,17.5,30.0,19.0531914893617,36.0
T06427V,13.565217391304348,27.0,13.35576923076923,33.0
T12580S,3.0,3.0,5.037735849056604,30.0
T10295I,27.545454545454547,36.0,22.454545454545453,36.0
T17110M,10.945945945945946,33.0,13.674418604651162,36.0
T08575O,12.0,12.0,12.0,12.0
T04533O,17.727272727272727,27.0,14.660377358490566,27.0
T17179H,12.076923076923077,33.0,13.897435897435898,33.0
T04845B,11.461538461538462,18.0,10.816901408450704,18.0
T10446F,25.875,33.0,23.863636363636363,33.0
T07701Y,12.203389830508474,30.0,12.0,30.0
T18062Z,12.0,12.0,12.0,12.0
T04876I,12.847826086956522,27.0,13.390243902439025,27.0
T17426D,13.112903225806452,30.0,11.403508771929825,30.0
T13818Z,12.0,12.0,12.0,12.0
T00428Y,18.065217391304348,24.0,16.96062992125984,24.0
T10767T,12.0,12.0,12.0,12.0
VA0020T,10.846153846153847,12.0,11.4,12.0
T20315A,15.545454545454545,24.0,16.125,27.0
T08826O,14.142857142857142,36.0,13.5,36.0
T00434W,18.073170731707318,24.0,16.647058823529413,24.0
T03705M,18.558139534883722,27.0,18.818181818181817,39.0
T02851R,12.203389830508474,24.0,11.670731707317072,24.0
T15064P,6.285714285714286,21.0,7.216216216216216,21.0
T09046Y,13.022727272727273,33.0,11.967391304347826,33.0
T01373E,13.5,21.0,13.370967741935484,24.0
T05229N,12.0,12.0,11.83448275862069,18.0
T08629L,11.454545454545455,15.0,11.833333333333334,15.0
T09013P,16.083333333333332,30.0,15.784090909090908,30.0
T06062M,29.470588235294116,54.0,24.62264150943396,54.0
RD0083E,12.0,15.0,11.884615384615385,24.0
T16296H,4.0,6.0,8.25,21.0
T11354G,12.857142857142858,21.0,14.0,30.0
T15992U,16.65,30.0,18.923076923076923,36.0
T14684H,23.4,36.0,27.65625,39.0
T17962W,15.703125,18.0,15.088235294117647,39.0
T01845P,12.0,12.0,12.315068493150685,35.0
T05321I,6.285714285714286,12.0,5.755102040816326,12.0
T02845T,12.31578947368421,24.0,12.046511627906977,24.0
T19666Z,12.0,12.0,13.0,21.0
T04495Z,15.333333333333334,18.0,15.909090909090908,24.0
T01232S,15.6,30.0,15.348837209302326,30.0
T03069H,16.096153846153847,33.0,13.323529411764707,33.0
T16617E,18.0,21.0,17.055555555555557,21.0
T17085C,8.0,12.0,9.324324324324325,21.0
T19153F,18.0,33.0,19.03846153846154,33.0
T06235P,11.19047619047619,27.0,11.790322580645162,30.0
T06338V,13.44,30.0,12.884892086330936,33.0
T04382R,14.561797752808989,27.0,14.0,27.0
T08355E,11.333333333333334,12.0,11.7,12.0
T05985Q,11.9,30.0,12.20625,30.0
T08880U,11.80373831775701,30.0,11.295652173913043,30.0
T12951Z,13.125,15.0,7.666666666666667,15.0
T18182G,21.5625,33.0,21.62264150943396,36.0
T12944A,5.7272727272727275,15.0,5.390625,15.0
T08061T,20.55223880597015,36.0,17.56179775280899,36.0
T08137W,13.0,24.0,13.615384615384615,33.0
T05841B,9.52,24.0,11.335227272727273,33.0
T20623J,13.2,21.0,11.634782608695652,21.0
T17891Y,12.0,12.0,11.44186046511628,12.0
T19903T,12.0,12.0,12.363636363636363,36.0
T16134Q,19.0,24.0,15.642857142857142,24.0
T19895K,17.608695652173914,30.0,15.529411764705882,30.0
T02084C,18.08823529411765,30.0,18.116883116883116,33.0
RD0110F,3.5,6.0,7.8,18.0
T02866Y,15.642857142857142,48.0,11.662921348314606,48.0
T06526X,13.5,24.0,13.909090909090908,24.0
T12092H,18.45,24.0,14.147368421052631,33.0
T03080C,10.93939393939394,30.0,11.09433962264151,30.0
T20195K,3.0,3.0,3.0,3.0
T18650N,9.882352941176471,15.0,10.279411764705882,24.0
T21125A,11.63265306122449,21.0,12.217948717948717,30.0
T08025P,12.658536585365853,27.0,11.614864864864865,27.0
T03203V,11.547945205479452,30.0,11.845070422535212,30.0
T17438H,17.571428571428573,36.0,17.857142857142858,36.0
T18600D,9.3,12.0,9.23076923076923,12.0
T18525J,12.0,12.0,13.625,21.0
T21370L,9.857142857142858,30.0,10.963235294117647,30.0
T12816T,9.413793103448276,27.0,9.173076923076923,27.0
T04653V,10.2,12.0,10.693783783783784,36.0
T10564K,15.75,33.0,16.0,36.0
T18850T,15.461538461538462,24.0,17.11111111111111,27.0
T03649V,14.4,24.0,16.081218274111674,33.0
T20533I,17.5,24.0,16.3125,24.0
