road_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way
960625589_30617909_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),63.8096691823433,secondary,0
960625586_960625593_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),45.42084951375354,living_street,0
960625586_960625583_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),86.47514683793727,residential,0
960625586_960625583_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),86.47514683793727,residential,0
960625586_960625583_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),86.47514683793727,residential,0
960625583_903833764_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),50.34198210113725,residential,0
960619380_960625620_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.86476775997698,secondary,0
960619380_698899842_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),22.892485570336323,secondary,0
960619373_960619380_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),114.5023285320128,residential,0
960619373_960619358_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),31.88396048960126,residential,0
960625630_790034783_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),155.0778188731705,residential,0
960625627_790034785_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),126.87598847065253,residential,0
960625627_960625630_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),155.12128861331882,residential,0
960625627_960625630_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),155.12128861331882,residential,0
960625627_790034784_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),28.85017766018822,residential,0
960625620_960619380_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),89.86476775997698,secondary,0
960625620_903833802_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),117.28015494706885,secondary,0
960625620_903833802_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),117.28015494706885,secondary,0
960625606_903833802_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),75.83971206191119,residential,0
960625596_903833802_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),21.98325823935333,secondary,0
960625596_960625593_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.28480935378934,living_street,0
960625596_960625593_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),80.28480935378934,living_street,0
960625593_960625606_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),37.64118191792167,living_street,0
961893235_961894044_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),104.82304584906026,living_street,0
961893235_961894044_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),104.82304584906026,living_street,0
960996568_35120251_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.217486511666525,residential,0
960996563_961905051_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.403601996775231,residential,0
960996561_960996562_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),10.657529080521151,living_street,0
960996559_960996561_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),125.23417540366317,living_street,0
960996559_35120242_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),20.601921851624926,residential,0
960625630_790034783_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),155.0778188731705,residential,0
960625630_790034783_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),155.0778188731705,residential,0
961905066_961905051_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),36.686215970546534,residential,0
961905051_960996563_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),8.403601996775231,residential,0
961905051_961905066_1,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),204.52373662403338,living_street,0
961905005_961905032_1,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),271.89813421302085,living_street,0
961905005_961905032_1,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),271.89813421302085,living_street,0
974261539_4708182448_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),15.722724836254459,residential,0
974261539_4708182448_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),15.722724836254459,residential,0
968281620_257048040_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),32.18892156851401,residential,0
968281620_257048040_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),32.18892156851401,residential,0
968281620_257048040_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),32.18892156851401,residential,0
968281617_257048006_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),125.04005527903631,living_street,0
966339770_1482469049_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),150.39204095967517,residential,0
961905066_35120255_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.16578982420492,residential,0
974261553_974261554_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),156.41057772361484,residential,0
974261549_255461111_0,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),260.7215102676495,residential,0
974261549_5275865099_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),23.373464504052844,residential,0
974261546_30318120_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.00872761869363,residential,0
974261546_30318120_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),76.00872761869363,residential,0
974261542_412437310_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),624.6224184987597,residential,0
977657485_330414887_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),66.44526536624404,residential,0
977641428_977641429_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),109.39123018106025,living_street,0
974384688_364670546_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),195.86797127189442,residential,0
974384683_974384688_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),142.06760696454953,residential,0
974384683_30294856_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),54.50837309320552,residential,0
974384683_30294856_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),54.50837309320552,residential,0
974261559_2880318074_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),133.3226825251743,residential,0
974261559_2880318074_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),133.3226825251743,residential,0
974261559_2880318074_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),133.3226825251743,residential,0
974261554_974261553_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),156.41057772361486,residential,0
979671154_979671188_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),88.12822398917532,residential,0
977657490_977657486_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),67.684816055143,residential,0
977657490_977657486_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),67.684816055143,residential,0
977657489_977657490_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),100.3062427717677,residential,0
977657487_432510056_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),34.562870362781126,tertiary,0
977657487_432509969_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),17.247260745791895,tertiary,0
977657486_977657487_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),108.64437272690556,residential,0
979754922_979754866_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),250.16568971238848,residential,0
979754922_979754866_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),250.16568971238848,residential,0
979754922_979754866_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),250.16568971238848,residential,0
979754922_979755015_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),525.6495094880887,residential,0
979754866_979754922_0,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),250.1656897123885,residential,0
979754866_979754922_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),250.1656897123885,residential,0
979754866_979754922_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),250.1656897123885,residential,0
979754866_979754922_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),250.1656897123885,residential,0
979754866_1374370574_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),66.1015629223933,residential,0
979754866_1374370574_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),66.1015629223933,residential,0
979671188_979671154_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),88.12822398917534,residential,0
980160376_3055187868_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),224.88078171407847,tertiary,0
980160351_430759324_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),29.388109085135927,residential,0
979755738_1374370574_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),175.77597261123412,residential,0
979755738_1374370574_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),175.77597261123412,residential,0
979755215_1374371014_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),166.2974384616059,residential,0
979755215_1465896597_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),101.79599302757855,residential,0
979755128_1374369999_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),190.983703372232,residential,0
979755015_979754922_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),525.6495094880886,residential,0
979755015_1465896597_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),337.1841452309052,tertiary,0
981699961_323190992_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),386.27013505969956,trunk,0
981699961_323190992_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),386.27013505969956,trunk,0
981699953_567456652_0,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),546.5933026730237,trunk,0
981699953_567456652_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),546.5933026730237,trunk,0
981699953_567456652_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),546.5933026730237,trunk,0
981699928_324230919_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),24.844401050292667,secondary,0
980160394_364669872_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),180.7000476749563,tertiary,0
980160381_364670893_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),175.67320205849796,tertiary,0
980160381_980160376_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),129.55011761220098,tertiary,0
994071419_668486384_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),92.3408989318107,residential,0
994071419_994071420_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),107.59604734403199,residential,0
994062452_1938243778_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),70.50279926497636,residential,0
981747029_5759228087_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.5494337545178,trunk,0
981747029_5759228087_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),136.5494337545178,trunk,0
981699961_323190992_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),386.27013505969956,trunk,0
998567721_541061803_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),72.69080848337835,residential,0
995424069_30689175_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),174.1826416056424,residential,0
995424000_429742245_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),281.3520730832823,residential,0
995424000_429742245_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),281.3520730832823,residential,0
995424000_995424069_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),83.59855610529286,residential,0
995424000_30689276_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),151.0252838805189,residential,0
995309546_1297809323_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),132.03580524827993,residential,0
995309546_689430452_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),134.55953892083394,residential,0
995309546_689430452_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),134.55953892083394,residential,0
998592654_269383883_0,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),39.03544370558059,secondary,0
998592654_1645362844_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),132.52080844622193,residential,0
998592654_1645362844_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),132.52080844622193,residential,0
998567840_998567721_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),73.44725728323176,residential,0
998567840_998567721_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),73.44725728323176,residential,0
998567794_30294503_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),66.9989429587319,residential,0
998567794_30251189_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),156.90372473374646,residential,0
998567794_30251189_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),156.90372473374646,residential,0
5767458306_5769607634_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),29.549503286502503,living_street,0
5764726550_2238485654_0,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),41.198407596105405,residential,0
5759228087_243587576_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),150.35648456256155,trunk,0
5759228087_243587576_0,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),150.35648456256155,trunk,0
5914119632_1292134749_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),20.627542708428113,residential,0
5914119632_5836057702_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),54.245419996445904,living_street,0
5908351895_4549272595_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),37.86064207000135,secondary,0
5908351895_4549272595_0,70 - 75 dB(A),70 - 75 dB(A),60 - 65 dB(A),37.86064207000135,secondary,0
5908351895_30252078_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),147.9736991743244,secondary,0
5881397049_790034785_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),24.21110242102102,residential,0
5881397049_790034785_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),24.21110242102102,residential,0
5856759989_600466300_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),170.99451363109358,residential,0
5856759989_600466300_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),170.99451363109358,residential,0
998567760_30294178_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),74.7953396994576,living_street,0
998567760_998567794_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),101.38558066235589,living_street,0
998567721_998567760_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),155.2997500009273,residential,0
998567721_998567760_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),155.2997500009273,residential,0
998615820_998615790_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.44311223269384,living_street,0
998615813_511123389_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),63.641740353759396,living_street,0
998615795_998615847_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),39.13147622968831,living_street,0
998615795_998615790_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),64.97699808780705,living_street,0
998615795_30294477_0,50 - 55 dB(A),45 - 50 dB(A),45 - 50 dB(A),38.28493829588779,living_street,0
998615790_998615821_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),39.12157505179139,living_street,0
998607815_30237539_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),65.52943765356679,living_street,0
998592680_30294486_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),105.93753587907048,residential,0
998592677_30237541_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),65.18508226382599,living_street,0
998592677_30237541_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),65.18508226382599,living_street,0
1000063822_126781118_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),950.9576594582044,primary,0
998768350_330418566_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.7524122115776,residential,0
998615847_998615795_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),39.13147622968831,living_street,0
998615843_998615795_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),78.57406071252116,living_street,0
998615843_998615795_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),78.57406071252116,living_street,0
998615821_998615790_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),39.12157505179139,living_street,0
998615820_998615790_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),76.44311223269384,living_street,0
1001228501_506223395_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),102.87663066027493,residential,0
1000063825_1000063822_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),105.36321404337176,primary,0
1000063822_126781118_0,50 - 55 dB(A),45 - 50 dB(A),< 40 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),950.9576594582044,primary,0
1000063822_126781118_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),950.9576594582044,primary,0
1001228552_1001228543_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),54.38129765375453,living_street,0
1001228549_1001228539_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),55.58077133992119,living_street,0
1001228549_1001228539_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),55.58077133992119,living_street,0
1001228543_1001228541_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),40.68690752325579,living_street,0
1001228541_616512964_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),69.1673668091321,residential,0
1001228501_506223416_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),77.58706237071542,secondary,0
1001228501_506223395_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),102.87663066027493,residential,0
1001228501_506223395_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),102.87663066027493,residential,0
1001441836_1933578156_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),58.70129625339414,residential,0
1001441836_1933578156_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),58.70129625339414,residential,0
1001441823_1935827804_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),208.84002576183474,residential,0
1001441823_1935827804_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),208.84002576183474,residential,0
1001441823_430767913_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),340.91398138580666,residential,0
1001441823_430767913_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),340.91398138580666,residential,0
1001237057_1001237028_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),54.118730370190285,living_street,0
1001237028_1012354007_0,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),63.76936065804206,living_street,0
1001228552_9608382461_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),98.08806357246004,living_street,0
1001228552_9608382461_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),98.08806357246004,living_street,0
1001441903_6428574628_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),46.32578569912315,residential,0
1001441863_1001441836_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),80.37200514463763,residential,0
1001441863_1933546307_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),141.15509991601397,residential,0
1001441839_1001441836_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),76.5087681389792,residential,0
1001441839_1933546298_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),27.564961739446918,residential,0
1001441837_1125604861_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),62.04081510358322,residential,0
1001441836_8454360490_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),61.52574726223065,residential,0
1003235963_808007399_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),268.7695554056869,residential,0
1003235873_6093599878_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),133.05567908614816,living_street,0
1002710274_1002675928_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),230.0219779219774,primary,0
1002710274_1002675928_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),230.0219779219774,primary,0
1002710274_1002675928_0,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),230.0219779219774,primary,0
1002675944_1116623912_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),142.78463884727552,primary,0
1002675944_1116623912_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),142.78463884727552,primary,0
5643458635_417979580_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),292.1243517521542,residential,0
5643458635_1695219624_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),172.44580744891536,residential,0
5827147445_430767083_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),57.83832891327641,residential,0
5769607634_5769607638_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),202.54700075803535,living_street,0
5769607634_1292134747_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),14.743191602709999,living_street,0
5769607634_1292134747_0,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),14.743191602709999,living_street,0
5769607634_5767458306_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),29.549503286502503,living_street,0
1002675916_1002710245_0,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),10.392533403820327,primary,0
1009334217_6833338778_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),158.3210096128544,secondary,0
1008972044_390057400_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),158.6647594644154,residential,0
1003235963_1350170854_0,50 - 55 dB(A),50 - 55 dB(A),40 - 45 dB(A),545.292993100096,residential,0
1003235963_1350170854_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),545.292993100096,residential,0
1003235963_1350170854_0,45 - 50 dB(A),45 - 50 dB(A),< 40 dB(A),545.292993100096,residential,0
1003235963_319774235_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),206.56059394936298,residential,0
1003235963_319774235_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),206.56059394936298,residential,0
1003235963_808007399_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),268.7695554056869,residential,0
1003235963_808007399_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),268.7695554056869,residential,0
1003235963_808007399_0,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),268.7695554056869,residential,0
1012338252_6297842341_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),166.28816090641328,living_street,0
1012330342_340193179_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),18.298938151511624,tertiary,0
1012330330_554183143_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),171.3528960256866,residential,0
1012330330_178542532_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),97.50901320578004,primary,0
1012330330_178542532_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),97.50901320578004,primary,0
1012330330_178542532_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),97.50901320578004,primary,0
1012330330_178542532_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),97.50901320578004,primary,0
1011403991_364669539_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),23.800450867788328,residential,0
1011403991_412458711_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),101.50572082824746,residential,0
1011403944_12856608727_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),145.85837272307742,tertiary,0
1009334217_30238383_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),148.88902087653312,residential,0
1012815284_1012815286_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),118.12173870268047,residential,0
1012815284_1012815286_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),118.12173870268047,residential,0
1012815266_30307943_0,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),122.45832138641823,residential,0
1012354007_30264315_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),44.75513936298682,living_street,0
1012343436_30308051_0,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),46.63636851770627,residential,0
1012343432_2670313178_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),133.63558802935333,living_street,0
1012343432_1013128133_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),33.81975424949772,residential,0
1012338252_1012343432_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),112.38414419620118,living_street,0
1017920069_1017920255_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),133.01291964031296,residential,0
1016384550_1362642915_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),192.90673120877787,residential,0
1016384550_1362642915_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),192.90673120877787,residential,0
1016384550_3275080767_1,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),200.77454517990245,residential,0
1016384550_3275080767_1,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),200.77454517990245,residential,0
1016384550_3275080767_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),11.38407430332747,residential,0
1013128142_1012340976_0,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),41.79951087236687,living_street,0
1012815286_1012815266_0,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),94.27496367170612,residential,0
1012815286_1012815266_0,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),94.27496367170612,residential,0
1017920136_1017920131_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),83.86573134464983,residential,0
1017920088_1017920262_0,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),13.084869133594776,residential,0
1017920073_1017920205_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.10017250196535,primary,0
1017920073_1017920205_0,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),79.10017250196535,primary,0
1017920073_478861746_0,< 40 dB(A),< 40 dB(A),< 40 dB(A),103.72061786511118,residential,0
