fid,street_id,bldg_agriculture_pct_50m,bldg_industrial_pct_50m,bldg_office_pct_50m,bldg_public_services_pct_50m,bldg_residential_pct_50m,bldg_retail_pct_50m,bldg_unknown_pct_50m,bldg_agriculture_pct_100m,bldg_industrial_pct_100m,bldg_office_pct_100m,bldg_public_services_pct_100m,bldg_residential_pct_100m,bldg_retail_pct_100m,bldg_unknown_pct_100m
2897,T00010C,0.0,0.0,0.0,0.0,43.31840164893876,0.0,0.0,0.0,0.0,0.2731476301914601,0.4842840667776941,45.92726674565814,0.9258552570091928,0.1246788753187809
2898,T06239T,0.0,0.0,0.6347553436072362,0.7858450112688746,61.7445194310552,5.474645404432757,0.0,0.0,0.06721069671725116,0.19525069739182246,0.24172586814341732,59.443201868601626,4.7691671933309685,0.17931299163644063
2899,T00161Q,0.0,0.0,0.5554263759826183,0.9847573781545063,45.617059686716615,1.5273311149653876,0.2535256697316361,0.0,0.0,0.18966807701422994,1.9885260695595577,40.22601515019465,0.8585471884085291,4.530338829005962
2900,T00785Q,0.0,0.0,0.0,3.8364604251791454,75.97465144454989,0.9964097437547339,0.0,0.0,0.0,0.0,1.1852944855687348,68.1229478022793,4.805701585511562,0.0
2901,T02075B,0.0,0.0,1.636735281038482,0.0,40.45237888160126,6.1807992196417985,0.0,0.0,0.14040099409319315,1.5467419604097346,2.0225768737974006,42.301724323399874,5.752305937216703,0.0
2902,T05573A,0.0,0.20788498257453025,0.0,0.3715432581446238,21.64590133448366,1.467571588914239,0.0,0.0,0.07592084184750278,0.0,1.2796515775974593,15.736841982871875,0.6951429723813783,0.0
2903,T01189G,0.0,0.0,0.6245499216252778,15.166117710932046,28.287650147538727,4.230328219289271,0.0,0.0,0.0,1.4287884610027206,9.850360502805055,31.173648230602563,6.196411794790102,3.893691469576855
2904,T01908N,0.0,0.0,0.6739034602318728,7.328325720859431,37.610720326981,0.7828363204783978,0.0,0.0,0.0,4.040314247544362,2.8006400736380916,45.58034567406122,4.051414890157247,0.0
2905,T04890G,0.0,0.0,0.0,0.820529577179883,47.57920755615076,0.0,0.0,0.0,0.40454430885170556,0.0,0.29621081245709807,42.62438337967637,0.4609975764402175,0.0
2906,T05741Y,0.0,0.0,0.0,0.7973685418928537,45.78581813018875,1.0054255540066186,0.0,0.0,0.0,0.5444470984263913,0.4881994348799413,47.41949495594703,1.966811199715041,0.0
2907,T03815R,0.0,0.0,0.0,0.0,43.38891678697385,0.4046349966907754,0.0,0.0,0.0,0.0,0.0,39.24092955287332,0.16491937394537948,0.0821767181612508
2908,T11790W,0.0,0.0,0.0,1.649679582275055,22.641406761811865,0.0,0.0,0.0,0.0,0.0,5.811781583060119,20.27739444621214,0.21610724335243692,0.0
2909,T16552E,0.0,0.0,0.0,0.0,32.00741558426898,1.227047064495661,0.0,0.0,0.0,0.0,0.0,49.087062980285125,0.3625484956810638,0.18043297503432776
2910,T02707K,0.0,0.0,0.0,6.231878414299708,28.68059771174754,0.16489261295427413,0.0,0.0,1.483053436506322,0.0,12.043807975342032,24.505448376155247,1.550711821925622,0.0
2911,T12197P,0.0,1.5856727270139734,0.0,4.976918008681318,40.49443147178744,0.3381190079734104,0.0,0.0,1.5043637703229604,0.0,2.2854973180300995,46.39405602590666,0.3377957537791575,0.0
2912,T01971U,0.0,0.0,0.0,0.0,40.368113690490745,3.127005862572364,0.0,0.0,0.0,0.0,2.320647958216264,43.90678628921949,2.7109178246810988,0.0
2913,T10762O,0.0,0.0,2.087344660231254,7.74258652309804,4.869665480297308,0.0,0.0,0.0,0.0,1.3830856031380643,6.815558348305252,6.861590142051716,0.0,0.0
2914,T02256E,0.0,1.5520312378655672,0.0,11.765835591318107,23.36815271254198,0.0,0.0,0.0,2.9770919833098692,2.1333526456849703,11.227201590103025,28.644771305342044,0.7835160898566564,0.0
2915,T09728R,0.0,0.19935321319850358,0.0,0.0,17.786019379642696,1.786307281006961,0.0,0.0,7.28292938115002,0.0,0.7380782576694094,21.09021884601418,1.578794418890209,0.0
2916,T19667A,0.0,0.0,0.0,3.276839825045102,28.862374066486236,10.5413843145348,0.0,0.0,2.6320377922140925,3.3671432849509153,7.923814409307998,35.73937998431709,5.923853840389843,0.0
2917,T12365N,0.0,0.0,0.0,0.0,69.78918441703809,0.3728197821725216,0.0,0.0,0.0,0.0,0.6590558807174612,53.98277935926339,0.12442125429153784,0.0
2918,T07109O,0.0,0.0,0.0,0.0016169041650984277,23.401861615843917,2.797083548974121,0.0,0.0,0.0,0.0,2.0461588143464193,21.837630316856647,3.9310287732191784,0.009727659938710553
2919,T15504S,0.0,0.8871639856345345,0.0,0.0,0.0,0.0,0.0,0.0,6.378960278107748,0.3680245387846748,0.0,0.0,0.23844971240479773,0.0
2920,RD0038L,0.0,0.0,0.0,3.9984402744612324,0.0,3.8224688827597415,0.0,0.0,0.0,0.2880631179005162,7.433959500128028,0.0,3.1390295636683536,0.0
2921,T21524L,0.0,2.9559279937301204,0.0,0.0,13.408524816105412,0.3744535359206132,0.0,0.0,13.916470353426313,0.0,0.0,17.808957348819145,0.5706568437233124,0.0
2922,T10524C,0.0,0.0,0.0,0.0,37.241087939263736,0.8804189198650281,0.0,0.0,0.0,0.0,0.0,38.40122032163933,0.7108429365299844,0.0
2923,T09824Q,0.0,0.0,0.0,0.0,14.852087517085414,22.707213986996123,0.0,0.0,0.0,0.0,1.8785478719593363,12.616614490254541,7.980303620861491,0.0
2924,T10542E,0.0,0.0,0.0,0.0,49.52620847848635,0.0,0.0,0.0,0.0,0.0,0.07566985973464692,46.25174339175137,0.0,0.0
2925,T02239D,0.0,0.0,0.0,0.0,35.087138629788015,0.07245016335828385,0.0,0.0,2.575180853685985,0.0,1.3291027023363247,41.827682979809964,0.2673316716789487,0.0
2926,T08088E,0.0,0.0,6.591903811236293,0.0,35.677793701138675,7.540699872747204,0.9344500118051291,0.0,0.0,2.4852437701499808,4.289094209093228,44.15580678405194,9.501487314323171,2.8609025843365736
2927,T19036B,0.0,0.0,0.0,6.975131422718367,23.121062471950456,0.0,0.0,0.0,0.48817645830493556,4.351902385040019,2.943896151294553,37.56925221435804,2.461390516403151,0.0
2928,T02138Z,0.0,0.0,0.0,16.817414062827122,16.822559457034835,27.950476238494286,0.0,0.0,0.0,0.003355994578976806,5.917715322403534,34.0292876883975,12.64332944312403,0.0
2929,T12290L,0.0,0.0,0.0,0.0,47.59914883175102,0.0,0.0,0.0,0.9337975032056683,0.0,0.0,47.69299634918009,0.0,0.0
2930,T13030X,0.0,0.0,1.7803253182848027,0.0,11.402820416060212,10.794787047283934,0.0,0.0,1.8706911458785818,0.6072976764651327,1.3713560567836338,9.145125780287074,5.758533749296423,0.6133093541862935
2931,T01912J,0.0,0.0,9.033857315543203,1.0756571548762794,35.992507853666005,2.9632842521544984,0.0,0.0,0.0,5.497556978874513,1.7843307470425906,41.97792948282421,1.7576930248490397,0.0
2932,T15467E,0.0,0.0,0.0,2.6853256241498884,19.227914529132516,0.33762817304580334,0.0,0.0,0.0,0.0,1.0609032696136655,25.664274490798576,0.14671850983810655,0.0
2933,T02111O,0.0,0.0,7.1928687149496335,0.0,10.177587672702956,5.283137553803165,0.0,0.0,0.0,15.006705672913107,0.025567764683961457,22.179287150711126,12.660269240567043,0.0
2934,T09852U,0.0,0.0,0.0,0.0,13.051261633042799,5.588391008675544,0.0,0.0,0.0,0.0,0.49038899258798013,12.156193454991177,4.642741924108462,0.0
2935,T16421U,0.0,1.6630061865365784,0.0,0.0,39.6079257930896,3.5796807810305897,0.0,0.0,1.0169161645143077,0.0,1.1419829928913336,43.04387933288604,3.568748950332993,0.0
2936,T01541C,0.0,0.0,0.0,53.469332202489326,20.673513791535537,0.27617716668189135,0.0,0.0,0.0,0.27848439077252,24.209404503230356,34.5787282220168,3.232051276756895,0.0
2937,T16688T,0.0,1.1778702000237335,0.0,0.0,10.750425858719574,0.0,0.0,0.0,7.963948439956611,0.0,0.0,11.461201577603394,0.0,0.0
2938,T10919R,0.0,0.0,0.23307752796904777,2.949927077534358,33.739000551575025,0.0,0.0,0.0,0.0,2.7886111841213315,2.2673012259064715,34.655010372246814,0.0,0.0
2939,T09068E,0.0,1.0379601265317773,0.047963603019573225,9.547165764893446,42.06608459585248,3.9173256443606563,0.0,0.0,1.3446686449503478,2.118339427446541,3.4858711887638534,34.165462875083186,3.5731471563541657,0.0
2940,T11518I,0.0,0.0,0.0,2.916986595556079,28.971277351864277,3.1346845102768124,0.0,0.0,0.0,0.0,9.725197789211045,20.58177526257035,1.0354562669244556,0.10079298717905166
2941,T01597S,0.0,0.0,0.7324598001663508,5.52062018789422,61.09610383931082,1.2339295911922614,0.0,0.0,0.0,1.682306943542585,8.953522924513981,51.54940003543883,4.209364237983842,0.0
2942,T18017U,0.0,0.0,0.0,0.0,0.0,0.0,0.335871725819579,0.0,0.0,0.0,0.0,1.0953929045312218,0.0,5.521276911817016
2943,T17749T,0.0,0.8902013459956162,0.0,0.0,49.74669405534522,8.11653571425774,0.0,0.0,0.4496843903067092,1.9210794996335878,4.127501516960977,37.59850661682339,3.17485355501138,0.0
2944,T12531J,0.0,0.0,0.0,0.0,42.8193523817942,0.0,0.0,0.0,0.0,0.0,0.24195909841960725,31.352320991320266,1.152178526291807,0.0
2945,T11475O,0.0,0.0,2.190765372904039,6.475253790656765,19.059116447564474,0.0,2.310020172959335,0.0,0.0,1.5119788603275144,8.549554304049757,13.043410018447716,0.13764043172370014,0.7881241284264792
2946,T04586B,0.0,0.26766976663681435,0.0,0.0,16.872220205490315,1.481186392824108,0.0,0.0,0.09387729389146826,0.0,0.0016612525630351712,8.543139914426186,0.519482540199847,0.0
2947,T06019J,0.0,0.0,0.0,0.6964956448763114,51.36550129970159,0.08610398946948422,9.277352756567915,0.0,0.0,0.0,7.655272020480003,44.42011467357125,1.2352378812327744,3.603343082761073
2948,T11674T,0.0,0.0,0.0,3.048417936707327,10.726413516748579,0.0,0.6770721293265644,0.0,0.0,0.0,3.495239779979649,9.589720969246446,0.0,0.23590569117098553
2949,T00233P,0.0,0.0,0.0,1.678724764769819,36.071109279082286,2.5930902853269946,20.606392121245886,0.0,0.0,0.0,3.2700378849251672,29.738176314449245,2.738580483299796,18.875584428309423
2950,T07154T,0.0,0.0,0.7231402427802885,0.4958850817974883,0.0,0.0,0.7333098534395585,0.0,0.0,2.0244032703188664,11.557181258273447,0.0,0.0,2.635118705123687
2951,T15712Y,0.0,0.0,0.34852317011553174,5.672851423827869,67.76365358873839,7.10222511070725,0.0,0.0,0.0,3.24772918281937,6.304993202641751,55.59305195347607,5.562015914337155,0.0
2952,T20916T,0.0,0.0,0.0,5.328153769820199,31.60186206735559,0.0,0.0,0.0,0.0,0.0,3.6203075869219177,30.62910578391818,0.0,0.0
2953,T16865S,0.0,0.0,0.0,0.5435610462121667,4.449222421344549,0.0,0.0,0.0,0.22117162360659978,0.0,0.43122698900750256,5.7680503984458715,0.0,0.0
2954,T12052Z,0.0,0.3698311736063146,0.0,5.00985830789908,46.44300670680906,0.79243775420954,0.0,0.0,0.12477564286371262,0.0,3.3861064792802575,39.71331936787119,1.416378119971008,0.0
2955,T05290S,0.0,1.6776916415000225,0.0,0.0,12.473847834937098,2.5139253052495607,0.0,0.0,0.8270105328771779,0.0,0.0,9.033977677061964,0.9683563952331088,0.0
2956,T02236A,0.0,0.0,6.524335539410532,1.0105792115411554,41.417385434611,3.649863099852493,0.0,0.0,1.9063872054924584,3.741968284371406,2.7606713087098993,41.85555164963205,2.6749183942270567,0.0
2957,T05090M,0.0,0.0,0.0,0.0,60.92198678052129,0.0,0.0,0.0,0.43307704821617954,0.0,0.0005767731649868476,62.80309658747618,0.5429669486181539,0.0
2958,T05021Z,0.0,0.0,0.0,1.438889855861989,34.45019982149079,0.0,0.0,0.0,0.0,0.0,0.4065690925329504,40.37564346693643,0.27790012473040493,0.0
2959,T06383A,0.0,0.0,0.0,26.316230694756648,17.079709151799147,0.0,0.0,0.0,0.23139500404027158,0.0,16.319448449655567,23.913485636283017,0.0,0.0
2960,T05357U,0.0,0.0,0.0,2.9738902424457163,31.073050599953206,1.4682836247096578,0.0,0.0,0.10799839815070177,0.0,1.007440971696093,31.780611171684146,0.607099246213918,0.0
2961,T03141Y,0.0,0.0,0.0,0.0,46.5955776893839,0.20981817480044263,0.0,0.0,0.7116976000113349,0.24558926760052444,2.434170083822557,44.73534669594209,3.0566010305411133,0.0
2962,T20091D,0.0,0.23496752825707232,0.0,24.504016588249673,6.955111102218391,0.0,0.4820994832484179,0.0,0.1342122845646595,0.0,18.367431134457235,12.208348298125046,0.0,0.388005070812909
2963,T07289H,0.0,0.0,0.9951945502671274,0.0,42.13926745930474,2.057508545952951,0.0,0.0,0.0,0.33430537704216956,1.7764254292639046,37.61849261250821,4.3357987743979525,2.8683784698977677
2964,T04737Y,0.0,0.0,0.0,0.16765893689113665,54.80543110528215,1.623722468959534,0.0,0.0,0.1568473400449872,0.19295993766402542,2.343677908648925,41.85871573472021,1.2555685792073645,0.006561674554461442
2965,T12020R,0.0,0.0,0.0,0.0,15.340127473989885,0.0,0.0,0.0,0.10644999702007181,0.0,3.788464048253241,11.18373673850465,0.0,0.0
2966,T08654M,0.0,0.0,0.0,4.620727666699354,13.901697997823906,0.0,0.0,0.0,0.0,0.0,4.91938845363894,17.550066109386414,0.0,0.0
2967,T10541D,0.0,0.0,0.0,0.0,42.47603780091767,0.7099997384691007,0.0,0.0,0.0,0.0,0.0,38.532800219393756,0.6141014230310843,0.0
2968,T03715O,0.0,2.2659510990704606,0.8888350310469051,12.878134270093952,9.358762551083398,0.0,0.0,0.0,4.5710624610252015,1.1827813527826752,19.01337759141827,6.688888482049475,0.0,0.9867878407406822
2969,T01501U,0.0,0.0,10.173215347405245,21.9027315860205,32.94106890821844,4.862861599010629,0.0,0.0,0.39256558755142296,5.88448530230239,30.483705729201976,33.583492944146826,2.0221172426935303,0.0
2970,T13611M,0.0,0.0,0.0,0.9765055623540161,57.362173945610195,2.3179630525938246,0.0,0.0,0.0,0.0,3.3036656707699237,46.382613104477784,5.195467806808083,0.0695122534079923
2971,T15054N,0.0,0.0,0.0,1.4200319553542518,47.01795473483572,0.0,0.0,0.0,0.0,0.0,4.492691160597643,46.50833991547862,0.0,0.0
2972,T19982I,0.0,0.0,0.0,0.3000412743230183,39.4743705366683,0.0,0.0,0.0,0.1144845340102045,0.23707899400201293,1.1318267634513108,38.15657416309271,1.2699282319482872,0.0
2973,T06196Z,0.0,0.0,0.0,0.07848131670038878,61.9347234739026,1.4346136615316134,0.0,0.0,0.0,0.0,0.3747711660042289,47.09851686651842,2.5744139688376633,0.0
2974,T01025N,0.0,0.0,0.0,8.0177786660463,33.1727391218636,9.86892056797371,0.0,0.0,0.0,2.1539628403565882,5.893273471511263,35.56653616215302,4.806803852683416,2.9825600201680396
2975,T12960A,0.0,0.11092275822624566,0.0,0.0,5.038987986634409,0.3942047774147196,0.0,0.0,0.06556613978186923,0.0,0.0,1.9454050239049252,0.1706507938105767,0.0
2976,T05208I,0.0,1.6477398539477404,1.6023076441421722,0.9038827330432573,39.81428441961835,2.4612253507978,0.0,0.0,0.5851880143027994,0.7215097390226182,3.0019947257845048,42.5716259621866,3.684269743519592,0.0
2977,T16646J,0.0,0.0,0.0,0.0,32.19790639483951,0.0,0.0,0.0,1.0354088651907138,0.0,0.6354174323972418,26.466610290144406,1.938442781268646,0.0
2978,RL0004D,0.0,0.0,0.0,0.0,0.0,0.23331311491556908,0.0,0.0,0.3319469758161207,0.0,0.0,9.09607827118464,1.24490032079336,0.0
2979,T19027A,0.0,0.0,2.7060853934151248,0.7875116004723749,28.209227980851665,0.0,0.0,0.0,0.0,2.0715851376275514,1.6402062012263214,34.08184238088309,0.0,0.0
2980,T15805C,0.0,0.0,1.1111710699325064,8.267059382366394,17.41434750884463,1.2363654079279545,0.0,0.0,0.0,0.339889005516796,4.890661101543121,17.51975340018429,2.0337317860787554,0.0
2981,T02896E,0.0,3.8071424572174086,0.0,4.291620055868804,55.54432212931566,9.133501694408432,0.0,0.0,1.1275297389382264,0.0,2.5708532985154386,55.05178348654637,4.602921611848331,0.0
2982,T06123I,0.0,0.0,0.41681603826975566,0.0,60.169818328820526,0.0,0.0,0.0,0.0,0.1312715357798478,0.13544759333814285,52.775117664845716,1.7955563277869802,0.0
2983,T21554R,0.0,4.097049523499459,0.0,0.0,5.053291117524691,0.0,0.0,0.0,2.1724090531121396,0.0,1.093001341110234,11.214610206993212,0.3211347633207476,0.0
2984,T18388S,0.0,0.0,0.0,2.706035237460869,7.202353175323599,0.0,0.0,0.0,0.0,0.0,3.0358100771623144,9.34173301591199,0.0,0.0
2985,T11410X,0.0,0.0,0.0,0.8655004058239475,54.61272755321198,0.0,0.0,0.0,0.0,0.0,0.30099932823686676,53.40965282642347,1.6739551991501438,0.10772359443922118
2986,T08231T,0.0,0.0,0.0,5.938241920635827,46.064586096333734,0.0,0.0,0.0,0.0,0.723253857579013,2.206608407271753,51.99646025374894,0.9049628084004666,0.0
2987,T13976M,0.0,2.038705865686578,0.0,0.0,49.414438216582894,0.6643163913397547,0.0,0.0,1.668460134917495,0.0,0.0,51.95229281194539,1.0238859293631324,0.0
2988,T04190L,0.0,0.0,0.0,1.030253092280069,55.62595067005041,2.0145420396392866,0.0,0.0,0.27933556497373097,0.0,2.193325476468034,53.62682013987305,2.3856492488222503,0.0
2989,T12954C,0.0,0.0,0.0,0.01621762678255322,8.443897998398773,0.0,0.0,0.0,0.0,0.0,0.6359940824787691,6.986218268422586,2.8606586811906665,0.0
2990,T16478L,0.0,14.195315726470684,4.029675549809398,17.73610717473769,0.0,3.6777181779326344,4.374855790573641,0.0,14.150901491240619,1.6583919129940468,13.548637098598201,2.371850874798966,2.4986528154431973,9.677632225693051
2991,T18386Q,0.0,3.9301018435229764,0.0,0.0,0.0,1.297838430895797,0.0,0.0,5.8529849370661395,0.0,0.6733004071426087,0.4454644433397773,1.3404490012365597,0.0
2992,T04730R,0.0,0.8747225581249823,1.4610606104814665,0.2316453536768746,37.34983148769071,0.9824974312766875,0.0,0.0,0.9391031477126156,0.6550176971859534,5.825416004563176,40.59815442855913,1.1873430945181849,0.0
2993,T07340T,0.0,9.90135170012007,0.10671687254728572,0.18598176185615292,21.008974938528585,0.0,1.4787151784473112,0.0,5.864735141591894,2.3496559957996195,1.041920128855554,31.814551859709567,0.3397099593108806,1.9539704941459723
2994,T17728O,0.0,0.0,0.0,3.4041216647278696,7.187110863000553,0.0,0.0,0.0,0.0,0.0,7.646522456987779,7.746856897877903,4.238838209331726,0.0
2995,T11515F,0.0,0.0,0.0,9.42798012744481,16.8453662237352,0.0,0.0,0.0,0.0,0.0,4.729612574637414,17.543650634487143,0.0,0.0
2996,T20610E,0.0,5.301186857544339,11.47434447414511,0.0,17.64525758485816,1.996106844045093,2.260972276683327,0.0,12.469438207065352,11.561396391199308,0.0,18.350757983757056,2.377384042136835,2.4472210993145733
2997,T15326S,0.0,2.110821774272209,0.0,13.371672625456618,15.442243683746861,0.0,0.0,0.0,0.7982759340352786,2.116354524081766,9.630192722032724,15.280240437459161,1.3662202796989922,0.0
2998,T09339I,0.0,16.52441807245011,0.0,8.72096511676778,13.342247302179366,0.0,0.0,0.0,11.158764749429604,9.115722785140973,3.9242175239971653,13.05403943571699,0.0,0.0
2999,T07826K,0.0,1.664960108055499,0.36035193680472377,0.1880497349909084,59.41250089822454,1.5932497146299376,0.0,0.0,2.5313242004388092,1.3699958397892362,3.195751225527424,55.776632476412544,3.2588012264175585,0.0
3000,T16173X,0.0,0.0,0.0,0.0,42.80166730162524,0.0,0.0,0.0,0.08466560471179943,0.0,0.1649700161547873,48.338847139687196,0.3651715214146996,0.03420947375599117
3001,T20732N,0.0,1.2113972541541111,0.0,12.280477733839332,7.449954953092143,0.0,0.0,0.0,0.43933883583650457,0.022873340945631496,12.045947958244763,7.825091689525371,1.3568895954933333,0.0
3002,T20714L,0.0,0.0,0.08308654106380031,0.0,25.444322399295206,0.968787412722475,0.0,0.0,1.109658691296899,0.3629766011571501,0.402816043616109,32.22271821086593,4.145460028474959,0.0
3003,T02922P,0.0,2.262647755138131,0.0,2.3237549624637763,66.20952286093595,0.0,1.9252315647987714,0.0,1.4374809297508764,0.0,1.962004492582824,63.76327996185971,0.0,2.800730376562733
3004,T19364O,0.0,0.0,0.0,0.0,37.24429968341204,1.734367793380099,0.0,0.0,0.0,1.8587941480492227,2.1409393216086103,27.76348251458463,1.784550721221593,0.0
3005,T09752R,0.0,0.0,0.0,12.245996102489128,14.978060121410437,5.762597923016041,0.0,0.0,0.0,1.2881873086137199,7.125385815011056,15.205811737400325,1.726107089368966,0.0
3006,T10299M,0.0,0.0,0.0,3.1233490360134413,23.156706369919895,0.0,0.0,0.0,0.0,0.0,2.193870042010047,24.998008328227098,0.0,0.0
3007,T12206Z,0.0,0.0,0.0,1.0121936356972595e-05,55.302287042046814,0.0,0.0,0.0,0.0,0.0,2.422768117161615,46.48008154144936,0.0,0.0
3008,T18180E,0.0,0.0,0.0,0.23680716764166548,38.26494219846862,0.49511299837436085,0.0,0.0,0.0,0.0,0.44649875671151407,39.52901915257859,0.6605775315963556,0.0
3009,T01683P,0.0,0.0,0.0,0.0,45.26841415060899,2.0696754139301485,0.0,0.0,0.39742226386261315,0.22494031765558004,0.1759876232670695,57.722450338083654,2.074066665634194,0.0
3010,T03724P,0.0,1.313142048054766,0.0,0.0,26.028267704052304,0.0,0.0,0.0,1.1906963765493743,0.0,0.0,28.76251778660285,1.4280654270249364,0.0
3011,T01879Z,0.0,0.0,0.5024086941893129,1.77170229417375,43.231747377500675,2.1594403882790862,0.0,0.0,0.0,6.352591881759742,0.6473921267297346,54.82514963491111,1.3429095103277826,0.0
3012,T01308V,0.0,0.0,0.0,9.771270678641892,61.15026324957474,0.0,0.19670228111083854,0.0,0.0,0.0,7.105940814826744,63.11757362913839,2.5572919426845093,3.31837276149655
3013,T09545M,0.0,0.0,0.0,12.60578058011211,9.983413239832476,1.6772502226729884,0.5921187805413803,0.0,0.0,0.9077693352364958,12.346274270361203,15.904055166453453,0.8890031060689023,2.842694874302082
3014,T19320C,0.0,0.0,0.0,0.3181721843758921,10.502381625982789,1.793996554418682,0.0,0.0,0.30011510587010304,0.0,1.5345301337758794,12.064221057552116,1.0870487696962603,0.0
3015,T03088K,0.0,0.0,2.0913842755462735,0.0,46.11226907941204,0.17287391106786043,0.0,0.0,0.32788844434317205,1.3941097540817726,0.0,48.52584772198512,2.5329926456131977,0.0
3016,T16353Z,0.0,28.054312423744026,2.410015955363835,0.0,0.0,0.0,0.0,0.0,31.257593496052355,3.8652699150626204,0.0,3.8310674350458243,0.3403791974225881,0.0
3017,T17922O,0.0,0.0,0.0,0.0,31.38971423900888,0.0,0.0,0.0,0.06779685355966596,0.0,3.020323336605256,37.327202077245445,0.0,0.0
3018,T05401H,0.0,3.686037246909009,0.0,6.3871758117628215,8.456757375998736,0.0,0.0,0.0,2.1722998527773045,0.0,2.945075736230839,12.980210700769398,0.16869244470832676,0.08368954399932735
3019,T06808E,0.0,0.0,0.0,0.06819619397337329,26.311316763024823,0.0,0.0,0.0,0.0,0.0,2.5362916000174875,23.823620787255912,0.0,0.0035261361679264492
3020,T01856S,0.0,0.0,0.0,5.058367008999335,47.6358314088508,0.0,0.0,0.0,4.31147773001875,1.7187963630113243,2.2077606038359288,56.016545119583185,0.011077725641592638,0.0
3021,T05847H,0.0,0.0,0.0,0.45217016122696163,53.0667683293824,1.7373803323627095,0.0,0.0,0.0,0.0,3.8969920275249876,37.466135852294286,1.785581182604879,0.0
3022,T18977H,1.11412706601362,0.0,0.0,0.0,0.0,0.0,0.0,0.6309021054588164,0.0,0.0,0.0,0.0,0.0,0.0
3023,T07419Z,0.0,0.0,0.15022860161398047,0.0,27.104575732550817,10.616710646780867,0.0,0.0,0.0,2.274629374370185,0.0,33.04753333989848,11.34351744929976,0.0
3024,P13080,0.0,0.0,0.9513173883193637,5.400605797399583,64.62445889829961,4.31808861585403,0.0,0.0,0.0,2.1084348989092923,3.2023531360708444,60.8639624236895,5.59137920098497,0.0
3025,T16794U,0.0,4.82502721819701,14.27916623034422,0.0,9.194554975004204,9.51725515104749,0.0,0.0,9.570442629595226,21.187969983101997,0.0,4.478138787955345,4.31787393796373,0.0
3026,T12196O,0.0,1.0423929011672763,0.0,4.324178757187463,48.712594752908025,1.0143382884233803,0.0,0.0,0.3297425838465867,0.0,1.3678775774593488,37.37350919838952,0.7384162051429163,2.202331932385086
3027,T08928T,0.0,0.0,0.0,3.581086767416027,42.71684177181196,3.3781722910984593,0.0,0.0,0.014435779572980116,0.0,5.955081962291788,31.728242891284726,3.4406609203124896,0.1507821522406658
3028,RD0094P,0.0,0.0,0.0,3.042922019473213,1.7849989430327655,0.5344797423298195,0.0,0.0,0.0,0.0,5.425831446041622,3.830435415708771,0.22571054433089904,0.0
3029,T02181C,0.0,0.0,4.868446722069186,4.281481351492131,37.289664394311735,10.756195113926479,0.0,0.0,0.0,5.325156001301039,3.2255764883272087,50.85071457208833,5.690320671939866,0.0
3030,T11412Z,0.0,0.0,0.0,0.6292003153806135,55.309094931543434,0.0,0.0,0.0,0.0,0.2288503522195204,0.3686601182678367,57.52964284266828,0.0,0.0
3031,T14987T,0.2152914562204027,0.0,0.0,0.0,0.928844441131724,0.0,0.0,0.2449832059834549,0.0,0.0,0.0,3.1212285417721946,0.0,0.0
3032,T04556V,0.0,0.0,0.0,0.0,37.372883658374754,0.15170095271798167,0.0,0.0,0.0,0.0,0.7743004292251873,34.14199240224908,0.4931885141699486,0.0
3033,T18841S,0.0,0.0,0.0,6.306699715676392,34.340942247935644,11.079156323758543,0.0,0.0,0.21493415580415343,0.0,2.954943955295011,38.431285958459846,9.808967023656773,3.441840998295276
3034,T21311A,0.0,0.0,1.090950685875789,7.29247234757705,13.400455208451604,0.0,0.0,0.0,0.005154443787453847,0.38130549030056665,7.413013742228839,15.709140577159317,0.3092088293713063,0.0
3035,T16955T,0.0,0.0,0.0,9.40616422904003,15.19521492513488,0.0,0.0,0.0,0.0,0.0,6.014167759934514,15.889537439080941,0.0,0.0
3036,T16200J,0.0,0.0,0.0,2.7270644475252417,3.091220323672952,0.0,0.0,0.0,0.0,0.0,3.9753342410059838,3.2947839299656367,0.0,0.0
3037,T17482L,0.0,0.0,0.0,13.644682707081198,45.02279546469345,0.0,0.0,0.0,0.0,0.5163095247994663,7.891823188356528,44.933023084208614,0.0,0.0
3038,T15073Q,0.0,0.0,0.0,3.7575749354701524,8.520257115515932,0.0,0.0,0.0,0.0,0.0,6.286655765305081,10.750079390616621,0.0,0.10002561647656003
3039,T11784Y,0.0,0.0,0.0,0.0,11.552904254084194,0.0,0.0,0.0,0.0,0.0,0.10287710596035865,17.023077206157964,0.0,0.0
3040,T21447P,0.0,0.0,0.0,3.9269923494569836,23.32217769703168,0.0,0.8067487470810535,0.0,2.428225515450075,0.0,2.5892191832936793,24.834376825487894,0.18868379805962776,10.916301395708425
3041,T06155Q,0.0,1.0284215576455158,0.0,0.0,62.92171184036458,0.45859281274853236,0.0,0.0,0.411781219308045,0.0,0.15709884332454147,57.696956045072575,1.198911857483606,0.0
3042,T19636T,0.0,0.0,0.0,3.135734569773481,21.388816174260764,2.2065736940972362,0.0,0.0,0.0,0.0,6.585019110180465,18.163896391244137,0.8332580929377507,3.9557643714713833
3043,T17707J,0.0,0.0,0.0,1.1072566519146625,70.68858603541125,1.960919120701862,0.0,0.0,0.0,0.0,7.7296871695194875,61.809081808014156,2.4403380949009756,0.028188388902385387
3044,T09730L,0.0,0.0,0.0,1.4456885662585262,12.068699434469728,4.680704088270189,0.0,0.0,3.9285308122131677,0.0,6.259108810963864,19.999843002018526,2.18900696498356,0.0
