fid,street_id,noise_day,noise_evening,noise_night,commercial_pct_50m,green_pct_50m,industrial_pct_50m,recreational_pct_50m,residential_pct_50m,commercial_pct_100m,green_pct_100m,industrial_pct_100m,recreational_pct_100m,residential_pct_100m
841,T03667X,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,5.543477849301644,0.0,1.8930271289113798,64.24290321622236,0.0,2.1689168648165738,0.0,0.7390168607064316,65.59628542933947
842,T12969J,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,59.544965942035155,0.0,0.0,11.837148135586853,0.0,46.69438871238998,0.0,0.0,14.537806112983317
843,T02127W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,7.274077960099435,53.86547354279034,0.0,0.0,0.0,2.917269830703296,64.8949677516337
844,T02004M,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,21.355782880751363,31.04386352116166,0.0,0.9284116747925034,0.0,29.115238834824574,34.82509563950268
845,T07281Z,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,6.141745559686688,0.0,0.0,48.166141218868546,0.0,6.115354546020242,0.0,4.549551737299414,53.73440389201786
846,T00138R,45 - 50 dB(A),40 - 45 dB(A),40 - 45 dB(A),0.0,0.10920846620000386,3.6987288464772483,22.358127167067916,25.158160219017972,0.0,5.072405110425851,10.127388646626006,21.55993357870767,22.874221772606727
847,T07460A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,70.9730151664968,0.0,0.0,0.0,0.7638726753466806,70.08319966803836
848,T20353G,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,4.360727732850253,0.0,42.57480094060724,35.84742999472857,0.0,12.284695879223673,3.0445857410050405,37.18999776982678,29.829294051735168
849,T04650S,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,0.0,0.0,20.89767924577793,54.249672518882505,0.0,0.0,0.0,12.701496747628847,65.08690191120542
850,T11395P,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,2.840137338525067,1.129980715461734,15.340473449510498,49.24377253614064,0.0,1.2639240468388417,0.5428986438883296,10.096130397337937,60.68795942619253
851,T16373D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,67.571333385534,0.9297490139434236,0.08627970096012393,0.0,0.0,63.57132268817482,0.7340687895378987,5.410908998278658,6.041999409511483
852,T04771A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,72.34551778500463,0.0,0.0,0.8792583998169876,0.0,66.47290805886634
853,T14521P,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,1.292962642243643,30.542015533935068,30.319991071994064,0.007866896225221418,0.0,6.703885195356182,32.692439036609535,25.620308166287497,3.8410382019040923
854,T01815J,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,60.91443468523743,0.0,1.600736883418747,0.0,0.9689593084171862,68.56499039124152
855,T07560D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,32.525306094649025,33.36353197328549,0.0,3.2452589443010487,0.0,31.72488246728632,40.55608108836333
856,T14208J,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,20.727113642486252,0.0,7.7481342948109155,22.286076660469927,0.0,25.37392800393354,0.0,13.104472820154719,32.627702592310904
857,T15532W,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,48.65518720717673,1.8110603809609123,1.1137251726618385,34.4215729120392,0.0,29.661445073033576,1.1773347342428027,8.522829530172503,37.1353869305245
858,T05677H,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,5.649031150573893,0.0,28.69262621251616,31.643589272721456,0.0,9.338993082162354,0.0,27.62984206133467,31.071724045054104
859,T04580V,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,78.48619393005055,0.0,0.0,13.182350192312626,0.0,69.16126447299301,0.0,2.122223773641849,18.278671701427715
860,T12855A,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,25.796155121175047,0.0,0.0,54.65376946992553,0.0,41.09075286170331,0.0,0.0,41.285875633680526
861,T08253Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,16.132657393531492,56.8180594612284,0.0,0.0,0.0,11.984512999580204,53.40427045761936
862,T01932N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,10.01261469082648,49.94836699045091,0.0,0.0,0.0,11.11206149315575,64.14498954987454
863,T07047R,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,15.717620985164379,0.0,14.455963446527972,38.493220046155955,0.0,17.957267840220148,0.0,23.726556635844098,38.016200327318
864,T11693W,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,2.5394570521743574,0.0,0.0,64.99581216521312,0.0,13.159897843643162,0.0,1.3058153677922575,61.22361611185095
865,T08497R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,79.28828493734869,0.0,0.0,0.0,1.5772669033967734,74.77997531297352
866,T05625V,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,19.223138141232546,0.0,2.8829847831139808,34.8298450858247,0.0,23.232142214261785,0.5553791974182511,6.144786156533472,40.77141494324253
867,T02503A,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,1.7479939283691788,0.0,0.0,57.47301962663387,0.0,6.646422812975652,0.0,0.0,64.04547974840102
868,T17785X,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,26.521093739573175,38.887906904494976,0.0,0.0,0.0,19.219171271714025,57.09354828954199
869,T16103J,40 - 45 dB(A),40 - 45 dB(A),< 40 dB(A),0.0,5.735117608540156,0.0,0.0,79.02790766875756,0.0,11.063577639813904,0.0,0.0,68.02383846010186
870,T16730E,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,0.0,65.32679679052845,34.67320320941791,0.0,0.0,0.0,45.55252740269539,53.10092631034081,0.0
871,T18260D,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,2.0927591056399164,4.910287532199302,0.2615241591872475,0.0,0.0,14.052800418930191,21.646862388901937,3.6913174711900067,0.0
872,T02810I,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,7.601775914709016,20.363693925859277,1.4570720215063502,46.247677755622746,0.0,18.220653884370844,14.712630303377864,10.890993083883771,40.282034149026146
873,T08291F,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.010792996354811001,64.38793251892865,0.0,0.0,0.0,3.0386611899153877,64.48750476541034
874,T18222X,< 40 dB(A),< 40 dB(A),< 40 dB(A),0.0,0.0,0.0,0.0,87.42650953150938,0.0,0.0,0.0,0.0,71.81471204143516
875,T01225T,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,3.856155853377886,0.0,5.379674250197312,68.4804369282096,0.0,2.3032894208958243,0.0,5.1966139829931555,71.22918142530573
876,T20948B,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,11.883614312517118,0.0,17.350684663245925,31.407082594604148,0.0,12.664664111409152,0.0,7.761963618165642,41.06404467548933
877,RD0065M,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,41.86777192331922,0.0,0.37862450049581714,0.0,0.0,25.354045902917434,0.0,17.22820892831392,17.56281695028139
878,T04544R,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,0.0,49.39518146729006,0.0,0.0,0.0,0.0,58.62736368345348
879,T00772L,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.7491198220535755,0.0,89.50245134354844,0.0,0.0,0.3458557324516215,4.210015092916939,81.89451428021972
880,T07137S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,55.38935043228802,0.0,1.3304154402239412,0.0,3.3140177543337335,58.80101458217458
881,T00447B,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,4.187502586876767,0.0,2.0790966822057952,52.92451861826737,0.0,3.1906854240044393,0.11505157311887901,10.623233861130563,45.92259728423214
882,T02588V,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.0,1.6073306941251493,0.0,0.0,43.35158197268191,0.0,6.326077995891512,0.0,0.0,54.31330134720047
883,T01429D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,24.877461628741294,0.0,30.626809033882928,27.389626656887263,0.0,30.42831077041272,0.0,28.75813497787633,27.239747313847566
884,T19367R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,29.554118368380315,5.196854304045295,6.477881567357022,27.948790148442754,0.0,30.276529181162232,2.331102446083397,10.607589710592084,36.16559651999658
885,T05552V,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,21.2140072249133,0.0,21.784545823889452,16.80065720773157,0.0,31.360532690456782,0.0,32.221097658213374,9.601297526764945
886,T05495D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,13.056103006535194,0.0,16.853413654164083,47.79005024839232,0.0,23.550072994537576,0.0,15.587029870303837,42.44626287218247
887,T01256A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,18.037773616688654,0.0,2.9020519315521387,57.21512759438758,0.0,9.595265883037932,0.0,26.90601789242011,47.19401472367741
888,T19559X,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),2.1993317629209783,15.78257704714569,0.0,27.640248773023117,17.724469368382696,3.8283079242139624,23.712804908054192,0.0,29.544201548704663,13.074233418384745
889,T19504I,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.0,7.105533942225308,0.0,22.174478143017453,30.511129388836196,0.0,6.8399239832054635,0.0,22.39077076132694,30.381552576488126
890,T12532K,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,5.716572113520796,0.0,5.895712968510725,57.890916293045805,0.0,28.84097292329475,0.0,3.120471000791751,46.91267679686109
891,T20902N,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,19.83800827967409,25.92460888366238,0.0,0.37283440261166245,0.0,20.57690926394085,21.546355837822293,3.0983677552090434,12.607841208894433
892,T03401Z,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,72.24749734906736,0.0,0.0,0.0,0.0,74.60089088544049
893,T17276H,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,24.07306969488644,0.0,16.580868693480106,26.260785399487098,0.0,26.8568830351254,0.0,13.418247428280234,33.240619234860795
894,T10135T,55 - 60 dB(A),50 - 55 dB(A),50 - 55 dB(A),4.438615271403392,12.274002183204248,0.0,25.38043847765583,17.825950484481485,9.94847116301203,22.116948101664782,0.0,25.116347135356776,17.85268188026529
895,RL0001A,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,44.23808270555411,4.175834658178688,0.0,0.0,0.0,53.00799495434879,2.960169215483792,0.5204725047564405,4.842823763589468
896,T20304X,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,4.315128924687158,4.873555802338203,8.248576263236039,58.35203269009867,0.0,3.0914987545313286,2.6240520435714587,9.891922503848061,55.34665735800275
897,T16038R,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,43.64889949568062,0.0,5.08617470099134,37.911056535943345,0.0,39.5943125012628,6.3993073519725066,4.003325964987554,36.150006567965995
898,T03597A,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),0.0,32.99443605956952,1.7343426217702431,4.901869991738864,49.67218933891144,0.0,38.68029042500161,1.1753386851559828,12.655644411583319,38.86444682352561
899,T20912P,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,2.0908892281412874,15.342465916949552,53.550299503542554,0.0,0.0,1.3974210504880542,25.060989018133583,54.796509242043626
900,T19589D,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,12.958470998668298,0.0,15.287803686146646,42.964423621367196,0.0,27.21384199943495,0.0,15.872226002641199,41.804243446125426
901,T00662G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,73.61245908788231,0.0,0.5276116834684488,0.0,3.5043269877730876,67.0766637570487
902,T03274K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,1.4880394606292822,0.0,5.078446518943408,50.53125909253644,0.0,8.699732298710764,0.0,13.673616100998833,44.67209718892969
903,T17386M,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,9.447996229178049,0.0,38.75488189885614,15.974579443642837,0.0,4.811418294330871,0.0,46.30274073228559,21.119702160255013
904,T08435D,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,65.0538206063726,11.12035939634307,0.0,1.796152677985055,0.0,54.759634363999965,18.530081880509304
905,T12694B,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,75.89728862323855,0.0,1.566959899402251,0.0,0.0,54.70550288281628
906,T11196K,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,1.7269427231913679,0.0,0.0,61.108589995542175,0.0,4.0629169618758425,0.0,3.1324532554496374,59.77606050299713
907,T17727N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,41.85946985801113,0.7682091609315511,0.0,30.974529678197655,0.0,46.45577659081512,0.6238456368059999,0.0,32.039772654692875
908,T05770D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,75.12430393553355,0.0,0.0,0.0,4.099247698596616,65.74905172465878
909,T01000E,55 - 60 dB(A),50 - 55 dB(A),< 40 dB(A),0.0,0.057077201765495536,11.85832092139602,72.66752957967627,0.0,0.0,1.9912108706855713,13.512273615465764,52.02370879972859,16.42430954569141
910,T06668K,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,28.81114037713753,17.058284244419536,12.36709734002405,36.60671491229182,0.0,22.00387363843051,18.350790555488004,6.364151404093536,32.708324245729834
911,T08265D,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,61.210717011746674,0.0,0.0,0.0,13.666138503045676,56.727659562021806
912,T03241B,65 - 70 dB(A),65 - 70 dB(A),55 - 60 dB(A),0.0,4.637230863491151,0.0,6.200735188069392,65.27068542991466,0.0,10.345374095102903,0.0,7.788737514138944,57.793001385867186
913,T04735W,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0685756717820129,0.0,0.0,41.8232633768627,0.0,9.45785308170848,0.0,7.718507788400957,41.29945249095228
914,T16816J,55 - 60 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,3.1667634936765445,76.05799848705502,0.0,0.0,0.0,3.610371729632184,85.21664982715376,0.0,0.0
915,T15577J,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,68.09895822295631,1.2948850578959628,0.0,8.47112540417318,0.0,67.25065822991651,4.838483854404713,0.0,10.770688389650498
916,T09816Q,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,7.4724122932356725,0.0,5.738086240380367,70.26760595015993,0.0,12.311328694267258,0.0,16.526127309121076,45.51014912895452
917,T02082A,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,2.7986636041503674,0.0,0.0,56.673788896601515,0.0,4.240543425873222,0.0,1.3540969599566524,66.32257924514042
918,T00066S,50 - 55 dB(A),50 - 55 dB(A),< 40 dB(A),0.0,0.0,2.3125789081978314,1.7475512303245855,40.20467270611599,0.0,0.0,18.79193960815945,2.666625483296485,33.941652752399435
919,T06400K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,13.30160910872219,4.00172921843574,0.0,45.92050879743807,0.0,19.630723739391296,16.48390856715223,0.0028312471422251412,28.72323719741519
920,T02921O,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,79.81241485665339,0.0,2.3359903441573326,0.0,1.513395523531551,76.71312196909204
921,T02221T,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,1.7389227620685435,41.3517767188182,0.0,0.0,0.0,3.3331756381846613,53.63743824508498
922,T02827R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,10.544547927248635,0.0,10.862659168810854,46.868064876270005,0.0,4.112339163325087,0.0374068384119411,19.436427133363445,50.18058339049335
923,T18455M,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,29.15468851168143,0.0,0.0,48.309868617559296,0.0,29.974848467936514,0.9832166869356327,1.163065140822422,43.40822904826969
924,T11227A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,68.8126838025707,0.0,1.5539460435489971,0.0,0.2497584578693294,65.44662020976637
925,T04109C,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,3.5392613278390668,22.315381536458506,21.91172435737918,0.0,0.0,7.502152407983467,32.66119612484556,14.81912481292283,0.0
926,T11366K,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,1.6529686521318996,1.7847084874811279,9.827171767424941,60.596849185433264,0.0,0.7925378519536569,0.8718475293579907,6.335436669203243,65.0982586789274
927,T14751B,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,50.13611380679506,0.0,0.6245923933276357,7.68865197353535,0.0,40.12587022062925,0.0,15.604701795289097,15.14631739314522
928,T03087J,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,5.504644138594445,2.1963030196390707,77.10755625097472,0.0,3.420054705825409,9.786201746654875,6.671199672601935,66.02602716581659
929,T18936Y,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,0.0,51.78942485157225,0.0,0.0,0.0,1.1553826544043433,66.77361842826254
930,T00528B,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.0,2.2283250707009365,0.0,2.401049686652837,55.141734134529884,0.0,3.1802511055167773,0.10083063548852435,15.933794966778434,43.71989145137882
931,T20274I,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,10.477431413871223,16.235567494150843,42.50908934385417,1.0370357000175905,0.0,12.575474256025704,17.0795097962402,38.426268677246654,8.98161582784927
932,T13820T,< 40 dB(A),< 40 dB(A),< 40 dB(A),0.0,79.97339322904682,0.0,0.0,5.201841359608976,0.0,89.26363941706528,0.0,0.0,2.6129349460127402
933,T03193K,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.0,29.72201018929504,0.0,0.0,34.00618089562943,0.0,23.183660184287348,1.0461112907679888,0.0,40.057534470581565
934,T09441F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),45.6973807752768,0.0,0.0,4.887804656114566,0.0,46.01353480947111,3.018240435569899,0.0,7.351783954859028,2.5917512479244222
935,T07791Q,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,5.18338284403596,2.72449462590322,9.299286785753067,63.5678242919847,0.0,9.488504727824864,1.7649183450023662,5.336293105841151,64.43079618309632
936,T11633K,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,92.78841579761645,0.0,0.0,4.50859627882568,0.0,79.7818576270506,2.5053003936347373,0.2009824679700561,6.464883747509702
937,T19864D,50 - 55 dB(A),55 - 60 dB(A),60 - 65 dB(A),0.0,0.0,0.0,20.96598315725444,66.0982403484511,0.0,3.78158969679086,6.650742704103926,11.81817014349165,56.899258545054884
938,T21145E,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,19.717102190485885,2.4608245288898507,0.6074419676252819,19.730482705783338,0.0,15.600310651147339,2.6119729476320814,9.642856043889624,34.2181165464947
939,T03655T,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,74.1043208897131,0.0,0.5650550573892331,0.0,0.0,77.47272133173557
940,T03288Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,4.049709051078282,0.0,46.85462949193365,0.0,0.32499547541877355,2.426238359136625,0.0,59.17881081381054
941,T06931G,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,3.66053985939939,0.21683544154154974,0.0,44.081060930350255,0.0,3.2301771069518717,3.486254816524902,0.7860903135147714,41.70900839546395
942,T02780T,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,8.436604422073248,1.1831770317227759,24.831966475869134,50.21694356828217,0.0,9.240133397385089,4.517101084629255,10.909188456907481,49.74171048372348
943,T20572P,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,37.1142560742276,0.0,0.0,32.60234111613284,0.0,23.163056251953094,0.03331504792789567,7.835363871564723,32.51162954547377
944,T01635H,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.0,10.299400190040824,0.0,33.69395991478479,32.40902499091307,0.0,3.0347545618592613,3.907610728039104,18.91712498137893,44.13233683450924
945,T19237I,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,24.82328008953325,0.0,22.115466424902127,20.289105917954632,0.0,25.596130383154687,0.0,18.614336766769345,27.530661105330744
946,T18706M,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,68.1004156003313,0.0,0.0,0.0,3.7617112933990366,66.2948405057953
947,T10110K,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),50.2304669382005,0.0,0.0,3.6105399767887536,6.2299547143197715,58.69759898621519,0.0,0.0,9.195853841214758,5.7535711394836015
948,T19797J,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,34.67627321145251,0.0,32.233792056061,14.11345310184167,0.0,22.47186236761338,0.0,20.10401929839252,38.23080963775264
949,T19035A,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,15.554268492289852,0.0,7.152416524614578,44.230294861289785,0.0,17.95625806842243,0.0,5.808721699273377,48.58124068006257
950,T03646S,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),0.0,0.0,0.0,0.0,72.84612730563025,0.0,0.0,0.0,0.0,75.7965940257906
951,T18926W,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,56.182275696911056,9.22088479981802,0.0,0.19374228860065812,2.0782611425224657,50.62516031189666,13.127060783696432
952,T03686A,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,1.0380513957382618,77.430038792715,0.0,0.38356518342096163,0.0,2.9883745436512306,69.368106430322
953,T20461J,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,37.906750326813096,14.327199030764435,0.0,7.933257575207275,0.0,28.887285681789127,27.569311292406383
954,T16404T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,4.017765501159127,8.343706802902721,19.32007047656029,20.91941296917955,0.0,7.55478081570932,9.38439558804978,25.497249270338905,32.448050985693314
955,T01678S,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,2.9579290869400774,0.0,1.1268567381084145,55.67903163913805,0.0,8.200307052229043,0.0,2.436629947276412,64.4428633554995
956,T20264G,60 - 65 dB(A),55 - 60 dB(A),55 - 60 dB(A),0.0,5.4838592722647315,0.0,0.20204895353165978,42.62535005589091,0.0,8.520168055002344,0.0,10.60263622608196,40.02992614240004
957,T10687U,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,53.406105124171,0.0,0.0,0.0,0.0,63.76313142418844
958,T00318T,55 - 60 dB(A),55 - 60 dB(A),60 - 65 dB(A),0.0,5.331457817869844,0.0,15.47227369845516,49.41160839254894,0.0,4.756573002066073,2.562492856272478,15.158989952533933,33.99872621842413
959,T01367G,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.29900003446274653,0.0,0.0,75.3632870768228,0.0,3.346782212047186,0.0,1.4901633115908874,72.01687815606533
960,T15801Y,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,48.967692419455474,0.0,5.186632059530819,15.0612124102096,0.0,50.81706496317888,0.0,7.811199320489572,22.51180081061894
961,T02764T,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.0,8.000784286286189,3.749612354981967,24.775591687459492,43.088938589275244,0.0,9.13609890898769,5.575154340805366,10.954015780542887,47.45890699378224
962,T19591X,50 - 55 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,3.4247147645233946,0.0,18.245482214047087,39.495192587254394,0.0,18.022750605712098,0.0,17.08797752965179,48.46059925166495
963,T03362J,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,19.61572787348017,4.830655529220353,16.486920724143264,41.507238693154235,0.0,12.924747573086204,4.864238728854418,7.908657025329354,54.85346766213623
964,T00779S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,6.978761278336182,0.0,14.505250287391,65.08413080223133,0.0,6.627991754766477,0.0,6.308145627139244,70.98566493483251
965,T17659S,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,52.96069446451411,4.019231466571901,24.741332978128302,0.0,0.0,40.70628156113925,8.467991909122851,23.65557208246371,0.0
966,T19507L,50 - 55 dB(A),45 - 50 dB(A),55 - 60 dB(A),0.0,11.487541309026128,6.31909881761136,0.0,15.258704350605083,0.0,7.776905899182711,7.707760926686778,2.7979529198436164,23.690979997181223
967,T21348N,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,1.0820745550589834,2.2668366407608533,10.706869384240697,59.2281348985414,0.0,2.04877917396797,2.6625002504856727,24.084171715985565,45.10347074555525
968,T11851S,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,37.473680487210096,0.0,0.0,50.89206318838655,0.0,32.074654377675564,0.0,0.0,55.84170301285924
969,T09428I,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),53.76253044015951,3.2778150899060186,0.0,0.0,2.595578565603698,58.514043560347694,2.8713511708172677,0.0,0.7224590769729503,1.2763492399974854
970,T12264J,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,19.787850384731218,28.165468075502215,0.0,0.4769046444280556,0.0,15.439399620581206,37.74684533466685
971,T04125C,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,18.226381188849782,19.387589336528507,0.0,18.89498011912054,0.0,11.552585979664807,19.822015817492456,0.9608063344556217,30.288116734305493
972,T07066U,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,21.639826928209022,0.0,31.54535237571604,0.0,0.0,27.500210388037623,0.4532219789613848,37.61326217057403,0.0
973,T04809X,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,5.040740142027352,0.0,9.646807482429521,66.96815744092093,0.0,1.7495089606661012,0.0,8.097955975675768,68.08538870730187
974,T06101C,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,21.842024572017266,0.0,49.83184776138982,0.0,1.3115021892986456,20.026639621556235,6.028529635468496,45.043067685613345
