street_id,lidar_true_h_mean_50m,lidar_true_h_max_50m,lidar_true_h_mean_100m,lidar_true_h_max_100m
T00057R,25.246968688787316,43.02573156101818,23.293635342467688,43.02573156101818
T08946V,19.55571428902115,27.179076074232285,21.585775371311016,34.239895607318985
T00137Q,21.650445336610627,24.40562841543567,20.92165261262241,26.735477776160607
T18904Q,22.095098923915316,28.581353092046655,18.186733384103782,28.581353092046655
T11281G,25.23751092118141,31.661688998977155,24.171131949901937,34.09870930380201
T02969E,23.95701162045492,31.405401984681475,24.590201829172486,36.405155984978926
T05171M,13.560734290284897,25.661905462091624,13.36562823257966,26.586250574053125
T21464Q,21.818290692556175,26.187140146891277,25.90376687841233,41.037673035810954
T00511S,23.750639030519103,27.425193768012814,23.84130522148451,32.1807545972773
T05011X,20.359098357366037,29.61645446777345,19.934717383148637,29.926829020182282
T01943Q,31.18124218193815,39.08028330589897,31.094060305517402,42.353848779146404
T10185D,30.165573501206527,39.18870845593904,30.36826325142193,41.57678926908053
T07897Z,20.809073479579734,28.497518186216,19.42276035562635,31.470267944335944
T21193M,20.36446583241141,26.584338539525085,20.82343869314623,28.997756335200094
T00911E,28.520825035488652,38.49017936510917,25.99691634324907,43.84795955566936
T05685H,24.552584175252093,28.869242350260414,25.511921978263892,29.87586782608333
T16866T,12.495359231204612,14.557366249120633,10.17385113272129,19.63465677897136
T21507K,29.841454545721135,35.37885748576648,28.729483202463115,35.37885748576648
T19156I,32.1613503449548,57.540565137237195,26.273925884772662,57.540565137237195
T02277J,32.226726261592624,38.959510757123596,31.467102534364898,38.959510757123596
T05748F,25.214502853254032,28.938514485466257,20.506117422447268,30.783590181874928
T07935O,27.50197191358124,59.11094709123884,25.60834597272664,59.11094709123884
T06917I,16.50644826709937,24.894450846026018,16.744759677357504,26.222560681794818
T07747M,22.62968302942277,28.585793750120864,21.079412587919474,29.098087123182957
T18032T,10.99439753229681,15.276280896417006,10.99439753229681,15.276280896417006
T04603L,11.087824254134333,21.633094787597656,14.444975086167876,25.49458202683782
T14837G,44.0001267278906,96.53222781034393,44.8668064489149,96.53222781034393
T18463M,34.96229201943081,51.645139808478994,29.491379287270114,51.645139808478994
T07456E,21.62172190672156,32.35270403252273,23.44091038457952,34.10104750474758
T21099P,21.08672385718227,33.440223299841364,21.693074396610207,37.60594341422938
T16040L,6.595975645018198,15.021915690104152,6.733897513011806,19.23968771229619
T13936E,25.334899886202596,45.319732666015625,25.397171760901124,45.319732666015625
T13196S,33.05546051387617,48.5951892162289,36.39947910779859,49.28474089763917
T20012O,26.680058749500706,34.441677125032285,24.336428707392518,36.02191974889094
T11144Y,26.619239671387714,37.05180572556216,26.939914171869006,37.569019587353026
T16343X,16.850491846467847,32.48277481011882,17.324947211672043,36.73864459690611
T16484J,20.522045461655793,31.890898499845132,21.254759520132968,32.833555038713904
T00892S,31.86662946947737,66.57333570911038,32.255791759789325,75.28002446134326
T01725I,30.129485974478822,36.79411036173502,30.674403642489235,39.34624984459386
T08721G,19.590824225531676,24.203382052951383,13.175654927934747,24.203382052951383
T10023M,18.568616733466833,29.951499394008092,16.71197332371096,29.951499394008092
T20624K,10.720963529604953,12.591174393303309,10.781605832244281,28.71127861604562
T18414D,12.621827918480571,30.581998239950366,15.705771193683967,52.26249505166953
T02257F,29.555537320047854,38.59527344830268,27.011439967531853,39.51891352335612
T04501G,26.639011333062353,28.72995580975249,25.773259312473915,30.16204593056127
T10082X,16.638668666869137,26.65420616412985,16.42122830552491,26.65420616412985
T20471L,19.20320547414431,25.237156837864926,23.372511368164922,43.14447815820513
T05238O,16.480259745038424,20.160027587298046,14.617855801096002,30.586951946390087
T10186E,31.69039699310835,41.57678926908053,31.436415873395564,41.57678926908053
T02106R,31.88766435641417,44.57802386807188,30.41119575103765,44.57802386807188
T21259N,41.02389405213917,48.60867925081852,31.88190592135833,48.60867925081852
T06880M,22.529489318406288,30.581926220170693,21.983162324538355,30.581926220170693
T01307U,22.774304552956636,29.360733485722044,23.274767825715976,35.53496329643129
T09862W,18.54642404884725,31.5049912962195,13.797065410419728,31.5049912962195
T03936Z,11.360711312277195,21.226829249684403,10.953662880064137,36.16264039191647
T16720C,13.398057925380908,22.44876876108401,13.34448900062309,22.44876876108401
T11570M,14.636492947556054,23.509561229315324,13.973690603323286,24.30487265822063
T03544N,23.041772979599436,28.67277628580729,23.322875326756467,35.9032485961914
T19291O,10.756650093274239,15.256917317708329,12.853906188086961,20.069031609429253
T12233C,22.549688669400197,31.495299836509247,22.518181781597054,32.206443654998765
T06287B,14.247468730581215,28.048337324610298,14.110010120219586,34.603866378120756
T11452H,34.49155948126221,42.74768206105246,31.26576432776126,48.71890772168881
T00050K,25.88543452938716,32.112486841721086,23.853679403993453,32.112486841721086
T09069F,24.15986267222535,52.74077306065831,21.439020860927954,52.74077306065831
T15915H,21.579648980167978,30.937839708830182,20.977239852818688,33.86679873501298
T12451K,22.678903419566986,34.08779980940519,21.885698114847248,34.08779980940519
T18160A,21.65134466544698,29.552001953125,21.43629734517593,33.483463287353516
T10283E,26.591454179998372,32.43466752018761,23.972131775479937,32.43466752018761
T12506I,30.272368180338542,52.333933799132396,27.975709762136493,52.333933799132396
T16419A,53.69334692685913,151.7549673716227,53.33499640257842,151.7549673716227
T00158V,23.131025319593043,28.65600128173828,23.475054792126567,32.21775481280159
T05706V,26.48594033752164,35.482211693785246,25.07620718426565,36.765691232558694
T12246H,16.815542169377252,32.206443654998765,16.649971453023767,32.206443654998765
T08014M,21.806730398180115,30.637405623250928,20.97662248635966,31.454996282404124
T05045H,23.68271013963295,31.311425185785055,22.465624294674985,35.90316781699357
T00012E,22.682311242757226,24.962500762939452,22.49329458037843,25.2166142489932
T18208Z,28.543234782633764,32.47917061941965,20.418687339339424,32.47917061941965
T07821F,25.128239755829494,43.38115716749622,24.96150244519067,43.38115716749622
T08676S,12.210083007035015,17.625012663041048,11.494413011381019,17.82489013671875
T02208W,35.46211877110213,85.7257730950953,33.04446802839865,85.7257730950953
T18738U,26.69542377729718,45.13190471315847,26.977270834769353,57.540565137237195
T08947W,19.786985651735414,27.179076074232285,19.943791291550554,33.05159994105003
T06888U,33.8983706960214,46.02689397902716,26.69481918167516,46.02689397902716
T04035B,6.541682615512755,6.541682615512755,21.86969206545535,38.64846346163637
T04646W,14.806605335190973,31.320163807970417,16.456661218880942,38.733374832743436
T12739X,15.537084855734351,19.96046196432674,15.871741894284668,31.299989246186755
T20581Q,32.85380989579385,39.729122503479914,28.638519334379122,45.824289890314574
T04966J,19.53698270638438,28.909707180185762,17.47444989816345,29.18164748633467
T19639W,22.27553903270783,27.097199096679688,22.874493423599855,35.478879210437356
RL0003C,11.088317108467491,17.699586342120995,11.69127788952555,19.140305626910667
T09052W,28.842260214824176,38.13960021972656,27.876725870140714,38.13960021972656
T01010G,23.415198262667705,28.264234987416664,23.38942232054252,36.379005432128906
T07247X,28.405710308512553,35.53055831133309,30.822930723659077,62.05082013885859
T02626K,28.831988004024343,36.02251245381312,29.772436723104434,36.02251245381312
T03528N,24.180280528589734,38.80932088052073,24.898145161311533,39.323216788376435
T20188L,7.369668976830115,11.917069102442543,6.994558988834292,11.917069102442543
T00792P,24.95337356753108,38.69069084754357,23.582499576834195,39.287495930989586
T21142B,34.030086554238125,39.556698508105924,28.286060344404344,39.556698508105924
T11590Q,17.042717598332736,27.416702270507812,15.0505495580402,27.416702270507812
T06012C,21.053883201821485,34.58411407470703,20.988301879092436,38.17348322375067
T03238G,25.12636770028941,36.954514523769944,25.210603916184393,38.42580017089844
T04178P,16.46449545112317,22.835041954668437,15.735156854581327,22.835041954668437
T10832L,20.125425810823145,26.328869381466433,18.298232070928595,26.328869381466433
T19052B,16.589327147710247,30.705268238208916,15.417772150008044,30.705268238208916
T18722M,10.066561120086044,23.978613787532396,8.994881202550348,23.978613787532396
T21437N,45.28319328404799,57.71800994873047,37.08966872310797,57.71800994873047
T00470A,25.62565985004856,35.64889972803374,25.247576666466927,46.07479422576824
T06458C,29.715716756367726,37.06004442487444,20.871254240854658,38.79599736317867
T16008L,9.99701190822456,19.438545101978747,10.543789373065534,19.438545101978747
T04312D,24.63747612821517,34.77028607495258,23.64425574119943,36.87263730677163
T04921W,18.946297911725345,29.644640457531636,19.08424142215871,38.16173111765008
T10620B,29.315549811671346,39.62385013668292,30.75181378781315,42.331703723316465
T11594U,13.788494955712041,21.5465589250837,15.4606378530791,21.870747492863586
T11013O,20.1920952194601,25.791896552796572,20.082523079927793,31.082111612955728
T10521Z,26.09149812998255,30.03553542045698,25.70854624475482,30.14952581069049
T04659B,12.720698529254289,20.081495846019067,12.354113537490207,21.762568882533486
T11743P,11.05333256122673,20.618588205111223,11.116465119027973,24.978844930959326
T03532J,23.124968053853937,30.198100265191528,23.25380449566272,32.79729757869945
T08831L,29.47828657597006,36.52701425061973,29.595669590661952,36.52701425061973
T21156H,15.511261044790913,15.511261044790913,33.23275897836963,51.38755640490302
T09879F,28.219222996412867,49.36679395540493,30.649513502327046,49.36679395540493
T17107R,34.96415678179117,62.29742835549747,37.979696061780075,90.74643897256361
T19930W,26.13501530915757,42.71899815609581,27.894825432984483,56.54981675581499
T15348Y,0.0,0.0,7.604729745004812,11.108153312436997
T08786X,32.96630962549296,42.139225006103516,27.57558954269563,42.139225006103516
T16031K,8.28474167527074,22.121330710018356,8.001048626956697,22.121330710018356
T05089T,18.912482985717354,24.314743041992188,18.70286916010262,24.314743041992188
T06071N,20.85925635703108,33.79757795421355,18.8703204773528,33.79757795421355
T06222K,15.973629659263914,32.786902065934804,14.392332391510639,37.72765983969478
T11645O,20.70398644425231,26.95260949049168,16.49259395257424,26.95260949049168
T19072F,21.972545960315458,32.75658553312388,22.296301790530872,32.75658553312388
T16761L,11.261841428627873,12.246428611950996,11.839851020393253,14.765251913431175
T11188K,28.416879308482283,48.71890772168881,26.532301560905125,48.71890772168881
T10150S,26.50686774884176,43.14447815820513,26.131458682857797,43.14447815820513
T19259O,18.16877955557157,27.18613804134864,17.2865174252429,31.320163807970417
T01834M,31.921076584480968,60.35469014439121,31.788112419598583,60.35469014439121
T07727I,21.15021742532022,33.231822343306106,21.669756437559663,33.231822343306106
T15254T,14.807381782938172,27.191988546497882,13.24201084635722,27.191988546497882
T08617H,11.460941298242936,18.659137279956383,12.03790739532842,22.370470770474128
T08815L,21.051688020224976,30.822975252881463,21.25698292203776,31.827233778562583
T11016R,22.91752686132942,30.505774361746646,21.50961334941184,30.505774361746646
LVA0002,18.053756381924604,20.013193766276032,18.52249786840324,34.62811642281284
T12238H,19.92594169564754,26.343635237844367,19.73135213659388,27.551317491966657
T12802N,18.776559655099923,29.51218271013444,18.13982331240271,29.51218271013444
T02028U,32.920887513736915,69.30499654134115,30.072030429385713,69.30499654134115
T07651F,31.861664561672846,39.86274210611979,26.290473835201425,40.64148887865471
T13730S,28.969298314102552,31.373202754001994,28.56362560550876,41.13143670187456
T10849U,17.795913527634447,40.7575567050243,18.091569348007972,40.7575567050243
T07633D,24.61445523086036,34.70204049569589,19.19163034381955,37.19709617656898
T04977M,20.198131014396694,29.18164748633467,17.296149731943544,29.18164748633467
T05214G,14.759019285301495,24.283593667520066,13.44036197841306,27.905506821929436
T03625N,23.506583443848854,30.198100265191528,23.482942069676163,30.198100265191528
T04665Z,10.998165816455142,25.391568067597177,11.80889859161495,25.391568067597177
T08124R,22.52257997462461,29.796183499422938,22.675268255618917,33.91846172626202
T02894C,31.400573437190317,43.406001281738284,30.679166336810344,51.805696824017694
T09936X,22.456939817919665,33.54431671262098,23.570496806776365,45.75803038342164
T13600J,15.785219468394905,30.257482679108335,14.31704575352139,30.257482679108335
T07774P,19.149106623464398,30.14766732889329,19.227789736289726,30.637405623250928
T07509A,17.281602368313376,28.80612436930339,16.098008524669417,28.80612436930339
T15239U,24.206898636545414,39.16567644222762,23.20293426283882,39.16567644222762
RL0027A,19.112357700587204,22.95456332841919,17.031334394040584,22.95456332841919
T05792J,23.581293618895256,30.783590181874928,18.80381098844102,37.28926915349187
T16905J,8.012200567880274,10.75583525626891,7.2750137532779275,10.75583525626891
T13408L,17.431940662161967,29.721922132703995,22.58230940601796,56.91154111369272
T14007C,28.577498996731936,38.671777841996175,23.001170386270076,38.82281456308917
T19557V,22.2487156061291,43.98132020148678,21.860565825247313,43.98132020148678
T00192X,24.97106041358217,34.567322237673196,25.78948596176383,37.495047366234566
T03512F,23.36655088697595,32.08588960435655,24.155828541281426,32.08588960435655
T02777Y,26.04543007554364,35.28958764683786,23.833234551110166,35.89626372487922
T08240U,31.998053717332628,37.74152923290193,26.1235920999656,37.74152923290193
T11036V,25.09720499919734,30.505774361746646,25.271417682421706,32.01126526400574
T07342V,32.27201419724285,51.67317673380341,31.830831011576258,52.9962302760074
T09432E,16.351326548496058,40.40484114960357,15.59586453074029,40.40484114960357
T04967K,20.254897024146338,28.909707180185762,18.845376783618626,29.18164748633467
T04259P,27.128818106153417,37.804848564995666,23.20252933704205,40.18769334002239
T04344L,22.937236057196447,38.52432444558215,23.82202410914676,43.021673846718485
T19262J,22.7175462654426,27.690714372907365,23.181788964635416,30.198100265191528
T00254U,24.184002134306557,32.824078836748676,24.47052307730262,32.824078836748676
T20034U,20.164444978110797,27.81661318059553,21.05434057280722,34.304166864465785
T10274D,20.75440095034105,21.35788323222727,20.76406089394381,38.4520762516902
T11403Y,22.576363574283686,35.2347179035564,22.559780022573705,36.91027104784871
T17153X,30.583016297467406,37.449559696227546,31.124420552843095,37.9627978469021
T04414I,16.243939202466095,30.705268238208916,16.989468620925027,30.705268238208916
T19947F,19.647611727422998,23.258731297084267,18.51575666298353,25.249157473915503
T11247E,20.081974395542417,35.76635781002962,19.286152115741874,35.76635781002962
T02818Q,16.724055503423664,30.044229067288914,17.06777403243054,30.281512124197825
T14702S,24.523996505300946,40.25153394015331,23.16895078886456,40.25153394015331
T11629O,11.515900660001874,16.55714678083146,11.46591054366391,16.80383885589464
T03386R,24.59510983008458,35.892421478920795,26.12743551686039,37.92605602648831
T08824M,24.33785923741751,35.275721090811274,19.679438772071023,42.139225006103516
RD0074V,25.90331794221229,31.88296914402443,18.982440672601268,31.88296914402443
T07135Q,32.23601812936083,48.40320230819717,30.885933993175204,48.40320230819717
T11813M,6.280345541231776,11.721788330078141,7.998056838848074,16.277166193181813
T09390L,21.948829177443788,28.57662806791418,19.2485399836375,28.57662806791418
T00598P,23.49313354143621,31.299623128530143,24.715736322075657,57.540565137237195
T02931Q,20.302270947910472,33.06203376506937,21.013815305936827,33.06203376506937
T11181D,22.597763189800073,37.71464139399146,25.85351505816913,48.782940100569746
T01467J,23.798437118019145,32.07754891274501,23.576564277782925,41.85517320178804
T15632Z,24.467956314195877,30.01407735855853,24.476445764826508,46.07479422576824
T00075T,22.075989778753396,25.064807451688324,21.54610013707826,25.2166142489932
T17447I,33.122924176731225,40.204786952140395,32.574293121749484,40.204786952140395
T15957R,36.22471391890532,41.20526681819432,34.36002829535674,48.71890772168881
T16814H,13.143516752250619,18.712669223368913,9.351551033356541,18.712669223368913
T01406W,24.404857351602647,32.01626142436769,24.682719510523658,41.7611818630317
T07359E,30.674392076566793,36.842636603813666,29.78238978278953,40.30740154914136
T08782T,24.41776822638995,37.648990826395185,25.40460493652336,42.07802644469928
T17919T,12.052675098115794,28.5698558656361,11.834416746303319,28.5698558656361
T08006M,19.41384720428791,26.671617053803942,19.964209937714887,30.7373959350586
T16712C,0.0,0.0,10.772937762548054,12.147203717912959
T11644N,15.32484763752737,17.282692445527516,14.849637479102086,17.35915679444139
T10460D,26.87969699474973,32.61098025349036,27.598161065922785,38.397369645599625
T02578T,29.86112743380793,36.02251245381312,29.845405135571188,36.02251245381312
T12128C,20.444028623270196,31.74312187643612,20.725210302240395,32.08001728800984
RD0076X,21.205460632878612,31.88296914402443,17.918906356264987,31.88296914402443
T02046W,28.840692045373927,36.19560014155873,29.657827225801842,37.677362216739205
T19934A,23.96919905261577,42.65349651253136,25.685497837278675,42.65349651253136
T02511A,28.967850171504647,37.74152923290193,29.67645322063524,37.74152923290193
T04080G,12.66837439545133,20.669357511732315,12.037526647629228,25.61444742926236
T12892F,6.850142444335666,15.985856503856425,7.603592773217686,15.985856503856425
T19896L,30.471149072889812,41.084777683947564,26.519049755987663,41.084777683947564
T06415R,17.38012236588605,34.30765294287489,18.489172784047092,45.070997111002605
RD0017Q,0.0,0.0,9.216539494243033,15.164170328776038
T01363C,22.877199089523604,27.490664672851562,23.27265791048452,33.924557545979816
T19618R,15.895999749918547,44.11020573881484,16.25788336271618,44.11020573881484
T11150W,25.630126656018625,39.45112864176433,25.233336938727096,39.45112864176433
T21169M,21.712600164785705,27.601696917400268,20.464900669353348,28.109664437479175
T18204V,16.96566684760412,30.73158223420671,17.378949497879177,30.73158223420671
T09631J,23.96048071321324,37.55668511641653,29.24385625283393,54.92198471996666
T07670I,24.24361399167273,55.65551249186198,19.197080064102323,55.65551249186198
T05768J,26.92440291952397,33.55207528358649,26.339458754334935,36.69026736450195
T05737C,18.893546239293563,28.938514485466257,19.118160165303195,30.783590181874928
T21495X,18.55275350126288,30.282843589782715,22.649729802557214,56.91154111369272
T12474R,19.103163512755735,26.863946968485195,21.238180261273076,32.208708695539336
T20041T,28.51571597182317,36.232112884521484,25.856625065375752,36.232112884521484
T15773L,32.61471091205607,39.314553941999165,32.162992520418335,39.314553941999165
T11941T,20.239528538796478,25.317884390694758,19.277680060164478,25.317884390694758
T07729K,22.55577331434425,29.143422980057565,21.262686914002646,35.29812124501104
T02387O,29.212325644786695,41.18292137746061,27.02773671295156,41.18292137746061
T06257V,13.749843426929205,38.79599736317867,14.398761953305469,38.79599736317867
T18665U,7.973936515648473,13.211743796141775,9.712833120103866,17.69937586756606
T19025Y,19.426293980376713,26.39499659567886,23.46860940679377,36.66755981445313
T09314Z,24.823939445869705,40.04324849446615,29.70869686185535,120.46549901422465
T03797G,31.10097245176876,40.001195090157644,30.5405955979663,40.512498583112446
T20663R,10.959596684855038,16.106478656749697,12.33962033124688,16.415378247774562
T11983D,23.654238277650173,30.46776371376187,20.84438040884291,30.46776371376187
T11863W,12.397431635581299,17.185631646050354,15.785737913636337,60.4268523493522
T19299W,16.700327880247485,27.495455529078967,19.20553075632454,41.53811027140375
T03653R,23.17016364416526,27.505546361749822,23.694462895308718,30.198100265191528
T19757B,11.051479918096314,13.894199829101563,10.487372487308107,14.187454310330477
T19632P,20.085198632975434,24.492296305965617,22.32763690514495,43.02573156101818
T15612V,23.765911536713705,31.138269362911103,23.848157518332773,32.112486841721086
T11542I,12.420109629090657,20.187543063693568,12.576689103500494,20.344509887695324
T07402Q,38.11885006757597,81.36704859240302,35.88355547136056,81.36704859240302
T13126E,23.306540565409318,25.90482307424923,45.290083417446475,151.7549673716227
T00375C,25.8780802050824,49.5429773098085,25.258578146868622,49.5429773098085
T02668U,31.47648108315112,36.02251245381312,24.277160311147046,36.02251245381312
T03940V,20.35995699513395,22.726104441939725,19.643115673680853,35.87944464053748
T20298Q,19.73982566717448,27.560056635763786,20.834887905290575,28.869482560591265
T18470L,11.897141014931828,11.897141014931828,11.897141014931828,11.897141014931828
T10998G,13.29480984257572,16.085721261160728,13.136407198995567,32.75106857234502
T07177A,10.779902985667736,20.09400024414063,12.038065289137965,24.568445379083812
T06547C,25.3084178723787,25.3084178723787,19.899655234207426,25.3084178723787
T05689L,25.16356130932215,29.87586782608333,23.563309997903847,29.87586782608333
T05744B,18.86394618044198,28.138540462060575,18.95959839346102,28.138540462060575
T20057B,15.186996418537195,33.623602451763084,14.18864707766902,35.77567339459912
T08934R,28.682195325755433,39.82783458905686,27.656502793710654,39.82783458905686
T10908O,19.949170296534803,25.811648791349384,18.750818173456047,25.811648791349384
T15513T,8.713012747609705,10.742354329427087,10.735983324137399,17.671260024562002
T06284Y,13.240269140874279,25.96711434258355,15.292001922312249,38.784
T03683X,25.05127264917933,39.863674993100375,24.88912899477556,40.06796136232886
T02583Q,31.96864033614401,38.67589684356031,30.69532007949972,38.67589684356031
T02292I,29.168775695451455,36.79166944183572,29.35688033951006,43.69067720477091
T06751E,18.894796515731894,27.4995556070347,19.03774336256566,27.500798285424292
T05674E,12.288317413214111,21.512177086900095,12.525965283166727,21.512177086900095
T03746V,21.296323503766743,21.296323503766743,14.535674524880033,21.296323503766743
T10385J,25.707887650313413,34.358546196659915,25.214971626888975,37.63517749120318
T16537F,26.34764930350698,41.85517320178804,25.22158331069054,41.85517320178804
T13274P,18.287992436062446,32.56132358423396,21.469621394937434,39.75493832212506
T09035V,25.764363970847608,37.805664486355255,20.983972319137706,38.75198333875268
T20709O,13.846075203363288,36.97507993839989,17.16707966342413,37.60594341422938
T10666P,23.397991083325035,34.48069060674989,25.068985358241807,34.48069060674989
T06182T,15.236040098547432,32.6297721862793,15.76313390079235,34.63682465763935
T02115S,32.304924890798446,69.30499654134115,30.683747790465997,69.30499654134115
T09172D,25.60895378303147,51.621136911689774,18.391754232524193,51.621136911689774
T08086C,34.589471438862745,71.4163279392764,29.163364654145916,71.4163279392764
T21124Z,18.318324175050243,25.579083846787277,19.70651160371572,28.649559951410062
T09394P,22.49882562648571,24.58414622249766,27.406969257817956,54.33600940126361
T20467P,12.200241714639132,19.02382511879081,13.465221777077256,23.758304889385514
T17076B,30.37569358228509,39.101624001073475,26.35092895962191,39.45112864176433
T13682B,18.59468989245271,32.26356125508458,18.51520918611948,54.510129679804265
T16123N,24.274437914717687,41.24273657029674,24.41674722419848,43.14156215630689
T16197F,7.687370977652748,12.258998107910159,8.793541271726244,22.57817763008731
T18346I,10.060390525535292,12.27258639865451,11.551618096902807,17.4290787980363
T16565J,26.540068458775682,49.73418312851263,26.02457546553615,57.540565137237195
T04678E,17.464435886351335,21.456423626265718,16.204796565077114,21.456423626265718
T20903O,23.306540565409318,25.90482307424923,15.062856330078404,25.90482307424923
T10271A,20.21319010055208,21.35788323222727,16.9765376508613,38.4520762516902
T16923L,23.640934279209155,57.25076647265874,22.95933467849713,57.25076647265874
T15799V,33.94519041981661,39.47289268959296,32.675895847897756,39.47289268959296
T10697W,26.93754242568764,32.915434131571715,26.15317340715365,38.01543033784509
T04927C,6.708776661959534,17.17283954042378,10.663220354571267,26.72715111934778
T07587O,20.75737818552872,34.31257284504093,22.604882728925432,39.44698712683671
T20712J,12.265092938401368,32.921935899197194,12.321799098783853,32.921935899197194
T10552G,28.56623000706183,34.94976801588045,30.556243009352713,39.358531492542845
LRD0048,0.0,0.0,10.608771372960058,13.08179827184486
T08210O,21.382968892478406,32.877812037958165,20.945568149205002,35.041831578963844
T01362B,23.419685526241384,32.390704585484094,23.05286499740675,32.390704585484094
T09226A,18.219360708894612,34.76698133680556,18.393242001474093,34.76698133680556
T20009T,27.734609354177493,37.94702369368255,15.896788267192893,37.94702369368255
T12453M,19.62538657847846,24.14303694100216,21.10143533638957,34.08779980940519
T11595V,14.831302406195652,27.416702270507812,15.001219246126047,27.416702270507812
T08403V,20.78489502329115,36.189776956451226,22.493062752225043,36.189776956451226
T04428O,18.930514095938136,27.011580904623614,19.716396395816677,29.70583902994791
T15929N,11.583497484085022,12.329657597328307,10.276988653127017,15.625617980957031
T18609M,15.122968853699286,24.398642437274646,14.76317740236746,24.771261515178736
T11355H,18.779291741012386,26.74569381492725,19.883687704988116,26.74569381492725
T11161Z,25.843542209812504,39.45112864176433,25.715433035603333,39.45112864176433
T15898X,8.485567831695457,27.727309308202887,9.342200444734333,27.727309308202887
T11140U,26.29075527334323,36.45171098981585,25.186350803343288,36.70836614793346
T19218F,29.76751160496227,42.551109074477125,30.941567899991803,42.551109074477125
T12450J,21.658957212021555,34.08779980940519,21.952835662057726,34.08779980940519
T04185O,32.03066738663497,62.29742835549747,32.45139558086097,90.74643897256361
T17053U,7.046486221125093,12.510873413085932,8.369251884181262,30.72152298232257
T12521H,6.900916302635577,13.40393038149233,8.150071861454983,25.911903381347656
T20146B,87.31201849942937,98.21060547759568,60.008861566932055,98.21060547759568
T16400P,22.939234884635592,33.99544407771184,19.622210094523272,35.611233822135034
T17750M,27.38068713074427,65.11651520117431,25.541987990890586,65.11651520117431
T08650I,13.645949001281513,21.64576416015626,13.441966693399637,22.370470770474128
T04627T,11.330221320786208,19.82775699391084,11.124759491161191,23.064971923828125
T04497B,26.324322339139627,31.70142990503556,26.634200074344598,31.70142990503556
T10886Z,14.289874359167149,21.77320926747423,15.011091069556864,22.933212623167577
T19724S,64.5856694649105,105.65908982006472,62.16063087623142,109.98757361209753
T16778U,15.319934568049483,25.489714322771345,15.049859511684758,25.489714322771345
T02991C,22.514424617584627,33.36893496306046,22.78544952105768,35.01416651407878
T17332Y,15.51196721989128,44.341727276894616,16.77371165536409,44.341727276894616
T15613W,22.482276185389132,25.2166142489932,23.570329649031915,32.112486841721086
T07711A,20.387650904733295,31.470267944335944,19.985610562096667,31.470267944335944
T08135U,25.746108617368748,36.42785821893558,23.829427241281024,38.16680056377522
T05268U,16.87932587953041,28.942186046782,15.403295351323171,28.942186046782
T03260E,20.476923693937415,30.878320815715384,20.690055046664522,33.890869515841125
T07251T,19.31424664766452,43.30024985379951,20.64508655730765,43.30024985379951
T15065Q,7.890006226899479,24.757202403601198,8.608479948104478,24.757202403601198
T05784J,30.216274300780658,38.852691608239276,28.837728219148023,38.864760701690244
T20801J,26.591929532706395,39.729122503479914,29.686920835824637,39.729122503479914
T05828E,31.447874514595657,39.63124606030135,27.2116115832326,39.63124606030135
T18681U,28.9843921222934,58.584675056207686,16.91208946914654,58.584675056207686
T09246E,19.462335172896893,28.96066569575557,19.900173436196155,30.603367491141377
T02168F,30.13315425651536,35.23972422806258,31.111762068703467,41.370754665798614
T02732L,24.352081006086294,36.85648885213706,24.89602130625741,38.484530814418704
T13229K,13.694114682236167,26.337506103515636,21.841378727962216,60.47330538037798
T21121W,21.333858853152037,23.510259690012887,18.814346733201184,28.03867111858139
T08899F,27.15581624329212,37.531154808631314,24.256481271409232,37.531154808631314
T21242E,21.393388010347977,84.26858426366184,23.254742684473996,90.74643897256361
LRD0041,60.47330538037798,60.47330538037798,31.973523989793886,60.47330538037798
T18764W,23.247491455195508,28.112825343919837,24.50285686748007,45.319732666015625
T09745S,21.900855546974913,56.91154111369272,20.749608026523497,56.91154111369272
T16170U,18.685552646691978,25.846211847269316,18.11322722795344,28.321101777872457
T17831M,26.85688535621903,42.724697599475014,24.92300296478681,57.69576726061233
T16754M,16.662788186237968,36.02359804164019,16.07207583947075,36.02359804164019
T01451B,23.516357315434345,57.25076647265874,23.100072482859787,57.25076647265874
T01302P,23.10242288973251,32.07754891274501,23.32279948706062,32.07754891274501
T15765L,36.395455486528135,47.11069696599787,34.76311451115464,71.4163279392764
T20128Z,18.00786079405235,32.61577606201172,17.305535003870354,32.61577606201172
T02809P,24.45961843801986,36.87330780029297,23.479161561112782,36.89040358170219
T14536W,0.0,0.0,40.11346043644405,59.649086985868564
T19149J,18.94919401606781,27.24641238941866,19.33150071576985,28.44966406961089
T10444D,27.85749775382799,34.137754904257285,28.69756370382648,40.05371357623796
T18331B,22.157204771008523,37.656499342484906,21.17784809286062,37.656499342484906
T20136Z,20.833409625383094,36.8752778843471,17.868155504787154,36.97507993839989
T08974Z,31.53709095954777,36.25178891107163,27.88670576603838,36.25178891107163
T14881K,11.976283747146887,20.292389933268225,12.608732366117902,20.903773618548115
T08226W,29.230878172976798,36.029762428011786,27.976291171150816,36.029762428011786
T01614C,24.99656880051561,28.80150155460133,24.578827502731322,41.85517320178804
T17978E,18.026315724021217,25.94675460516237,19.14842216832452,50.90086684116096
T13121Z,21.327452615598705,35.0808825825536,21.001918239461226,38.45032885314469
T16424X,22.150878677455978,39.916908264160156,21.89800789051017,47.22949594290145
