TRAM,fid,street_id,street_length_m,daytime_count_100m,nighttime_count_100m,continuous_count_100m,discontinuous_count_100m,transport_related_count_100m,noise_sensitive_count_100m,recreation_green_count_100m,support_infrastructure_count_100m,daytime_count_per_meter_100m,nighttime_count_per_meter_100m,continuous_count_per_meter_100m,discontinuous_count_per_meter_100m,transport_related_count_per_meter_100m,noise_sensitive_count_per_meter_100m,recreation_green_count_per_meter_100m,support_infrastructure_count_per_meter_100m
T17856V,6556,T17856V,87.78609182520167,1,1,3,1,4,3,5,3,0.0113913261111018,0.0113913261111018,0.0341739783333054,0.0113913261111018,0.0455653044444072,0.0341739783333054,0.056956630555509,0.0341739783333054
T18357L,6557,T18357L,80.42860623005889,14,9,59,21,13,1,4,43,0.1740674202404334,0.11190048444027861,0.7335698424418264,0.2611011303606501,0.16163403308040244,0.012433387160030956,0.049733548640123824,0.5346356478813311
T14856J,6558,T14856J,24.81073907886193,23,6,32,27,6,2,5,9,0.9270179306990243,0.24183076453018024,1.2897640774942947,1.0882384403858112,0.24183076453018024,0.08061025484339342,0.20152563710848354,0.36274614679527034
T19542O,6559,T19542O,165.0693709197466,9,1,48,8,4,1,4,37,0.054522531647470916,0.006058059071941214,0.29078683545317824,0.04846447257552971,0.024232236287764854,0.006058059071941214,0.024232236287764854,0.2241481856618249
T13601K,6560,T13601K,37.646888870392765,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.02656261991376519,0.0
T19861A,6561,T19861A,20.89234370486736,0,0,0,0,1,0,4,0,0.0,0.0,0.0,0.0,0.047864424122365294,0.0,0.19145769648946118,0.0
T07314R,6562,T07314R,131.15909947118004,7,2,7,7,2,1,7,0,0.05337029629071317,0.015248656083060906,0.05337029629071317,0.05337029629071317,0.015248656083060906,0.007624328041530453,0.05337029629071317,0.0
T19004T,6563,T19004T,49.58061871826438,0,2,2,2,4,1,6,1,0.0,0.04033834291913031,0.04033834291913031,0.04033834291913031,0.08067668583826063,0.020169171459565156,0.12101502875739094,0.020169171459565156
T14398E,6564,T14398E,88.90472710305681,4,0,7,2,1,3,10,1,0.04499198333248658,0.0,0.0787359708318515,0.02249599166624329,0.011247995833121645,0.033743987499364934,0.11247995833121645,0.011247995833121645
T09618M,6565,T09618M,144.0199360073307,2,1,7,1,3,0,4,3,0.01388696631484546,0.00694348315742273,0.0486043821019591,0.00694348315742273,0.020830449472268187,0.0,0.02777393262969092,0.020830449472268187
T11145Z,6566,T11145Z,45.35204768469446,5,0,7,3,1,0,2,1,0.110248605195558,0.0,0.1543480472737812,0.0661491631173348,0.0220497210391116,0.0,0.0440994420782232,0.0220497210391116
T20702H,6567,T20702H,132.4615485652527,1,1,3,1,1,0,9,2,0.0075493606320583195,0.0075493606320583195,0.022648081896174958,0.0075493606320583195,0.0075493606320583195,0.0,0.06794424568852488,0.015098721264116639
T20901M,6568,T20901M,691.7689121004594,4,3,49,7,14,1,7,44,0.005782277766508126,0.004336708324881094,0.07083290263972454,0.010118986091389219,0.020237972182778438,0.0014455694416270314,0.010118986091389219,0.06360505543158938
T01185C,6569,T01185C,31.50306440982039,5,1,26,5,3,1,2,20,0.15871471850977645,0.03174294370195529,0.8253165362508376,0.15871471850977645,0.09522883110586587,0.03174294370195529,0.06348588740391058,0.6348588740391058
T04545S,6570,T04545S,69.80849079603561,2,0,2,0,0,1,1,0,0.028649810033045134,0.0,0.028649810033045134,0.0,0.0,0.014324905016522567,0.014324905016522567,0.0
T19571T,6571,T19571T,12.081909297178335,6,0,6,5,3,1,8,0,0.49661025028562894,0.0,0.49661025028562894,0.4138418752380241,0.24830512514281447,0.08276837504760483,0.6621470003808386,0.0
T13849G,6572,T13849G,127.8847165630711,0,0,11,0,0,0,0,11,0.0,0.0,0.0860149695415319,0.0,0.0,0.0,0.0,0.0860149695415319
T10305T,6573,T10305T,23.662332386015066,7,0,10,6,3,1,1,3,0.2958288255699234,0.0,0.4226126079570334,0.25356756477422004,0.12678378238711002,0.04226126079570334,0.04226126079570334,0.12678378238711002
T17277I,6574,T17277I,73.19275161272921,2,0,4,1,4,1,4,0,0.02732511015000798,0.0,0.05465022030001596,0.01366255507500399,0.05465022030001596,0.01366255507500399,0.05465022030001596,0.0
T06107I,6575,T06107I,33.78329314099153,1,0,4,0,0,0,4,3,0.029600429887832132,0.0,0.11840171955132853,0.0,0.0,0.0,0.11840171955132853,0.0888012896634964
T03170D,6576,T03170D,48.045658203648564,14,3,16,15,0,1,2,3,0.2913894933161067,0.06244060571059429,0.33301656378983624,0.31220302855297144,0.0,0.020813535236864765,0.04162707047372953,0.06244060571059429
T16898B,6577,T16898B,148.08786187116283,0,0,4,0,1,0,1,3,0.0,0.0,0.027010991646837467,0.0,0.006752747911709367,0.0,0.006752747911709367,0.020258243735128103
T06242O,6578,T06242O,15.224761579817958,4,0,5,2,1,0,6,1,0.2627298942600471,0.0,0.3284123678250589,0.13136494713002356,0.06568247356501178,0.0,0.39409484139007067,0.06568247356501178
T01439F,6579,T01439F,24.980969798439215,32,6,42,32,6,0,1,12,1.2809750885651896,0.24018282910597305,1.6812798037418113,1.2809750885651896,0.24018282910597305,0.0,0.040030471517662175,0.4803656582119461
T19065G,6580,T19065G,78.33223119619508,2,0,6,1,4,1,2,4,0.0255322741285218,0.0,0.07659682238556541,0.0127661370642609,0.0510645482570436,0.0127661370642609,0.0255322741285218,0.0510645482570436
T18820N,6581,T18820N,39.657703364360145,7,3,11,9,5,2,1,3,0.1765104735311225,0.07564734579905251,0.27737360126319255,0.22694203739715751,0.1260789096650875,0.050431563866035006,0.025215781933017503,0.07564734579905251
T05216I,6582,T05216I,43.19070165071463,6,2,6,6,2,2,1,0,0.13891878970900498,0.046306263236334994,0.13891878970900498,0.13891878970900498,0.046306263236334994,0.046306263236334994,0.023153131618167497,0.0
T01029R,6583,T01029R,68.7384327742138,14,5,42,19,9,0,2,27,0.20367063133350766,0.07273951119053845,0.611011894000523,0.2764101425240461,0.1309311201429692,0.0,0.02909580447621538,0.3927933604289076
T03285N,6584,T03285N,119.59723436947318,9,2,11,9,8,1,8,1,0.0752525762610546,0.0167227947246788,0.09197537098573338,0.0752525762610546,0.0668911788987152,0.0083613973623394,0.0668911788987152,0.0083613973623394
T14271Q,6585,T14271Q,34.350088162616984,5,0,10,4,17,3,6,4,0.14556003397515216,0.0,0.2911200679503043,0.11644802718012172,0.49490411551551733,0.08733602038509129,0.17467204077018259,0.11644802718012172
T11415C,6586,T11415C,240.7011417733661,2,0,11,1,0,0,11,9,0.00830905904834932,0.0,0.04569982476592126,0.00415452952417466,0.0,0.0,0.04569982476592126,0.03739076571757194
T07184Z,6587,T07184Z,197.247138609035,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T03760T,6588,T03760T,109.38240074747829,9,3,58,10,3,2,6,49,0.08228014688375257,0.02742671562791752,0.5302498354730721,0.09142238542639174,0.02742671562791752,0.018284477085278347,0.05485343125583504,0.4479696885893195
T08429F,6589,T08429F,106.80111325827954,6,0,11,4,2,0,3,5,0.056179189682134346,0.0,0.10299518108391297,0.0374527931214229,0.01872639656071145,0.0,0.028089594841067173,0.046815991401778626
T07664K,6590,T07664K,110.72068143059461,0,0,5,0,5,1,1,4,0.0,0.0,0.04515868160669022,0.0,0.04515868160669022,0.009031736321338043,0.009031736321338043,0.03612694528535217
T05851D,6591,T05851D,75.63716522670964,2,0,5,1,2,2,2,2,0.02644202746104164,0.0,0.0661050686526041,0.01322101373052082,0.02644202746104164,0.02644202746104164,0.02644202746104164,0.02644202746104164
T00894U,6592,T00894U,154.13559764368048,18,2,27,18,7,0,3,10,0.1167802913484729,0.0129755879276081,0.17517043702270935,0.1167802913484729,0.04541455774662835,0.0,0.01946338189141215,0.0648779396380405
T08111M,6593,T08111M,94.96372373376366,16,4,37,16,13,9,14,13,0.16848538969319415,0.04212134742329854,0.38962246366551145,0.16848538969319415,0.13689437912572025,0.09477303170242171,0.14742471598154488,0.13689437912572025
T12697E,6594,T12697E,48.19971061539755,4,1,6,4,2,1,2,1,0.08298805011335872,0.02074701252833968,0.12448207517003808,0.08298805011335872,0.04149402505667936,0.02074701252833968,0.04149402505667936,0.02074701252833968
T16797X,6595,T16797X,81.6538011802201,9,0,9,7,0,0,0,0,0.11022144554098443,0.0,0.11022144554098443,0.08572779097632123,0.0,0.0,0.0,0.0
T13028D,6596,T13028D,74.25041038613455,1,0,3,0,2,1,4,2,0.013467939029556382,0.0,0.04040381708866914,0.0,0.026935878059112763,0.013467939029556382,0.053871756118225526,0.026935878059112763
T14455W,6597,T14455W,135.41119752900448,20,1,21,18,13,2,18,2,0.14769827285307102,0.007384913642653551,0.15508318649572456,0.13292844556776393,0.09600387735449616,0.014769827285307102,0.13292844556776393,0.014769827285307102
T05340L,6598,T05340L,80.86211214821823,4,2,4,5,1,0,0,0,0.0494669245427092,0.0247334622713546,0.0494669245427092,0.0618336556783865,0.0123667311356773,0.0,0.0,0.0
T00904F,6599,T00904F,61.48048230954334,25,3,35,26,7,5,5,8,0.4066331144594707,0.048795973735136486,0.569286360243259,0.4228984390378495,0.11385727204865179,0.08132662289189414,0.08132662289189414,0.13012259662703063
T19583X,6600,T19583X,170.5958585558832,1,0,17,1,52,0,1,16,0.0058618070125801055,0.0,0.09965071921386179,0.0058618070125801055,0.3048139646541655,0.0,0.0058618070125801055,0.09378891220128169
T06049P,6601,T06049P,52.25471943459904,1,0,4,0,6,0,0,0,0.01913702744594352,0.0,0.07654810978377408,0.0,0.11482216467566111,0.0,0.0,0.0
T03061Z,6602,T03061Z,115.27435807944701,8,1,8,8,3,3,0,0,0.06939964909183363,0.008674956136479204,0.06939964909183363,0.06939964909183363,0.026024868409437612,0.026024868409437612,0.0,0.0
T00613X,6603,T00613X,24.757625025751246,38,13,43,48,6,0,2,7,1.5348806664805252,0.5250907543222849,1.7368386489121732,1.9387966313438212,0.24234957891797765,0.0,0.08078319297265922,0.28274117540430727
T13483W,6604,T13483W,82.54449325524176,2,0,2,1,4,0,1,0,0.02422935705493589,0.0,0.02422935705493589,0.012114678527467945,0.04845871410987178,0.0,0.012114678527467945,0.0
T17476N,6605,T17476N,42.51675191239226,3,2,4,4,4,3,3,0,0.07056042301118484,0.047040282007456566,0.09408056401491313,0.09408056401491313,0.09408056401491313,0.07056042301118484,0.07056042301118484,0.0
T13187R,6606,T13187R,58.76224156250074,0,0,1,0,1,0,6,0,0.0,0.0,0.01701773066189756,0.0,0.01701773066189756,0.0,0.10210638397138536,0.0
T14985R,6607,T14985R,131.00530288973727,0,0,10,0,0,0,0,10,0.0,0.0,0.07633278790566717,0.0,0.0,0.0,0.0,0.07633278790566717
T15313N,6608,T15313N,28.49266261823497,3,0,4,3,6,1,2,0,0.10529026508319497,0.0,0.14038702011092663,0.10529026508319497,0.21058053016638995,0.03509675502773166,0.07019351005546332,0.0
T00219R,6609,T00219R,30.672528810041133,9,5,57,13,1,4,1,45,0.2934221712118405,0.1630123173399114,1.85834041767499,0.4238320250837696,0.032602463467982276,0.1304098538719291,0.032602463467982276,1.4671108560592026
T00368D,6610,T00368D,44.42699462311759,21,7,27,28,6,0,3,6,0.4726855862780475,0.1575618620926825,0.6077386109289182,0.63024744837073,0.1350530246508707,0.0,0.06752651232543536,0.1350530246508707
T06285Z,6611,T06285Z,49.659139817892516,1,0,2,0,3,1,4,0,0.020137279938137256,0.0,0.04027455987627451,0.0,0.06041183981441177,0.020137279938137256,0.08054911975254903,0.0
T21397W,6612,T21397W,72.19952460907935,1,1,13,1,0,1,3,11,0.01385050670921241,0.01385050670921241,0.18005658721976134,0.01385050670921241,0.0,0.01385050670921241,0.04155152012763723,0.15235557380133652
T12614L,6613,T12614L,26.616894755905015,0,0,1,0,0,0,5,1,0.0,0.0,0.03757012262965603,0.0,0.0,0.0,0.18785061314828017,0.03757012262965603
T15914G,6614,T15914G,88.14793552917757,6,2,6,7,6,2,5,0,0.06806739107365661,0.022689130357885536,0.06806739107365661,0.07941195625259938,0.06806739107365661,0.022689130357885536,0.05672282589471384,0.0
T02147A,6615,T02147A,133.134408840938,11,1,21,10,10,1,1,10,0.08262326843800556,0.007511206221636869,0.15773533065437426,0.0751120622163687,0.0751120622163687,0.007511206221636869,0.007511206221636869,0.0751120622163687
T20684W,6616,T20684W,343.5983392536379,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T20704J,6617,T20704J,130.4567703300098,1,2,5,2,7,2,3,3,0.007665374495094056,0.015330748990188112,0.03832687247547028,0.015330748990188112,0.05365762146565839,0.015330748990188112,0.02299612348528217,0.02299612348528217
T07248Y,6618,T07248Y,96.15058536207536,18,3,19,18,2,3,8,0,0.18720634858557744,0.03120105809759624,0.1976067012847762,0.18720634858557744,0.020800705398397495,0.03120105809759624,0.08320282159358998,0.0
T04880E,6619,T04880E,86.89781283752177,1,3,2,3,0,1,2,1,0.01150776949783261,0.03452330849349783,0.02301553899566522,0.03452330849349783,0.0,0.01150776949783261,0.02301553899566522,0.01150776949783261
T13942C,6620,T13942C,12.8495407953265,30,9,33,35,6,0,2,3,2.3347137829945863,0.7004141348983759,2.568185161294045,2.7238327468270174,0.46694275659891726,0.0,0.15564758553297242,0.23347137829945863
T09856Y,6621,T09856Y,23.359320553655213,1,0,3,0,1,0,1,1,0.042809464329369044,0.0,0.12842839298810713,0.0,0.042809464329369044,0.0,0.042809464329369044,0.042809464329369044
T01440Y,6622,T01440Y,31.78712750278522,36,8,43,38,6,0,1,9,1.1325339163422565,0.2516742036316126,1.3527488445199176,1.1954524672501596,0.18875565272370942,0.0,0.03145927545395157,0.28313347908556413
T17492N,6623,T17492N,82.84027922578659,1,0,1,0,0,0,2,0,0.012071422372617005,0.0,0.012071422372617005,0.0,0.0,0.0,0.02414284474523401,0.0
T08097F,6624,T08097F,67.86406164546575,21,6,37,27,10,2,32,14,0.30944213315300567,0.08841203804371592,0.5452075679362481,0.3978541711967216,0.14735339673952652,0.029470679347905305,0.4715308695664849,0.20629475543533712
T14263Q,6625,T14263Q,130.7318301169952,10,3,19,11,18,3,12,8,0.07649246546193646,0.022947739638580936,0.14533568437767927,0.0841417120081301,0.13768643783148563,0.022947739638580936,0.09179095855432375,0.06119397236954916
T18804N,6626,T18804N,35.67413505854729,4,2,9,5,6,3,1,2,0.11212605416880671,0.056063027084403354,0.25228362187981507,0.14015756771100837,0.16818908125321005,0.08409454062660503,0.028031513542201677,0.056063027084403354
T03041V,6627,T03041V,102.45462452602638,1,0,23,0,0,1,2,22,0.00976041837668315,0.0,0.22448962266371245,0.0,0.0,0.00976041837668315,0.0195208367533663,0.2147292042870293
T16743J,6628,T16743J,192.0493468679881,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T13528S,6629,T13528S,160.61255491152139,1,0,4,0,1,0,11,2,0.006226163331695223,0.0,0.024904653326780893,0.0,0.006226163331695223,0.0,0.06848779664864746,0.012452326663390446
T03520F,6630,T03520F,29.528009048517035,5,1,27,6,5,0,2,22,0.1693307527705161,0.03386615055410322,0.9143860649607869,0.20319690332461932,0.1693307527705161,0.0,0.06773230110820644,0.7450553121902708
T20238E,6631,T20238E,34.27828611489337,4,1,8,4,2,1,2,3,0.1166919485587135,0.029172987139678374,0.233383897117427,0.1166919485587135,0.05834597427935675,0.029172987139678374,0.05834597427935675,0.08751896141903512
T18718Q,6632,T18718Q,35.92300488154774,14,1,18,14,7,4,4,2,0.3897224089734002,0.027837314926671443,0.501071668680086,0.3897224089734002,0.1948612044867001,0.11134925970668577,0.11134925970668577,0.055674629853342886
T14801U,6633,T14801U,260.96290302607514,7,1,12,5,15,1,3,3,0.026823735936523388,0.0038319622766461985,0.04598354731975438,0.01915981138323099,0.057479434149692976,0.0038319622766461985,0.011495886829938596,0.011495886829938596
T14633W,6634,T14633W,110.84472698651619,10,5,15,13,13,3,12,3,0.09021628968617026,0.04510814484308513,0.1353244345292554,0.11728117659202135,0.11728117659202135,0.02706488690585108,0.10825954762340433,0.02706488690585108
T07077X,6635,T07077X,93.43005718547222,8,0,9,5,2,0,3,1,0.08562554964639311,0.0,0.09632874335219226,0.0535159685289957,0.02140638741159828,0.0,0.03210958111739742,0.01070319370579914
T18987J,6636,T18987J,22.18934050876153,22,6,23,26,7,3,6,4,0.9914670510965945,0.27040010484452576,1.0365337352373487,1.1717337876596117,0.3154667889852801,0.13520005242226288,0.27040010484452576,0.18026673656301717
T20541I,6637,T20541I,53.52068496546453,2,0,2,1,1,0,3,0,0.03736872951627108,0.0,0.03736872951627108,0.01868436475813554,0.01868436475813554,0.0,0.05605309427440661,0.0
T06275X,6638,T06275X,113.90669703798059,2,0,2,1,0,0,1,0,0.017558230130517508,0.0,0.017558230130517508,0.008779115065258754,0.0,0.0,0.008779115065258754,0.0
T15642B,6639,T15642B,21.33661999887944,23,5,28,28,3,0,0,6,1.0779589270094287,0.2343388971759628,1.3122978241853915,1.3122978241853915,0.14060333830557767,0.0,0.0,0.28120667661115534
T00414S,6640,T00414S,28.73409673116246,20,5,40,20,5,1,3,21,0.6960371918811622,0.17400929797029055,1.3920743837623244,0.6960371918811622,0.17400929797029055,0.03480185959405811,0.10440557878217432,0.7308390514752203
T16076X,6641,T16076X,37.45767611026387,15,1,22,15,6,2,5,7,0.4004519649282197,0.026696797661881315,0.5873295485613889,0.4004519649282197,0.16018078597128788,0.05339359532376263,0.13348398830940658,0.1868775836331692
T11221U,6642,T11221U,63.16221440772798,6,1,8,5,2,0,5,2,0.09499350293940759,0.015832250489901264,0.12665800391921012,0.07916125244950632,0.03166450097980253,0.0,0.07916125244950632,0.03166450097980253
T19614N,6643,T19614N,25.402777642475446,0,1,10,1,0,0,14,10,0.0,0.0393657738564747,0.39365773856474706,0.0393657738564747,0.0,0.0,0.5511208339906458,0.39365773856474706
T04833X,6644,T04833X,63.57309859752435,1,2,2,2,1,0,2,1,0.015729923852397243,0.031459847704794486,0.031459847704794486,0.031459847704794486,0.015729923852397243,0.0,0.031459847704794486,0.015729923852397243
T02339G,6645,T02339G,152.20147609081067,8,1,21,6,14,0,9,13,0.05256190810677038,0.006570238513346298,0.13797500878027225,0.039421431080077785,0.09198333918684817,0.0,0.05913214662011668,0.08541310067350187
T20863X,6646,T20863X,138.31176819862873,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.021690128317148817,0.0
P72671,6647,P72671,249.35236690879253,7,2,7,8,3,1,3,0,0.02807272329827309,0.008020778085220883,0.02807272329827309,0.032083112340883534,0.012031167127831324,0.004010389042610442,0.012031167127831324,0.0
T12136C,6648,T12136C,87.71809716424227,2,0,4,1,1,0,1,2,0.022800312189344748,0.0,0.045600624378689496,0.011400156094672374,0.011400156094672374,0.0,0.011400156094672374,0.022800312189344748
T20630I,6649,T20630I,216.0121233373505,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T06454Y,6650,T06454Y,79.52976673166017,3,0,3,1,2,1,6,0,0.037721725126168684,0.0,0.037721725126168684,0.012573908375389561,0.025147816750779123,0.012573908375389561,0.07544345025233737,0.0
T11596W,6651,T11596W,174.03362183802975,2,0,4,2,0,0,10,2,0.011492032280184155,0.0,0.02298406456036831,0.011492032280184155,0.0,0.0,0.05746016140092078,0.011492032280184155
T07940L,6652,T07940L,121.16115923185839,5,2,7,6,2,1,17,2,0.04126735029360208,0.016506940117440833,0.057774290411042914,0.0495208203523225,0.016506940117440833,0.008253470058720416,0.1403089909982471,0.016506940117440833
T05336P,6653,T05336P,76.6693921997274,1,0,1,0,0,0,1,0,0.013043014576076886,0.0,0.013043014576076886,0.0,0.0,0.0,0.013043014576076886,0.0
T18068F,6654,T18068F,128.2009689382263,1,0,4,0,2,3,4,3,0.0078002530580080906,0.0,0.031201012232032362,0.0,0.015600506116016181,0.02340075917402427,0.031201012232032362,0.02340075917402427
T05423N,6655,T05423N,209.87889870141342,0,0,11,0,0,0,1,11,0.0,0.0,0.05241117648348857,0.0,0.0,0.0,0.00476465240758987,0.05241117648348857
T02784X,6656,T02784X,68.16115668656047,13,3,16,10,2,1,4,2,0.1907244629045922,0.04401333759336743,0.23473780049795964,0.14671112531122477,0.029342225062244955,0.014671112531122478,0.05868445012448991,0.029342225062244955
T04217F,6657,T04217F,42.11008363793285,3,0,7,3,1,1,8,4,0.07124184377771203,0.0,0.16623096881466143,0.07124184377771203,0.023747281259237345,0.023747281259237345,0.18997825007389876,0.09498912503694938
T18029Y,6658,T18029Y,190.5081569026119,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.005249119073212187,0.0
T02160X,6659,T02160X,133.57451570721005,26,3,32,23,15,1,2,4,0.19464790766669107,0.02245937396154128,0.23956665558977364,0.1721885337051498,0.1122968698077064,0.007486457987180426,0.014972915974360852,0.029945831948721705
T12240B,6660,T12240B,55.907830376372175,2,0,2,1,1,0,1,0,0.03577316426940513,0.0,0.03577316426940513,0.017886582134702567,0.017886582134702567,0.0,0.017886582134702567,0.0
T20014Q,6661,T20014Q,70.83211362679009,2,2,27,4,9,0,1,24,0.028235780320461323,0.028235780320461323,0.38118303432622785,0.056471560640922645,0.12706101144207596,0.0,0.014117890160230661,0.3388293638455359
T18998M,6662,T18998M,24.8381901530351,20,7,17,26,2,1,2,1,0.8052116469345937,0.2818240764271078,0.6844298998944046,1.0467751410149717,0.08052116469345937,0.04026058234672968,0.08052116469345937,0.04026058234672968
T15576I,6663,T15576I,23.20867700525581,1,0,5,0,0,0,2,4,0.0430873332320296,0.0,0.215436666160148,0.0,0.0,0.0,0.0861746664640592,0.1723493329281184
T19017Y,6664,T19017Y,24.13144759161015,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T10566M,6665,T10566M,111.48320263977483,4,0,7,1,2,2,0,1,0.035879844723557354,0.0,0.06278972826622536,0.008969961180889338,0.017939922361778677,0.017939922361778677,0.0,0.008969961180889338
T19772A,6666,T19772A,190.34249606242963,5,1,6,4,5,1,3,1,0.026268437702740177,0.005253687540548035,0.031522125243288214,0.02101475016219214,0.026268437702740177,0.005253687540548035,0.015761062621644107,0.005253687540548035
T18581R,6667,T18581R,106.78758598206586,8,1,7,2,6,0,5,0,0.0749150748790551,0.009364384359881888,0.06555069051917323,0.018728768719763776,0.056186306159291335,0.0,0.046821921799409444,0.0
T17992C,6668,T17992C,279.47255716047124,1,2,26,2,3,2,14,23,0.003578168855505218,0.007156337711010436,0.09303239024313567,0.007156337711010436,0.010734506566515653,0.007156337711010436,0.05009436397707305,0.08229788367662001
T09788D,6669,T09788D,24.992960374635437,0,0,2,0,0,0,5,2,0.0,0.0,0.0800225331461629,0.0,0.0,0.0,0.20005633286540722,0.0800225331461629
T12484T,6670,T12484T,113.79625148077427,1,1,2,1,4,0,3,1,0.008787635682085264,0.008787635682085264,0.017575271364170527,0.008787635682085264,0.035150542728341054,0.0,0.02636290704625579,0.008787635682085264
RL0054B,6671,RL0054B,286.56852419463956,1,0,8,1,11,0,0,6,0.0034895667722418537,0.0,0.02791653417793483,0.0034895667722418537,0.03838523449466039,0.0,0.0,0.020937400633451123
T16348C,6672,T16348C,26.598529802120822,5,2,9,4,3,1,1,5,0.18798031459623482,0.07519212583849394,0.3383645662732227,0.15038425167698788,0.1127881887577409,0.03759606291924697,0.03759606291924697,0.18798031459623482
T10516C,6673,T10516C,112.47962086727006,1,0,1,1,2,0,0,0,0.008890499383706453,0.0,0.008890499383706453,0.008890499383706453,0.017780998767412907,0.0,0.0,0.0
T09009T,6674,T09009T,137.5943634289627,14,0,17,12,3,1,0,2,0.10174835401035834,0.0,0.12355157272686369,0.08721287486602143,0.021803218716505358,0.007267739572168453,0.0,0.014535479144336906
T18511D,6675,T18511D,51.15986741581499,1,2,3,2,4,0,2,1,0.01954657137541508,0.03909314275083016,0.05863971412624524,0.03909314275083016,0.07818628550166032,0.0,0.03909314275083016,0.01954657137541508
T21198R,6676,T21198R,100.91979890593736,3,0,4,1,1,0,2,0,0.029726575285749037,0.0,0.03963543371433205,0.009908858428583012,0.009908858428583012,0.0,0.019817716857166025,0.0
T02945W,6677,T02945W,67.55877097740859,6,1,12,7,10,4,5,3,0.08881156233594567,0.014801927055990946,0.17762312467189134,0.10361348939193663,0.14801927055990946,0.05920770822396378,0.07400963527995473,0.044405781167972835
T11538M,6678,T11538M,387.83562318711563,0,0,1,0,2,1,1,0,0.0,0.0,0.0025784119359183746,0.0,0.005156823871836749,0.0025784119359183746,0.0025784119359183746,0.0
T07442Y,6679,T07442Y,172.32572622465787,17,1,20,11,16,5,3,0,0.09865038942495105,0.005802964083820651,0.11605928167641301,0.06383260492202715,0.09284742534113041,0.029014820419103252,0.01740889225146195,0.0
T16801C,6680,T16801C,48.93422119269936,1,0,4,1,3,0,0,0,0.020435596513574288,0.0,0.08174238605429715,0.020435596513574288,0.061306789540722856,0.0,0.0,0.0
T21261H,6681,T21261H,270.99378612331446,1,0,6,1,4,0,5,5,0.0036901215127676567,0.0,0.02214072907660594,0.0036901215127676567,0.014760486051070627,0.0,0.018450607563838282,0.018450607563838282
T20552L,6682,T20552L,60.85786684217546,5,2,8,6,2,5,4,0,0.08215864701545736,0.03286345880618294,0.13145383522473175,0.09859037641854883,0.03286345880618294,0.08215864701545736,0.06572691761236588,0.0
T18366M,6683,T18366M,15.394972781915047,0,1,0,1,0,0,1,0,0.0,0.0649562694371718,0.0,0.0649562694371718,0.0,0.0,0.0649562694371718,0.0
T05789O,6684,T05789O,68.6679435762387,1,0,7,0,4,1,8,5,0.014562835988961112,0.0,0.1019398519227278,0.0,0.05825134395584445,0.014562835988961112,0.1165026879116889,0.07281417994480556
T10147X,6685,T10147X,148.0388481620943,4,1,5,5,18,0,0,1,0.027019934629727887,0.006754983657431972,0.03377491828715986,0.03377491828715986,0.12158970583377549,0.0,0.0,0.006754983657431972
T03250C,6686,T03250C,63.02561178220229,27,7,30,31,4,1,1,4,0.42839726956247476,0.11106595877545641,0.4759969661805275,0.49186353171987846,0.06346626215740367,0.015866565539350917,0.015866565539350917,0.06346626215740367
T02244A,6687,T02244A,147.84029390844685,1,3,6,4,11,2,6,4,0.00676405581701069,0.02029216745103207,0.04058433490206414,0.02705622326804276,0.07440461398711759,0.01352811163402138,0.04058433490206414,0.02705622326804276
T05403J,6688,T05403J,79.34571835818109,1,0,1,0,0,0,0,0,0.012603074503476256,0.0,0.012603074503476256,0.0,0.0,0.0,0.0,0.0
T07792R,6689,T07792R,30.076172822264965,13,9,22,19,6,9,14,7,0.4322358458578973,0.2992402009785443,0.7314760468364416,0.6317293131769268,0.19949346731902953,0.2992402009785443,0.46548475707773557,0.23274237853886778
T17645M,6690,T17645M,192.74702902116383,0,0,7,0,0,0,0,7,0.0,0.0,0.03631703189174134,0.0,0.0,0.0,0.0,0.03631703189174134
T04237J,6691,T04237J,58.56116369477473,23,3,27,24,13,0,2,3,0.3927517581426107,0.05122849019251444,0.46105641173263,0.40982792154011555,0.22199012416756259,0.0,0.03415232679500963,0.05122849019251444
T04577A,6692,T04577A,54.28874912931758,0,0,2,0,0,0,5,2,0.0,0.0,0.03684004571989556,0.0,0.0,0.0,0.0921001142997389,0.03684004571989556
T01599U,6693,T01599U,29.84078938602327,24,9,25,31,5,1,1,1,0.8042682681591875,0.3016006005596953,0.8377794459991537,1.0388465130389506,0.16755588919983072,0.03351117783996615,0.03351117783996615,0.03351117783996615
T03585W,6694,T03585W,58.41695420879029,7,3,46,9,3,1,3,39,0.11982822615128187,0.05135495406483509,0.7874426289941381,0.15406486219450527,0.05135495406483509,0.017118318021611695,0.05135495406483509,0.6676144028428561
