road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,betweenness,closeness_global,closeness400,straightness,green,industrial,commercial
1091842257_6447291071_0,2,2,1,5,4949.846470664043,4438.523923433444,1691.9750801593216,602.8888566595804,0.0,53.04944298448033,0.0,0.0,0.0,17.90846096418383,0.0139542479150279,0.0006061772931998,0.0002722656887963,0.7732941457701625,0.0,0.0,0.0
1091842257_1091842307_0,2,2,1,5,4967.175061194166,4460.738355648107,1716.3643762695713,622.4786596536316,0.0,82.06004236874715,0.0,0.0,0.0,19.831016590239976,0.0176526871184834,0.0006057169938922,0.0003063901398117,0.7982280320150067,0.0,0.0,0.0
1091842276_1609997967_0,3,2,2,5,4741.944422564049,4267.699756719397,1552.5345132009493,389.3201314026636,0.0,212.8606417155719,0.0,0.0,0.0,43.277390793460334,0.0453955811931606,0.0005889454539887,0.0002642100403086,0.8650837065611576,5.033477080635713,0.0,0.0
1091842276_1512110522_0,2,1,1,5,4741.944422564049,4267.699756719397,1552.5345132009493,389.3201314026636,0.0,172.44294688332917,0.0,0.0,0.0,21.321636135166685,0.004512647834067,0.0005900137859707,0.0002626134499805,0.8149169002177206,1.0397281004259773,0.0,0.0
1091842276_1177120060_0,3,2,2,5,4733.026988421112,4245.589096242288,1520.644820340988,388.74255727918126,0.0,165.64595239500142,0.0,0.0,0.0,26.16649712747165,0.0474771032572945,0.0005913059730558,0.0002581953914878,0.8488518160154114,1.404703143514944,0.0,0.0
1091842279_1383136506_0,2,1,1,5,4493.89443841904,3939.396035346942,1181.5655578182643,123.32623049899853,0.0,112.79934778672671,0.0,0.0,0.0,48.18164334445135,0.0263490793002405,0.0006325054744565,0.0002074001717952,0.8439642833043639,0.0,0.0,0.0
1091842279_1096513772_0,2,1,1,5,4492.808485070014,3948.2655371665296,1195.169849911489,127.6187543374392,0.0,113.56795382662727,0.0,0.0,0.0127785255859605,28.05435632096965,0.0247735625997635,0.0006202865704848,0.000188858425613,0.8370163422210116,0.0,0.0,0.0
1091842279_1177157058_0,2,2,2,5,4493.89443841904,3948.2655371665296,1195.169849911489,127.6187543374392,0.0,0.0,0.0,0.0,0.0,27.67322551917808,0.0063365671676119,0.0006297973262644,0.0002060057721098,0.8215582494250164,0.1344917586150227,0.0,0.0
1091842279_1104969800_0,2,2,2,5,4391.042903466875,3851.3445055231623,1104.4703753865967,26.80116362727124,0.0,113.56795382662727,0.0,0.0,0.0096776095130988,23.00185152439622,0.0021045223079364,0.000610708375201,0.0001537395425181,0.795133363665194,0.0,4.779754164501306,0.0
1091842294_1177120050_0,3,3,2,5,4791.915721811214,4329.925576871673,1622.4231832740425,435.4788522704647,0.0,213.52558279142687,0.0,0.0222716608354563,0.0,27.211864086704274,0.0277313939527759,0.0005855032976901,0.0002820341371449,0.8390460576132652,4.05973984783733,0.0,0.0
1091842294_2407138065_0,2,2,2,5,4775.1890823548265,4314.923644498121,1609.730010181876,418.7166267231178,0.0,267.0869735796689,0.0,0.0333874409329824,0.0,48.64996727918497,0.0085514906458008,0.0005837380232622,0.0002755305996387,0.8674537015999259,8.809649313835264,0.0,0.0
1091842307_1091842257_0,2,2,1,5,4967.175061194166,4460.738355648107,1716.3643762695713,622.4786596536316,0.0,82.06004236874715,0.0,0.0,0.0,19.8310165902331,0.0176526871184834,0.0006057169938922,0.0003063901398117,0.7982280320150067,0.0,0.0,0.0
1091842307_1091826692_0,3,3,2,5,4943.098223607841,4457.68188377641,1726.5410055212203,591.7665143646046,0.0,127.41067513216676,0.0,0.0,0.0,33.88498263086638,0.038679510002806,0.0005973563664238,0.000327214783731,0.8280820073660824,0.0,0.0,0.0
1091842307_1091842327_0,3,3,2,5,4992.454130283563,4493.967959692845,1753.38586831379,647.6993090439455,0.0,116.49468486411496,0.0,0.0149507798920849,0.0,33.60324864293349,0.037193694253159,0.000612560457155,0.0002998232312281,0.8211926069581008,0.0,0.0,0.0
1091842327_1095440376_0,2,1,1,5,5055.963328405866,4521.816265333493,1763.6793150825663,699.1875020887161,0.0,102.78859371293052,0.0,0.0161476508575793,0.0,25.218426217912665,0.0080431852577637,0.000620874655364,0.0002517429734375,0.7913942428707905,0.0,0.0,0.0
1091842327_1094237241_0,3,3,2,5,5084.726761402114,4562.105070412234,1807.904040439119,733.3212263985441,0.0,136.2696872783556,0.0,0.0183418154999004,0.0,31.09031899875561,0.0393695173168835,0.0006269116689978,0.0002885998590122,0.837991617040319,0.0,0.0,0.0
1091842327_1091842307_0,3,3,2,5,4992.454130283563,4493.967959692845,1753.38586831379,647.6993090439455,0.0,116.49468486411496,0.0,0.0149507798920849,0.0,33.492851028441464,0.037193694253159,0.000612560457155,0.0002998232312281,0.8211926069581008,0.0,0.0,0.0
1091868516_1091868533_0,2,2,2,5,5087.506405288369,4642.5726926036605,1935.8227910626413,737.4561956540218,0.0,0.0,0.0,0.0,0.0,26.75498914689513,0.004859951515486,0.0005288779888112,0.0003064802134986,0.828967072434343,0.0,0.0,0.0
1091868516_4620449099_0,2,2,2,5,5075.307214788245,4630.315621187373,1924.0163133713932,725.1453631382931,0.0,63.80781854835396,0.0,0.0,0.0,50.0,0.0150904599588755,0.0005381896661016,0.0003407732358944,0.848462852648371,0.0,0.0,0.0
1091868517_4584610471_0,2,2,2,5,5103.18291527065,4684.308520234663,1999.066264404116,751.7552413689317,0.0,0.0,0.0,0.0,0.0343175335368362,28.26347035041075,0.0009959105566519,0.0005011840974762,0.0002449910161916,0.8502411916201681,2.2591316600055333,0.0,0.0
1091868533_1091868517_0,2,2,2,5,5094.642817719502,4663.981585227036,1968.7600452036,746.0098919972726,0.0,0.0,0.0,0.0,0.0375074543064048,40.40407007318659,0.0029302310604492,0.000513789667589,0.0002638030519679,0.8130379198696456,0.0,0.0,0.0
1091868533_1091868517_1,2,1,1,6,5094.642817719502,4663.981585227036,1968.7600452036,746.0098919972726,0.0,0.0,0.0,0.0,0.0115267707074255,30.12239159756622,0.0029302310604492,0.000513789667589,0.0002638030519679,0.8130379198696456,0.0,0.0,0.0
1091868583_1113674840_0,1,1,0,5,5384.921322463116,4913.788195361479,2179.727956788374,1028.652346063598,0.0,65.92338211349886,0.0,0.0068286670769218,0.0068286670769218,13.615742043016349,0.0026933285492826,0.0005248902649387,0.0002388867266699,0.8176356561607461,8.858233664694767,0.0,0.0
1092205604_1094077893_0,2,2,1,5,5492.010135061212,4947.637031283668,2183.3366704769114,1098.267250252248,0.0,306.6766421131939,0.0,0.0,0.0,35.153332360077435,0.0014053148963379,0.0005712752631917,0.0002160121114799,0.8093939442874087,18.823387161167982,5.165356525072663,0.0
1092219000_1169035416_0,1,1,0,5,5800.7311677623975,5261.550731202866,2496.857714422932,1190.3432842619534,0.0,439.606608481648,0.0,0.026228716909097,0.0,33.153732992020984,0.0114886217793908,0.0004978364474395,0.0001934748020607,0.8235672234351805,0.0,0.0,0.0
1092219000_1092219016_0,2,2,1,5,5800.7311677623975,5261.550731202866,2496.857714422932,1190.3432842619534,0.0,382.91651940330553,0.0,0.0146493911529996,0.0,26.73993442788778,0.015690766322123,0.0004980466356977,0.0002024960382712,0.838842862186495,0.0,0.0,0.0
1092219005_1092472096_0,2,2,1,5,5168.64914922766,4651.754943156398,1898.6503795888243,820.528942096426,0.0,226.93569887917369,0.0,0.0,0.0,14.58825766699521,0.020888821421507,0.0006051151682397,0.0002562561054218,0.8027186560113877,0.0,0.0,0.0
1092219005_1624926347_0,3,3,2,5,5135.468928541877,4605.815927068243,1848.2786875895035,781.1783891355999,0.0,181.90144395471367,0.0,0.0,0.0,28.88287510202497,0.0899332532924849,0.0006178435441779,0.0002751656362974,0.8217167205817391,0.0,0.0,0.0
1092219005_1092219019_0,3,3,2,5,5168.64914922766,4651.754943156398,1898.6503795888243,820.528942096426,0.0,226.93569887917369,0.0,0.0,0.0,31.8706816682053,0.0685453265804617,0.0006001734020618,0.0002670228858203,0.8087602678227452,0.0,0.0,0.0
1092219016_1113674854_0,2,2,1,5,5711.229749406887,5188.671117815473,2428.070551210123,1254.9896452002854,0.0,333.86614972770536,0.0,0.0210759229783471,0.0,21.423015602532555,0.0144418530836426,0.0005002755603389,0.0001997527946732,0.8242655969042159,0.0,0.0,0.0
1092219016_1169035403_0,1,1,0,5,5805.729780752784,5279.617534900705,2517.534970539205,1258.366163934818,0.0,380.4553695120786,0.0,0.0198340792707608,0.0,24.75683833562912,0.0120659278988357,0.0004876953154025,0.0001824375451692,0.8167752603694594,0.0,0.0,0.0
1092219016_1180833970_0,2,2,1,5,5805.729780752784,5279.617534900705,2517.534970539205,1258.366163934818,0.0,329.2395447806596,0.0,0.0143047000785576,0.0,19.181273848606352,0.0051244543192157,0.0004888834283829,0.0001854400563892,0.829375490932116,0.0,0.0,0.0
1092219019_1092219005_0,3,3,2,5,5168.64914922766,4651.754943156398,1898.6503795888243,820.528942096426,0.0,226.93569887917369,0.0,0.0,0.0,31.867094857549382,0.0685453265804617,0.0006001734020618,0.0002670228858203,0.8087602678227452,0.0,0.0,0.0
1092219019_1086375875_0,3,3,2,5,5209.171544909887,4705.869308931174,1958.1656723719532,861.7483498841185,0.0,253.0693003349373,0.0,0.0137835623378126,0.0,22.705905361644447,0.0442386689298906,0.0005848388018877,0.0002954394492769,0.8207592852596506,0.0,0.0,0.0
1092219034_1180833970_0,1,1,0,5,5757.067560129915,5246.359991559495,2488.8926275366084,1324.5191135126074,0.0,294.218323005923,0.0,0.0,0.0,23.67029224575701,0.0048737516617676,0.0004870166727078,0.0001727985247873,0.8084916716560353,0.0,0.0,0.0
1092219034_1113674842_0,1,1,0,5,5723.671895919025,5227.662377962869,2475.79499338051,1324.5191135126074,0.0,216.1311539920436,0.0,0.0,0.0,19.29282755026743,0.0007383078260629,0.0004869461926153,0.0001681320192995,0.7975570723792316,0.0,0.0,0.0
1092219071_1169035390_0,2,2,1,5,5811.710348850505,5299.772604733847,2541.4767480503124,1331.9703160498748,0.0,255.3781755630802,0.0,0.0,0.0,27.65909433001932,0.0011339120194674,0.0004738385591662,0.0001464219519863,0.8248457203684877,0.0,0.0,0.0
1092247422_1092247431_0,1,1,0,5,5590.754616553368,5086.420393617756,2332.825552888358,1238.577605990373,0.0,170.16823850903043,0.0,0.0,0.0,19.75343751876114,0.0034500365703876,0.0005170515815744,0.000206028278272,0.8082568222587925,0.0,0.0,0.0
1092247422_1113674857_0,1,1,0,5,5590.754616553368,5086.420393617756,2332.825552888358,1238.577605990373,0.0,230.6530430063772,0.0,0.0,0.0,19.258687964387185,0.0056971603899001,0.0005105984440148,0.0001995857945879,0.8107129679708838,0.0,0.0,0.0
1092247431_1113674859_0,1,1,0,5,5525.183843215637,5037.729405193064,2292.284620090093,1169.2605741100326,0.0,132.5275464012511,0.0,0.0,0.0,21.25595651467451,0.0063480672895132,0.0005184268321873,0.0002164159699932,0.8255931758655607,0.0,0.0,0.0
1092247444_1113674836_0,2,2,1,5,5510.874738317561,4995.687584574449,2239.017825729652,1164.1942026003794,0.0,259.0837854081674,0.0,0.0199600774886066,0.0099800387443033,19.763408977166826,0.0061755654609938,0.0005415873659788,0.0002361632888122,0.8218388658061322,0.0,0.0,0.0
1092247444_1092247422_0,1,1,0,5,5590.754616553368,5086.420393617756,2332.825552888358,1238.577605990373,0.0,230.6530430063772,0.0,0.0,0.0,24.79594217106264,0.0103317095161208,0.0005272027621531,0.0002161333190806,0.8092199220681918,0.0,0.0,0.0
1092247454_1094296530_0,2,2,1,5,5578.615985821495,5046.564634006576,2284.4232215129705,1181.047205103266,0.0,350.35846656477054,0.0,0.0,0.0,23.014677329586743,0.0175997865577375,0.0005368433185367,0.0002129154634808,0.795223100447679,0.0,0.0,0.0
1092247454_1180833967_0,1,1,0,5,5574.620274294552,5032.183312792128,2267.855952818627,1129.0414946520905,0.0,350.35846656477054,0.0,0.0,0.0,22.828657474670845,0.0021045223079364,0.0005373515389698,0.0001933865838449,0.7564258473990382,21.498894935135223,2.0077915140941043,0.0
1092247454_1092247444_0,1,1,0,5,5578.615985821495,5046.564634006576,2284.4232215129705,1181.047205103266,0.0,301.46123727729764,0.0,0.0,0.0,20.71809632338154,0.0046621494187838,0.0005376427670183,0.0002204310993924,0.8072836747731784,0.0,0.0,0.0
1092247492_1113674820_0,2,2,1,5,5282.111019682519,4776.076349333815,2025.8979244840425,934.71364064724,0.0,251.35112794521427,0.0,0.0077045203014205,0.0,19.216812650064973,0.0349672706530689,0.0005759409894898,0.0002457696938909,0.8050923044903519,0.0,0.0,0.0
1092247492_6289097043_0,1,1,0,5,5411.541123714801,4900.394441928656,2146.30393297048,1064.4624574104455,0.0,180.72398802970432,0.0,0.0269109738749727,0.0,21.496361042354525,0.0180574914094089,0.0005606837192994,0.0002402702650594,0.810534199680198,0.0,0.0,0.0
1092247501_1113674833_0,2,2,1,5,5433.811434139338,4906.972325073304,2147.3009634845807,1082.4366631942255,0.0,320.30888824168693,0.0,0.0138744127879188,0.0,29.079905281654387,0.0317794368620307,0.0005711296912583,0.0002503891707682,0.8463742957598345,0.0,0.0,0.0
1092247501_1092247492_0,1,1,0,5,5411.541123714801,4896.422458968375,2140.318831953782,1064.4624574104455,0.0,251.35112794521427,0.0,0.0128599200324653,0.0,20.934185494073425,0.0152238613729305,0.0005727585397348,0.0002458299704836,0.8244229240474631,0.0,0.0,0.0
1092247529_1092219071_0,1,1,0,5,5727.789568927416,5241.1650195387065,2493.1756986859805,1371.3925435953722,0.0,180.17396687030757,0.0,0.0,0.0,21.67194275679276,0.0030636324745042,0.000470434790168,0.0001348055820318,0.821028140991315,0.0,0.0,0.0
1092247529_1113674842_0,1,1,0,5,5723.671895919025,5227.662377962869,2475.79499338051,1368.3446744883809,0.0,180.17396687030757,0.0,0.0,0.0,19.489397966804173,0.0015341162616323,0.0004802540447791,0.0001561489132856,0.80599766054155,0.0,0.0,0.0
1092247552_1095439448_0,2,2,1,5,5278.371017741505,4757.445531161238,2001.3085288618197,928.9762284320592,0.0,331.4102965443528,0.0,0.0,0.0,24.58825877589846,0.0257671731320352,0.0005939562690301,0.0002458221228072,0.81180111145127,0.0,0.0,0.0
1092263653_246182133_0,2,2,2,5,5089.39117995348,4644.124110162799,1937.031908189922,739.1760970831002,0.0,53.39391748292532,0.0,0.0171725363463601,0.0,29.15333922898221,0.0093334989350887,0.0005328774837916,0.0003256375549823,0.8367185084587673,0.1207749456948455,0.0,0.0
1092263653_1562259326_0,2,1,1,5,5205.647362281787,4759.378497242032,2047.1316262241703,855.6647245833896,0.0,45.14214595329573,0.0,0.0072862344393781,0.0072862344393781,11.21507732614754,0.0087423926693622,0.0005116494336925,0.0002692864146237,0.822887200903593,3.3171335400658504,0.0,0.0
1092263787_1092263800_0,1,1,0,5,5471.670471102543,4972.643545666832,2222.7229699988684,1118.843551778066,0.0,115.04755652521752,0.0,0.0150190058906898,0.0150190058906898,15.959950371569263,0.0060444640713191,0.0005405211236371,0.0002319769685716,0.8145447952774632,0.0,0.0,0.0
1092263787_1113674852_0,2,2,1,5,5471.670471102543,4972.643545666832,2222.7229699988684,1118.843551778066,0.0,181.05481912420996,0.0,0.0217146854132531,0.0,16.439323689511507,0.0230876447290341,0.0005455518423169,0.0002404952389031,0.8370365593468403,0.0,0.0,0.0
