fid,street_id,noise_day,noise_evening,noise_night,commercial_pct_50m,green_pct_50m,industrial_pct_50m,recreational_pct_50m,residential_pct_50m,commercial_pct_100m,green_pct_100m,industrial_pct_100m,recreational_pct_100m,residential_pct_100m,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,road_length,road_category,one_way,distance_to_road,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,slope_pct,bldg_h_mean_50m,bldg_h_max_50m,bldg_h_mean_100m,bldg_h_max_100m,lidar_true_h_mean_50m,lidar_true_h_max_50m,lidar_true_h_mean_100m,lidar_true_h_max_100m,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m
286,T20492Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,13.188703021987946,0.0,0.0,58.031120365068745,0.0,4.228623818900088,0.0,3.500711963063363,63.42074091486989,0.0,14.426914560814245,0.0,0.0,0.0,62.12709675293974,5.0,1.0,0.0,1,1,1,1,7,0,11,0,7,11,8.65966306909939,15.321428571428571,27.0,14.507462686567164,27.0,25.75614179065472,30.16204593056127,24.113874093018712,30.16204593056127,4.08,9.0,3.977124183006536,9.0
286,T20492Q,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,13.188703021987946,0.0,0.0,58.031120365068745,0.0,4.228623818900088,0.0,3.500711963063363,63.42074091486989,0.0,14.426914560814245,0.0,0.0,0.0,62.12709675293974,5.0,1.0,0.0,1,1,1,1,7,0,11,0,7,11,8.65966306909939,15.321428571428571,27.0,14.507462686567164,27.0,25.75614179065472,30.16204593056127,24.113874093018712,30.16204593056127,4.08,9.0,3.977124183006536,9.0
287,T20337G,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,20.70866258739385,0.5830866726374689,0.0,52.99839260019505,0.0,19.02080131212451,0.4436589365406304,2.486029014519703,49.312655682511874,0.0,11.02206134806529,0.0,0.0,0.0,35.64318757764656,5.0,0.0,3.747055455531726,1,1,1,1,1,0,2,0,1,2,14.336542149098566,12.0,12.0,12.0,12.0,19.647611727423,23.258731297084267,18.359597153403747,25.249157473915503,2.5316455696202533,8.0,2.2720848056537104,8.0
288,T12200T,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,6.920763943326218,0.0,4.26174933571317,62.87313033842634,0.0,2.3748524601556413,0.0,6.180745511722831,63.33244161310739,0.0,3.744580142115825,0.0,0.0,0.0,51.402713048512105,5.0,1.0,0.0566431137035006,1,1,1,1,0,0,3,0,0,3,3.540675971332151,12.0,12.0,12.727272727272728,27.0,19.081834905228128,29.121632480216668,20.20094768127086,33.440223299841364,3.136904761904762,9.0,3.302961275626424,9.0
289,T03033V,75 - 80 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.127414528820124,0.0,4.335331893654929,30.50790577816797,0.0,12.027049585127235,1.376890587847838,13.809023481693636,32.44997516274573,0.0,4.925254148128745,0.0,0.0,0.0,52.26458118899005,2.0,0.0,0.9502531216675564,10,4,66,1,6,0,23,0,6,23,1.6454731619631,17.25,33.0,15.0,33.0,41.90838685241942,51.645139808478994,32.34692966757724,51.645139808478994,9.212765957446807,16.0,7.57258064516129,16.0
290,T20896G,45 - 50 dB(A),40 - 45 dB(A),< 40 dB(A),0.0,44.01701540827662,0.0,0.0,35.010781242621,0.0,69.24194390296196,0.1208175293158021,0.0,18.759574900935373,0.0,111.59274654608924,0.0,0.0,0.0,71.02557993404852,5.0,1.0,0.4127030905931024,1,1,1,1,13,0,36,0,13,36,4.251989861354067,12.789473684210526,21.0,12.535714285714286,21.0,18.139810928280564,24.08999821254185,19.1246836660607,24.955141914336014,3.4166666666666665,7.0,2.7777777777777777,7.0
291,T08204Q,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,6.761560443181986,0.0,5.360230170726995,61.03521888557605,0.0,4.2767369843719685,0.078853267991166,2.480482936592206,65.13444339823191,0.0,0.0,0.0,0.0,0.0,68.53823182033764,5.0,1.0,0.7876094323573704,1,6,1,1,0,0,7,0,0,7,2.9472608267146283,12.863013698630136,36.0,14.005434782608695,36.0,19.60121420565985,29.59850311279297,21.349838812202503,35.47352087675635,3.12,12.0,3.412671232876712,12.0
292,T12384Q,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,72.7780204878365,0.0,0.9727360662897372,0.0,0.0,71.04009828457158,0.0,0.0,0.0,0.0,0.0,35.08621466542323,5.0,1.0,0.4544364162236644,1,1,1,1,9,0,13,0,9,13,7.039805360186839,12.0,12.0,12.090909090909092,18.0,18.502668693335437,33.70589107937283,18.73061338168373,33.70589107937283,3.3948497854077253,7.0,3.546511627906977,8.0
293,T03015T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,16.539322528390276,0.0,3.302899463406897,55.3050681923898,0.0,21.23971771973763,0.0,13.492030726257653,40.58223628785201,0.0,40.87730228340477,0.0,0.0,0.0,79.64917192657734,5.0,1.0,0.0,1,1,2,1,20,0,26,0,20,26,7.784137126566455,12.0,21.0,12.545454545454543,33.0,28.983551559250387,39.226374858134506,27.34142941032503,41.6539513176954,3.8625,11.0,3.7954545454545454,11.0
293,T03015T,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,16.539322528390276,0.0,3.302899463406897,55.3050681923898,0.0,21.23971771973763,0.0,13.492030726257653,40.58223628785201,0.0,40.87730228340477,0.0,0.0,0.0,79.64917192657734,5.0,0.0,0.0,1,1,2,1,20,0,26,0,20,26,7.784137126566455,12.0,21.0,12.545454545454543,33.0,28.983551559250387,39.226374858134506,27.34142941032503,41.6539513176954,3.8625,11.0,3.7954545454545454,11.0
294,T11053W,70 - 75 dB(A),70 - 75 dB(A),65 - 70 dB(A),0.0,0.0,0.0,3.1122062364687624,44.29034785239414,0.0,0.0,0.0,9.338092057714473,52.70339355807712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,1,2,10,0,29,0,10,29,3.341103436148485,12.0,12.0,12.0,12.0,26.06070687966149,30.157095198197798,24.84545896547453,32.040764770507806,4.851851851851852,9.0,4.262295081967213,9.0
295,T15969V,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0784220299786957,72.97612647136937,0.0,2.506247127372248,0.0,5.375787128209141,67.11900825694276,0.0,0.0,0.0,0.0,0.0,194.59405104782655,4.0,0.0,1.6802890447104215,6,2,1,1,38,0,41,0,38,41,6.485297304119711,12.0,12.0,12.0,12.0,25.876152490143426,41.194277520473776,24.4513091422663,41.20526681819432,4.832699619771863,12.0,4.639344262295082,12.0
296,T18594W,45 - 50 dB(A),45 - 50 dB(A),40 - 45 dB(A),0.0,10.230577633903147,0.0,0.0,73.13273090275388,0.0,4.57880776916119,0.0,0.0790763211307799,63.612724897712205,0.0,0.0,0.0,0.0,0.0,56.83392418733374,5.0,1.0,1.7198756527748,1,1,1,1,0,0,0,0,0,0,6.105510520909033,12.0,12.0,12.0,12.0,35.41639302060343,48.71890772168881,33.51380645400436,48.71890772168881,3.89622641509434,12.0,4.291139240506329,12.0
297,T20646Q,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,100.0000000000184,0.0,0.0,0.0,0.0,100.00000000001032,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.1298654623314555,5.0,6.0,4.0,6.0,17.709031206684273,24.292219344033903,14.380421052473883,24.292219344033903,1.1666666666666667,2.0,1.125,2.0
298,T08871T,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,70.65330685251533,0.0,0.0,0.0,0.1605243010636707,65.20800286318045,0.0,0.0,0.0,0.0,0.0,58.93432079668644,4.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,2.9524355931278707,12.164383561643836,30.0,12.559006211180124,33.0,19.74845682495623,33.273713030133926,20.63388418367596,37.18369846067567,3.1572052401746724,10.0,3.349829351535836,11.0
299,T03215Z,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,74.35238994028884,0.0,6.80947850928092,0.0,4.110069429047944,61.55336701905809,0.0,0.0,0.0,0.0,0.0,76.87422860275508,4.0,0.0,0.0,1,4,23,2,3,0,10,0,3,10,1.7821303143920804,12.7012987012987,30.0,12.859756097560975,30.0,20.769312079878254,33.06203376506937,20.41798054486995,33.06203376506937,2.7472118959107807,10.0,2.79289026275116,10.0
300,T03245F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,8.69363871428692,0.0,0.0,56.5061992245278,0.0,12.055071168031905,0.0,0.5102946787438137,53.20518802894536,0.0,6.128693466814542,0.0,0.0,0.0,70.30431302101518,5.0,1.0,0.1479676804314257,2,10,1,2,21,0,26,0,21,26,1.322821126063472,12.055555555555555,27.0,11.823529411764708,27.0,23.49384922521752,36.7257802327474,22.224152067681075,38.42580017089844,3.402173913043478,10.0,3.3938294010889294,12.0
301,T20918V,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,27.202716539277787,56.971537498960544,3.576386260085798,0.0,0.0,24.478365691156164,43.36989277620274,11.760162670274855,0.0,0.0,1.56427429774107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,0,0,0,0,0,0,0.2649958702077686,0.0,0.0,12.0,12.0,0.0,0.0,8.87288864304341,13.2219133780705,1.3333333333333333,2.0,1.2,2.0
302,T08813J,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,10.195876850485403,0.0,18.57155570373233,13.387654111461073,0.0,13.262262337087083,0.0,15.347782871713042,26.66721814946591,0.0,9.35662511307365,0.0,0.0,59.896352193424086,47.5763097359625,2.0,1.0,0.0,2,2,77,2,8,0,16,0,8,16,0.3783391972550632,13.615384615384617,30.0,14.72093023255814,36.0,21.29446744602288,37.025229272510025,22.00026316473377,40.509801515968896,2.6666666666666665,9.0,3.3191489361702127,12.0
303,T00343U,60 - 65 dB(A),60 - 65 dB(A),60 - 65 dB(A),0.0,0.0,0.0,14.854219802519472,64.40692790644219,0.0,1.2352332290212031,0.3930067350182151,12.951151713331132,61.88107339913312,0.0,0.0,0.0,0.6078946314602546,100.00000000000004,67.80464782641889,5.0,1.0,1.01027105313894,1,33,1,1,7,0,8,0,7,8,1.9615176905415952,17.5,21.0,18.20689655172414,24.0,24.83961907809431,35.2840605375299,24.709005683519884,35.2840605375299,3.871287128712871,8.0,3.991243432574431,8.0
304,T08182B,55 - 60 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,6.004355263228322,0.3378746865022308,5.086169080285431,67.75097459070815,0.0,4.327066750461411,0.7806301132713298,9.081792221648138,66.0985276873206,0.0,0.0,0.0,0.0,0.0,68.45081860774746,6.0,1.0,0.0,1,5,1,1,2,0,5,0,2,5,1.9283913935177064,10.483870967741936,21.0,12.321428571428571,36.0,18.30816359541136,31.047209713046108,20.437684539150084,34.27203783307757,2.590717299578059,7.0,3.0522022838499185,12.0
305,T00778R,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,2.994736187213891,0.0,14.895497742158106,67.93445222401854,0.0,4.841664398570394,0.0,9.76494327540106,69.8268704797389,0.0,0.0,0.0,0.0,100.00000000000004,0.0,0.0,0.0,0.0,1,8,2,1,1,0,1,0,1,1,0.4487675960998614,16.46153846153846,24.0,16.147058823529413,30.0,22.84154312621281,27.4123548733986,22.88264318181165,37.34827023522328,3.69921875,8.0,3.64367816091954,10.0
306,T12223A,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,8.875277640021196,0.0,27.21490008519009,34.606682527307264,0.0,9.69082979209212,0.0,20.02783044345777,43.09869314389873,0.0,18.89378100474684,0.0,0.0,0.0,77.44233360066575,5.0,1.0,0.0011417835053988,1,1,1,1,8,0,16,0,8,16,1.6399305117953653,12.0,12.0,12.0,12.0,28.26232682385011,36.8752778843471,22.65145416486239,36.97507993839989,4.512195121951219,11.0,3.932098765432099,11.0
307,T12281K,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,66.87797904983196,0.0,3.170148257444472,0.0,4.470468945379158,55.45755121264849,0.0,0.0,0.0,0.0,0.0,95.381356449677,4.0,0.0,1.9331027202985076,2,1,1,5,1,0,5,0,1,5,7.27605760677956,12.0,15.0,12.055555555555555,18.0,20.789939412667284,31.395260858377355,18.69455859954037,33.66175769624256,3.5869565217391304,10.0,3.4809619238476954,10.0
308,T17542G,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),41.08543532429088,12.378586332227862,4.866721309650045,14.926817690832486,10.951085475262104,29.99341461772713,18.67284557095317,2.343454315134182,16.469355116660015,11.771447652581523,0.0,0.762824074846694,0.0,0.0,49.57105135990136,135.87945981527065,5.0,0.0,0.0,1,1,1,1,3,0,9,0,3,9,0.3753324842018264,13.846153846153848,24.0,14.023255813953488,30.0,19.852663219127106,27.526875305175786,22.86193205344991,56.28343657983002,3.10752688172043,8.0,4.173469387755102,17.0
309,T02864W,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,0.0,77.08653830216174,0.0,0.6633749304847808,0.0,0.0,81.24019421714347,0.0,0.0,0.0,0.0,0.0,34.4121709545517,5.0,1.0,0.0,1,3,26,1,4,0,8,0,4,8,1.2204986336044918,11.152173913043478,21.0,10.629139072847682,48.0,17.969213102115763,25.13933359781901,17.426219851804802,51.805696824017694,3.095,8.0,2.8393162393162394,16.0
310,T15646F,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,1.1387189350818978,0.0430698241234991,0.0,55.90417929408886,0.0,9.61436337935851,9.800866448685468,0.0,47.32829248868313,0.0,0.0,22.772802070154093,0.0,0.0,66.78737983396982,5.0,0.0,0.0,8,1,1,1,26,0,34,0,26,34,0.568969939209443,10.636363636363637,18.0,12.833333333333334,33.0,24.20984583899911,38.46944807675551,27.25817175356968,49.79150419968825,6.153846153846154,11.0,6.030674846625767,11.0
311,T12090F,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,20.21936877181978,0.0,0.094950957732331,53.260593868536354,0.0,10.962226802855817,0.0,3.84048539425217,49.24409450996296,0.0,21.73610576908644,0.0,0.0,0.0,79.15756016586373,5.0,1.0,0.4779410017005319,1,4,10,1,19,0,35,0,19,35,2.349744745106075,15.731707317073171,33.0,13.4070796460177,33.0,20.334514431822736,36.6356236233984,19.037395055922843,36.6356236233984,3.43312101910828,11.0,3.532258064516129,11.0
312,T01677R,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,8.200641682391446,0.0,0.0,42.581227133003466,0.0,12.52238915088527,0.0,0.0,54.391216589266165,0.0,1.7691875085565671,0.0,0.0,0.0,146.89998248287318,2.0,1.0,1.676695607274686,7,5,38,3,28,0,39,0,28,39,0.9870666683765644,12.193548387096774,18.0,12.308823529411764,21.0,30.65640796118297,39.34624984459386,31.06130447876618,39.34624984459386,4.783251231527093,11.0,4.461824953445065,12.0
313,T09190F,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,19.40173890272912,0.0,7.150047692962694,42.38466690267535,0.0,12.97315460472973,0.0,10.3692723568216,51.407748782286966,0.0,17.59902447585287,0.0,0.0,0.0,66.8669657309624,3.0,1.0,4.014310589920378,2,4,1,1,6,0,14,0,6,14,0.0299101068934144,12.95744680851064,27.0,12.526717557251908,30.0,20.45956855687617,31.12577401438067,20.28258425184726,34.84523256860598,2.968503937007874,9.0,3.036855036855037,10.0
314,T03151A,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.0,0.0,3.451038387983248,63.8536412284223,0.0,3.3163820492050515,0.0,3.202996935893754,60.09594444154514,0.0,0.0,0.0,0.0,0.0,104.227138223332,5.0,1.0,0.0,3,7,1,2,4,0,13,0,4,13,0.7483680424217303,17.931818181818183,33.0,16.818181818181817,33.0,28.532162550482838,44.06513292686488,26.76355834514429,44.06513292686488,4.280172413793103,11.0,4.16636197440585,11.0
315,T17834P,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,34.07069487594072,15.45242891060061,0.6892580622967988,13.916580018806163,0.0,31.362618480209527,11.131156414892905,2.4184747674540734,18.138427390228426,0.0,0.0,0.0,0.0,0.0,89.95608251191,4.0,0.0,0.032480070306931,4,11,1,1,0,0,26,0,0,26,0.0222330501373997,21.0,22.0,17.0,22.0,28.207466412845843,32.21775481280159,24.5795968793244,32.21775481280159,5.252427184466019,10.0,4.728358208955224,10.0
316,T03723O,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,37.15683050659197,0.0,0.8853900114726773,27.06017042107483,0.0,40.75773870840458,0.0,2.8083169943404283,30.698677191549788,0.0,85.9183037670187,0.0,0.0,60.599751510777125,39.50790364802829,4.0,0.0,0.0682687795157775,1,1,1,1,9,0,18,12,9,30,3.973890041054832,22.928571428571427,30.0,19.60975609756097,30.0,30.15924174960992,35.08964049141362,26.917023320581546,35.08964049141362,5.097222222222222,10.0,4.5,10.0
317,T08168D,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.2286158672429672,72.61984274134208,0.0,5.363854577459954,0.0,5.093544681694655,59.30646134580733,0.0,1.8608249887864008,0.0,0.0,0.0,56.839840121058735,4.0,1.0,2.03047001948213,1,9,1,2,0,0,0,0,0,0,2.744556230222482,13.5,30.0,14.201438848920864,33.0,21.674360435315823,35.85508797385476,22.80350370762364,35.85508797385476,3.054054054054054,10.0,3.7231503579952263,11.0
318,T12346K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,18.74555833419442,0.0,8.949555109689875,44.04442262585309,0.0,9.55425626611004,0.0,9.10183883852171,51.512611827516665,0.0,8.299272134099466,0.0,0.0,0.0,79.32348876905638,5.0,1.0,0.0,1,1,1,1,1,0,4,0,1,4,0.201705509799166,12.0,12.0,12.02542372881356,15.0,18.19715230070614,22.31859588623047,19.69391864314965,30.670543856298902,3.0863309352517985,7.0,3.2696850393700787,10.0
318,T12346K,60 - 65 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,18.74555833419442,0.0,8.949555109689875,44.04442262585309,0.0,9.55425626611004,0.0,9.10183883852171,51.512611827516665,0.0,8.299272134099466,0.0,0.0,0.0,79.32348876905638,5.0,1.0,0.0,1,1,1,1,1,0,4,0,1,4,0.201705509799166,12.0,12.0,12.02542372881356,15.0,18.19715230070614,22.31859588623047,19.69391864314965,30.670543856298902,3.0863309352517985,7.0,3.2696850393700787,10.0
319,T01835N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,1.782635085697521,0.0,4.4823449404877165,53.35105912023547,0.0,4.822388574055632,0.0,10.641718034582528,59.51089674921752,0.0,0.1312250086073445,0.0,0.0,0.0,135.44023486766437,5.0,1.0,0.0,3,5,1,1,17,0,31,0,17,31,2.4734145487818315,13.5,30.0,14.0,36.0,31.34127253162148,35.88208567301432,30.4683882296914,36.20021254205338,4.530516431924883,10.0,4.1417004048583,11.0
319,T01835N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,1.782635085697521,0.0,4.4823449404877165,53.35105912023547,0.0,4.822388574055632,0.0,10.641718034582528,59.51089674921752,0.0,0.1312250086073445,0.0,0.0,0.0,135.44023486766437,5.0,1.0,0.0,3,5,1,1,17,0,31,0,17,31,2.4734145487818315,13.5,30.0,14.0,36.0,31.34127253162148,35.88208567301432,30.4683882296914,36.20021254205338,4.530516431924883,10.0,4.1417004048583,11.0
319,T01835N,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,1.782635085697521,0.0,4.4823449404877165,53.35105912023547,0.0,4.822388574055632,0.0,10.641718034582528,59.51089674921752,0.0,0.1312250086073445,0.0,0.0,0.0,135.44023486766437,5.0,1.0,0.0,3,5,1,1,17,0,31,0,17,31,2.4734145487818315,13.5,30.0,14.0,36.0,31.34127253162148,35.88208567301432,30.4683882296914,36.20021254205338,4.530516431924883,10.0,4.1417004048583,11.0
320,T11501Z,65 - 70 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,2.696115528187795,27.388334392312675,33.318905821152136,0.0,0.0,2.120878086657595,30.750800072913403,40.45051200402131,0.0,2.864965811834824,0.0,0.0,0.0,99.60504932988589,4.0,1.0,0.0,2,1,1,6,0,0,4,0,0,4,0.6525788905802764,15.63157894736842,30.0,14.163934426229508,30.0,23.571981078039745,38.08597956145074,20.126720519597946,38.08597956145074,4.6625,10.0,3.4029850746268657,10.0
321,T12814R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.1220168606970492,1.8689773427226049,7.176159293254083,53.53884763652533,0.0,4.960608695459217,1.924848603877657,8.01194791539014,55.737260066401085,0.0,0.0,0.0,0.0,0.0,57.51831575596884,5.0,1.0,0.0,1,1,1,3,15,0,26,0,15,26,1.7385766374708689,14.941176470588236,24.0,12.941176470588236,27.0,18.879815093699698,26.43433449485086,17.708714557725934,28.728116522894965,3.4021164021164023,7.0,3.333333333333333,9.0
321,T12814R,55 - 60 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,0.1220168606970492,1.8689773427226049,7.176159293254083,53.53884763652533,0.0,4.960608695459217,1.924848603877657,8.01194791539014,55.737260066401085,0.0,0.0,0.0,0.0,0.0,57.51831575596884,5.0,0.0,0.0,1,1,1,3,15,0,26,0,15,26,1.7385766374708689,14.941176470588236,24.0,12.941176470588236,27.0,18.879815093699698,26.43433449485086,17.708714557725934,28.728116522894965,3.4021164021164023,7.0,3.333333333333333,9.0
322,T17972Y,50 - 55 dB(A),50 - 55 dB(A),45 - 50 dB(A),0.0,0.0,0.0,0.0,90.18065200033855,0.0,6.018273498904151,0.0,4.883422228668525,72.50134503783019,0.0,10.73821968797901,0.0,0.0,0.0,86.62666774558176,5.0,1.0,0.0,1,1,1,1,0,0,0,0,0,0,7.157163455992997,16.5,18.0,16.191176470588236,39.0,18.360314966498184,25.94675460516237,18.82904582750685,41.20958164760046,4.477272727272728,6.0,3.6788990825688073,13.0
323,T19974I,60 - 65 dB(A),55 - 60 dB(A),50 - 55 dB(A),0.0,15.082378154671346,0.0,0.0,55.56703486303699,0.0,28.1218111422179,0.0,0.0,49.75441991552767,0.0,12.218120173127716,0.0,0.0,0.0,20.071814417081686,5.0,1.0,0.4771926980223444,1,1,1,1,12,0,16,0,12,16,10.31296748669911,12.0,12.0,12.0,12.0,19.764271971551505,24.97729562711315,18.07607671255384,25.165542602539062,3.875,7.0,3.222772277227723,7.0
324,T01715G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,14.978511453562993,7.875103438816071,0.0,0.4707873739572953,0.0,24.97881764028933,13.068981896596476,7.811573633489208,0.0,0.0,0.0,16.403091684331912,132.84526093818678,2.0,1.0,0.0,18,6,29,6,11,0,26,0,11,26,0.9033057311311864,13.63157894736842,30.0,12.9811320754717,30.0,30.29756557316112,41.52294354561048,30.5640116882244,52.51740506154985,4.773584905660377,11.0,4.360655737704918,13.0
324,T01715G,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,14.978511453562993,7.875103438816071,0.0,0.4707873739572953,0.0,24.97881764028933,13.068981896596476,7.811573633489208,0.0,0.0,0.0,16.403091684331912,132.84526093818678,2.0,1.0,0.0,18,6,29,6,11,0,26,0,11,26,0.9033057311311864,13.63157894736842,30.0,12.9811320754717,30.0,30.29756557316112,41.52294354561048,30.5640116882244,52.51740506154985,4.773584905660377,11.0,4.360655737704918,13.0
325,T09923S,60 - 65 dB(A),60 - 65 dB(A),50 - 55 dB(A),0.0,2.2896310586333266,0.0,2.226042857217462,16.510506869626266,0.0,6.695334752017559,0.0,7.6829515558910515,35.22625877120781,0.0,10.534209653550338,0.0,0.0,3.971989625875087,54.86336159577699,3.0,0.0,0.0,7,1,85,1,9,0,32,0,9,32,0.1093624980941003,29.0,36.0,28.41176470588235,36.0,34.25340616001923,39.41017134873184,32.546728609670346,39.41017134873184,3.2,12.0,2.830985915492957,12.0
326,T04209F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,71.98223232719899,0.0,0.0,0.0,0.913466873181372,69.15604135112612,0.0,0.0,0.0,0.0,13.187520198195768,46.94332254664017,5.0,1.0,0.0,2,4,1,1,1,0,3,0,1,3,0.9586044159792022,13.11111111111111,30.0,15.504950495049505,30.0,21.74253311405744,37.99426094545137,24.81634029132099,40.558460843031575,3.4971751412429377,10.0,3.725274725274725,11.0
326,T04209F,65 - 70 dB(A),60 - 65 dB(A),55 - 60 dB(A),0.0,0.0,0.0,0.0,71.98223232719899,0.0,0.0,0.0,0.913466873181372,69.15604135112612,0.0,0.0,0.0,0.0,13.187520198195768,46.94332254664017,5.0,1.0,0.0,2,4,1,1,1,0,3,0,1,3,0.9586044159792022,13.11111111111111,30.0,15.504950495049505,30.0,21.74253311405744,37.99426094545137,24.81634029132099,40.558460843031575,3.4971751412429377,10.0,3.725274725274725,11.0
327,T11285K,70 - 75 dB(A),65 - 70 dB(A),60 - 65 dB(A),0.0,0.0,0.0,15.843425046370132,56.34457348047442,0.0,0.0,0.0,29.775346658599705,43.9952646183682,0.0,0.0,0.0,0.0,0.0,134.8152619843933,4.0,0.0,0.8787519770463895,2,1,1,4,28,0,31,0,28,31,1.3945044909159738,12.0,12.0,12.0,12.0,26.93002725076991,44.6236738149556,24.438384491787197,44.6236738149556,4.128205128205129,11.0,3.5951557093425603,11.0
328,T17220R,70 - 75 dB(A),65 - 70 dB(A),65 - 70 dB(A),0.0,8.546419198621814,0.0,8.66479001439852,29.454033313656392,0.0,7.785605605268269,0.0,12.245635701448252,38.87555560513079,0.0,5.502846797869164,0.0,0.0,85.74087030750023,171.7697994275961,3.0,1.0,4.788009655148185,16,17,29,7,0,0,8,0,0,8,0.4599178461438594,20.82857142857143,33.0,20.13,33.0,28.911702680463293,38.112521701388886,27.917876091063164,40.06796136232886,5.260606060606061,11.0,4.450704225352113,11.0
