street_id,noise_day,noise_evening,noise_night,road_length,road_category,one_way,distance_to_road,fid,osm_commercial_pct_50m,osm_green_pct_50m,osm_industrial_pct_50m,osm_other_pct_50m,osm_residential_pct_50m,slope_pct,catastral_bldg_floors_mean_50m,catastral_bldg_floors_max_50m,catastral_bldg_floors_mean_100m,catastral_bldg_floors_max_100m,signal_count_50,poi_count_50,tree_count_50,transport_count_50,street_tree_count_10m,park_tree_count_10m,street_tree_count_20m,park_tree_count_20m,total_tree_count_10m,total_tree_count_20m,road_width,openness,edge_betweenness
T19264L,50,50,45,57.826724625618574,5,1,0.0,9041,0.0,22.79916098096156,0.0,0.0,77.31333604213302,3.6661264371425055,2.945945945945946,7.0,3.3241758241758244,8.0,1,1,1,1,7,0,22,0,7,22,9.651512394595418,0.2857142857142857,0.0018165661603054
T19264L,50,50,45,57.826724625618574,5,1,0.0,9041,0.0,22.79916098096156,0.0,0.0,77.31333604213302,3.6661264371425055,2.945945945945946,7.0,3.3241758241758244,8.0,1,1,1,1,7,0,22,0,7,22,9.651512394595418,0.2857142857142857,0.0018165661603054
T01955U,65,60,55,137.7385421670461,3,1,1.6713894421851805,9043,0.0,0.0,0.0,0.0,0.0,2.729811189427594,5.108433734939759,12.0,5.248062015503876,24.0,8,11,1,2,18,0,24,0,18,24,31.91997418658979,0.2666666666666666,0.0040064120672921
T11164C,70,70,65,66.61316010434878,2,1,3.92206421199632,9046,1.143767119027552,0.0,0.0,0.0,0.0,0.1951525092253985,5.3293413173652695,12.0,4.693916349809886,12.0,6,1,1,2,7,0,20,0,7,20,30.11650186958212,0.25,0.0169366527426748
T11164C,70,70,65,66.61316010434878,2,1,3.92206421199632,9046,1.143767119027552,0.0,0.0,0.0,0.0,0.1951525092253985,5.3293413173652695,12.0,4.693916349809886,12.0,6,1,1,2,7,0,20,0,7,20,30.11650186958212,0.25,0.0169366527426748
T04470Q,55,55,50,77.55038710215098,5,1,0.0191276693616845,9047,0.0,0.0,0.0,0.0,0.0,2.256597375451993,4.243902439024391,10.0,4.215346534653466,11.0,1,1,1,1,7,0,13,0,7,13,19.866819172585128,0.4444444444444444,0.0
T05959O,55,50,45,101.00009384561626,5,1,0.0,9048,0.0,19.130108862007123,0.0,0.0,19.75663151395376,0.0594053566267918,2.622754491017964,10.0,3.2575342465753425,18.0,1,1,52,1,6,0,13,0,6,13,9.427352148308248,0.2083333333333333,0.0069651096655605
T05959O,55,50,45,101.00009384561626,5,1,0.0,9048,0.0,19.130108862007123,0.0,0.0,19.75663151395376,0.0594053566267918,2.622754491017964,10.0,3.2575342465753425,18.0,1,1,52,1,6,0,13,0,6,13,9.427352148308248,0.2083333333333333,0.0069651096655605
T03233B,60,60,55,117.00166430669834,5,1,0.0,9050,0.0,0.9589201742187892,0.0,0.0,0.0,0.0170941651831929,3.0526315789473686,8.0,3.118598382749326,9.0,1,5,1,1,2,0,12,0,2,12,7.908531629216601,0.3461538461538461,0.0015682884538844
T03233B,60,60,55,117.00166430669834,5,1,0.0,9050,0.0,0.9589201742187892,0.0,0.0,0.0,0.0170941651831929,3.0526315789473686,8.0,3.118598382749326,9.0,1,5,1,1,2,0,12,0,2,12,7.908531629216601,0.3461538461538461,0.0015682884538844
T17408B,40,40,0,388.9992959142012,5,0,0.0,9051,0.0,24.43848658986578,0.0,0.0,0.0,5.231371544335532,1.5573770491803278,4.0,1.5527638190954771,4.0,1,1,1,4,0,0,0,0,0,0,16.86573045210955,0.65,5.50776115017948e-05
T03006S,55,55,50,111.0870953646018,5,1,0.0,9055,0.0,4.216529926390454,0.0,0.0,0.0,0.3870839396461544,3.7966101694915255,9.0,3.93141592920354,13.0,3,2,53,1,4,0,11,0,4,11,10.783063510804585,0.3846153846153846,0.0043675506957601
T03006S,55,55,50,111.0870953646018,5,1,0.0,9055,0.0,4.216529926390454,0.0,0.0,0.0,0.3870839396461544,3.7966101694915255,9.0,3.93141592920354,13.0,3,2,53,1,4,0,11,0,4,11,10.783063510804585,0.3846153846153846,0.0043675506957601
T03426I,55,50,45,87.02715889412934,5,1,0.0,9056,0.0,0.0,0.0,0.0,0.0,0.4021737419872692,2.7209302325581395,8.0,3.1666666666666665,10.0,1,1,1,1,2,0,5,0,2,5,10.180942299467624,0.2,0.0002808402608017
T16897A,65,65,60,75.71760637021966,1,1,3.654094390794118,9058,0.0,0.0,0.0,0.0,0.0,6.299709198873924,2.7222222222222223,6.0,1.8977272727272727,6.0,8,1,1,1,12,0,14,0,12,14,50.0,1.0,0.0012494554074431
T12899M,50,50,45,266.31282798752704,5,0,1.0817556664981929,9059,0.0,64.20133886765974,0.0,0.0,0.0,5.302039140464493,1.0,1.0,1.87012987012987,6.0,1,1,1,2,34,0,36,0,34,36,39.909105914509446,0.967741935483871,0.0018779309123918
T07718H,70,65,60,44.58585917997153,4,1,0.0,9061,0.0,0.0,0.0,0.0,0.0,3.611011742204562,3.09375,8.0,3.154175588865096,9.0,1,7,1,1,3,0,3,0,3,3,9.520230054833224,0.3333333333333333,0.0008103160582924
T06350R,60,55,50,56.6460200687064,6,1,0.0,9062,0.0,0.0,0.0,0.0,0.0,4.2897988282820485,2.0962566844919786,9.0,2.4661016949152543,10.0,1,2,2,1,3,0,8,0,3,8,12.307713456084102,0.25,0.0018330075194578
T01197G,45,45,40,68.4063428382226,5,1,0.0,9063,0.0,0.0,0.0,0.0,99.99999999999538,0.1754228590761455,4.473333333333334,11.0,4.6170798898071626,13.0,1,2,6,1,4,0,5,0,4,5,5.7732987502810325,0.25,4.936174380106144e-05
T00853L,55,50,50,38.48347030807305,5,1,1.2142829344572226,9067,0.0,0.0,0.0,0.0,97.8166734563828,0.6756153403018157,4.72108843537415,10.0,4.615212527964206,11.0,2,9,1,1,0,0,1,0,0,1,14.034559679017375,0.2857142857142857,0.0001100171130756
T07145S,70,70,65,46.05614805996739,2,1,4.086770725845914,9070,0.0,0.0,0.0,0.0,17.96286832731345,6.926325281383601,4.571428571428571,12.0,4.53,13.0,1,1,1,1,4,0,6,0,4,6,50.0,1.0,0.0
T17116S,45,45,45,136.0298315330211,5,1,3.604617124661209,9072,0.0,38.79069791760551,0.0,0.0,0.0,3.050799713865876,3.189542483660131,9.0,3.2003780718336485,9.0,1,3,95,1,1,0,5,0,1,5,19.03749881380876,0.4473684210526316,0.0
T07185A,50,50,45,136.00477213333204,5,1,0.0,9073,0.0,0.0,0.0,0.0,0.0,9.573185418014416,1.8771929824561404,4.0,1.8974358974358967,4.0,1,1,1,1,38,0,57,0,38,57,34.55769717035654,0.7333333333333333,0.0016517445167219
T18578W,70,70,65,69.41087128200279,3,1,0.2894441766084516,9074,0.0,0.0,0.0,0.0,0.0,0.5906853491960362,4.218274111675127,11.0,3.82466281310212,12.0,2,9,1,1,11,0,18,0,11,18,20.704114306317987,0.3125,0.00308635511578
T08387M,60,60,55,70.8292122441801,5,1,0.6738447537859302,9075,0.0,0.0,0.0,0.0,0.0,2.7954507254903924,4.27906976744186,10.0,4.669941060903732,13.0,2,3,1,1,7,0,13,0,7,13,7.890382550572834,0.2222222222222222,0.0005168199059094
T07250S,45,45,40,65.55175733682306,6,0,0.0,9085,0.0,0.0833808551761759,0.0,0.0,0.0,0.6712232357832143,2.5217391304347827,7.0,2.792920353982301,11.0,1,10,1,1,4,0,9,0,4,9,16.63824589702987,0.25,0.0001100987234876
T02711G,60,60,55,67.38676676143938,3,1,0.9619781797903676,9087,0.0,4.513364077322753,0.0,0.0,13.811090110457704,5.06034049605628,4.492537313432836,11.0,3.931880108991826,11.0,2,8,1,2,15,0,25,0,15,25,21.787133391101413,0.375,0.0002643737907534
T15573F,55,50,45,103.10120514136268,6,1,0.1122301743495395,9093,0.0,25.601404692247907,0.0,0.0,99.99999999999994,1.4063840025950407,4.0458015267175576,14.0,3.99,18.0,1,4,82,1,24,0,32,0,24,32,33.43461722488526,0.5833333333333334,0.0
T11128Y,70,70,65,113.24735590560158,3,0,0.0,9094,0.0,0.0,0.0,0.0,7.837244876953426,1.942654254524541,4.7154811715481175,11.0,4.154742096505824,11.0,6,3,3,1,0,0,0,0,0,0,19.134616109390382,0.2307692307692307,0.0055116658945066
T09047Z,55,55,50,27.22785588278173,6,1,0.2417757920990349,9097,0.0,0.0,0.0,0.0,100.00000000000004,0.1101838013784976,3.243055555555556,11.0,3.3295774647887324,11.0,1,11,1,1,0,0,0,0,0,0,10.228086196695148,0.5,0.0
T19236H,60,60,55,141.21063552766643,3,1,1.1760268458885528,9098,0.0,34.47961316926443,0.0,0.0,0.0,1.4092421322813729,4.714285714285714,8.0,4.15686274509804,14.0,3,1,1,1,32,0,41,0,32,41,21.51359107020441,0.28125,0.0002394951705469
T11588W,65,60,55,118.98417643100822,4,1,0.0,9101,0.0,6.46509451443063,0.0,0.0,8.544222271372819,4.000540162905648,3.86734693877551,10.0,4.448763250883392,11.0,3,1,2,1,30,0,44,0,30,44,18.357618461263705,0.5357142857142857,0.0224878117988567
T20724N,65,60,55,18.09964312077988,3,1,0.0,9103,0.0,22.23865941637029,0.0,0.0,38.18430357053955,0.1657502836280064,8.384615384615385,11.0,6.967741935483871,21.0,2,1,19,1,4,0,10,0,4,10,50.0,1.0,0.0021987602750647
T20893D,60,55,50,278.2376627985485,4,0,0.0,9104,0.0,54.08690950234162,0.0,0.0,0.0,4.190663314531768,1.681818181818182,3.0,1.4102564102564104,3.0,2,1,1,1,0,0,0,0,0,0,35.820851480474545,0.890625,0.0015240430551422
T00654G,55,55,50,94.78850698954918,5,1,0.0,9106,0.0,0.0,0.0,0.0,52.57403789349675,0.2215458865388881,3.377049180327869,10.0,3.424757281553398,10.0,1,7,1,1,27,0,35,0,27,35,20.60701640825027,0.2916666666666667,0.0002440151318259
T20768Z,60,60,55,150.13906329706558,1,1,0.0,9107,0.0,0.6514762154207924,0.0,0.0,0.0,1.938195389938328,1.7222222222222223,4.0,1.8425925925925928,5.0,1,1,1,1,0,0,0,0,0,0,36.31067085006541,0.6666666666666666,0.006087113464839
T10840L,60,60,55,73.58727933532765,4,0,0.6837722697160332,9114,0.0,3.0698103814338817,0.0,0.0,0.0,1.7394294107057378,4.278688524590164,10.0,3.5105263157894737,10.0,1,2,1,2,0,0,0,0,0,0,13.44093932592701,0.3181818181818182,0.0003958356090082
T09060W,60,55,50,28.912714164388667,6,1,0.0,9115,0.0,0.3912551944883937,0.0,0.0,99.92239760750635,0.657148890633451,3.392857142857143,10.0,3.223826714801444,14.0,1,7,12,1,4,0,7,0,4,7,22.17691191465516,0.5,0.0004595042858021
T09400W,65,60,55,270.0836227813232,4,1,0.0,9117,0.0,0.6571111086033086,16.04225412476975,0.0,30.814199296008244,0.0333230692261412,3.9583333333333335,17.0,3.201550387596899,17.0,3,1,1,1,46,0,114,0,46,114,30.743024086897208,0.8275862068965517,0.0041961751083221
T19452N,60,60,55,105.32896777712838,5,1,0.0,9120,0.0,0.0,0.0,0.0,0.0,8.525669368789055,4.188235294117647,9.0,3.70757180156658,9.0,3,1,1,2,18,0,25,0,18,25,11.772176633298276,0.1666666666666666,0.0005184458364251
T19452N,60,60,55,105.32896777712838,5,1,0.0,9120,0.0,0.0,0.0,0.0,0.0,8.525669368789055,4.188235294117647,9.0,3.70757180156658,9.0,3,1,1,2,18,0,25,0,18,25,11.772176633298276,0.1666666666666666,0.0005184458364251
T10179F,65,65,60,14.9032753238356,3,1,0.0,9123,0.0,4.334074162252217,0.0,0.0,6.853232838194804,1.207787042964574,6.344827586206897,11.0,5.331730769230769,12.0,6,1,41,1,0,0,4,0,0,4,48.738366116131296,0.8333333333333334,0.0062061893336447
T10665O,60,60,55,117.01185164528862,5,1,0.0,9126,0.0,0.0,0.0,0.0,0.0,3.956868315226703,2.9405940594059405,8.0,3.3695090439276485,9.0,1,1,1,1,4,0,11,0,4,11,17.745490714639924,0.4285714285714285,0.0085971107403068
T02835R,55,50,45,104.69786328937818,5,1,0.4547946123282854,9127,0.0,0.0,0.0,0.0,0.0,1.6332702795914071,2.8421052631578947,10.0,2.680327868852459,10.0,1,1,15,1,4,0,5,0,4,5,7.700176132807049,0.2083333333333333,0.0012370569025458
T17400T,50,50,45,100.83030528552987,5,1,0.0,9131,0.0,0.0042950795420895,0.0,0.0,0.0,0.6942326974612898,1.989010989010989,5.0,2.2625482625482625,6.0,1,1,1,1,31,0,36,0,31,36,20.152580222766165,0.3461538461538461,0.0007349080376211
T18452J,45,45,40,24.71060054334208,5,0,0.0752945480311594,9132,0.0,115.04806521249516,0.0,0.0,0.0,22.621870896189275,1.8125,5.0,2.534136546184739,8.0,1,1,1,1,0,0,0,0,0,0,21.50494310756369,0.5,0.0
T05570X,60,55,50,176.0958799890888,5,0,0.0,9134,0.0,13.91329215581367,0.0,0.0,0.0,8.887200482745012,2.9019607843137254,14.0,2.7363636363636363,16.0,2,2,86,2,29,0,39,0,29,39,26.041660986608907,0.5681818181818182,0.0024795189254545
T11547N,55,50,45,173.29225800527485,5,1,0.0,9136,0.0,0.4563931122927451,0.0,0.0,0.0,6.613100658385612,1.793103448275862,5.0,1.8849557522123888,5.0,1,1,1,1,0,0,0,0,0,0,21.417275559616847,0.35,0.0019699372353154
T07348B,60,60,55,77.96542462477157,5,1,0.4877290250369342,9139,0.0,1.2846183534987077,0.0,0.0,0.0,2.475456671292946,4.275,11.0,4.302083333333333,11.0,3,3,1,1,11,0,17,0,11,17,16.12007062241753,0.3333333333333333,0.0
T08060S,70,70,65,64.83613788109514,4,0,0.0,9141,0.0,0.0,0.0,0.0,76.31715590377898,3.069272675400632,4.876623376623376,11.0,3.972677595628416,11.0,6,6,5,1,12,0,16,0,12,16,22.34113910687268,0.25,0.0255554341862249
T15008H,60,55,50,110.74823549757508,4,1,0.0,9143,0.0,0.0,0.0,0.0,0.0,1.6523981829893415,2.3,5.0,1.9066666666666667,5.0,1,1,1,1,11,0,15,0,11,15,42.41757254579376,0.8846153846153846,0.0042241737573559
T18081C,60,55,50,151.1601399305385,5,0,0.5580188128991808,9144,0.0,26.3619249510105,0.0,0.0,0.0,4.624233522793505,1.1774193548387095,8.0,1.1076388888888888,13.0,1,1,1,2,4,0,22,2,4,24,11.562415915525724,0.2105263157894736,0.0
T16129T,60,55,50,67.69031512996459,5,1,0.0,9146,0.0,0.5777753915530506,0.0,0.0,0.0,2.7921323762740946,3.463235294117647,8.0,3.5132743362831858,8.0,2,8,1,1,10,0,19,0,10,19,16.737043579185872,0.5833333333333334,0.0166234131483162
T09885D,55,55,50,131.51714545434174,4,1,0.6239628440705123,9147,0.0,19.65665193613465,0.0,0.0,40.78826984124005,0.0912427692560753,2.8125,14.0,2.8035714285714284,17.0,1,2,8,1,39,0,45,0,39,45,33.4696001053767,0.6,0.0
T05093P,60,60,55,59.64310407222522,6,0,0.0,9148,0.0,0.0,0.0,0.0,0.0,1.2574798238062566,3.5019762845849804,7.0,3.389473684210526,7.0,1,4,1,2,10,0,20,0,10,20,15.269165470556471,0.5,0.0
T05752B,65,65,60,122.55133305608794,3,1,1.2922648782559312,9152,0.0,4.757734444313906,0.0,0.0,68.64518980864904,2.129720293745843,4.09375,11.0,4.436823104693141,12.0,6,2,59,1,0,0,29,0,0,29,31.57612383528425,0.3214285714285714,0.0
T05369Y,60,60,55,150.1555220379786,5,1,0.0,9154,0.0,0.0,0.0,0.0,0.0,5.920527776127942,2.277227722772277,6.0,2.3211009174311927,8.0,1,2,1,1,41,0,49,0,41,49,20.80850520774935,0.1764705882352941,0.0016487563200986
T08399Q,65,65,60,84.19276297076198,2,1,0.0,9155,0.0,0.0,0.0,0.0,0.0,6.318832530382357,5.20945945945946,13.0,4.868894601542417,13.0,11,4,1,1,23,0,37,0,23,37,20.090205479264547,0.4,0.026890768857969
T10833M,55,55,50,47.70444240700028,5,1,0.0,9157,0.0,0.0,0.0,0.0,0.0,1.8447021669482209,3.090047393364929,8.0,2.829931972789116,9.0,1,1,1,2,5,0,6,0,5,6,10.974222044228622,0.3333333333333333,0.0065097612330454
T18652P,65,60,55,32.85085145951246,4,0,0.6456516602785963,9158,0.0,2.2675882826231657,0.0,0.0,0.0,1.4307124467759542,2.394957983193277,8.0,2.3434343434343434,8.0,3,9,1,2,9,0,13,0,9,13,35.15001163043998,0.8,0.0
T04611L,60,60,55,75.3336064422436,5,1,0.0,9159,0.0,0.0,0.0,0.0,0.0,11.15040407937854,1.8888888888888888,6.0,2.0576923076923075,6.0,3,1,1,3,25,0,36,0,25,36,27.71847850705061,0.4444444444444444,0.0033404648277957
T10026P,45,40,0,29.563641579047648,6,1,0.0,9162,0.0,0.0,0.0,0.0,0.0,0.777982707098208,3.2845528455284554,45.0,3.592067988668555,45.0,1,1,7,1,4,0,10,0,4,10,6.035317051570031,0.5,0.0001100171130756
T13626T,55,55,50,136.9298872531759,5,0,0.0,9164,0.0,28.044276464787345,0.0,0.0,0.0,0.9347840745170752,2.949367088607595,8.0,2.413793103448276,8.0,1,4,1,1,9,2,13,6,11,19,14.06579102911208,0.625,0.0019181962341189
T06175U,65,60,55,74.26061882557947,3,1,0.0,9165,0.0,0.0,0.0,0.0,0.0,0.727169964467543,4.642857142857143,12.0,3.9731543624161074,12.0,5,1,33,1,17,0,31,0,17,31,31.68242657023292,0.5,0.0129054185546921
T09296O,55,55,50,133.65628205160112,3,1,2.253980333163215,9170,0.0,13.262673411003032,0.0,0.0,73.98815161552793,0.1720832089169512,2.5510204081632653,12.0,3.357692307692308,13.0,1,4,1,2,7,0,15,0,7,15,7.210058035266602,0.2333333333333333,3.386204324849617e-05
T08208U,60,60,55,56.66608823320174,4,1,1.2227843434457562,9172,0.0,0.0,0.0,0.0,0.0,2.29413971846896,4.007246376811594,11.0,3.623157894736842,12.0,1,4,1,1,6,0,14,0,6,14,6.769383571952754,0.2857142857142857,0.0
T16055S,50,45,40,72.11109239616151,6,1,0.0,9173,0.0,1.4431551322678693,0.0,0.0,0.0,2.024663148695975,2.548837209302325,8.0,2.8211508553654743,8.0,3,10,1,2,2,0,5,0,2,5,5.672119491903024,0.1538461538461538,0.0062475783679675
T05961I,55,55,50,47.65256854025388,5,1,0.0,9174,0.0,31.441822511208017,0.0,0.0,55.40256601799535,0.2098530772486115,3.45945945945946,10.0,3.0638297872340425,10.0,1,1,4,1,9,0,24,1,9,25,10.132372614747908,0.3333333333333333,0.0007770692319958
T11191F,65,65,60,100.00012935379436,3,0,1.846584791488036,9178,0.0,3.6881200931783065,0.0,0.0,0.0,3.029994859883555,4.769230769230769,10.0,4.505597014925373,11.0,1,2,1,5,12,0,22,0,12,22,24.08215691406417,0.5,0.0
T02971Y,60,60,55,79.70452084126421,5,1,0.0,9184,0.0,2.288717005530444,0.0,0.0,0.0,0.6775011034244188,4.072222222222222,10.0,3.662721893491124,10.0,4,1,40,1,6,0,11,0,6,11,17.45731875654946,0.2777777777777778,0.0130801966685374
T13349R,65,60,55,190.0687472464762,4,1,0.0,9187,0.0,2.417663485184685,0.0,0.0,0.0,0.1683599747249617,1.6363636363636365,4.0,2.1,6.0,7,1,1,2,31,0,38,0,31,38,40.07258718798964,0.7857142857142857,0.0023343340025387
T13349R,65,60,55,190.0687472464762,4,1,0.0,9187,0.0,2.417663485184685,0.0,0.0,0.0,0.1683599747249617,1.6363636363636365,4.0,2.1,6.0,7,1,1,2,31,0,38,0,31,38,40.07258718798964,0.7857142857142857,0.0023343340025387
T21069J,45,45,40,54.15405129347594,6,1,2.5800712454300934,9188,0.0,40.22964822143901,0.0,0.0,91.10947435393226,0.8124970278511126,5.166666666666667,10.0,3.431924882629108,11.0,1,1,41,1,19,1,30,12,20,42,42.05294720139909,0.8571428571428571,0.0
T19095M,55,55,50,91.76520134757963,5,1,0.0,9189,0.0,9.080674963469631,0.0,0.0,0.0,25.36909246362254,3.86,10.0,3.167391304347826,13.0,1,1,1,2,5,0,6,0,5,6,21.37213660692561,0.2916666666666667,0.0002201723360792
T09678Y,55,50,45,43.47052734658619,5,0,1.2691366964364912,9192,0.0,0.0,0.0,0.0,74.79876916742319,0.5751022940365432,3.4761904761904763,10.0,3.578125,10.0,1,1,40,1,0,0,19,0,0,19,33.75272166714674,0.75,0.0001001296977778
T18826T,70,70,65,45.54902824548461,3,1,0.6841579612794291,9197,0.0,0.0,0.0,0.0,67.8089508413752,0.7903584867087702,4.1454545454545455,11.0,3.926190476190476,11.0,5,13,1,1,13,0,22,0,13,22,23.271922741839667,0.3333333333333333,0.0185742158808839
T19109B,65,65,60,62.58042989026565,3,0,0.0,9198,0.0,0.0,0.0,0.0,0.0,1.773718416920339,3.8253968253968256,11.0,3.89272030651341,11.0,7,4,1,1,1,0,8,0,1,8,41.44266969262277,0.625,0.0231533321531212
T18077G,45,45,40,60.46001278246795,5,1,0.0,9199,0.0,0.0,0.0,0.0,0.0,0.8766104320946535,1.0183150183150182,5.0,1.0305602716468591,8.0,1,1,1,1,2,0,5,0,2,5,19.82547429660402,0.375,0.0009432719748589
T15800X,60,60,55,195.01173962847463,4,0,0.0,9201,0.0,162.64538500204878,0.0,0.0,7.815422230053147,13.15305508004074,3.055555555555556,9.0,3.1595744680851063,9.0,9,1,1,1,34,6,39,28,40,67,50.0,1.0,0.0012302957937993
T15800X,60,60,55,195.01173962847463,4,1,0.0,9201,0.0,162.64538500204878,0.0,0.0,7.815422230053147,13.15305508004074,3.055555555555556,9.0,3.1595744680851063,9.0,9,1,1,1,34,6,39,28,40,67,50.0,1.0,0.0012302957937993
T00425V,65,60,60,35.97172760346569,4,1,0.0,9202,0.0,0.0,0.0,0.0,63.62153875065597,2.2239693337880926,4.941860465116279,9.0,4.537459283387622,10.0,2,6,1,1,7,0,11,0,7,11,19.06595390968447,0.7,0.0275150068992186
T02674S,45,45,0,36.94712784100415,6,0,0.3020973500913821,9203,0.0,0.0,0.0,0.0,0.0,0.5683876161460631,4.1005291005291005,11.0,4.462686567164179,11.0,2,5,1,1,0,0,0,0,0,0,3.6574845238965175,0.4,0.0
T16246X,45,40,0,63.6324095905735,5,1,0.0,9204,0.0,10.026127056597897,0.0,0.0,0.0,6.898999138795416,4.727272727272728,9.0,4.8575949367088604,12.0,1,1,1,1,7,0,17,2,7,19,34.30597768535765,0.8,0.0003243197772161
T16246X,45,40,0,63.6324095905735,5,1,0.0,9204,0.0,10.026127056597897,0.0,0.0,0.0,6.898999138795416,4.727272727272728,9.0,4.8575949367088604,12.0,1,1,1,1,7,0,17,2,7,19,34.30597768535765,0.8,0.0003243197772161
T07477J,65,65,60,33.403096645819964,3,0,0.0,9206,0.0,19.89702323429724,0.0,0.0,0.0,1.9758642571682083,4.807142857142857,12.0,4.104838709677419,12.0,2,4,1,2,3,0,11,0,3,11,33.35671804060874,0.8,0.0057751859147962
T21098O,45,45,40,90.74447976224154,5,1,0.5207252789643465,9207,0.0,0.0,0.0,0.0,0.0,1.5317739954702216,3.724137931034482,16.0,3.140961857379768,16.0,1,2,33,1,2,0,5,0,2,5,7.120815118577238,0.1818181818181818,0.0
T11378O,55,55,50,91.2179272644639,5,1,0.6228926207602851,9208,0.0,0.0,0.0,0.0,75.5898332011484,1.655370333572786,3.03781512605042,8.0,2.867595818815331,8.0,1,2,1,1,4,0,8,0,4,8,7.820486146930943,0.1818181818181818,0.0005977523236995
T18822P,50,50,45,162.6031366855497,5,1,0.0,9211,0.0,18.19639360254763,0.0,0.0,0.0,2.71827361946463,2.797202797202797,5.0,2.5657894736842106,5.0,1,1,1,3,0,0,0,0,0,0,21.106138622149444,0.5434782608695652,0.0001039465539689
T20176H,60,60,55,71.12358160388423,5,0,0.0,9213,0.0,0.0,0.0,0.0,67.05394100766078,1.5606633294415342,3.704225352112676,8.0,3.971264367816092,10.0,1,4,1,1,11,0,32,0,11,32,27.94425798514265,0.8888888888888888,0.0070345350152611
T20176H,60,60,55,71.12358160388423,5,1,0.0,9213,0.0,0.0,0.0,0.0,67.05394100766078,1.5606633294415342,3.704225352112676,8.0,3.971264367816092,10.0,1,4,1,1,11,0,32,0,11,32,27.94425798514265,0.8888888888888888,0.0070345350152611
T00011D,65,60,55,14.700518602087165,4,0,0.308642008250569,9215,0.0,0.0,0.0,0.0,0.0,0.4761716012813335,4.330827067669173,8.0,4.568085106382979,8.0,1,5,1,2,5,0,7,0,5,7,20.00967073572146,0.6666666666666666,0.0001269481346998
NS0010J,60,55,55,832.2090149128868,1,1,0.0,9217,0.0,2.214361809330424,0.0,0.0,0.0,0.7474085367068772,0.0,0.0,2.581081081081081,10.0,1,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0040593897801164
T15493G,60,55,55,215.42750417559424,3,1,0.0,9218,0.0,6.0259666824210765,0.0,0.0,95.42018648918462,1.9356860175546533,3.5047619047619047,12.0,3.4934640522875817,12.0,4,22,26,2,10,0,22,0,10,22,10.455249054680465,0.1739130434782608,0.0086157430251347
RL0053A,70,70,60,343.84517175224573,1,1,0.0,9219,67.47300343924273,23.760761992038383,0.0,0.0,0.0,2.725063678460067,0.0,0.0,3.0,3.0,2,1,1,1,0,0,0,0,0,0,50.0,1.0,0.0
T08192D,55,55,65,40.5292864061991,6,1,0.0,9223,0.0,0.0,0.0,0.0,49.869645391661535,1.5297553617670765,2.9682539682539684,8.0,2.924198250728863,9.0,1,14,1,1,0,0,3,0,0,3,27.718633784548484,0.6666666666666666,0.0002747885348671
T04891H,55,55,50,56.70571848413668,5,1,0.0,9224,0.0,0.0,0.0,0.0,0.0,6.013509313109783,3.3607594936708862,7.0,3.5302713987473906,9.0,1,3,1,1,1,0,2,0,1,2,7.820134384970487,0.375,0.0144496005484219
T04891H,55,55,50,56.70571848413668,5,1,0.0,9224,0.0,0.0,0.0,0.0,0.0,6.013509313109783,3.3607594936708862,7.0,3.5302713987473906,9.0,1,3,1,1,1,0,2,0,1,2,7.820134384970487,0.375,0.0144496005484219
T06715A,50,50,45,69.64595739904186,6,1,0.0,9225,0.0,0.0,0.0,0.0,0.0,0.1148665718638757,3.590551181102362,8.0,3.419452887537994,8.0,1,4,1,1,9,0,15,0,9,15,11.980851993978703,0.3333333333333333,0.0003303840585987
T08295J,55,55,50,35.61163714923279,5,0,0.2725885889671212,9227,0.0,0.0,0.0,0.0,0.0,1.2636340223666125,2.941747572815534,11.0,3.7676419965576593,14.0,1,1,1,1,7,0,8,0,7,8,7.693057791578839,0.4,0.0
T05003X,60,60,55,54.77971596568497,5,1,0.0,9228,0.0,0.0,0.0,0.0,0.0,4.527243237043526,3.620879120879121,10.0,3.8436724565756815,10.0,1,2,7,1,3,0,6,0,3,6,22.62337115360602,0.4375,0.0072840306001378
T05003X,60,60,55,54.77971596568497,5,1,0.0,9228,0.0,0.0,0.0,0.0,0.0,4.527243237043526,3.620879120879121,10.0,3.8436724565756815,10.0,1,2,7,1,3,0,6,0,3,6,22.62337115360602,0.4375,0.0072840306001378
T03933W,65,60,55,541.9116014973517,3,1,0.0,9229,3.234547456391873,7.592512204574553,100.00000000008254,0.0,0.0,0.0276798088383728,0.75,1.0,0.9545454545454546,2.0,1,1,9,1,0,0,0,0,0,0,44.47151985101716,0.9464285714285714,0.0016230176517043
T10045S,55,50,45,122.12543787171884,3,1,0.0,9230,0.0,1.991058917241759,0.0,0.0,0.0,0.7942651482736488,3.055555555555556,13.0,3.265060240963856,13.0,5,1,38,2,35,0,52,0,35,52,17.829107054219133,0.5714285714285714,0.0005471036464787
T03125Y,65,65,60,73.88237862349578,4,0,0.4315135748083956,9231,0.0,26.482258590562434,0.0,0.0,0.0,0.9339175956608764,3.690909090909091,11.0,3.476351351351352,15.0,6,4,22,4,5,0,7,0,5,7,31.927602599588308,0.65,0.0081802447559032
