road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,dist_to_living_street,signals,transport,pois,width,height,betw_centrality,clos_centrality,green_100,straightness,closeness400,width_x_betw,min_arterial_dist,min_local_road_dist
256484473_30295384_0,3,3,2,4,2413.163341708448,299.9012224968893,532.3621719783869,0.0,0.0,159.2930004012352,9.716394869052,3.8865579476208,5.829836921431199,21.800323445604363,6.818181818181818,0.0519578506544336,0.0002193620737476,0.0,0.8270077740568116,1.97566345462683e-05,1.1326979498050587,299.9012224968893,0.0
256484464_387127696_0,3,3,2,4,2560.3050178202834,225.59116524489852,569.3918660481172,0.0,0.0,194.12744421574817,4.992837642528934,4.279575122167658,4.279575122167658,24.178804343033143,8.636363636363637,0.057964417219025,0.0002238127678162,6.999955812861441,0.8232594737280159,1.4468874076205694e-05,1.4015103027967466,225.59116524489852,0.0
256484464_256484505_0,3,3,2,4,2655.284468227592,219.9547911182601,405.046876935728,0.0,0.0,236.25639179030736,1.7616407569686108,1.7616407569686108,2.936067928281018,35.02289478896272,12.45,0.0589367532260794,0.00022566525816,1.417925422392978,0.8190887850958586,1.2019720721273224e-05,2.064135707440038,219.9547911182601,0.0
256484464_387130505_0,3,3,3,5,2606.2938087953894,225.59116524489852,567.2801992093919,0.0,0.0,269.62878608899496,2.7848793910496727,2.7848793910496727,6.962198477624182,16.01936788522199,13.285714285714286,0.0009290100025553,0.0002228554371463,1.063666029638635,0.8116418161433143,1.0244318879033522e-05,0.01488215299998437,225.59116524489852,0.0
256484453_387130491_0,3,3,2,5,2273.135656974792,329.3733092748995,435.9892204151687,73.8788002545548,0.0,207.87899095194075,4.15766315703222,24.94597894219332,8.31532631406444,31.28021976793364,10.0,0.0016543752257033,0.000215522453487,0.0,0.823362497138201,1.962794512663164e-05,0.05174922063862405,329.3733092748995,0.0
256484453_256484473_0,3,2,2,5,2274.348160455961,299.9012224968893,458.8279431783744,0.0,0.0,185.30572301460003,2.009209295840798,2.6789457277877307,2.009209295840798,18.9469590505041,7.448275862068965,0.0182049842938838,0.0002172764934272,0.0,0.8248079621213332,1.928315677712563e-05,0.3449290919312866,299.9012224968893,0.0
256607726_4591013619_0,2,1,1,6,898.8637487057424,193.66014035330028,918.0955799441122,116.76837402675076,45.110609711190016,0.0,0.7697909629167671,1.539581925833534,3.848954814583836,7.211218743325773,6.333333333333333,0.002797302666124,0.0001943351559275,0.0,0.8212498328245708,2.680418595912549e-05,0.020171961416708545,193.66014035330028,0.0
256484505_256484464_0,2,2,2,4,2655.284468227592,219.9547911182601,405.046876935728,0.0,0.0,236.25639179030736,1.7616407569686108,1.7616407569686108,2.9360679282810183,34.94879088884365,13.2,0.0589367532260794,0.00022566525816,1.4179254223929771,0.8190887850958586,1.2019720721273224e-05,2.0597682641656303,219.9547911182601,0.0
256484490_849592995_0,3,3,2,4,2529.4736235063347,247.4117480898269,268.99549523432546,0.0,17.35551858418548,185.1933334448999,25.150729422874107,16.76715294858274,4.191788237145685,44.637216013440565,18.0,0.0006476295802933,0.0002300400177706,10.660861344791886,0.8144807849685477,1.5922754321415844e-05,0.02890838147224588,247.4117480898269,0.0
256484490_30688888_0,3,3,3,4,2460.447720950808,266.6006517489398,287.3084924983258,0.0,0.0,190.10729573408813,5.03896778137891,4.319115241181923,2.1595576205909617,19.91697397869181,9.0,0.0052222277422761,0.0002297382497688,2.664271788001964,0.8116554794691448,1.555130538298393e-05,0.10401097405371557,266.6006517489398,0.0
256484488_849592994_0,2,2,1,4,2526.682770963175,277.57129665829655,300.1011017155993,0.0,0.0,207.70148973178888,50.0,39.88682625027702,9.971706562569254,50.0,0.0,0.0073894070455768,0.0002294734602421,3.6109944410927257,0.8138780180787968,1.6865446278778105e-05,0.36947035227884,277.57129665829655,0.0
256484485_3748616600_0,3,3,2,4,2565.90697897749,211.74990354940627,309.80003343427194,0.0,0.0,208.64562455086696,3.782604167894847,3.2422321439098685,1.0807440479699562,24.626653472628323,10.153846153846152,0.0288498445262026,0.0002283613898185,6.232482655536991,0.8178609098137503,1.4248149005398155e-05,0.7104751238859944,211.74990354940627,0.0
256484485_387127682_0,3,3,2,5,2397.495625869288,297.4492278673355,309.80003343427194,0.0,0.0,212.728991798375,2.3364727009100505,4.0888272265925885,0.5841181752275126,17.616668990797024,11.2,0.0011200714032647,0.0002244221735808,23.7842177113383,0.7983204668570949,1.0547750903447374e-05,0.01973192715737175,297.4492278673355,0.0
256680777_1374370026_0,3,3,2,3,3274.399161713288,3874.391272761012,0.0,145.40749436516518,47.2239095280191,1403.284808132078,0.238329744673494,1.6683082127144584,0.238329744673494,30.02199936845274,3.409090909090909,0.0020102512591792,8.208588372544697e-05,41.84155631691681,0.5665321761131058,4.595524992273562e-06,0.06035176203350927,0.0,47.2239095280191
256680641_658169292_0,3,2,2,3,2444.760072859455,3045.516142357573,0.0,37.62373674222858,0.0,599.7461761918834,3.8181582483030887,6.109053197284942,0.7636316496606177,35.580134699944395,3.0,0.0225958299637422,8.936455671212717e-05,45.257802037886925,0.5513753146751283,6.374273595615955e-06,0.803962673766987,0.0,0.0
256680641_1350466674_0,2,2,2,5,2440.07553840126,3040.86524928228,0.0,159.86645100031444,0.0,598.2170452034997,8.523502645801083,17.047005291602165,8.523502645801083,50.0,0.0,0.0006720930750075,8.98289345665334e-05,69.66277864074736,0.5491214068856958,6.705810177999941e-06,0.033604653750375,0.0,0.0
256680583_1350466688_0,2,2,2,3,1666.464625991188,2267.1275655807485,0.0,22.88703216090332,0.0,0.0,3.289144289522776,4.604802005331886,1.3156577158091105,14.011069186781867,5.0,0.0249913435898837,0.0001097833517648,18.92490952849421,0.6103909431679706,4.366948189679278e-06,0.350155444108498,0.0,0.0
256680583_3472804093_0,3,3,3,3,1616.7271181698657,2217.2176221498826,0.0,0.0,0.0,145.11679139917288,13.059679329105892,11.194010853519334,3.731336951173112,15.799246317567516,6.8,0.0254281701813307,0.0001109961501124,0.0,0.614514796118347,7.761265415893857e-06,0.40174592409986914,0.0,0.0
256680583_1071339362_0,3,2,2,5,1666.464625991188,2267.1275655807485,0.0,32.323568273203264,0.0,102.6788228316282,1.069087934653178,1.9243582823757204,0.6414527607919068,18.94457920653573,5.88,0.0002241147467503,0.0001079519480154,38.68222148120732,0.616164105821091,3.276925340270718e-06,0.004245759571163755,0.0,0.0
257048006_968281617_0,2,2,1,6,407.26969006441897,77.3283170893767,870.3061245920686,146.43497962272482,0.0,0.0,0.8002503048130442,3.2010012192521766,0.8002503048130442,13.78767391799354,9.0,6.703600348275773e-05,0.0001803310276531,0.0,0.8064381119773663,1.4727287268880748e-05,0.0009242705567857429,77.3283170893767,0.0
257048000_257047981_0,2,2,2,5,620.0971517801017,233.12408407161524,863.6947989826434,296.4395757124879,0.0,0.0,0.528254376958889,1.056508753917778,0.528254376958889,14.67341980123236,4.941176470588236,0.000422937153483,0.000189101421404,0.0,0.8223798156019948,1.7403249421220022e-05,0.006205934402594301,233.12408407161524,0.0
257048000_957075910_0,3,2,2,6,620.0971517801017,209.0163086122164,863.6947989826434,309.8804387498548,0.0,0.0,1.5194786978851766,3.0389573957703533,1.5194786978851766,6.86447725221136,4.25,0.0001580331711927,0.000188333533539,0.0,0.8206817683653469,1.4177232652248312e-05,0.001084815108747113,209.0163086122164,0.0
257047981_30254610_0,3,3,2,5,763.591646482988,211.85270141514968,869.6867030036939,256.72607979950106,0.0,92.3299389479514,2.1269627204491592,4.253925440898319,2.1269627204491592,7.922186438477176,4.0,0.0045314479731542,0.0001909402848954,0.0,0.8219443099650139,2.2999184810577704e-05,0.03589897567958709,211.85270141514968,0.0
257047981_2706190190_0,3,3,2,5,721.9135310065335,255.05767309193416,818.6792224857027,296.4395757124879,0.0,130.2495011408025,1.946621182061304,3.893242364122608,1.946621182061304,16.594869606528974,4.875,0.0072073624771081,0.0001898473149286,0.0,0.8220739923029363,2.1041749308726622e-05,0.11960524051459857,255.05767309193416,0.0
257047975_257047981_0,3,3,2,5,763.591646482988,255.05767309193416,869.6867030036939,218.5983936100503,0.0,0.0,0.7420918899784128,1.4841837799568256,0.7420918899784128,11.82873361248818,5.5,0.0031938172359938,0.0001912254835684,0.0,0.8202957187701643,2.2589439544720533e-05,0.03777881329154396,255.05767309193416,0.0
256680777_8974093833_0,3,3,2,3,3672.633464943861,4271.268167260161,0.0,273.0116151301927,24.266416202604105,1796.2198049571164,1.2913332419965693,2.5826664839931386,1.2913332419965693,38.73423000613241,3.0,0.0002233863675442,8.043048125549193e-05,16.538380943421885,0.5700915378179585,1.0584114433824825e-05,0.008652698940691475,0.0,24.266416202604105
257747680_1046607401_0,3,2,2,6,963.0486505004556,393.5668156952714,874.2840098159762,64.45425734384263,0.0,0.0,0.634693113579916,1.904079340739748,4.442851795059412,11.71075834833117,5.1891891891891895,4.596323955543149e-06,0.0001917498621722,0.0,0.8079041318793359,1.7172922056180138e-05,5.382643913401148e-05,393.5668156952714,0.0
257747680_2707017764_0,2,2,2,6,982.2908178202488,393.5668156952714,906.3106475880422,118.95952531472336,0.0,0.0,0.6407898973534885,2.563159589413954,5.767109076181397,7.342973073779754,4.78125,0.0006743535621987,0.0001930864298543,0.2172073844165786,0.8108354950888074,1.9074581911527232e-05,0.004951760049432514,393.5668156952714,0.0
257048076_257048068_0,2,2,2,6,854.2649359304825,91.87612936344632,1015.2376452899208,177.237038746631,24.05996547009564,0.0,1.99034556552394,3.980691131047879,1.99034556552394,8.523985434090987,4.909090909090909,0.0049836458775017,0.0001932340102397,0.0,0.8188818717856046,2.7222455178591804e-05,0.04248052486849208,91.87612936344632,0.0
257048068_968281620_0,3,2,2,6,766.1408850869204,84.07664049419094,1025.4348612788606,201.3112707487928,0.0,0.0,0.9059156914346022,1.8118313828692043,0.9059156914346022,11.41773671209808,5.333333333333333,8.461757052581896e-05,0.0001923407640483,5.897290521447728,0.8193798181768317,2.358970907417181e-05,0.0009661411414811916,84.07664049419094,0.0
257048040_4416582754_0,3,3,2,5,781.0579842946202,33.680655656194865,1057.3391217257813,193.08175203809435,0.0,30.39276405637082,3.380233982893468,4.506978643857957,1.126744660964489,34.161255892735134,7.636363636363637,0.0050897631928688,0.0001931288006593,32.91954198532524,0.8210228150683083,2.5339403533420183e-05,0.1738727028650157,33.680655656194865,0.0
257048025_957075909_0,2,2,2,5,650.2866276211445,69.42483729670265,961.9198737349952,248.0157079458524,0.0,38.64000709156977,0.7894263666500994,3.1577054666003974,0.7894263666500994,20.76799012066404,8.1,0.0002878353690192,0.0001895286420247,17.612906328877813,0.8164937790203677,1.6543414501178522e-05,0.005977762100168434,69.42483729670265,0.0
257048006_948980794_0,2,2,1,5,480.54243056039786,180.7903458918033,788.3082543293286,217.05771290989364,0.0,0.0,1.216195998175356,2.432391996350712,1.216195998175356,31.653310566513,13.0,0.0001570787432675,0.000180680830488,0.0,0.8058472006118029,1.277609685357319e-05,0.004972062244043741,180.7903458918033,0.0
258359283_258359284_0,2,2,2,5,372.0577306366136,545.7615956642388,1287.6096538366917,174.91673193102756,0.0,358.7137277893963,0.6522306379837018,1.3044612759674037,1.9566919139511056,32.74166049743249,7.235294117647059,0.0033026471359903,0.00016682851285,9.464831474692518,0.8512025668627471,8.479042194790774e-06,0.10813415126941216,372.0577306366136,0.0
258359283_359238153_0,2,2,1,5,372.0577306366136,584.1086216356712,1320.74041148878,174.91673193102756,0.0,440.6573779122264,0.6809284283514955,1.361856856702991,2.0427852850544865,34.94650532376458,9.461538461538462,0.0007353867163625,0.0001670874146275,0.0,0.8543442613737132,9.092762998299387e-06,0.025699195798387864,372.0577306366136,0.0
258359282_356295237_0,2,2,2,5,223.7783338852809,389.648442643035,1470.9718371168024,177.9980581528396,0.0,325.5358003327897,1.3185078252713969,5.274031301085588,1.3185078252713969,21.65936727039952,4.153846153846154,0.0024364033277787,0.0001578261291994,0.0,0.8583951300838097,1.301454964434266e-05,0.05277095449518245,223.7783338852809,0.0
258359282_390227221_0,2,2,2,5,225.8984120471673,241.2044059447584,1251.7631899174785,179.37550830386084,0.0,343.11405206593105,0.8201931972848235,1.640386394569647,4.511062585066529,31.981110769046616,3.48,0.003779308535052,0.0001597384635257,5.915481832050861,0.8552041720437307,1.0175401373027884e-05,0.1208664848899013,225.8984120471673,0.0
258359282_356295211_0,2,2,1,5,154.8628810006289,434.6538699978791,1487.0816096605454,102.64804697236993,0.0,283.1800089318915,1.202247924796048,2.404495849592096,1.202247924796048,42.61513713141024,12.0,0.0020213276464164,0.0001581491705371,0.0,0.857578901604497,1.5321290597635e-05,0.0861391548395456,154.8628810006289,0.0
257747681_257747680_0,3,3,2,6,963.5786147723636,352.23407210345863,962.358268986262,135.2817219410921,49.74135129479215,0.0,2.1880039355603667,6.5640118066811,17.504031484482933,14.288711191079855,7.875,0.0007533199147464,0.0001919591524177,0.0,0.8080138397751031,2.0326577059093684e-05,0.010763970696300208,352.23407210345863,0.0
258562666_258562674_0,3,3,3,2,852.0699791672206,0.0,1115.5321106462995,170.49064618972065,0.0,59.19718390410579,15.712845445771212,10.475230297180808,2.618807574295202,50.0,0.0,0.002737550454702,0.0001956547520976,47.33084182923941,0.827353159952367,3.009165570452573e-05,0.1368775227351,0.0,0.0
258562655_522578984_0,3,3,2,2,895.7872814829723,0.0,1187.4206388760435,0.0,31.9396299519826,17.43691698108335,5.25490344153602,4.504202949888017,0.7507004916480029,0.0,6.0,0.0061740435489387,0.000198192696054,22.76294167792776,0.8203405333606393,2.4523177739717315e-05,0.0,0.0,0.0
258359388_258359387_0,2,2,1,5,590.1946895823448,497.5161043075469,1102.5652024931994,116.63364364817996,0.0,202.89376293353016,1.9929445983978764,1.9929445983978764,0.9964722991989382,35.01467403212812,12.0,0.0088604065270211,0.0001723378780181,14.009984958242658,0.854409450860513,1.0201783288933277e-05,0.3102442463357842,497.5161043075469,0.0
258359388_356295215_0,2,2,2,5,681.6503557034412,462.9857106259925,959.28019015665,8.07193309492917,0.0,132.07605779841347,2.765202305531305,2.0739017291484787,0.6913005763828263,31.58001351308781,8.5,0.0087590111182313,0.0001754349514665,40.010866528278925,0.8558585986036463,1.4252730133847528e-05,0.27660968947503084,462.9857106259925,0.0
3213093362_9042478734_0,4,3,3,6,2654.208560428184,543.6840704451666,39.95260708616527,26.682684295170965,124.54010265610891,0.0,2.8020624146717097,7.005156036679275,15.411343280694403,12.90492835804437,15.23076923076923,0.0002241147467503,0.0002318885381256,0.0185039481236128,0.8383093445495745,1.1617966150351174e-05,0.002892184750793879,39.95260708616527,0.0
258359284_258359283_0,2,2,1,5,372.0577306366136,545.7615956642388,1287.6096538366917,174.91673193102756,0.0,358.7137277893963,0.6522306379837021,1.304461275967404,1.956691913951106,32.66084025198456,7.235294117647059,0.0033026471359903,0.00016682851285,9.464831474692506,0.8512025668627471,8.479042194790774e-06,0.10786723051725351,372.0577306366136,0.0
258359284_258359387_0,2,2,1,5,511.43493083173706,489.3090916256489,1202.2973671050556,189.32769843966872,0.0,275.97858496184904,0.7170818396935069,1.4341636793870138,1.4341636793870138,32.23106584786702,3.0,0.0,0.000169476622414,32.62082620720872,0.8500662008927615,8.296456741885754e-06,0.0,489.3090916256489,0.0
258565861_1306211579_0,3,3,2,5,1054.9292354528454,102.17311415098436,1163.9736787751556,0.0,0.0,58.76402003544498,3.110293278766608,9.330879836299824,4.147057705022145,9.494637854631142,7.166666666666667,0.0004854772991076,0.0002001380256122,2.064483602328341,0.8237110754280672,2.892938289447564e-05,0.004609431141671104,102.17311415098436,0.0
3209362421_3209362420_0,1,1,0,6,1216.3869449154977,1651.9294025155775,813.8748378276739,152.24684820507815,0.0,0.0,2.208350942445628,4.416701884891256,2.208350942445628,30.731896724082624,12.6,0.0008121930478163,0.000141563998498,6.623783589602342,0.8142017627837383,1.3496335511638838e-05,0.02496023286550843,813.8748378276739,0.0
3209362420_3209362421_0,1,1,0,6,1216.3869449154977,1651.9294025155775,813.8748378276739,152.24684820507815,0.0,0.0,2.208350942445628,4.416701884891256,2.208350942445628,30.731952524156576,12.6,0.0008121930478163,0.000141563998498,6.623783589602343,0.8142017627837383,1.3496335511638838e-05,0.024960278185940564,813.8748378276739,0.0
258565857_490941837_0,2,1,1,5,1145.9168774514535,270.4292497891413,1154.2116221966762,14.284519245080904,0.0,53.4811279826764,4.673066632352971,16.3557332132354,4.673066632352971,10.00839612739724,9.75,0.0002241147467503,0.0001971006998705,0.0,0.805819353764852,1.7854702124686427e-05,0.002243029163468316,270.4292497891413,0.0
3208632836_1483794627_0,3,3,2,3,1718.3853228984797,1098.4688417485563,0.0,35.84950632705775,0.0,0.0,7.347140235374397,8.265532764796198,0.9183925294217996,32.92869015019244,6.0,0.0018213498795637,0.0002039406720014,0.0,0.8315482246778172,1.4661566188924137e-05,0.059974665839243387,0.0,0.0
3208632836_1233754573_0,3,3,2,5,1663.1752480767736,1090.9793851845975,0.0,140.3234719587264,0.0,106.01614899014103,5.428052016235451,10.856104032470904,1.809350672078484,23.9392991148038,6.375,0.0033979894624124,0.0002038890428527,3.336270449137233,0.8270048509723344,1.4668408510597427e-05,0.0813454861296418,0.0,0.0
258563358_257746909_0,3,3,3,4,1100.6849723501734,303.37316424470646,1102.3137412438025,0.0,52.49358039390302,0.0,45.00007123565317,50.0,100.0,50.0,0.0,0.0128618456034001,0.0001975889622757,0.0,0.8188164634262176,2.350850342171648e-05,0.643092280170005,303.37316424470646,0.0
258562674_2017294208_0,3,3,3,2,462.82547762335145,0.0,1015.5332992743436,33.70921939566653,10.03898682454394,60.13875081443533,3.753650626375729,1.6422221490393814,0.234603164148483,44.223274870963394,19.0,0.0036002277164563,0.0001903052485948,46.20777140121889,0.8268574152686243,2.321441401637852e-05,0.15921385990290782,0.0,10.03898682454394
260723604_30295138_0,3,3,2,5,3092.0811499555552,523.7882379586913,353.05209910655174,0.0,0.0,92.85184985256666,0.9333579023499972,7.466863218799978,15.867084339949956,11.009828604179429,7.227272727272727,0.0003120728150143,0.0002378438569605,0.0,0.8154557158982234,2.017792181000816e-05,0.003435868205331236,353.05209910655174,0.0
260723604_31285675_0,3,3,3,4,3025.3388344100645,537.725028671257,365.4498309793548,0.0,0.0,92.85184985256666,2.2036688123109207,7.712840843088223,14.323847280020985,19.953346020352065,11.25,0.0059628889287516,0.0002378976067989,0.0,0.8157659958010313,2.200459334103048e-05,0.11897958607630713,365.4498309793548,0.0
3208632836_364670660_0,3,2,2,3,1691.46539748268,981.2732604132513,0.0,140.3234719587264,0.0,106.01614899014103,2.5579356772200983,5.968516580180229,0.8526452257400329,41.16620471064503,9.0,0.0018830109468362,0.0002051916675601,0.0,0.825589678818665,1.4849642206655549e-05,0.07751641410984454,0.0,0.0
260723600_260723993_0,3,3,3,4,3278.880526393548,722.053928115751,145.93513946114552,0.0,0.0,72.63909552755811,8.813252762948101,10.575903315537722,26.439758288844303,31.397276637564268,13.928571428571429,0.0478288698674194,0.0002402626383512,2.692755480779067,0.8258821305718353,2.2427029391247103e-05,1.501696258489429,145.93513946114552,0.0
258565861_2665264315_0,4,3,3,4,1054.9292354528454,108.65041417083404,1121.916166794499,0.0,0.0,0.0,7.919581527514049,11.879372291271077,7.919581527514049,32.19340045290824,13.736842105263158,0.0123467056890384,0.0001991050712806,0.0,0.8267366319483309,3.1716921484445544e-05,0.3974824405214136,108.65041417083404,0.0
8930700694_553061171_0,3,3,3,4,1023.2033282724332,3703.852529738606,539.6163730574701,0.0,0.0,1003.9794072056716,2.512312349439288,5.024624698878576,2.512312349439288,50.0,0.0,6.490109891324315e-05,9.086273711413312e-05,20.229372520543503,0.7966438347707905,1.792127199630166e-05,0.0032450549456621573,539.6163730574701,0.0
8816467872_669900460_0,3,3,3,5,46.66953925336624,2010.3427774703864,199.6071753432273,508.2745095131763,0.0,514.541159353723,0.7019655242320261,2.105896572696078,0.7019655242320261,50.0,0.0,0.0074932638737526,0.0001199821950361,0.0,0.8278015597258371,9.22821947758761e-06,0.37466319368763,46.66953925336624,0.0
8745736544_178526454_0,4,3,3,5,2231.8671139090457,55.94077698269597,183.3019304721031,0.0,0.0,86.12395978770452,3.846519520697473,11.539558562092418,19.232597603487363,16.553297876735627,5.6,0.0010529098171602,0.0001852706011631,6.0305186701430165,0.8483706256592641,2.0091038700179747e-05,0.017429129840792038,55.94077698269597,0.0
8710875305_30617918_0,3,3,2,6,1946.2718168787585,101.4761561599674,195.15949284184867,269.100125748935,0.0,0.0,2.6496738103587374,5.299347620717475,7.949021431076211,4.299629894912332,10.2,0.0002241147467503,0.0001903109563951,25.5619134773482,0.8384794550645283,1.711586571286102e-05,0.0009636104650182963,101.4761561599674,0.0
262251530_619410240_0,3,3,2,5,1177.6969375942376,1169.7999792182982,133.08413923705112,0.0,0.0,169.83655377913016,4.687501052071135,3.515625789053351,1.1718752630177838,50.0,0.0,0.0069412026686005,0.000189120956768,80.74441563902212,0.8767149742150596,1.4076263810061524e-05,0.347060133430025,133.08413923705112,0.0
262250647_619407541_0,3,2,2,3,1029.6406603476955,1324.301271273971,0.0,0.0,73.47150849391029,68.22671425542698,5.497986355320673,5.497986355320673,4.581655296100561,42.11061439403514,29.4,0.0044620258998585,0.0001852923600963,47.82395436751748,0.878525738447697,1.4525228347635048e-05,0.18789865208513895,0.0,0.0
262250646_543552915_0,3,3,2,4,577.7771400909941,1829.732186833628,0.0,0.0,16.748525969109462,120.85671703337398,2.4405535971962924,2.4405535971962924,1.1093425441801328,41.41624531159001,9.947368421052632,0.0024045053418577,0.0001672335146096,6.210583707850336,0.876282878973945,1.1339220421783554e-05,0.09958558309140711,0.0,0.0
262250646_312895216_0,2,2,2,4,577.7771400909941,2177.3259085579,0.0,0.0,0.0,187.2524894889961,4.318907873174701,2.591344723904821,1.7275631492698804,39.645161975051664,21.6,0.0012762208351314,0.0001622160729881,13.593635011497833,0.8722759653627772,9.83339023297185e-06,0.05059598172472006,0.0,0.0
262250623_262250616_0,2,2,1,3,567.6469920329465,2705.3928386819066,0.0,0.0,248.01139684174683,551.7621878243675,50.0,26.87328373148165,6.718320932870412,50.0,0.0,0.000397770396087,0.0001523229739746,1.0650133108983524,0.8839700132019221,8.238454096439634e-06,0.01988851980435,0.0,0.0
262250618_262250621_0,3,3,2,3,589.4471299449255,2668.1502187522,0.0,25.928338927082653,204.9523340192692,508.7543689952718,44.92582569427812,14.97527523142604,4.991758410475346,48.44467242180594,30.0,0.0003805404603848,0.0001527093086404,7.1965744327774805,0.8827402750041753,9.50504027538198e-06,0.018435157946584856,0.0,25.928338927082653
260723993_6960234560_0,3,3,3,4,3215.012801911446,675.6370653550842,201.97595157743763,0.0,0.0,8.41679616174884,6.201779456267041,15.5044486406676,34.109787009468725,28.60602541192655,4.846153846153846,0.0476839475219358,0.0002399050253582,3.724771342353625,0.8239757153293206,2.238897765430133e-05,1.3640482145534674,201.97595157743763,0.0
260723606_30295132_0,3,3,2,5,2555.290856429291,87.11812663932808,631.9750690067591,0.0,0.0,63.38683882328736,4.577056261671287,1.830822504668515,4.577056261671287,18.907396820996595,19.105263157894736,0.0023359121138654,0.0002333262412122,0.0,0.809518869268594,2.8060631975534925e-05,0.0441660172758261,87.11812663932808,0.0
262251807_247637650_0,3,3,2,4,813.8454196159777,1682.5454376469188,0.0,0.0,0.0,135.48189414552058,6.87551827897383,6.87551827897383,3.437759139486915,50.0,0.0,0.0053938740696651,0.0001757945088235,19.384026598465137,0.8727825297502163,1.3659178375250706e-05,0.269693703483255,0.0,0.0
262251757_30312951_0,3,3,3,5,1023.4300861333332,1283.2809818660812,91.80705452067788,0.0,0.0,0.0,4.252808371035092,2.1264041855175457,4.252808371035092,22.28609182568885,17.625,0.0024096039963002,0.0001857435959275,13.215014817569562,0.874648987908802,1.472983925951274e-05,0.05370065592509307,91.80705452067788,0.0
262251757_304495351_0,3,3,3,4,996.2198243515364,1283.2809818660812,0.0,0.0,0.0,51.55511345734446,3.3248744834338275,5.319799173494124,3.9898493801205928,34.432020698176856,17.6,0.0118596460488969,0.0001855242852666,13.246709875252716,0.8789610171602638,1.5430842360786653e-05,0.40835157822866947,0.0,0.0
262251754_382063655_0,2,2,2,4,1082.6763280178204,990.307926343978,117.71041824674212,0.0,126.48531677598622,0.0,23.73265501015644,14.239593006093864,37.97224801625031,50.0,0.0,0.007534806605023,0.00019135695038,0.3021976406858846,0.848052015607359,1.580671657785057e-05,0.37674033025115,117.71041824674212,0.0
262251752_262251530_0,3,3,2,5,1213.1697755332473,1145.1951622127992,134.39027652582064,0.0,0.0,189.7398983606121,8.33663857435866,8.33663857435866,2.084159643589665,50.0,0.0,0.007671666546191,0.0001901498771148,41.41707769399554,0.8763878011898805,1.4326171285655152e-05,0.38358332730955,134.39027652582064,0.0
262251531_544222994_0,4,3,3,4,1381.8872977089482,886.6242271600753,0.0,0.0,0.0,99.57470418193736,5.941487970470125,5.941487970470125,1.980495990156708,43.5755152324341,18.75,0.0032605769577087,0.0001954885270595,6.251091195521227,0.8722036503255629,1.6793786791391577e-05,0.14208132088715908,0.0,0.0
262251531_347340786_0,3,3,2,3,1351.6938807272702,978.265427536181,0.0,0.0,41.07690797982643,184.6087331288253,8.613400093066275,17.22680018613255,5.74226672871085,50.0,0.0,0.0105848819721776,0.0001945382610584,8.443535284135747,0.8763000850811105,1.58410790389456e-05,0.52924409860888,0.0,0.0
8530189630_30554843_0,3,3,2,2,2602.122662420642,0.0,231.41819261297,323.6127682032237,0.0,9.526103329288318,4.428630453606698,2.952420302404465,5.166735529207815,30.73413519351992,22.22222222222222,0.0170243318338935,0.0002348721528591,0.0,0.8215547390409779,2.464782464164115e-05,0.5232281161622278,0.0,0.0
8530156354_4469389789_0,2,2,2,3,2362.369632706228,5.632138183771242,0.0,62.37885094388216,0.0,9.684169211064996,5.612666256358642,8.980266010173828,13.470399015260742,44.721754748519615,14.454545454545457,0.0081909255705457,0.0002338890194988,0.2985017716753335,0.8303317254187095,3.0654749421538134e-05,0.36631256452932287,0.0,0.0
269376403_1375272355_0,3,2,2,4,1502.9967262958608,317.0309932822556,219.6342135779671,0.0,0.0,96.63973834096863,1.9110861454012245,3.822172290802449,10.510973799706736,37.30566087019148,19.5,0.003347907112864,0.0002129276525037,3.2016863998396983,0.850641511133831,2.642556493538608e-05,0.12489588737740626,219.6342135779671,0.0
269376403_269375412_0,3,3,2,5,1582.8266927816326,351.8771907111453,216.80307753310984,0.0,0.0,183.61601872340225,26.558474625011204,26.558474625011204,100.0,50.0,0.0,0.0013689761595457,0.0002130340422025,6.814140481511311,0.8525686750162697,2.615784325234409e-05,0.068448807977285,216.80307753310984,0.0
269376402_269377740_0,4,3,3,3,1664.6412431971942,102.5855408388522,0.0,0.0,0.0,132.3154446639881,3.2696798910149143,2.7247332425124284,4.904519836522371,45.6492838794705,24.0,0.0222451028177575,0.0002120831477385,22.37585654111416,0.8604258480849103,2.412128234327229e-05,1.0154730134558212,0.0,0.0
269376402_12945311545_0,3,3,3,4,1811.847702485263,102.5855408388522,0.0,0.0,74.49751688686253,245.2079605678588,29.68651459826967,49.477524330449455,39.58201946435956,46.37103487005413,30.0,0.0059453073617085,0.0002140103913497,16.83626953558215,0.862525269056492,2.3931530553210765e-05,0.2756900549829744,0.0,0.0
269376045_6099715638_0,3,3,2,4,1870.9342086655577,187.84933996651208,147.2552124034489,0.0,0.0,147.46874467287486,12.314315892447716,24.62863178489544,12.314315892447716,50.0,0.0,0.014071331833341,0.0002183913682472,11.37664244028259,0.8551473288495675,1.881544776552714e-05,0.7035665916670499,147.2552124034489,0.0
