road_id,noise_day,noise_evening,noise_night,road_category,dist_to_trunk,dist_to_primary,dist_to_secondary,dist_to_tertiary,dist_to_residential,signals,transport,pois,width,betweenness,closeness_global,closeness_400,straightness
3048076639_3048077340_0,2,2,2,6,534.2709852273796,1792.8682184045492,75.59764422049642,0.0,77.53885828577961,0.0,0.0,0.069775368036167,5.682923914567335,0.0001194039567467,0.0001692969390787,2.5497574682290684e-05,0.8439994197474213
4485281938_4485281937_0,2,2,1,5,2915.433989485633,339.92439217567426,109.2640265143368,0.0,0.0,0.0,0.0173928487452308,0.0173928487452308,5.797290850385068,3.732315517998426e-05,0.0002166619692826,2.360723266038629e-05,0.8310086068132199
1207612392_3048045041_0,3,2,2,5,450.83147849582366,1883.0864627849596,71.57551010210247,106.2148076977921,0.0,0.0,0.0,0.0204543197894779,19.94252465611728,0.0006576761900322,0.0001677365246825,2.473214735353581e-05,0.8451614819768127
11276298354_1311619517_0,3,3,3,3,3087.9085139009667,644.4911015289492,0.0,0.0,19.028290468216223,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0352860794728021,0.0002408795638241,3.3857779893465195e-05,0.8564169650728856
412362696_688393798_0,3,3,2,5,1512.7398545907693,260.56787213178615,87.6748311611964,130.15863551425304,0.0,0.0,0.0,0.0,14.345249612285986,0.0004863563774597,0.0002203509429245,2.021915000667228e-05,0.8426963395828717
2511679138_2511679139_0,3,3,3,5,2151.5396856549,12.01155419289793,622.2113619303495,255.2451549505671,0.0,0.1253938766834286,0.0096456828218022,0.0578740969308132,38.12520594493608,0.0076478058480612,0.0001728046753919,2.1391828582995265e-05,0.8459597214785537
2075448033_2593809554_0,3,3,2,5,831.3503481267238,1104.8647875495456,0.0,131.74086114939928,0.0,0.0229670556492343,0.0076556852164114,0.0076556852164114,22.672739325381624,0.001496517870181,0.0001879779009055,1.5556606171676457e-05,0.8442465227842998
1695282627_1695282631_0,3,3,2,6,1286.0522761966176,493.7746466693229,529.5064135104867,90.81008597193828,0.0,0.0,0.0,0.0,11.079102887219952,0.0015323089173758,0.000197966997274,2.45058075046651e-05,0.8216242436556551
432510087_432509967_0,3,3,2,4,1221.474741109833,171.04343122036232,504.6728803040536,0.0,0.0,0.1673073764890381,0.0,0.1704350283088901,38.57654079978804,0.0016918490800294,0.0002145518543916,2.9886075925736003e-05,0.8392154292993774
60962871_30554849_0,2,2,1,6,2993.500877788675,457.95563115361887,538.5554879412383,334.81511919724454,78.50641216614582,0.0,0.0,0.0875066025175637,10.28531907475522,0.0023357614147193,0.0002366371097531,2.9907878277699733e-05,0.8131644537480354
9127817655_12405205104_0,2,2,1,4,1751.8938013190705,1509.99035011014,237.21428003549696,0.0,30.50311107500236,0.0,0.0535129983168081,0.2526508563741281,50.0,0.0002239640476042,0.0001781030258019,6.2608982407957926e-06,0.7448791567951665
4251653388_1599256331_0,2,2,1,5,637.8259192767831,1853.8696845731583,2306.195189842151,347.0967093212413,0.0,0.0,0.0535129983168081,0.0,50.0,0.0011196946553995,0.0001129933288379,6.765845645426872e-06,0.8372919686143726
616880477_2708786214_0,3,3,3,5,1065.5641539197604,410.8749172513575,928.0127343958302,0.0,0.0,0.038611497005674,0.019305748502837,0.0289586227542555,32.935249538887945,0.0219924054663,0.0001961142462165,2.30835869244884e-05,0.817960506455041
10182331327_10177367826_0,3,3,3,6,2179.1801745558764,0.0,132.64871885362788,132.47096468088995,0.0,0.0261928213319436,0.003741831618849,0.0149673264753963,23.084272085927367,0.0,0.0002013624827678,9.953733867994436e-06,0.82919084575343
30333441_30333442_0,2,2,3,6,3112.9049464590016,988.018751244736,363.3730500891877,54.54106353423679,143.68859456487618,0.0,0.0,0.3021815781039042,21.12350974703345,0.0006777442929856,0.0002382665320716,1.9972904095942423e-05,0.8224008939786411
126656743_126656742_0,3,3,3,6,3199.95029844918,584.2254009447416,130.21138960407774,170.65193866991754,0.0,0.0513103788612046,0.0,0.0384827841459035,9.231701022889212,0.0012860916291999,0.0002386851879358,2.436994968548717e-05,0.8218465509318612
5333499784_559604870_0,3,3,2,5,2.517732541930765,1805.0364469898832,465.0683338754664,772.7453089408265,0.0,0.0293632974597305,0.0,0.0,34.30636438878382,0.0013243440957807,0.0001300587270039,4.037474972369865e-06,0.8331539830476691
412451183_30617631_0,3,2,2,5,875.2815235591736,570.2455751189682,940.6676967403386,135.08331792326612,0.0,0.0,0.0144743573241939,0.0434230719725817,9.522934471287677,0.000287533970727,0.0002048496553736,1.6667269326849524e-05,0.8095014562579539
1350466016_1350466082_0,2,2,2,6,1652.4160149892225,2243.824360174275,88.69230998923618,100.8562586247076,0.0,0.0,0.0,0.0,24.08691841892478,0.0002351911339874,0.0001040289705509,1.857898342715466e-06,0.5667835734388511
427955475_427955476_0,3,2,2,4,331.60253165367106,1584.5368389675978,304.5509127855685,0.0,122.45978792079588,0.0,0.0,0.0,50.0,1.3311757904032072e-05,0.0001619167073588,1.26076273485667e-05,0.7921744513819122
356295211_356295240_0,2,2,1,5,145.04606897149597,451.4206090155179,1546.537662524266,98.95860861965396,0.0,0.0,0.0098309889706583,0.0,26.17803769999101,0.0001765440496366,0.0001570658016891,1.6770221625626228e-05,0.8584918505776089
359236300_359236301_0,3,3,2,5,345.0272855772864,735.8029958874612,1225.3829624495768,0.0,0.0,0.017295280198431,0.0086476400992155,0.0,30.458888036699072,4.578742388500088e-05,0.0001695317061355,1.493214045774356e-05,0.85242253703117
30689533_4435194975_0,2,2,2,5,1494.7488189553162,565.5094835166377,534.2988756636962,0.0,0.0,0.02906077729957,0.0072651943248925,0.0072651943248925,25.094169762624983,9.702513355335074e-05,0.0002068394418587,5.931735906889357e-06,0.855508986239647
30333313_1303457386_0,4,4,3,6,2962.0918868756344,534.4009923633529,0.0,222.39799060705965,0.0,0.0075148003797027,0.0,0.030059201518811,8.981871326208438,4.50590446789312e-05,0.000237177158152,1.4222228710736033e-05,0.8303507353363127
7234883287_3196795880_0,2,2,2,5,773.7503961786455,721.957360369359,989.6944703316108,197.80046602378596,0.0,0.0,0.0,0.0,50.0,0.0003146598170221,0.0001747511332303,1.2401075470996655e-05,0.82771099809487
30313560_359236005_0,2,2,2,5,730.05486132942,327.6943300173408,616.6884198994686,171.98883917227212,0.0,0.0,0.0,0.0,17.916570653711787,0.0092007605484504,0.000191812281577,2.3229824761133637e-05,0.8558922633297492
262251531_544222994_0,4,3,3,4,1381.8872977089482,886.6242271600753,0.0,0.0,0.0,0.0594148797047012,0.0297074398523506,0.019804959901567,43.58040162288289,0.0032605769577087,0.0001954885270595,1.6793786791391577e-05,0.8722036503255629
979671154_979671188_0,0,0,0,5,1953.012182837508,2410.60706670376,828.477493896757,97.45129440012956,0.0,0.0,0.0113565752508616,0.0,28.53084814757669,0.0002241147467503,9.607729484981796e-05,4.412528542847199e-06,0.4729339881779432
30295215_30295163_0,2,2,1,6,3094.95217634752,394.73221778691936,262.082976034091,52.859335163259,0.0,0.0,0.0,0.0380862441976804,8.212221179159112,0.0002958726568103,0.0002356453469889,2.198299304223403e-05,0.8128410007291033
359238242_358505134_0,2,2,2,4,563.6004886590247,634.9133556756804,1069.6759779898096,0.0,0.0,0.0580334004755679,0.0,0.0,33.358632721928814,0.0004032709149191,0.0001742749520777,1.5727543811453504e-05,0.8547448789144807
6260834970_12961323920_0,2,2,2,5,369.827116169137,983.3012962860151,148.2466662885459,206.37748065726512,0.0,0.1673073764890381,0.0535129983168081,0.0,50.0,0.0002627690777207,0.0001426957459191,9.833873920209828e-06,0.8496631316059864
4697774026_4697774023_0,2,2,2,5,957.709058012014,1784.234712446839,2133.767762809709,730.1557240945001,0.0,0.0,0.0512155488197266,0.0,36.004901617173594,3.013982921667639e-07,0.0001062509615343,9.938241032561191e-06,0.6890749123149478
30237678_30294776_0,4,4,3,6,1319.477076715353,309.0917255624172,262.87036775270536,0.0,0.0,0.0332904176298688,0.0,0.0499356264448032,26.47478576460207,0.0022362748617799,0.000216366771322,2.2929238553547945e-05,0.8419420008872314
387127748_848241511_0,4,4,3,4,2023.3388977157229,25.52399082284849,229.34173183576723,0.0,0.0,0.1673073764890381,0.0535129983168081,0.0,24.8428802568086,0.0225545635142397,0.0002095774175296,2.814642437000582e-05,0.8488775078510289
30555975_30254056_0,3,3,2,5,2613.521836914971,400.58109789131726,0.0,410.385636546952,0.0,0.0386141945310765,0.0,0.0849512279683683,21.79912499225287,0.0014624598631661,0.0002308109854357,1.382594169974465e-05,0.8415959577357707
11887554793_544223024_0,3,3,3,5,1223.4997960006697,1516.2862584962531,398.3800488573848,0.0,0.0,0.1673073764890381,0.0,0.0,50.0,0.0006129436601698,0.0001751669020826,1.1216670651213074e-05,0.8449739347821568
1017920262_1017920088_0,2,2,2,5,1841.37309110892,154.50723232408393,343.27195156337217,288.8417502337858,0.0,0.0,0.0535129983168081,0.0763652319529716,49.63783595801873,0.0090624438488702,0.0001890356622133,1.8843150387966588e-05,0.8450220873390022
2589060116_319631390_0,3,3,2,4,1900.260705659367,112.40065306717604,379.0771613416816,0.0,0.0,0.0857166037262312,0.0142861006210385,0.0,48.517928230568,0.0399785494835464,0.0002158491842532,1.1434929190070116e-05,0.8566468349386932
30688824_30688819_0,2,2,1,5,2125.4648197321403,532.3089748005946,583.4891371269911,116.73784200180556,0.0,0.0,0.0080358347821649,0.0040179173910824,10.324698076416826,7.032626817224491e-07,0.0002196707731301,1.3675599317843591e-05,0.7763762719646214
250794421_431481322_0,4,4,3,2,1904.612464441671,0.0,144.54412523521736,0.0,18.19945819874496,0.0754871057402371,0.0301948422960948,0.0226461317220711,49.39146055921094,0.004863086560635,0.0002236025358869,1.4803571628680172e-05,0.855622392838717
30254023_2690159866_0,3,3,2,5,3139.7954341406994,274.84418509284046,63.81522403454405,278.9014605204634,0.0,0.0542783504523066,0.0108556700904613,0.0434226803618453,22.56657818110753,0.0079796202512124,0.0002328250763598,1.3617422571967508e-05,0.8293995243884855
30254610_30254613_0,2,2,1,5,800.5957139410216,177.3966643099356,916.4955445688084,225.46094447626456,0.0,0.0,0.0,0.0,8.192621951258115,0.0045803498460583,0.0001916367966012,2.443169028237829e-05,0.8199575208378072
418137494_418137491_0,3,3,2,5,408.05299134510966,59.71650897817387,684.6240657433601,0.0,0.0,0.0886688084483967,0.0535129983168081,0.0,27.8963914542828,0.0002644267683276,0.0001934948159678,2.33531622555856e-05,0.8540147115742267
8454360490_1001441839_0,2,2,1,5,351.47955353663724,901.2658192198122,567.1308993304433,338.70640084917983,0.0,0.0,0.0535129983168081,0.0,50.0,0.0002582983363869,0.0001732826808864,1.914625946772277e-05,0.8091354345081496
1156424412_1156424404_0,2,2,1,5,1675.7720436023492,687.9244379585379,206.61640302985364,59.73176948660405,0.0,0.0,0.0,0.0212551351991119,7.299519828069933,3.1973335494024204e-05,0.0001774657015485,2.9074070323710515e-05,0.846846514301001
1770760054_1708943537_0,2,2,1,5,1389.471127830023,3553.177769473185,6.401034119613221,46.7491812667018,0.0,0.0107901560844908,0.0,0.0,40.39046803101599,0.0,9.976950421730493e-05,9.357214313689002e-06,0.8704604043224523
5402582936_5402582931_0,3,3,3,6,3018.9658575688063,400.1038842297156,82.21280102943896,0.0,16.104706558299,0.0514140182238014,0.0514140182238014,0.1028280364476028,7.699578049003818,0.0051738784329077,0.0002183454576121,2.541283389869947e-05,0.8375679859056924
543553025_544223009_0,2,2,2,5,1216.6557608171645,1341.255814103345,132.96640089581356,129.01012337157266,0.0,0.0206940787157691,0.0206940787157691,0.0,42.313777718378105,0.0110178908519238,0.000181084650994,1.1029085454691408e-05,0.855086057528947
1126998877_449385473_0,3,3,2,3,373.34215833199227,856.3606125442092,0.0,0.0,0.0,0.0399604279795172,0.0159841711918069,0.0159841711918069,38.42241393479122,0.0002703542680735,0.0001712599516617,1.3674040414005604e-05,0.8215052362376535
30558241_30558240_0,3,3,2,5,1366.489635439664,76.38348016213575,240.1565195159837,152.97948210086747,0.0,0.0,0.0,0.0,14.297008263514588,0.0005868224748486,0.0002188934002745,2.4529090868303355e-05,0.8432728953755368
30243321_30238006_0,3,3,3,4,2384.229123037461,93.95699961860544,134.99013661966774,0.0,265.1175872350476,0.0222590183367288,0.0074196727789096,0.0445180366734576,23.009271547388057,0.006159526197866,0.0002180819663264,1.0210637116146448e-05,0.8402163602267019
3994528963_2852358816_0,2,2,1,6,1468.0642719687764,545.6168635020568,1078.8495458563364,26.939154255839064,92.20662589360904,0.0,0.0064192925545383,0.0032096462772691,27.03708351906256,0.0004481792604519,0.0001949279098153,5.480962899914078e-06,0.7027774311119825
257746909_2708786214_0,4,3,3,4,1102.1439329946152,307.5402285669596,1023.943532475692,0.0,0.0,0.0556676068454704,0.0535129983168081,0.0463896723712254,26.74202998269356,0.012866542393453,0.0001973563063229,2.4975436203316927e-05,0.8190964772138629
2293703215_30332762_0,2,2,2,5,2677.464668029906,316.81042778717665,173.79285914850735,201.72717512301324,0.0,0.0,0.0,0.0,32.50407006979177,0.0006563952472905,0.0002156131618167,2.056829676303879e-05,0.8207045706439923
1233754573_30294703_0,3,2,2,5,1435.4291629281838,1034.6966518558345,54.99302214515227,164.05764345114585,0.0,0.0043167744596723,0.0043167744596723,0.0,37.6841449192773,0.0030471618503303,0.0002021632791644,1.3997097718264609e-05,0.8249822794549515
30313254_5241929669_0,3,3,3,5,2124.174440186553,262.54082447263863,0.0,71.25492881906752,0.0,0.0342146481597466,0.0,0.0068429296319493,34.22842007825088,0.0083772399481534,0.0002261266940485,2.5202047931627848e-05,0.8588286977452655
30312391_30312388_0,3,2,2,4,969.6812668647858,1971.7910311305789,173.9599832753743,0.0,0.0,0.0,0.0147667562281722,0.0110750671711291,33.67769732463438,0.0025243613960427,0.0001709182517439,1.985813160798568e-06,0.8412732269793064
3208632836_1233754573_0,3,3,2,5,1663.1752480767736,1090.9793851845975,0.0,140.3234719587264,0.0,0.0542805201623545,0.0535129983168081,0.0,26.24793230834679,0.0033979894624124,0.0002038890428527,1.4668408510597427e-05,0.8270048509723344
416012214_1117832656_0,4,3,3,5,2056.3411101449738,88.43026282521437,0.0,287.6316503086419,0.0,0.0233812090233984,0.0,0.0233812090233984,34.16448196091554,0.00221645792407,0.0001968571994508,2.088536702273377e-05,0.8475595643633851
30295811_4470467238_0,3,3,2,5,1181.854836329691,15.32776171777339,289.44430412396014,134.91148213169393,0.0,0.0,0.0,0.0,49.293719458703066,0.0043424210109169,0.0001715931499603,2.33992513788962e-05,0.8431836815257548
940874209_668486389_0,2,2,1,5,2008.7493920651996,1624.2402622905688,110.52428226343808,38.84025874859954,0.0,0.0229087191331974,0.0114543595665987,0.0,20.09278550372087,0.0021612015705061,0.0001652003569502,2.5054208551818618e-05,0.8429363267429596
30242957_30555005_0,3,3,3,3,3236.9497560182235,593.8131203125354,0.0,0.0,0.0,0.0294417146042798,0.0073604286510699,0.0441625719064197,21.05548165123313,0.0020997916684771,0.0002358504602838,1.5490316920724082e-05,0.8205604215815159
3702993015_3702993013_0,2,2,1,5,656.0154356498379,1045.904085598399,47.285388139012966,162.17808487031553,0.0,0.1673073764890381,0.0,0.4273687468542714,50.0,0.0003769236808788,0.0001688939396576,9.220486510559042e-06,0.7946079283506772
168529440_168526166_0,1,1,1,5,1561.4326793337175,273.04128083652114,415.6561455520354,104.5577869098034,0.0,0.0514486621785953,0.0137196432476254,0.0,19.19796095540236,0.0004510927772762,0.0001475812075629,5.478700263071529e-06,0.7786407328791917
4471687475_391084148_0,2,2,2,4,526.7181179581331,593.4935414975614,666.9544414621886,0.0,220.61475160468905,0.0,0.0,0.0,50.0,1.004660973889213e-07,0.0001574207637682,7.915130174872771e-06,0.8182411800488465
412466900_412465396_0,2,2,2,6,2189.050824365246,563.1543942793983,40.85558509282753,79.87260026161965,0.0,0.0,0.0533940230877922,0.0,6.291635588254723,2.315743544814636e-05,0.0002225530780256,1.5880636359480783e-05,0.813985176245196
30254285_30254286_0,2,2,1,5,789.0314274666492,1339.6988367442218,132.8528030601896,246.61169495089328,0.0,0.0,0.0,0.0301451292006712,7.71387451391991,0.0003531885653707,0.0001832536237162,2.008129058760716e-05,0.8316697334824519
541644008_541644011_0,3,3,2,5,1528.814477562323,1792.5417396740038,30.796124603720656,266.0896682594412,0.0,0.0609635393697594,0.0,0.0,43.08609837959376,0.0002241147467503,0.0001640239273765,9.771062537335108e-06,0.8389618100510624
82767734_30333367_0,3,3,2,6,2911.3587796017605,719.1275551817416,341.041175288828,120.99205334748888,0.0,0.0,0.0,0.0892743883585643,8.196338710447263,0.0001498703007799,0.0002401583985205,2.992869006398149e-05,0.8306299490508506
598224886_30295627_0,2,2,1,6,1407.183635158564,201.3593006193426,579.2078459094016,376.1756541350406,0.0,0.0,0.0,0.0,7.6817418494041565,0.0036391332126702,0.0001748898624935,3.812114681737653e-05,0.8315372710048863
2458217808_30960632_0,1,1,1,5,2237.2904881393906,227.95808682109396,717.919771058164,216.95882400916767,0.0,0.0,0.0,0.0,9.045939089701584,0.0002241147467503,0.0002203656056101,1.2975653384103156e-05,0.7667275743178189
543552897_543552903_0,2,2,2,4,1023.6674820852536,1609.4947735312178,198.54763392419304,0.0,0.0,0.0439804346873952,0.0146601448957984,0.0293202897915968,27.857091761984467,0.0010393971270614,0.0001716738276657,1.221068093526292e-05,0.840786312106089
59850112_30294501_0,3,2,2,3,1989.628008759469,472.82734877797657,0.0,463.7948863403772,0.0,0.0773126942143283,0.0535129983168081,0.0552233530102345,41.6826730848105,0.0071665732415682,0.0001905919858043,1.7699812194753484e-05,0.8567276949574496
30247089_1357512253_0,3,3,3,4,2786.909409987426,131.69629887637643,130.19371225724967,0.0,0.0,0.0148173268423447,0.0370433171058617,0.0740866342117235,25.103642769663704,0.0082977210320701,0.0002208051491908,8.230416395070202e-06,0.8335282866494976
423434629_423434712_0,2,2,1,5,2367.5169035568706,121.58027598648157,208.82798993935685,205.51324671235236,0.0,0.0,0.0,0.0,9.21827236284205,0.0001415567312209,0.0001961629425933,1.5987165669104657e-05,0.8506116819904805
1303430372_2293731618_0,3,3,3,5,2653.9307234179314,0.0,43.10078440046076,262.41045856054814,0.0,0.0310744231184518,0.0207162820789679,0.0310744231184518,24.97634301570114,0.0022257008050298,0.000210800624233,1.807154759619748e-05,0.8517071907632144
364669537_904641358_0,3,3,2,4,1899.6916477813925,946.962146526369,192.7220005313929,0.0,0.0,0.0495231763394489,0.0247615881697244,0.0,46.44687050622732,0.0021030065835935,0.0002084714170035,1.808917946216117e-05,0.8049999075280694
3048083034_1207612390_0,2,2,2,6,517.3887315698067,1827.848328030687,44.74601291418693,28.3683768530238,0.0,0.0640464745999757,0.0128092949199951,0.0256185898399902,7.846482790504947,3.7649669996498255e-05,0.0001686196692089,2.502642921060812e-05,0.8489192559441324
2458217839_402894803_0,2,2,2,5,2241.2570886220446,142.97704189155465,592.6562200524496,146.71860449613325,0.0,0.0,0.0151875065516571,0.0151875065516571,15.40678850829316,0.0004870094070927,0.0002226576598081,1.831681179275671e-05,0.7748815967581333
30343528_1636238520_0,2,2,1,6,1598.8019703717684,2001.86412351604,354.6507341020534,155.91277144970292,93.10245971647817,0.0,0.0,0.1976226037790321,7.035220435852263,0.0015536830795953,0.0001688710039211,3.656337827913498e-05,0.8257041477379807
1043834285_30295403_0,3,3,2,5,2462.001873948833,243.35020028111825,104.2580805150166,279.1196666291938,0.0,0.0,0.0094902603253894,0.0664318222777263,10.09111688890662,0.0017452216942672,0.0002112049036616,3.143491191038673e-05,0.8538585981687505
401798223_395305579_0,3,2,2,5,1948.2009146815856,571.065060084123,0.0,57.331002011679054,0.0,0.0151637204110883,0.0,0.0,13.362588036711404,0.0184361316674513,0.0001838321642142,1.846692745745059e-05,0.8528464450021312
30264418_30625911_0,2,2,1,6,2729.0218305921157,566.224177855516,717.2761010985796,68.91784290405484,0.0,0.0,0.0,0.0317261124168929,9.917470873965204,0.000874808543014,0.0001788323656452,2.7142068927866675e-05,0.8456358884118936
30295165_30242956_0,3,3,3,5,3241.183903736897,503.36619328680433,103.51709734211242,0.0,0.0,0.0308761459796783,0.0,0.092628437939035,23.180683825351927,0.0117194204934663,0.0002367748048882,1.853704270192514e-05,0.8215611718538214
387127704_31286311_0,3,3,2,5,2285.74272441641,172.8162863018559,297.34124030194863,0.0,0.0,0.0514044376248413,0.0171348125416137,0.0171348125416137,14.238175775508315,0.0001349259687933,0.0002143655926288,2.3674998709303087e-05,0.8279217315375089
1595240068_30343269_0,3,2,2,5,1488.08873808742,1789.704448819948,147.81659952318324,189.4176453329985,0.0,0.0,0.0,0.0475068171525432,11.502348927120645,0.0003785311384371,0.000174781454998,3.1693537440947794e-05,0.8341081786501986
9438259030_30295807_0,2,2,2,6,1201.633531276898,283.6938295057524,383.4858448985748,190.5113067199876,85.56140864789846,0.0,0.0,0.0,7.361764450008357,0.0004608882217716,0.0001698334859658,3.0144817141523867e-05,0.8356043404585214
4192143115_544223032_0,2,2,2,4,1159.2220603775468,1799.2619257746346,332.3716734704908,0.0,0.0,0.0298169991622306,0.0149084995811153,0.0,40.388829543562665,0.0018457129081805,0.0001675771131268,9.638016323124762e-06,0.8500914344411981
2650585632_2650585630_0,1,1,1,6,829.3532889027958,732.5926912850395,427.4376952866239,284.9233280738084,21.688933379179097,0.0,0.0,0.0,16.005796497795128,0.0008955045590761,0.000175120366906,2.623499250168531e-05,0.7536491374636525
573420810_573420811_0,3,3,2,5,2607.642943008949,896.5446650783689,646.0029413507466,0.0,0.0,0.0,0.0535129983168081,0.0470764529554479,50.0,0.0004197724714152,0.0001703786582803,2.077170158448666e-05,0.856355886708777
219018792_243339566_0,3,3,2,5,1374.9424892690918,415.7702280935721,291.52495742379307,0.0,0.0,0.0815381511987685,0.0,0.010192268899846,50.0,0.0019568284118927,0.0002119013442624,1.6756179873381994e-05,0.8597374044751152
178509066_30247007_0,2,2,2,5,1414.6449133701317,608.5766247734508,217.55718202721135,88.39395146768669,0.0,0.0,0.0214374491720184,0.0,12.459708313852154,0.0002094215800072,0.0001774826540247,2.2023093023045957e-05,0.8294256652907026
13199678806_240978204_0,3,3,3,6,1784.5378403257237,1021.1567383066418,383.24910773839065,154.71032239128078,27.704447119176187,0.1673073764890381,0.0535129983168081,0.4273687468542714,50.0,0.0382053730976807,0.0001968004809428,1.670763098886574e-05,0.8357266812655848
2264456428_1514106961_0,3,2,2,5,1120.402212126664,891.8498111290955,310.9800241915804,0.0,0.0,0.0,0.0126171658526373,0.0252343317052747,11.660573371689546,0.004127448679029,0.0001732092467547,2.3176001409643604e-05,0.8181748228080608
790028558_790028555_0,1,1,1,6,970.9236978023451,609.2128565698697,527.461441342153,110.24857895881983,0.0,0.0,0.0,0.0,21.79580081173633,0.0002241147467503,0.0001865137183788,6.990679131511294e-06,0.7853279478539403
356295215_258359388_0,2,2,2,5,681.6503557034412,462.9857106259925,959.28019015665,0.0,0.0,0.027652023055313,0.0,0.0069130057638282,31.58534986176856,0.0087590111182313,0.0001754349514665,1.4252730133847528e-05,0.8558585986036463
30243959_208974064_0,2,2,2,5,1090.4877181997488,1161.9539773881424,264.66457441331033,382.54818386001216,0.0,0.0,0.0,0.1526045054825771,8.365868732727964,6.027965843335278e-07,0.0001844365099138,2.466529663069624e-05,0.8065281973904126
541643988_541644040_0,2,2,2,6,1093.5999523530174,1893.835451462701,245.81612531342716,0.0,0.0,0.0222968868279088,0.0074322956093029,0.0,22.1534180523412,0.0005261911850744,0.0001635740102637,1.3407234659589696e-05,0.8431529376721343
12643382289_30296601_0,4,3,3,5,128.21128508279645,55.02529589147545,399.8626151298423,52.95484068316149,0.0,0.0095466289394085,0.0,0.0,37.45932943654419,0.0027468938017591,0.0001494110098039,1.83835998888143e-05,0.8638964239617156
1233754561_1233754562_0,2,1,1,5,1339.219084655184,863.7050786249586,286.7308983280344,182.90156844720892,0.0,0.0,0.0212599900047269,0.0,11.04229844169231,0.0001809896744461,0.0002036380263352,1.3611810204097056e-05,0.8218251730329131
363888326_1312053314_0,3,3,2,5,2482.231672928845,263.05913172345765,0.0,19.35705412271965,0.0,0.0670677101675258,0.0,0.0074519677963917,23.59302276128572,0.0003359586296685,0.0002058369839648,1.5785235251651793e-05,0.8626563136288915
30332601_1876385320_0,3,2,2,5,2728.7208873458585,260.4329239214029,134.41349280504926,43.65542873447185,0.0,0.0145679879856351,0.0,0.0,28.769955248822683,0.0007210200644359,0.000201477756502,1.3721373134269637e-05,0.8528201290524541
6213879857_4327379292_0,3,3,2,2,21.181398868485356,0.0,523.1781556432747,155.9483740995528,0.0,0.0959003110663106,0.0,0.0,50.0,0.0098236754687861,0.0001487905490378,1.8181167176634977e-05,0.8792367151914776
30236773_30236748_0,3,3,2,5,951.2606616687822,994.9664735332352,204.0029495092136,90.47680146670156,0.0,0.0,0.0,0.1089774338988157,9.70634628550589,0.0018251675912645,0.0001748544284518,2.332588360581104e-05,0.8208810566026999
315487000_1307298337_0,3,3,2,5,1369.8568605830446,1138.589586344339,0.0,267.41181284718886,0.0,0.0149868975828922,0.0,0.0,25.475984425572957,0.0001324896659316,0.0001844712565387,1.0124258607732173e-05,0.8489287981025335
8396779094_8396779091_0,2,2,2,5,753.0336359343911,2414.5462219814085,40.17877405450928,279.8464220931172,0.0,0.0342680325527609,0.0,0.0171340162763804,12.924601090737934,0.0002241147467503,0.0001535512513902,1.3126721875156223e-05,0.8507688159765947
420064843_572085967_0,3,3,2,5,904.152482104728,1019.6984366359466,432.0142425372538,0.0,0.0,0.0986034676979928,0.0246508669244982,0.0,50.0,0.003033322645415,0.0001622741347846,1.1405779709590074e-05,0.8262631960499456
2708786214_257746909_0,4,3,3,4,1102.1439329946152,307.5402285669596,1023.943532475692,0.0,0.0,0.0556676068454704,0.0535129983168081,0.0463896723712254,27.30194468337881,0.012866542393453,0.0001973563063229,2.4975436203316927e-05,0.8190964772138629
30618053_2020393229_0,2,2,2,5,1224.1400740923598,360.4467941682174,7.6821974170555665,67.92735613645263,0.0,0.0315225640475236,0.0105075213491745,0.0,16.2122403480459,0.000538674097675,0.000186300404076,1.8723815393975173e-05,0.8242144229873429
412451017_1075648459_0,3,3,2,5,1361.4979696022494,675.4372460298655,914.3607405563152,0.0,0.0,0.0693944272314471,0.0346972136157235,0.0,26.631130972347517,0.0042353743841491,0.0002060172270673,1.305953087209326e-05,0.7644557514859553
30343460_30343459_0,2,2,2,5,1361.8772275167223,1999.5459310059407,373.20548104853054,0.0,0.0,0.0657769000373891,0.0,0.1096281667289819,6.678527267817609,0.0008624009799865,0.0001698092380363,4.695433243222349e-05,0.8338742423365939
2540149363_30294558_0,4,3,3,5,8.073334456864044,487.54943596851456,259.9297194909898,0.0,0.0,0.0,0.0174991592097638,0.0,13.691851381581875,0.0017908081859575,0.0001843854247711,1.7306621204402967e-05,0.8495274713961656
8930700699_9446689099_0,2,2,2,5,1192.427548226262,3718.9302784596753,504.6369505223526,5.401546657634926,0.0,0.0,0.0,0.0,50.0,8.213103461544315e-06,9.236621314258618e-05,3.242900964528854e-05,0.8084365064276549
13859746868_13859746870_0,3,2,2,5,213.0932328340164,504.7382022114184,1111.3417162128212,188.9710390128823,0.0,0.1303050836530597,0.0,0.2606101673061194,43.7905949173016,0.0005400052734654,0.0001864237622481,1.7310841435303475e-05,0.8079884323450927
557230376_1418737335_0,3,3,2,5,2662.237445048508,268.7002941009002,0.0,0.0,0.0,0.0638741879436119,0.0106456979906019,0.0425827919624079,25.14460576132128,0.0003565792961576,0.0002068013949471,1.8296118708755058e-05,0.8540706873787579
506131402_9233468280_0,3,3,2,5,1731.0511007457303,11.138240667680884,11.138240667680884,201.29019591909733,0.0,0.0871676683953952,0.0,0.0373575721694551,22.293525732103312,0.0065079928566595,0.0002213484607746,1.6637644545291485e-05,0.8645526232845384
